id,term,src_table
Skill.10000.Ex,Hardboiled Shot,students.json:Skills
Skill.10000.Public,Noir Shoot,students.json:Skills
Skill.10000.GearPublic,Noir Shoot+,students.json:Skills
Skill.10000.Passive,社長的威嚴,students.json:Skills
Skill.10000.WeaponPassive,社長的威嚴+,students.json:Skills
Skill.10000.ExtraPassive,亡命之徒的作風,students.json:Skills
Skill.10001.Ex,不屈的意志,students.json:Skills
Skill.10001.Public,執念的猛擊,students.json:Skills
Skill.10001.GearPublic,執念的猛擊+,students.json:Skills
Skill.10001.Passive,專家的休息,students.json:Skills
Skill.10001.WeaponPassive,專家的休息+,students.json:Skills
Skill.10001.ExtraPassive,強韌的精神力,students.json:Skills
Skill.10002.Ex,貫穿 Elegance,students.json:Skills
Skill.10002.Public,爆炸 Exotic,students.json:Skills
Skill.10002.Passive,美食家的品格,students.json:Skills
Skill.10002.WeaponPassive,美食家的品格+,students.json:Skills
Skill.10002.ExtraPassive,美食家的沉著,students.json:Skills
Skill.10003.Ex,幫幫我，佩洛洛大人！,students.json:Skills
Skill.10003.Public,佩洛洛大人的應援,students.json:Skills
Skill.10003.Passive,收藏家的毅力,students.json:Skills
Skill.10003.WeaponPassive,收藏家的毅力+,students.json:Skills
Skill.10003.ExtraPassive,敏捷的收藏家,students.json:Skills
Skill.10004.Ex,終幕：Ish-bosheth,students.json:Skills
Skill.10004.Public,Reload & Destroy,students.json:Skills
Skill.10004.GearPublic,Reload & Destroy+,students.json:Skills
Skill.10004.Passive,冷靜的風紀委員會,students.json:Skills
Skill.10004.WeaponPassive,冷靜的風紀委員會+,students.json:Skills
Skill.10004.ExtraPassive,徹頭徹尾,students.json:Skills
Skill.10005.Ex,戰術鎮壓,students.json:Skills
Skill.10005.Public,急救,students.json:Skills
Skill.10005.GearPublic,急救+,students.json:Skills
Skill.10005.Passive,對策委員會的委員長,students.json:Skills
Skill.10005.WeaponPassive,對策委員會的委員長+,students.json:Skills
Skill.10005.ExtraPassive,鎮壓老手,students.json:Skills
Skill.10006.Ex,一網打盡,students.json:Skills
Skill.10006.Public,懸賞通緝,students.json:Skills
Skill.10006.Passive,一擊必中,students.json:Skills
Skill.10006.WeaponPassive,一擊必中+,students.json:Skills
Skill.10006.ExtraPassive,風紀委員的膽量,students.json:Skills
Skill.10007.Ex,讓世界更加鮮豔！,students.json:Skills
Skill.10007.Public,接招吧，漆彈！,students.json:Skills
Skill.10007.Passive,藝術性的演出,students.json:Skills
Skill.10007.WeaponPassive,藝術性的演出+,students.json:Skills
Skill.10007.ExtraPassive,藝術的痛苦,students.json:Skills
Skill.10008.Ex,啊？找死嗎？,students.json:Skills
Skill.10008.Public,啊？開什麼玩笑！,students.json:Skills
Skill.10008.GearPublic,啊？開什麼玩笑！+,students.json:Skills
