source,target,tgt_lng
"""""Hah! Loucura Muscular Poderosa!",Ooh ! Un corps super tonique !,fr-FR
"""A Brisa da Sonúmia""",« La brise du Somnoire »,fr-FR
"""A Vigia Eterna""",« Attend sans fin »,fr-FR
"""A chama nunca se apaga. Ela perdura porque as pessoas se entregam a ela.""",La flamme perdure parce que les gens se jettent dedans pour la nourrir.,fr-FR
"""All-Seeing Eye""",« Œil omniscient »,fr-FR
"""All-Seeing Eye""",« Œil omniscient »,fr-FR
"""Ampola""",« Ampoule »,fr-FR
"""Ampoule""",« Ampoule »,fr-FR
"""Ampulheta Pequena""",« Petit sablier »,fr-FR
"""Anel-sinete""",« Chevalière »,fr-FR
"""Angel Statue""",« Statue d'ange »,fr-FR
"""Aqui é um lugar de oração. A violência é estritamente proibida nestas terras.""",C'est un lieu de prière. La violence est strictement interdite.,fr-FR
"""As Almas Além do Buraco Negro""",« L'Âme au-delà du trou noir »,fr-FR
"""As long as I don't have it on me, my editor will never find me...""","Tant que je ne l'ai pas sur moi, mon éditeur ne trouvera jamais...",fr-FR
"""As long as someone is profiting from these attacks, we can't rule out the possibility.""","Tant que quelqu'un profite de ces attaques, nous ne pouvons pas écarter cette possibilité.",fr-FR
"""Bagas Secas""",« Baies séchées »,fr-FR
"""Balmy Resin""",« Résine aromatique »,fr-FR
"""Banner of Balance""",« Bannière d'équilibre »,fr-FR
"""Banner of Eye""",« Bannière d'œil »,fr-FR
"""Batida Perfeita""",« Rythme parfait »,fr-FR
"""Baú Enferrujado""",« Coffre rouillé »,fr-FR
"""Bebida Comprimida""",« Boisson concentrée »,fr-FR
"""Bebida Gelada""",« Boisson fraîche »,fr-FR
"""Bebida Verde-escura""",« Boisson vert foncé »,fr-FR
"""Being human is hard enough, but being a happy human? Even harder...""","Être humain, c'est déjà difficile, mais être un humain heureux ? Encore plus difficile...",fr-FR
"""Berço da Eternidade""",« Berceau éternel »,fr-FR
"""Bicicleta Movida a Pernas""",Moto à pédales,fr-FR
"""Bilhete de Entrada""",« Billet d'entrée »,fr-FR
"""Bilhete-presente""",« Ticket d'invitation »,fr-FR
"""Biruta de Peixe""",« Manche à air poisson »,fr-FR
"""Biscoito Esmagado""",« Biscuit écrasé »,fr-FR
