source,target,tgt_lng
"""Chest Mimic"" สามารถค้นหาการ์ด ""สมบัติ"" ในเด็คได้ โปรดลองใช้สกิล ""แปรสภาพ"" ของมัน",Déclenche la capacité de « Transformation » du Coffre trompeur pour trouver les cartes fantaisies.,fr-FR
"""Door of Unity""",« Porte d'Unité »,fr-FR
"""Metaphor"" provides special buffs.",La [métaphore] peut produire un buff spécial,fr-FR
"""Metáfora"" proporciona mejoras especiales.",La [métaphore] peut produire un buff spécial,fr-FR
"""Nível Secreto"" da Denia",« Défi secret » de Denia,fr-FR
"""Obstinación"" disminuirá gradualmente si Jiyan no golpea a un objetivo en 15 s.",« L'Extermination » diminuera progressivement si Jiyan ne touche pas une cible en 15s.,fr-FR
"""Portal da Unidade""",« Porte d'Unité »,fr-FR
"""Resolve"" will gradually decrease if Jiyan does not hit a target within 15s.",« L'Extermination » diminuera progressivement si Jiyan ne touche pas une cible en 15s.,fr-FR
"""Smiter รูปแบบฝึกซ้อม"" จะเฝ้าระวังพื้นที่ช่องที่สองด้านหน้า เมื่อผู้พเนจรเคลื่อนผ่านจะกระตุ้นกลไกการติดตามของมัน","Le Pourfendeur - Type joute surveille les deux cases devant lui, il suit quiconque s'y aventure.",fr-FR
"""Umbra"" is continuously consumed during Dark Surge status.","Lorsque l'état Vague sombre est actif, le « Courants sombres » est consommé continuellement.",fr-FR
"""Umbra"" é continuamente consumida durante o estado de Surto Tenebroso.","Lorsque l'état Vague sombre est actif, le « Courants sombres » est consommé continuellement.",fr-FR
"""กุญแจความเชื่อมั่น"" ที่ได้รับจากการแข่งขัน สามารถใช้ปลดล็อกบัฟเพิ่มเติมได้",Les Clés de confiance gagnées en défi vous permettent d'acquérir des bonus spéciaux.,fr-FR
"""ความมุ่งมั่น"" จะลดลงเรื่อยๆ หากจียานไม่ได้โจมตีเป้าหมายภายใน 15 วินาที",« L'Extermination » diminuera progressivement si Jiyan ne touche pas une cible en 15s.,fr-FR
"""ค่าสถานะ"" ยังจะมอบบัฟเพิ่มเติมอีกด้วย","De plus, les Orbes attributaires offrent des bonus d'attribut.",fr-FR
"""ด่านลับ"" ของ Denia",« Défi secret » de Denia,fr-FR
"""ประตูแห่งเอกภาพ""",« Porte d'Unité »,fr-FR
"""วิมานความทรงจำ""",Palais de la mémoire,fr-FR
"""วิมานความทรงจำ"" - รูปภาพคือกุญแจ",Photos - clés du Palais de la mémoire,fr-FR
"""วิมานความทรงจำ"" - รูปภาพที่เปรอะเปื้อน",Palais de la mémoire - Photos entachées,fr-FR
"""อุปลักษณ์"" จะมอบบัฟพิเศษและ ""ค่าสถานะ"" ให้",Les Métaphores accordent des bonus spéciaux et des Orbes attributaires.,fr-FR
"""อุปลักษณ์"" จะมอบบัฟพิเศษให้",La [métaphore] peut produire un buff spécial,fr-FR
