source,target,tgt_lng
"""Apenas uma estudante comum.""

Calmamente, ela se apresenta, um leve brilho iridescente tremulando em seus olhos. Novamente, as estruturas do mundo se revelam em sua visão. Estreitando os olhos, ela identifica o próprio fio que puxa a vida.","« Une étudiante ordinaire. »

Elle se présente calmement, une lueur irisée scintillant dans ses yeux. Une fois de plus, les structures du monde se révèlent à elle. En plissant les yeux, elle isole le fil qui tire la vie.",fr-FR
"""Bringing a smile to every passenger is our cafe's top priority!""",« Offrir un sourire à chaque passager est la priorité absolue de notre café! »,fr-FR
"""But now you're going to leave with nothing but a sign.""","« Mais maintenant, tu vas partir avec rien d'autre qu'un signe. »",fr-FR
"""Em uma noite silenciosa, alguém atraiu os luares.
Ela não acredita no destino, mas sorri ao revelar suas bênçãos para você.""","« Par une nuit silencieuse, elle dessine au clair de lune. Elle ne croit jamais au destin, mais elle vous révèle ses bénédictions, un sourire aux lèvres. »",fr-FR
"""Ghost Hounds""",Les Chasseurs Fantômes,fr-FR
"""Homebound""",« Chez soi »,fr-FR
"""Into the Land of Paradox"" event",Événement « Vers la terre du paradoxe »,fr-FR
"""Just an ordinary student.""

Calmly, she introduces herself, a faint iridescent shimmer flickering in her eyes. Again, the structures of the world reveal themselves in her vision. Narrowing her eyes, she singles out the very thread that tugs at life itself.","« Une étudiante ordinaire. »

Elle se présente calmement, une lueur irisée scintillant dans ses yeux. Une fois de plus, les structures du monde se révèlent à elle. En plissant les yeux, elle isole le fil qui tire la vie.",fr-FR
"""Lament Recon: Solaris Soldier"" Limited-Time Event",Événement à durée limitée - Lamentation Recon : Soldat de Solaris,fr-FR
"""Lament Recon: Tacet Crisis"" Limited-Time Event",Lamentation Recon : Crise des Tacets,fr-FR
"""Mas agora você vai embora só com uma placa.""","« Mais maintenant, tu vas partir avec rien d'autre qu'un signe. »",fr-FR
"""Moonlit Revelation"" Limited-Time Event",Événement à durée limitée « Révélation lunaire »,fr-FR
"""On a hushed night, someone drew down the moonlights.
She does not believe in fate, yet she smiles as she reveals its blessings for you.""","« Par une nuit silencieuse, elle dessine au clair de lune. Elle ne croit jamais au destin, mais elle vous révèle ses bénédictions, un sourire aux lèvres. »",fr-FR
"""Rachel""",« Rachel »,fr-FR
"""Retorno ao Lar""",« Chez soi »,fr-FR
"""Rover""",Nomade,fr-FR
"""Trazer um sorriso para cada passageiro é a prioridade máxima do nosso café!""",« Offrir un sourire à chaque passager est la priorité absolue de notre café! »,fr-FR
"""กองทัพสุนัขล่าวิญญาณ""",Les Chasseurs Fantômes,fr-FR
"""การทำให้ลูกค้าทุกคนที่มาถึงที่นี่ยิ้มได้ คือเป้าหมายสูงสุดของร้านเรา!""",« Offrir un sourire à chaque passager est la priorité absolue de notre café! »,fr-FR
