id,term,src_table
Item.5000,波浪貓造型枕,items.json
Item.5001,佩洛洛健腹滾輪,items.json
Item.5002,aPod Pro,items.json
Item.5003,禁忌之戀 ~不被允許的戀情才更加美好~,items.json
Item.5004,遊戲雜誌 『Hit girls 』,items.json
Item.5005,櫻桃玫瑰唇彩,items.json
Item.5006,讓肌膚清透的BB霜,items.json
Item.5007,軍事3重偽裝用粉底霜,items.json
Item.5008,高級餅乾組合,items.json
Item.5009,&lt;槍、可愛、青春&gt;,items.json
Item.5010,天文望遠鏡,items.json
Item.5011,Game Girl Color 復刻版,items.json
Item.5012,MX-ration C型甜點口味,items.json
Item.5013,抹茶口味彈珠汽水,items.json
Item.5014,果凍軟墊,items.json
Item.5015,超絕兔子偵探~被煙霧遮掩的溫泉滑倒事件~,items.json
Item.5016,O-奧比特,items.json
Item.5017,藏寶圖,items.json
Item.5018,cosplay用的圈圈眼鏡,items.json
Item.5019,世界上最沒用的機器,items.json
Item.5020,綁著蝴蝶結的熊娃娃,items.json
Item.5021,電影預售票,items.json
Item.5022,30色顏料組合,items.json
Item.5023,古典詩集,items.json
Item.5024,可愛器皿組合,items.json
Item.5025,智力開發用拼圖方塊,items.json
Item.5026,大型蛋糕,items.json
Item.5027,高級自助餐招待券,items.json
Item.5028,食蟲植物花盆,items.json
Item.5029,看起來很貴的金箔慾望之罈,items.json
Item.5030,發條音樂盒,items.json
Item.5031,刺繡手帕,items.json
Item.5032,百科辭典,items.json
Item.5033,健康輔助食品,items.json
Item.5034,夏天用泳圈,items.json
Item.5100,蕾絲枕頭,items.json
Item.5101,街頭混混系列第1本,items.json
Item.5102,莎姆艾菈「The．Beyond」,items.json
Item.5103,高級蛋形工藝品,items.json
Item.5104,Café．Mille-feuille的正宗百匯,items.json
Item.5105,A～Book Rare,items.json
Item.5106,時髦梳子,items.json
Item.5107,營養滿分綜合維他命果凍,items.json
Item.5108,最高級楓樹盆栽,items.json
Item.5109,針線組合,items.json
Item.5110,音樂演奏會門票,items.json
Item.5111,一天三次啞鈴組合,items.json
Item.5112,桌遊「The．人生」,items.json
Item.5997,美しい花束,items.json
Item.5998,初音未來的寫真卡,items.json
Item.5999,閃耀花束,items.json
