source,target,tgt_lng
"""Acqua pura""",「純潔之水」,zh-TW
"""Nước Mạnh""",「強水」,zh-TW
"""Nước Tinh Khiết""",「純潔之水」,zh-TW
"""Pure Water""",「純潔之水」,zh-TW
"""Saf Su""",「純潔之水」,zh-TW
"""Strength Tonic""",「強水」,zh-TW
"""Água da Pureza""",「純潔之水」,zh-TW
A Alegria de Narukami,鳴神御靈的歡喜,zh-TW
A Coragem de Narukami,鳴神御靈的勇武,zh-TW
Aberrant Core of the Deep Shadow,深黯的怪核,zh-TW
Aberranter Kern der tiefen Schatten,深黯的怪核,zh-TW
Abgebrochener Zahn des borealischen Wolfs,凜風奔狼的斷牙,zh-TW
Abgelagerte Masse,沉積結塊,zh-TW
Abgelagerte Wucherung,沉積增生物,zh-TW
Abgenutzte Bolzenspitze,歷戰的箭鏃,zh-TW
Abgrundlichtflosse,淵光鰭翅,zh-TW
Abzeichen für Offiziere,尉官的徽記,zh-TW
Abzeichen für Unteroffiziere,士官的徽記,zh-TW
Accreted Growth,沉積增生物,zh-TW
Accreted Mass,沉積結塊,zh-TW
Aceite esencial de anhelo del destino,「縹緲仙緣」精油,zh-TW
Aceite esencial de doncella de la casa dorada,「金屋藏嬌」精油,zh-TW
Aceite esencial de escarcha,霜劫精油,zh-TW
Aceite esencial de flora,叢林精油,zh-TW
Aceite esencial de impacto,驚雷精油,zh-TW
Aceite esencial de inmovilidad,磐石精油,zh-TW
Aceite esencial de llamas ardientes,烈火精油,zh-TW
Aceite esencial de menta,薄荷精油,zh-TW
Aceite esencial de tejedora de los valles,「山陰錦簇」精油,zh-TW
Aceite esencial de torrente,激流精油,zh-TW
Aceite esencial de ventisca,狂風精油,zh-TW
Aceite litoesencial especial,特殊的磐石精油,zh-TW
Acreción sedimentada,沉積增生物,zh-TW
Adalet Felsefesi,「正義」的哲學,zh-TW
Adalet Rehberi,「正義」的指引,zh-TW
Addio dell'Imperatore del gelo,凜雪帝皇的辭決,zh-TW
Adieu de l'empereur glacial,凜雪帝皇的辭決,zh-TW
Adiós del emperador de la escarcha,凜雪帝皇的辭決,zh-TW
Adunata dell'esercito della Candida Stella,蒼星軍勢的集結,zh-TW
Afecto de Narukami,鳴神御靈的親愛,zh-TW
Affection de Narukami,鳴神御靈的親愛,zh-TW
Affetto di Narukami,鳴神御靈的親愛,zh-TW
Afterglow of Long Night Flint,長夜燧火的殘照,zh-TW
Agent's Sacrificial Knife,特工祭刀,zh-TW
Agnidus Agate Chunk,燃願瑪瑙塊,zh-TW
Agnidus Agate Fragment,燃願瑪瑙斷片,zh-TW
Agnidus Agate Gemstone,燃願瑪瑙,zh-TW
