source,target,tgt_lng
Abgrundbote – Frostfall,深淵使徒·霜落,zh-TW
Abgrundbote – Reißender Strom,深淵使徒·激流,zh-TW
Abgrundimitator,深邃擬覆葉,zh-TW
Abgrundsänger – Abgrundflammen,深淵詠者·淵火,zh-TW
Abgrundsänger – Lila Blitze,深淵詠者·紫電,zh-TW
Ablutionneuse des Érémites,鍍金旅團·沙中淨水,zh-TW
Abutre Vermelho da Ossada Sagrada,聖骸赤鷲,zh-TW
Abyss Herald - Wicked Torrents,深淵使徒·激流,zh-TW
Abyss Herald: Frost Fall,深淵使徒·霜落,zh-TW
Abyss Herald: Wicked Torrents,深淵使徒·激流,zh-TW
Abyss Lector - Fathomless Flames,深淵詠者·淵火,zh-TW
Abyss Lector - Violet Lightning,深淵詠者·紫電,zh-TW
Abyss Lector: Fathomless Flames,深淵詠者·淵火,zh-TW
Abyss Lector: Violet Lightning,深淵詠者·紫電,zh-TW
Aeonblight Drake,兆載永劫龍獸,zh-TW
Aerofidio Sacróseo,聖骸飛蛇,zh-TW
Agente dei Fatui di Pyro,愚人眾·火之債務處理人,zh-TW
Ahşap Kalkanlı Dağ Azmanı,木盾丘丘暴徒,zh-TW
Ahşap Kalkanlı Dağ Yabanisi Muhafızı,木盾丘丘人,zh-TW
Ajedrez Guardapuertas,門扉前的弈局,zh-TW
Akış Kılıcı: Avcı Asker,流刃勇士·游擊人,zh-TW
Akış Kılıcı: Yağlı Testere,流刃勇士·鋸脂者,zh-TW
Akış Kılıcı: Zıpkın Atan,流刃勇士·擲叉獵手,zh-TW
Akışkan Lav Avatarı,熔岩遊像·流燃體,zh-TW
Alabardera Alada,持戟羽騎士,zh-TW
Alem Muhafızı,轄域守護者,zh-TW
Alev Baltalı Dağ Azmanı,火斧丘丘暴徒,zh-TW
Algorithm of Semi-Intransient Matrix of Overseer Network,半永恆統轄矩陣,zh-TW
Algorithme de semi-intransition matriciaire d'observation en néo-réseau,半永恆統轄矩陣,zh-TW
Algorithmus der semi-inkonstanten Matrix des Observierer-Netzwerks,半永恆統轄矩陣,zh-TW
Algoritmo de Semi-Incesante Matriz de Observación Navegadora,半永恆統轄矩陣,zh-TW
Algoritmo della Matrice semi-perenne della rete di sorveglianza,半永恆統轄矩陣,zh-TW
All-Devouring Narwhal,吞星之鯨,zh-TW
Alte Geo-Drachenechse,古岩龍蜥,zh-TW
Altın Alevli Gukuzor Tiran,金焰絨翼龍暴君,zh-TW
Anciano Vigorarbóreo,蒼遒的木靈長,zh-TW
Ancião Áspero Arbóreo,蒼遒的木靈長,zh-TW
Anemo Hilichurl Rogue,丘丘風行遊俠,zh-TW
Anemo Hypostasis,無相之風,zh-TW
Anemo Samachurl,風丘丘薩滿,zh-TW
Anemo Slime,風史萊姆,zh-TW
Anemo Specter,風飄浮靈,zh-TW
Anemo-Gespenst,風飄浮靈,zh-TW
Anemo-Hypostase,無相之風,zh-TW
Anemo-Samachurl,風丘丘薩滿,zh-TW
Anemo-Schleim,風史萊姆,zh-TW
Angelic Sea Hare,天使海兔,zh-TW
Angler der verborgenen Tiefen,深黯釣客,zh-TW
Annihilation Specialist Mek,殲滅特化型機關,zh-TW
Anordnung immerwährender Vorrichtungen,恒常機關陣列,zh-TW
Antilope radieuse,蘊光奇羊,zh-TW
Antilope radiosa,蘊光奇羊,zh-TW
Antílope Radiante,蘊光奇羊,zh-TW
Anémoblob,風史萊姆,zh-TW
Anémoblob géant,大型風史萊姆,zh-TW
Apep Vahası'nın Muhafızı,阿佩普的綠洲守望者,zh-TW
Apostolo dell'Abisso: Cascata algida,深淵使徒·霜落,zh-TW
Apostolo dell'Abisso: Torrenti maligni,深淵使徒·激流,zh-TW
Apóstolo do Abismo - Corrente Torrencial,深淵使徒·激流,zh-TW
Apóstolo do Abismo - Geada Imponente,深淵使徒·霜落,zh-TW
Apôtre de l'Abîme - Frimas,深淵使徒·霜落,zh-TW
Apôtre de l'Abîme - Torrent,深淵使徒·激流,zh-TW
Arbalétrier Brutocollinus,射手丘丘人,zh-TW
Arbalétrier Brutocollinus Cryo,冰箭丘丘人,zh-TW
Arbalétrier Brutocollinus Pyro,火箭丘丘人,zh-TW
Arbalétrier Brutocollinus Électro,雷箭丘丘人,zh-TW
Arbalétrier des Érémites,鍍金旅團·機弩兵,zh-TW
Arbre congelé,急凍樹,zh-TW
Arbre enflammé,爆炎樹,zh-TW
Arbre foudroyé,掣電樹,zh-TW
Area Alert Mek,機關·區域警戒型,zh-TW
Arithmetic Enhancer Mek,機關·計算增幅器,zh-TW
Arlecchino,「僕人」,zh-TW
Armadura do Vazio: Defensor,黯色空殼·近衛,zh-TW
Armadura do Vazio: Demolidor de Linhas,黯色空殼·破陣,zh-TW
Armadura do Vazio: Porta-estandarte,黯色空殼·旗令,zh-TW
Armatura oscura: Alfiere,黯色空殼·旗令,zh-TW
Armatura oscura: Difensore,黯色空殼·近衛,zh-TW
Armatura oscura: Rompifile,黯色空殼·破陣,zh-TW
Armored Crab,重甲蟹,zh-TW
Arpioniere della Lama fluente,流刃勇士·擲叉獵手,zh-TW
Arraia Caçadora,獵刀鰩,zh-TW
Arremessador Volkodlak,獸怪投擲者,zh-TW
Arremessador de Pontas da Lâmina Fluida,流刃勇士·擲叉獵手,zh-TW
Artropojade Radiante,蘊光璇蛸,zh-TW
Asaltante Orejilargo,長耳強襲者,zh-TW
Asceta Espiritista,靈覺隱修的迷者,zh-TW
Asi Hermetik Ruh Sözcüsü,靈覺隱修的迷者,zh-TW
Asilzade,「公子」,zh-TW
Assaltatore dalle orecchie lunghe,長耳強襲者,zh-TW
Assault Specialist Mek,攻堅特化型機關,zh-TW
Atacante Volkodlak,獸怪捷掠者,zh-TW
Atacante das Ruínas,遺蹟殲擊者,zh-TW
Ateş Bodurlopu,火史萊姆,zh-TW
Ateş Hipostazı,無相之火,zh-TW
Ateş Uçarlopu,火飄浮靈,zh-TW
Ateş ve Demir İmparatoru,鐵甲熔火帝皇,zh-TW
Aufkommende Strömung – Nachkomme der Frostnacht,湧流·霜夜靈嗣,zh-TW
Auge des Sturms,狂風之核,zh-TW
Ausgestiegene Suanni,隱山猊獸,zh-TW
Automa della Fonte segreta: Cacciatore-Inseguitore,秘源機兵·尋捕械,zh-TW
Automa della Fonte segreta: Dispositivo di configurazione,秘源機兵·構型械,zh-TW
Automa della Fonte segreta: Dispositivo di sorveglianza,秘源機兵·統御械,zh-TW
Automate de source secrète : Chasseur-chercheur,秘源機兵·尋捕械,zh-TW
Automate de source secrète : Configurateur,秘源機兵·構型械,zh-TW
Automate de source secrète : Surveillant,秘源機兵·統御械,zh-TW
Autómata Fuentenigma - Máquina configuracional,秘源機兵·構型械,zh-TW
Autómata Fuentenigma - Máquina de control,秘源機兵·統御械,zh-TW
Autómata Fuentenigma - Rastreador,秘源機兵·尋捕械,zh-TW
Autômato da Fonte Secreta: Caçador-Perseguidor,秘源機兵·尋捕械,zh-TW
Autômato da Fonte Secreta: Dispositivo Supervisor,秘源機兵·統御械,zh-TW
Autômato da Fonte Secreta: Mecanismo Construtivo,秘源機兵·構型械,zh-TW
Avatar Fluido da Lava,熔岩遊像·流燃體,zh-TW
Avatar de Lava Erodindo,熔岩遊像·蝕土者,zh-TW
Avatar fluide de lave,熔岩遊像·流燃體,zh-TW
Avatar érodant de lave,熔岩遊像·蝕土者,zh-TW
Avcı Vatoz,獵刀鰩,zh-TW
Avvoltoio rosso consacrato,聖骸赤鷲,zh-TW
Ayaklı Su Mantarı,陸行水本真蕈,zh-TW
Ayaklı Toprak Mantarı,陸行岩本真蕈,zh-TW
Aynalı Rahibe,愚人眾·藏鏡仕女,zh-TW
Azhdaha,若陀龍王,zh-TW
Aşınan Lav Avatarı,熔岩遊像·蝕土者,zh-TW
Aşınmış Kadim Ateşin Efendisi,蝕滅的源焰之主,zh-TW
Baleia Devoradora,吞星之鯨,zh-TW
Ball Octopus,球球章魚,zh-TW
Balon Ahtapot,球球章魚,zh-TW
Baloncuklu Denizatı,泡泡海馬,zh-TW
Baracrabe,堅盾重甲蟹,zh-TW
Barbarischer Recke – Greifer,橫蠻勇士·抓撲人,zh-TW
Barbarischer Recke – Rammbock,橫蠻勇士·衝撞手,zh-TW
Barbarischer Recke – Ringer,橫蠻勇士·摔跤客,zh-TW
Bardo del Abismo - Llamas abismales,深淵詠者·淵火,zh-TW
Bardo del Abismo - Trueno púrpura,深淵詠者·紫電,zh-TW
Bardo do Abismo - Chamas Abismais,深淵詠者·淵火,zh-TW
Bardo do Abismo - Trovão Violeta,深淵詠者·紫電,zh-TW
Baskılama Uzmanı Meka,壓制特化型機關,zh-TW
Batedor Volkodlak,獸怪敲打者,zh-TW
Batedor da Tempestade de Passo Ágil,疾迅勇士·蕩風斥候,zh-TW
Batedor das Ruínas,遺蹟偵察者,zh-TW
Batizador Iníquo,深罪浸禮者,zh-TW
Battezzante maligno,深罪浸禮者,zh-TW
Bautista Sacrílego,深罪浸禮者,zh-TW
Başmelek Deniz Tavşanı,大天使海兔,zh-TW
Bebenmacher – Wayob-Verkörperung,靂震·大靈顯化身,zh-TW
Belette des montagnes à coquille fournaise,爐殼山鼬,zh-TW
Berserker Brutocollinus,衝鋒丘丘人,zh-TW
Beschützer von Apeps Oase,阿佩普的綠洲守望者,zh-TW
Besta Quimérica Armada,嵌合鍪甲獸,zh-TW
Besta Quimérica Enterrada,嵌合梭地獸,zh-TW
Besta Xuanwen,玄文獸,zh-TW
Besta de Presas da Ossada Sagrada,聖骸牙獸,zh-TW
Bestia Colmillofrenética,牙獸狂徒,zh-TW
Bestia Quimérica Acorazada,嵌合鍪甲獸,zh-TW
Bestia Quimérica Terralanzadera,嵌合梭地獸,zh-TW
Bestia Xuanwen,玄文獸,zh-TW
Bestia chimerica corazzata,嵌合鍪甲獸,zh-TW
Bestia scavatrice chimerica,嵌合梭地獸,zh-TW
Bestia zannuta consacrata,聖骸牙獸,zh-TW
Bin Yıllık İnci Denizatı,千年珍珠駿麟,zh-TW
Biting-Cold Wayob Manifestation,凜冽·大靈顯化身,zh-TW
Black Serpent Knight: Rockbreaker Ax,黑蛇騎士·摧岩之鉞,zh-TW
Black Serpent Knight: Windcutter,黑蛇騎士·斬風之劍,zh-TW
Blattraser – Wayob-Verkörperung,疾葉·大靈顯化身,zh-TW
Blazing Axe Mitachurl,火斧丘丘暴徒,zh-TW
Blazing Brilliance: Frostnight Scion,灼烜·霜夜靈嗣,zh-TW
Blitze – Nachkomme der Frostnacht,輝電·霜夜靈嗣,zh-TW
Blitzhelm-Lawachurl,丘丘雷兜王,zh-TW
Blobbofoca,膨膨獸,zh-TW
Blubber-Seepferd,泡泡雄海馬,zh-TW
Blubber-Seepferdchen,泡泡海馬,zh-TW
