id,term,src_table
Equipment.1,下級強化石,equipment.json
Equipment.2,一般強化石,equipment.json
Equipment.3,高級強化石,equipment.json
Equipment.4,最高級強化石,equipment.json
Equipment.10,生鏽的彈簧,equipment.json
Equipment.11,完整的彈簧,equipment.json
Equipment.12,鉻彈簧,equipment.json
Equipment.13,鈦彈簧,equipment.json
Equipment.20,生鏽的錘子,equipment.json
Equipment.21,完整的錘子,equipment.json
Equipment.22,鉻金屬鎚子,equipment.json
Equipment.23,鈦金屬鎚子,equipment.json
Equipment.30,生鏽的槍管,equipment.json
Equipment.31,完好的槍管,equipment.json
Equipment.32,鉻金屬槍管,equipment.json
Equipment.33,鈦金屬槍管,equipment.json
Equipment.40,生鏽的擊針,equipment.json
Equipment.41,完好的擊針,equipment.json
Equipment.42,鉻金屬擊針,equipment.json
Equipment.43,鈦金屬擊針,equipment.json
Equipment.1000,素色鴨舌帽,equipment.json
Equipment.1001,針織毛線帽,equipment.json
Equipment.1002,大哥軟呢帽,equipment.json
Equipment.1003,蝴蝶結貝雷帽,equipment.json
Equipment.1004,防彈頭盔,equipment.json
Equipment.1005,荷葉邊迷你帽,equipment.json
Equipment.1006,遮陽帽,equipment.json
Equipment.1007,リーフリボン付き中折れ帽,equipment.json
Equipment.2000,運動手套,equipment.json
Equipment.2001,針織連指手套,equipment.json
Equipment.2002,佩洛洛烤箱手套,equipment.json
Equipment.2003,皮手套,equipment.json
Equipment.2004,戰術手套,equipment.json
Equipment.2005,蕾絲手套,equipment.json
Equipment.2006,袖套,equipment.json
Equipment.2007,パールヤーングローブ,equipment.json
Equipment.3000,粉紅色休閒鞋,equipment.json
Equipment.3001,雪靴,equipment.json
Equipment.3002,粉紅波卡拖鞋,equipment.json
Equipment.3003,古典琺瑯樂福鞋,equipment.json
Equipment.3004,戰術長靴,equipment.json
Equipment.3005,高跟鞋,equipment.json
Equipment.3006,休閒運動鞋,equipment.json
Equipment.3007,防水登山ブーツ,equipment.json
Equipment.4000,防水運動包,equipment.json
Equipment.4001,防寒斜背包,equipment.json
Equipment.4002,佩洛洛背包,equipment.json
Equipment.4003,海軍藍書包,equipment.json
Equipment.4004,戰術日式書包,equipment.json
Equipment.4005,惡魔翅膀托特包,equipment.json
Equipment.4006,街頭包,equipment.json
Equipment.4007,蝶柄のショルダーバッグ,equipment.json
Equipment.5000,serval金屬徽章,equipment.json
