source,target,tgt_lng
Bard's Arrow Feather,琴師の矢羽,ja-JP
Berserker's Battle Mask,狂戦士の仮面,ja-JP
Berserker's Bone Goblet,狂戦士のコップ,ja-JP
Berserker's Indigo Feather,狂戦士の羽根,ja-JP
Berserker's Rose,狂戦士の薔薇,ja-JP
Berserker's Timepiece,狂戦士の時計,ja-JP
Bloodstained Black Plume,血染めの黒羽,ja-JP
Bloodstained Chevalier's Goblet,血染めの騎士のコップ,ja-JP
Bloodstained Final Hour,騎士が血に染めた時,ja-JP
Bloodstained Flower of Iron,血染めの鉄の心,ja-JP
Bloodstained Iron Mask,血染めの鉄仮面,ja-JP
Ceremonial War-Plume,昭武の羽根,ja-JP
Circle of Embers,焚尽の輪,ja-JP
Concert's Final Hour,フィナーレの時計,ja-JP
Copper Compass,堅い銅のコンパス,ja-JP
Crown of the Brave,勇士の冠,ja-JP
Dance of Steel,鋼鉄の舞,ja-JP
Duel to the Fiery Death,紅蓮の真剣試合,ja-JP
Earthshaking Dragon,山岳を揺るがす龍,ja-JP
Elegaic Rime,死告の霜,ja-JP
Exile's Feather,亡命者の羽根,ja-JP
Exile's Flower,亡命者の花,ja-JP
Exile's Goblet,亡命者のコップ,ja-JP
Exile's Pocket Watch,亡命者の懐中時計,ja-JP
Feather of Jagged Peaks,嵯峨連山の翼,ja-JP
Fires of Purification,浄化の炎,ja-JP
Flower of Accolades,偉勲の花,ja-JP
Flower of Creviced Cliff,磐石芽生の花,ja-JP
Frost,寒霜,ja-JP
Frost-Weaved Dignity,霜を纏った気骨,ja-JP
Frozen Homeland's Demise,雪覆う故郷の最後,ja-JP
Gilded Corsage,金メッキのコサージュ,ja-JP
Gladiator's Destiny,剣闘士の帰着,ja-JP
Gladiator's Intoxication,剣闘士の酩酊,ja-JP
Gladiator's Longing,剣闘士の希望,ja-JP
Gladiator's Nostalgia,剣闘士の未練,ja-JP
Goblet of Chiseled Crag,危岩磐石の杯,ja-JP
Goblet of Thundering Deep,浮沈の杯,ja-JP
Gust of Nostalgia,追憶の風,ja-JP
Hopeful Heart,祈望の心,ja-JP
Hour of Soothing Thunder,雷討ちの刻,ja-JP
Hourglass of Thunder,雷霆の時計,ja-JP
Icebreaker's Resolve,氷を砕く執念,ja-JP
In Remembrance of Viridescent Fields,野花の記憶の草原,ja-JP
Instructor's Brooch,教官の花飾り,ja-JP
Instructor's Feather Accessory,教官の羽飾り,ja-JP
Instructor's Pocket Watch,教官の懐中時計,ja-JP
Instructor's Tea Cup,教官のティーカップ,ja-JP
Lavawalker's Epiphany,火渡りの悟り,ja-JP
Lavawalker's Resolution,火渡りの堅実,ja-JP
Lavawalker's Salvation,火渡りの解放,ja-JP
Lavawalker's Torment,火渡りの苦しみ,ja-JP
Lavawalker's Wisdom,火渡りの知恵,ja-JP
Lucky Encounter in the Clouds,雲立ち冒険記,ja-JP
Maiden's Distant Love,彼方にある少女の心,ja-JP
Maiden's Fleeting Leisure,少女の暫く息抜き,ja-JP
Maiden's Heart-stricken Infatuation,少女の揺らぐ思い,ja-JP
Maiden's Passing Youth,少女の短い華年,ja-JP
Martial Artist's Feather Accessory,武人の羽飾り,ja-JP
Martial Artist's Wine Cup,武人の酒器,ja-JP
Medal of the Brave,勇士の勲章,ja-JP
Memories: Guardian of Eternity,追憶: 永遠の守護者,ja-JP
Mocking Mask,嗤笑の面,ja-JP
Moment of Cessation,停頓の時,ja-JP
Morning Dew's Moment,朝露の時,ja-JP
Necropolis,骸館,ja-JP
Noble's Pledging Vessel,誓いの金杯,ja-JP
Omen of Thunderstorm,落雷の前兆,ja-JP
Orichalceous Time-Dial,金銅の日時計,ja-JP
Outset of the Brave,勇士の壮行,ja-JP
Prospect of the Brave,勇士の期待,ja-JP
Realm of Slumber,眠りの国,ja-JP
Reign of Violet,菫染の国,ja-JP
Royal Flora,旧貴族の花,ja-JP
Royal Plume,旧貴族の羽根,ja-JP
Royal Pocket Watch,旧貴族の時計,ja-JP
Royal Silver Urn,旧貴族の銀瓶,ja-JP
Ruins of Thirsting Capital,渇水の廃都,ja-JP
Sand Burial,流砂の葬,ja-JP
Scarlet Vessel,緋花の壺,ja-JP
Scholar's Bookmark,学者のしおり,ja-JP
Scholar's Clock,学者の時計,ja-JP
Scholar's Ink Cup,学者のコップ,ja-JP
Scholar's Lens,学者のレンズ,ja-JP
Scholar's Quill Pen,学者の羽根ペン,ja-JP
Snowswept Memory,吹雪の中の思い,ja-JP
Spring,啓蟄,ja-JP
Stainless Bloom,無垢の花,ja-JP
Stone Chamber,岩牢,ja-JP
Storm Cage,雷雲の印籠,ja-JP
Summer Night's Bloom,夏祭りの花,ja-JP
Summer Night's Finale,夏祭りの終わり,ja-JP
Summer Night's Mask,夏祭りの仮面,ja-JP
Summer Night's Moment,夏祭りの刻,ja-JP
Summer Night's Waterballoon,夏祭りの水風船,ja-JP
Sundered Feather,切落の羽,ja-JP
Sundial of Enduring Jade,星羅圭玉の日時計,ja-JP
Surpassing Cup,超越の盃,ja-JP
Survivor of Catastrophe,雷災の生存者,ja-JP
Tarry Among the Peach Blossoms,桃源滞在記,ja-JP
Thunderbird's Mercy,雷鳥の憐み,ja-JP
Thundering Valley,初雷の幽谷,ja-JP
Thundersoother's Diadem,雷討ちの冠,ja-JP
Thundersoother's Goblet,雷討ちの器,ja-JP
Thundersoother's Heart,雷討ちの心,ja-JP
Thundersoother's Plume,雷討ちの羽根,ja-JP
Travels of the Moonlit Venturer,水月侠行記,ja-JP
Trial Grounds of Thunder,雷の試練場,ja-JP
Troupe's Dawnlight,楽団の朝の光,ja-JP
Tutelage: A Thousand Scrolls,稽古・千扉絵巻,ja-JP
Tutelage: Castle of Scrolls,稽古・御館絵巻,ja-JP
Tutelage: King of Thieves,稽古・悪王の亭,ja-JP
Tutelage: Nest-Bed of Ambition,稽古・砺伏の巣床,ja-JP
Tutelage: Umigozen's Mansion,稽古・御前屋敷,ja-JP
Unyielding,不動,ja-JP
Vine-Infested Ruins,真葛の廃都,ja-JP
Viridescent Arrow Feather,狩人の青緑色の矢羽,ja-JP
Viridescent Venerer's Determination,緑の狩人の決心,ja-JP
Viridescent Venerer's Vessel,緑の狩人の容器,ja-JP
Voyage to the Sanguine Sky,雲霞征狼記,ja-JP
Wanderer's String-Kettle,吟遊者の水筒,ja-JP
Windy Cliff,風の崖,ja-JP
Wise Doctor's Pinion,良医の羽,ja-JP
Witch's End Time,魔女の破滅の時,ja-JP
Witch's Ever-Burning Plume,魔女の炎の羽根,ja-JP
Witch's Flower of Blaze,魔女の炎の花,ja-JP
Witch's Heart Flames,魔女の心の炎,ja-JP
不移,不動,ja-JP
不移,不動,ja-JP
乐团的晨光,楽団の朝の光,ja-JP
云蒸奇遇记,雲立ち冒険記,ja-JP
停摆之刻,停頓の時,ja-JP
停擺之刻,停頓の時,ja-JP
冰雪故园的终期,雪覆う故郷の最後,ja-JP
冰雪故園的終期,雪覆う故郷の最後,ja-JP
净化之炎,浄化の炎,ja-JP
切落之羽,切落の羽,ja-JP
切落之羽,切落の羽,ja-JP
初雷幽谷,初雷の幽谷,ja-JP
初雷幽谷,初雷の幽谷,ja-JP
勇士的冠冕,勇士の冠,ja-JP
勇士的冠冕,勇士の冠,ja-JP
勇士的勋章,勇士の勲章,ja-JP
勇士的勳章,勇士の勲章,ja-JP
勇士的壮行,勇士の壮行,ja-JP
勇士的壯行,勇士の壮行,ja-JP
勇士的期許,勇士の期待,ja-JP
勇士的期许,勇士の期待,ja-JP
勋绩之花,偉勲の花,ja-JP
勳績之花,偉勲の花,ja-JP
历经风雪的思念,吹雪の中の思い,ja-JP
古雷試煉場,雷の試練場,ja-JP
古雷试炼场,雷の試練場,ja-JP
吟游者之壶,吟遊者の水筒,ja-JP
吟遊者之壺,吟遊者の水筒,ja-JP
告死之霜,死告の霜,ja-JP
告死之霜,死告の霜,ja-JP
唤雷者的头冠,雷を呼ぶ冠,ja-JP
喚雷者的頭冠,雷を呼ぶ冠,ja-JP
嗤笑之面,嗤笑の面,ja-JP
嗤笑之面,嗤笑の面,ja-JP
坚铜罗盘,堅い銅のコンパス,ja-JP
堅銅羅盤,堅い銅のコンパス,ja-JP
堇染之国,菫染の国,ja-JP
堇染之國,菫染の国,ja-JP
夏祭之刻,夏祭りの刻,ja-JP
夏祭之刻,夏祭りの刻,ja-JP
夏祭之花,夏祭りの花,ja-JP
夏祭之花,夏祭りの花,ja-JP
夏祭之面,夏祭りの仮面,ja-JP
夏祭之面,夏祭りの仮面,ja-JP
夏祭水玉,夏祭りの水風船,ja-JP
夏祭水玉,夏祭りの水風船,ja-JP
夏祭終末,夏祭りの終わり,ja-JP
夏祭终末,夏祭りの終わり,ja-JP
学士的书签,学者のしおり,ja-JP
学士的墨杯,学者のコップ,ja-JP
学士的时钟,学者の時計,ja-JP
学士的羽笔,学者の羽根ペン,ja-JP
学士的镜片,学者のレンズ,ja-JP
學士的墨杯,学者のコップ,ja-JP
學士的時鐘,学者の時計,ja-JP
學士的書籤,学者のしおり,ja-JP
學士的羽筆,学者の羽根ペン,ja-JP
學士的鏡片,学者のレンズ,ja-JP
宗室之翎,旧貴族の羽根,ja-JP
宗室之翎,旧貴族の羽根,ja-JP
宗室之花,旧貴族の花,ja-JP
宗室之花,旧貴族の花,ja-JP
宗室时计,旧貴族の時計,ja-JP
宗室時計,旧貴族の時計,ja-JP
宗室銀甕,旧貴族の銀瓶,ja-JP
宗室银瓮,旧貴族の銀瓶,ja-JP
少女片刻的閒暇,少女の暫く息抜き,ja-JP
少女片刻的闲暇,少女の暫く息抜き,ja-JP
少女苦短的良辰,少女の短い華年,ja-JP
少女苦短的良辰,少女の短い華年,ja-JP
少女飄搖的思念,少女の揺らぐ思い,ja-JP
少女飘摇的思念,少女の揺らぐ思い,ja-JP
嵯峨群峰之翼,嵯峨連山の翼,ja-JP
嵯峨群峰之翼,嵯峨連山の翼,ja-JP
巉岩琢塑之樽,危岩磐石の杯,ja-JP
巉巖琢塑之樽,危岩磐石の杯,ja-JP
巖牢,岩牢,ja-JP
平雷之冠,雷討ちの冠,ja-JP
平雷之冠,雷討ちの冠,ja-JP
平雷之刻,雷討ちの刻,ja-JP
平雷之刻,雷討ちの刻,ja-JP
平雷之器,雷討ちの器,ja-JP
平雷之器,雷討ちの器,ja-JP
平雷之心,雷討ちの心,ja-JP
平雷之心,雷討ちの心,ja-JP
平雷之羽,雷討ちの羽根,ja-JP
平雷之羽,雷討ちの羽根,ja-JP
惊蛰,啓蟄,ja-JP
战狂的时计,狂戦士の時計,ja-JP
战狂的翎羽,狂戦士の羽根,ja-JP
战狂的蔷薇,狂戦士の薔薇,ja-JP
战狂的骨杯,狂戦士のコップ,ja-JP
战狂的鬼面,狂戦士の仮面,ja-JP
戰狂的時計,狂戦士の時計,ja-JP
戰狂的翎羽,狂戦士の羽根,ja-JP
戰狂的薔薇,狂戦士の薔薇,ja-JP
戰狂的骨杯,狂戦士のコップ,ja-JP
戰狂的鬼面,狂戦士の仮面,ja-JP
搖撼山嶽之龍,山岳を揺るがす龍,ja-JP
摇撼山岳之龙,山岳を揺るがす龍,ja-JP
摧冰而行的執望,氷を砕く執念,ja-JP
摧冰而行的执望,氷を砕く執念,ja-JP
教官的怀表,教官の懐中時計,ja-JP
教官的懷錶,教官の懐中時計,ja-JP
教官的羽飾,教官の羽飾り,ja-JP
教官的羽饰,教官の羽飾り,ja-JP
教官的胸花,教官の花飾り,ja-JP
教官的胸花,教官の花飾り,ja-JP
教官的茶杯,教官のティーカップ,ja-JP
教官的茶杯,教官のティーカップ,ja-JP
无垢之花,無垢の花,ja-JP
星罗圭璧之晷,星羅圭玉の日時計,ja-JP
星羅圭璧之晷,星羅圭玉の日時計,ja-JP
昭武翎羽,昭武の羽根,ja-JP
昭武翎羽,昭武の羽根,ja-JP
朝露之时,朝露の時,ja-JP
朝露之時,朝露の時,ja-JP
染血的鐵之心,血染めの鉄の心,ja-JP
染血的鐵假面,血染めの鉄仮面,ja-JP
染血的铁之心,血染めの鉄の心,ja-JP
染血的铁假面,血染めの鉄仮面,ja-JP
染血的騎士之杯,血染めの騎士のコップ,ja-JP
染血的骑士之杯,血染めの騎士のコップ,ja-JP
染血的黑之羽,血染めの黒羽,ja-JP
染血的黑之羽,血染めの黒羽,ja-JP
桃源逗留記,桃源滞在記,ja-JP
桃源逗留记,桃源滞在記,ja-JP
樂團的晨光,楽団の朝の光,ja-JP
武人的羽飾,武人の羽飾り,ja-JP
武人的羽饰,武人の羽飾り,ja-JP
武人的酒杯,武人の酒器,ja-JP
武人的酒杯,武人の酒器,ja-JP
歷經風雪的思念,吹雪の中の思い,ja-JP
水月侠行记,水月侠行記,ja-JP
水月俠行記,水月侠行記,ja-JP
沉波之盏,浮沈の杯,ja-JP
沉波之盞,浮沈の杯,ja-JP
沉睡之国,眠りの国,ja-JP
沉睡之國,眠りの国,ja-JP
流放者之杯,亡命者のコップ,ja-JP
流放者之杯,亡命者のコップ,ja-JP
流放者之羽,亡命者の羽根,ja-JP
流放者之羽,亡命者の羽根,ja-JP
流放者之花,亡命者の花,ja-JP
流放者之花,亡命者の花,ja-JP
流放者怀表,亡命者の懐中時計,ja-JP
流放者懷錶,亡命者の懐中時計,ja-JP
流沙之葬,流砂の葬,ja-JP
流沙之葬,流砂の葬,ja-JP
淨化之炎,浄化の炎,ja-JP
渡火者的决绝,火渡りの堅実,ja-JP
渡火者的智慧,火渡りの知恵,ja-JP
渡火者的智慧,火渡りの知恵,ja-JP
渡火者的決絕,火渡りの堅実,ja-JP
渡火者的煎熬,火渡りの苦しみ,ja-JP
渡火者的煎熬,火渡りの苦しみ,ja-JP
渡火者的解脫,火渡りの解放,ja-JP
渡火者的解脱,火渡りの解放,ja-JP
渡火者的醒悟,火渡りの悟り,ja-JP
渡火者的醒悟,火渡りの悟り,ja-JP
渴水的废都,渇水の廃都,ja-JP
渴水的廢都,渇水の廃都,ja-JP
焚尽之环,焚尽の輪,ja-JP
焚盡之環,焚尽の輪,ja-JP
無垢之花,無垢の花,ja-JP
焦灼的魔女帽子,焦げた魔女の帽子,ja-JP
焦灼的魔女帽子,焦げた魔女の帽子,ja-JP
猎人青翠的箭羽,狩人の青緑色の矢羽,ja-JP
獵人青翠的箭羽,狩人の青緑色の矢羽,ja-JP
琴师的箭羽,琴師の矢羽,ja-JP
琴師的箭羽,琴師の矢羽,ja-JP
盟誓金爵,誓いの金杯,ja-JP
盟誓金爵,誓いの金杯,ja-JP
真葛废都,真葛の廃都,ja-JP
真葛廢都,真葛の廃都,ja-JP
破冰踏雪的迴音,氷雪を踏む音,ja-JP
磐陀裂生之花,磐石芽生の花,ja-JP
磐陀裂生之花,磐石芽生の花,ja-JP
祈望之心,祈望の心,ja-JP
祈望之心,祈望の心,ja-JP
稽古·千扉繪卷,稽古・千扉絵巻,ja-JP
