source,target,tgt_lng
"""Night Warden Wars""",夜巡者の戦争,ja-JP
"""Pilgrimage""",帰火聖夜の巡礼,ja-JP
Adeptal energy,仙力,ja-JP
Adepti Sigil,仙家呪符,ja-JP
Adeptus / Adepti,仙人,ja-JP
Adeptus name,仙名 / 仙号,ja-JP
Akasha,アーカーシャ,ja-JP
Akasha Terminal,アーカーシャ端末,ja-JP
Amenoma Art,天目流,ja-JP
Amrita,甘露 / 甘露活水,ja-JP
Amurta,生論派 / アムリタ学院,ja-JP
Ararakalari,アランラカラリ,ja-JP
Archon War,魔神戦争,ja-JP
Azosite,アゾス物質,ja-JP
Big Iron Chunks,大鉄塊,ja-JP
Book of Revealing,啓示の書,ja-JP
Cocogoat,ココナッツヒツジ,ja-JP
Dandelion Wine,蒲公英酒,ja-JP
Dark Calamity,黒災,ja-JP
Darshan,学派 / 学院,ja-JP
Dastur,ダステア,ja-JP
Delusion,邪眼,ja-JP
Descenders,降臨者,ja-JP
Dev,ディフ,ja-JP
Divine Knowledge Capsule,神の缶詰知識,ja-JP
Driyosh,ダリオッシュ,ja-JP
Electro Mitsudomoe,雷の三つ巴,ja-JP
Emergency Food,非常食,ja-JP
Exuvia,仙祖の亡骸,ja-JP
Festival Utsava,ウツァヴ祭,ja-JP
Fire-Water,炎水,ja-JP
Genshin Impact,原神 (タイトル),ja-JP
Gnosis,神の心,ja-JP
God,魔神,ja-JP
Grand Conservator,グランドキュレーター,ja-JP
Great Vayuvyastra,大マッハマシン,ja-JP
Gurabad,ジュラバド,ja-JP
Haravatat,知論派 / ハルヴァタット学院,ja-JP
Harbinger,執行官 / ファトゥス,ja-JP
Holy Lyre der Himmel,天空のライアー,ja-JP
Indemnitium,律償混合エネルギー,ja-JP
Inteyvat,インテイワット,ja-JP
Jnagarbha Day,ジュニャーナガルバの日,ja-JP
Knowledge Capsule / Canned Knowledge,缶詰知識,ja-JP
Kshahrewar,妙論派 / クシャレワー学院,ja-JP
Ley Line,地脈,ja-JP
Li style,璃菜,ja-JP
Looking Glass,謎の鏡,ja-JP
Loom of Fate,運命の織機,ja-JP
Ludi Harpastum,バドルドー祭,ja-JP
Magic Tonic,魔水,ja-JP
Mahamata,教令官,ja-JP
Marana,マラーナ,ja-JP
Maushiro,マウシロ,ja-JP
Musou no Hitotachi,無想の一太刀,ja-JP
Nara,ナラ,ja-JP
Neo Akasha Terminal,新型アーカーシャ端末,ja-JP
Night Wars,夜猟者の戦争,ja-JP
Paripurna Life,パリプーナライフ,ja-JP
Phaethon,パエトーン,ja-JP
Plaustrite,浮生の石,ja-JP
Raiden Gokaden,雷電五箇伝,ja-JP
Remuria,レムリア,ja-JP
Rite of Ab-Zohr,アブゾーアの儀,ja-JP
Rite of Chinvat,チンワトの儀,ja-JP
Rite of Descension,迎仙儀式,ja-JP
Rite of Parting,送仙儀式,ja-JP
Rtawahist,明論派 / ルタワヒスト学院,ja-JP
Sabzeruz Festival,花神誕日 / 花神誕祭,ja-JP
Sakoku Decree,鎖国令,ja-JP
Satyavada Life,サティアワダライフ,ja-JP
Sign of Apaosha,焚真の天象,ja-JP
Sinthe,ロシ,ja-JP
Spantamad,素論派 / スパンタマッド学院,ja-JP
Spirit Borneol,パラハァム,ja-JP
Sunchildren,太陽の子,ja-JP
Sunset Vermillionite,鳴霞浮生石,ja-JP
Tales of Humanity,人生いろいろ,ja-JP
The Crux Clash,南十字武闘会,ja-JP
The Divine Damsel of Devastation,神女劈観,ja-JP
The Seven,七神 / 俗世の七執政,ja-JP
The Wall of Hope,希望の壁,ja-JP
Vahumana,因論派 / ヴァフマナ学院,ja-JP
Valuka,ワルカ,ja-JP
Vana,ヴァーナ,ja-JP
Village Keeper,グラマパラ,ja-JP
Vision,神の目,ja-JP
Vision Hunt Decree,目狩り令,ja-JP
Water from the Primordial Sea / Primordial Water,原始胎海の水,ja-JP
Wonder Core,千奇核心,ja-JP
Wrath of the Rock,岩食いの刑,ja-JP
Youkai powers,妖力,ja-JP
Yue style,月菜,ja-JP
allogene,原神,ja-JP
ascension ceremony,昇空儀式,ja-JP
collective consciousness,ハイブマインド,ja-JP
contract,契約,ja-JP
curse of immortality,不死の呪い,ja-JP
erode,摩耗する,ja-JP
eternity,永遠,ja-JP
freedom,自由,ja-JP
gaze of the god,神の眼差し,ja-JP
harpastum / harpasta,バドルドー,ja-JP
justice,正義,ja-JP
karma,業障,ja-JP
perch,止まり木,ja-JP
rainforest,雨林,ja-JP
samsara cycle,輪廻,ja-JP
serial disappearances of young women,連続少女失踪事件,ja-JP
six Darshans,六大学派,ja-JP
the Calamity of Darkness,漆黒の災い,ja-JP
the Hive,蜂の巣,ja-JP
the Sponsian,スポンジアン号,ja-JP
the mighty and illuminated adepti,三眼五顕仙人,ja-JP
wisdom,知恵,ja-JP
world-formula,世界式,ja-JP
七神 / 塵世七執政,七神 / 俗世の七執政,ja-JP
七神 / 尘世七执政,七神 / 俗世の七執政,ja-JP
三眼五显仙人,三眼五顕仙人,ja-JP
三眼五顯仙人,三眼五顕仙人,ja-JP
不死詛咒,不死の呪い,ja-JP
不死诅咒,不死の呪い,ja-JP
业障,業障,ja-JP
乐斯,ロシ,ja-JP
人間百態,人生いろいろ,ja-JP
人间百态,人生いろいろ,ja-JP
仙名 / 仙號,仙名 / 仙号,ja-JP
仙家符箓,仙家呪符,ja-JP
仙家符籙,仙家呪符,ja-JP
仙祖法蛻,仙祖の亡骸,ja-JP
仙祖法蜕,仙祖の亡骸,ja-JP
六大學派,六大学派,ja-JP
兰迦拉梨,アランラカラリ,ja-JP
升空仪式,昇空儀式,ja-JP
升空儀式,昇空儀式,ja-JP
南十字武斗会,南十字武闘会,ja-JP
南十字武鬥會,南十字武闘会,ja-JP
原始胎海之水,原始胎海の水,ja-JP
原始胎海之水,原始胎海の水,ja-JP
原神（标题）,原神 (タイトル),ja-JP
原神（標題）,原神 (タイトル),ja-JP
