source,target,tgt_lng
A Huge Shell,おっきな貝殻,ja-JP
A Machine With Xenochromatic Ball Octopus Abilities,マンマルタコ亜種能力発生装置,ja-JP
Allogravity-Condensed Water Bodies,異重力凝水体,ja-JP
Amrita Seal,甘露封印,ja-JP
Anemogranum / Anemograna,風の種,ja-JP
Antoine Roger Aircraft,アントーン・ロジャー飛行マシナリー,ja-JP
Arrow of Terpikeranuas,テルピケラウナスの矢,ja-JP
Ashvattha Tree,アシュヴァッタの樹,ja-JP
Ashvattha's Concourse,アシュヴァッタ堂,ja-JP
Auspicious Branches,クサナリの枝,ja-JP
Autocannons,自律艦砲,ja-JP
BA Fragment,跋霊,ja-JP
Barsom,バルソム,ja-JP
Beastly Rift,獣域の裂け目,ja-JP
Bedrock Keys,磐鍵,ja-JP
Bloatty Floatty,ポンポンの実,ja-JP
Bouncy Mushroom,ぴょんぴょんキノコ,ja-JP
Bright Flame Altar,光明の火壇,ja-JP
Bubble Formation,バブル・フォーメーション,ja-JP
Burgeoning Spirit,蔓生霊心,ja-JP
Carefree Simulacrum,仙像,ja-JP
Cascade Pool,受水槽,ja-JP
Cascade Spout,水の注ぎ口,ja-JP
Claustroflora,幽閉花,ja-JP
Clusterleaf of Cultivation,リーフコア,ja-JP
Common Chest,普通の宝箱,ja-JP
Contaminated Bacterial Mats,汚染クリープ,ja-JP
Crafting Bench,合成台,ja-JP
Cumulation Stone,集電石,ja-JP
Dance-Off Stage,熱狂ターンテーブル,ja-JP
Defiled Statue,穢れた逆さ神像,ja-JP
Dendrogranum / Dendrograna,草の種,ja-JP
Dew Bubbles,デューバブル,ja-JP
Discharge Stone,放電石,ja-JP
Divine Tree,聖樹,ja-JP
Dragonbone Flower,龍骨花,ja-JP
Dual-Phase Everlight Cell,二相常光ユニット,ja-JP
Dual-Phase Neverlight Cell,二相減光ユニット,ja-JP
Echoing Conch,こだまホラガイ / 余韻のホラガイ,ja-JP
Electrogranum / Electrograna,雷の種,ja-JP
Elemental Monument,元素石碑,ja-JP
Energy Extraction Device,エネルギー抽出装置,ja-JP
Enhanced Pneumousia Amplifier,プネウムシア強力増幅装置,ja-JP
Exquisite Chest,精巧な宝箱,ja-JP
Fantastic Compass,太威儀盤,ja-JP
Fantastical Floating Ball,不思議な浮遊ボール,ja-JP
Flamestrider,双駆輪,ja-JP
Floating Crystal Flowers,水晶浮遊花,ja-JP
Floating Crystal Platforms,水晶浮遊足場,ja-JP
Floating Orb,浮遊する光の玉,ja-JP
Flower of Sanctity,聖潔の花,ja-JP
Fontemer Seagrass,原海海草,ja-JP
Forged Primal Light,プライマル光錐,ja-JP
Fravashi Tree,霊谷木,ja-JP
Frostbearing Tree,冬忍びの樹,ja-JP
Gaokerena,ガオケレナ,ja-JP
Gardemek,警備ロボ,ja-JP
Geogranum / Geograna,岩の種,ja-JP
Gray Crystal,灰残晶,ja-JP
Guizhong Ballista,帰終機,ja-JP
Harmonious Reed Pipe,共鳴ハーモニックパイプ,ja-JP
Harvisptokhm,万種母樹,ja-JP
Heat Source,熱源,ja-JP
Humongous Hat Jellyfish,大型ボウシクラゲ,ja-JP
Hydro Core,水の核,ja-JP
Hydrogranum / Hydrograna,水の種,ja-JP
Irminsul,世界樹,ja-JP
Jamikayomars,ジャミカヨマール,ja-JP
Jinn Branch,ジンニーの枝,ja-JP
Jinn Shrine,ジンニーの祠,ja-JP
Khvarena Barrier,霊光バリア,ja-JP
Khvarena Monument,霊光碑,ja-JP
Koholasaur Dolls,コホラ竜のぬいぐるみ,ja-JP
Ley Line Blossom,地脈の花,ja-JP
Ley Line Outcrop: Blossom of Revelation,地脈の花芽・啓示の花,ja-JP
Ley Line Outcrop: Blossom of Wealth,地脈の花芽・蔵金の花,ja-JP
Lightcall Path,浮光の道,ja-JP
Lumenlamps,明石灯,ja-JP
Luxurious Chest,豪華な宝箱,ja-JP
Manifestation Mechanism,具現装置,ja-JP
Mawtiyima,マウティイェマ,ja-JP
Nirodha Fruit,ニローダの実,ja-JP
Obscuring Cell,秘匿ユニット,ja-JP
Obsidian Totem Pole,黒曜石のトーテムポール,ja-JP
Operable Mechanism: Eliphas Beam,可動装置・エリファスビーム,ja-JP
Operable Mechanism: Feather Valve,可動装置・弾性弁,ja-JP
Operable Mechanism: Lifting Column,可動装置・昇降柱,ja-JP
Operable Mechanism: Regulating Valve,可動装置・調整弁,ja-JP
Operable Mechanism: Track Assemblage,可動装置・軌道セット,ja-JP
Oratrice,諭示機,ja-JP
Oratrice Mecanique d'Analyse Cardinale,諭示裁定カーディナル,ja-JP
Percussive Prancing Mushroom,不思議なトントンキノコ,ja-JP
Pers,ペールス,ja-JP
Phantasmal Gate,幻夢ノ扉,ja-JP
Phantasmal Seeds,幻夢ノ種,ja-JP
Pipe Diverter Valve,パイプのステアリングバルブ,ja-JP
Plinth of the Secret Rites,秘儀台座,ja-JP
Pneumousia Block,プネウムシアクラスター,ja-JP
Pneumousia Relay,プネウムシア中継柱,ja-JP
Pneumousia Storage Box,プネウムシアストレージボックス,ja-JP
Potential Energy Orbs,エネルギー転換球,ja-JP
Precious Chest,貴重な宝箱,ja-JP
Primal Beam,プライマルビーム,ja-JP
Primal Ember,プライマル火種,ja-JP
