source,target,tgt_lng
Abgrundbote – Reißender Strom,심연 사도·격류,ko-KR
Abgrundsänger – Abgrundflammen,심연 봉독자·심연의 불꽃,ko-KR
Abgrundsänger – Lila Blitze,심연 봉독자·자색 뇌전,ko-KR
Ablutionneuse des Érémites,도금 여단·사막의 물,ko-KR
Abyss Herald - Wicked Torrents,심연 사도·격류,ko-KR
Abyss Herald: Wicked Torrents,심연 사도·격류,ko-KR
Abyss Lector - Fathomless Flames,심연 봉독자·심연의 불꽃,ko-KR
Abyss Lector - Violet Lightning,심연 봉독자·자색 뇌전,ko-KR
Abyss Lector: Fathomless Flames,심연 봉독자·심연의 불꽃,ko-KR
Abyss Lector: Violet Lightning,심연 봉독자·자색 뇌전,ko-KR
Agente dei Fatui di Pyro,우인단·화염 채무 처리인,ko-KR
Ahşap Kalkanlı Dağ Azmanı,나무방패 츄츄 폭도,ko-KR
Alev Baltalı Dağ Azmanı,불도끼 츄츄 폭도,ko-KR
All-Devouring Narwhal,별을 삼킨 고래,ko-KR
Altın Alevli Gukuzor Tiran,황금불꽃의 깃룡 폭군,ko-KR
Anemo Samachurl,바람 츄츄 샤먼,ko-KR
Anemo-Samachurl,바람 츄츄 샤먼,ko-KR
Annihilation Specialist Mek,섬멸 특화 타입 장치,ko-KR
Annihilation Specialist Mek - Ousia,섬멸 특화 타입 장치·우시아,ko-KR
Annihilation Specialist Mek - Pneuma,섬멸 특화 타입 장치·프뉴마,ko-KR
Apep Vahası'nın Muhafızı,아펩의 오아시스 파수꾼,ko-KR
Apostolo dell'Abisso: Torrenti maligni,심연 사도·격류,ko-KR
Apóstolo do Abismo - Corrente Torrencial,심연 사도·격류,ko-KR
Apôtre de l'Abîme - Torrent,심연 사도·격류,ko-KR
Arbalétrier Brutocollinus,츄츄 궁수,ko-KR
Arbalétrier Brutocollinus Cryo,츄츄 얼음 궁수,ko-KR
Arbalétrier Brutocollinus Électro,츄츄 번개 궁수,ko-KR
Arithmetic Enhancer Mek,장치·연산 증폭기,ko-KR
Arithmetic Enhancer Mek - Ousia,장치·연산 증폭기·우시아,ko-KR
Arithmetic Enhancer Mek - Pneuma,장치·연산 증폭기·프뉴마,ko-KR
Assault Specialist Mek,돌격 특화 타입 장치,ko-KR
Assault Specialist Mek - Ousia,돌격 특화 타입 장치·우시아,ko-KR
Assault Specialist Mek - Pneuma,돌격 특화 타입 장치·프뉴마,ko-KR
Ateş ve Demir İmparatoru,용암철갑 제왕,ko-KR
Ayaklı Su Mantarı,뚜벅 물 버섯몬,ko-KR
Ayaklı Toprak Mantarı,뚜벅 바위 버섯몬,ko-KR
Aynalı Rahibe,우인단·거울의 여인,ko-KR
Azhdaha,야타용왕,ko-KR
Aşınmış Kadim Ateşin Efendisi,침식된 근원의 불꽃 주인,ko-KR
Baleia Devoradora,별을 삼킨 고래,ko-KR
Bardo del Abismo - Llamas abismales,심연 봉독자·심연의 불꽃,ko-KR
Bardo del Abismo - Trueno púrpura,심연 봉독자·자색 뇌전,ko-KR
Bardo do Abismo - Chamas Abismais,심연 봉독자·심연의 불꽃,ko-KR
Bardo do Abismo - Trovão Violeta,심연 봉독자·자색 뇌전,ko-KR
Baskılama Uzmanı Meka,제압 특화 타입 장치,ko-KR
Baskılama Uzmanı Meka - Ruh,제압 특화 타입 장치·프뉴마,ko-KR
Baskılama Uzmanı Meka - Öz,제압 특화 타입 장치·우시아,ko-KR
Berserker Brutocollinus,츄츄 돌격병,ko-KR
Beschützer von Apeps Oase,아펩의 오아시스 파수꾼,ko-KR
Besta de Presas da Ossada Sagrada,성해 검치호,ko-KR
Bestia zannuta consacrata,성해 검치호,ko-KR
Bin Yıllık İnci Denizatı,천년 묵은 진주 기린,ko-KR
Black Serpent Knight: Rockbreaker Ax,흑 뱀 기사·바위를 부수는 도끼,ko-KR
Blazing Axe Mitachurl,불도끼 츄츄 폭도,ko-KR
Bruja Carmesí de las Ascuas,사그라든 화염의 마녀,ko-KR
Brutoshaman Anémo,바람 츄츄 샤먼,ko-KR
Brutoshaman Dendro,풀 츄츄 샤먼,ko-KR
Brutoshaman Géo,바위 츄츄 샤먼,ko-KR
Brutoshaman Hydro,물 츄츄 샤먼,ko-KR
Brutoshaman Électro,번개 츄츄 샤먼,ko-KR
Brutoviandu avec bouclier de bois,나무방패 츄츄 폭도,ko-KR
Brutoviandu avec bouclier de glace,얼음방패 츄츄 폭도,ko-KR
Brutoviandu avec bouclier de pierre,돌방패 츄츄 폭도,ko-KR
Brutoviandu avec hache Pyro,불도끼 츄츄 폭도,ko-KR
Brutoviandu avec hache Électro,번개도끼 츄츄 폭도,ko-KR
Brutovéreux Hydro,츄츄 물걸음 순찰자,ko-KR
Bruxa das Chamas Carmesim,사그라든 화염의 마녀,ko-KR
Buz Ajanı,우인단·서리 심부름꾼,ko-KR
Buz Bodurlopu,얼음 슬라임,ko-KR
Buz Hipostazı,무상의 얼음,ko-KR
Buz Kalkanlı Dağ Azmanı,얼음방패 츄츄 폭도,ko-KR
Büyük Buz Bodurlopu,거대 얼음 슬라임,ko-KR
Büyük Su Bodurlopu,거대 물 슬라임,ko-KR
Băng Nguyên Bản,무상의 얼음,ko-KR
Bạo Chúa Qucusaur Lửa Vàng,황금불꽃의 깃룡 폭군,ko-KR
Bạo Đồ Hilichurl Búa Lôi,번개도끼 츄츄 폭도,ko-KR
Bạo Đồ Hilichurl Búa Lửa,불도끼 츄츄 폭도,ko-KR
Bạo Đồ Hilichurl Khiên Băng,얼음방패 츄츄 폭도,ko-KR
Bạo Đồ Hilichurl Khiên Gỗ,나무방패 츄츄 폭도,ko-KR
Bạo Đồ Hilichurl Khiên Đá,돌방패 츄츄 폭도,ko-KR
Caballero Serpiente Negra - Hachero demolerrocas,흑 뱀 기사·바위를 부수는 도끼,ko-KR
Caniné sacralisé,성해 검치호,ko-KR
Cantore dell'Abisso: Fiamme imperscrutabili,심연 봉독자·심연의 불꽃,ko-KR
Cantore dell'Abisso: Fulmine viola,심연 봉독자·자색 뇌전,ko-KR
Cavaleiro da Serpente Negra - Machado Quebra-rocha,흑 뱀 기사·바위를 부수는 도끼,ko-KR
Cavaliere del Serpente nero: Scure spaccapietra,흑 뱀 기사·바위를 부수는 도끼,ko-KR
Cavalo-Marinho Perolado Milenar,천년 묵은 진주 기린,ko-KR
Champicryo ailé,포롱 얼음 버섯몬,ko-KR
Champidendro ailé,포롱 풀 버섯몬,ko-KR
Champieffroi panaché,공포의 취령 버섯,ko-KR
Champigéo terré,뚜벅 바위 버섯몬,ko-KR
Champihydro terré,뚜벅 물 버섯몬,ko-KR
Chantre de l'Abîme - Flamme abyssale,심연 봉독자·심연의 불꽃,ko-KR
Chantre de l'Abîme - Foudre pourpre,심연 봉독자·자색 뇌전,ko-KR
Chef Brutorocheux,츄츄 바위왕,ko-KR
Chevalier des Serpents noirs - Casseur de pierre,흑 뱀 기사·바위를 부수는 도끼,ko-KR
Chúa Tể Lửa Nguồn Ăn Mòn,침식된 근원의 불꽃 주인,ko-KR
Cogumelo Alado Cryo,포롱 얼음 버섯몬,ko-KR
Cogumelo Alado Dendro,포롱 풀 버섯몬,ko-KR
Cogumelo Terrestre Geo,뚜벅 바위 버섯몬,ko-KR
Cogumelo Terrestre Hydro,뚜벅 물 버섯몬,ko-KR
Colmibestia Sacrósea,성해 검치호,ko-KR
Consecrated Fanged Beast,성해 검치호,ko-KR
Consecrated Horned Crocodile,성해 뿔 악어,ko-KR
Corcel de Mar Perlamilenario,천년 묵은 진주 기린,ko-KR
Corniodrilo Sacróseo,성해 뿔 악어,ko-KR
Cornodrillo consacrato,성해 뿔 악어,ko-KR
Crackling Axe Mitachurl,번개도끼 츄츄 폭도,ko-KR
Crimson Witch of Embers,사그라든 화염의 마녀,ko-KR
Crococornu sacralisé,성해 뿔 악어,ko-KR
Crocodilo da Ossada Sagrada,성해 뿔 악어,ko-KR
Cryo Abyss Mage,얼음의 심연 메이지,ko-KR
Cryo Hilichurl Shooter,츄츄 얼음 궁수,ko-KR
Cryo Hypostasis,무상의 얼음,ko-KR
Cryo Slime,얼음 슬라임,ko-KR
Cryoblob,얼음 슬라임,ko-KR
Cryoblob géant,거대 얼음 슬라임,ko-KR
Cryofungo alato,포롱 얼음 버섯몬,ko-KR
Cryohongo Alado,포롱 얼음 버섯몬,ko-KR
Cryomage de l'Abîme,얼음의 심연 메이지,ko-KR
Cá Ngựa Ngọc Trai Ngàn Năm,천년 묵은 진주 기린,ko-KR
Cá Sấu Sừng Thánh Hóa,성해 뿔 악어,ko-KR
Cão da Fenda - Electrofito,기뢰·수계(獸界) 사냥개,ko-KR
Cão da Fenda - Geofito,기암·수계 사냥개,ko-KR
Dama degli specchi,우인단·거울의 여인,ko-KR
Dendro Samachurl,풀 츄츄 샤먼,ko-KR
Dendro-Samachurl,풀 츄츄 샤먼,ko-KR
Dendrofungo alato,포롱 풀 버섯몬,ko-KR
Dendrohongo Alado,포롱 풀 버섯몬,ko-KR
Donnerfressender Garm,기뢰·수계(獸界) 사냥개,ko-KR
Doğa Dağ Şamanı,풀 츄츄 샤먼,ko-KR
Drago delle rovine: Guardiano della terra,유적 드레이크·대지의 수호자,ko-KR
Dragon des ruines terrestre,유적 드레이크·대지의 수호자,ko-KR
Dragão das Ruínas - Vigia Terrestre,유적 드레이크·대지의 수호자,ko-KR
Dragón de las Ruinas - Vigía terrestre,유적 드레이크·대지의 수호자,ko-KR
Dvalin,드발린,ko-KR
Electro Abyss Mage,번개의 심연 메이지,ko-KR
Electro Hilichurl Shooter,츄츄 번개 궁수,ko-KR
Electro Hypostasis,무상의 뇌전,ko-KR
Electro Samachurl,번개 츄츄 샤먼,ko-KR
Electro Slime,번개 슬라임,ko-KR
Elektrik Baltalı Dağ Azmanı,번개도끼 츄츄 폭도,ko-KR
Elektrik Bodurlopu,번개 슬라임,ko-KR
Elektrik Dağ Şamanı,번개 츄츄 샤먼,ko-KR
Elektrik Hipostazı,무상의 뇌전,ko-KR
Elektro-Abgrundmagier,번개의 심연 메이지,ko-KR
Elektro-Hilichurl-Schütze,츄츄 번개 궁수,ko-KR
Elektro-Hypostase,무상의 뇌전,ko-KR
Elektro-Samachurl,번개 츄츄 샤먼,ko-KR
Elektro-Schleim,번개 슬라임,ko-KR
Emisario del Abismo - Rápidos malignos,심연 사도·격류,ko-KR
Emperador Piroacorazado,용암철갑 제왕,ko-KR
Empereur du feu ferreux,용암철갑 제왕,ko-KR
Emperor of Fire and Iron,용암철갑 제왕,ko-KR
Enchanteur graveleux des Érémites,도금 여단·마암역사,ko-KR
Eremita - Geada Solar,도금 여단·태양의 서리,ko-KR
Eremita - Invocador de Trovões,도금 여단·낮을 밝히는 번개,ko-KR
Eremita - Águas Cristalinas,도금 여단·사막의 물,ko-KR
Eremita Ablucionadora,도금 여단·사막의 물,ko-KR
Eremita Acquachiara del deserto,도금 여단·사막의 물,ko-KR
Eremita Congelafuegos,도금 여단·태양의 서리,ko-KR
Eremita Danzacróbata,도금 여단·풀고리 무용수,ko-KR
Eremita Dançarina Floral,도금 여단·풀고리 무용수,ko-KR
Eremita Encantador de Pedras,도금 여단·마암역사,ko-KR
Eremita Fulmine diurno,도금 여단·낮을 밝히는 번개,ko-KR
Eremita Gelosolare,도금 여단·태양의 서리,ko-KR
Eremita Hechizarrocas,도금 여단·마암역사,ko-KR
Eremita Invocatruenos,도금 여단·낮을 밝히는 번개,ko-KR
Eremita Litoincantatore,도금 여단·마암역사,ko-KR
Eremita Narradora da Areia Ardente,도금 여단·모래의 이야기꾼,ko-KR
Eremita Susurrarenas,도금 여단·모래의 이야기꾼,ko-KR
Eremita danzatrice dell'anello floreale,도금 여단·풀고리 무용수,ko-KR
