source,target,tgt_lng
"""Chilled Meat""",Thịt Tươi Lạnh,vi-VN
"""Denizin Sakin Renkleri""","""Sắc Biển Tĩnh Lặng""",vi-VN
"""Dispositivo Tubion""","""Thiết Bị Tourbillon""",vi-VN
"""Dispositivo di Tubion""","""Thiết Bị Tourbillon""",vi-VN
"""Exalted Earth""","""Vua Của Mặt Đất""",vi-VN
"""Fragments of Innocence""",Trích Đoạn Cổ Tích,vi-VN
"""Silken Print""","""Dấu Ấn Sắc Màu""",vi-VN
"""Sombra Silenciosa do Mar""","""Sắc Biển Tĩnh Lặng""",vi-VN
"""Swirling Scene in a Bottle""","""Dòng Xoáy Trong Bể""",vi-VN
"""The Sea's Silent Shade""","""Sắc Biển Tĩnh Lặng""",vi-VN
"""The Visible Winds""","""Ngọn gió nhìn thấy được""",vi-VN
"""Tourbillon Cihazı""","""Thiết Bị Tourbillon""",vi-VN
"""Tourbillon Device""","""Thiết Bị Tourbillon""",vi-VN
"""Visible Winds""","""Ngọn gió nhìn thấy được""",vi-VN
"""Yüce Toprak""","""Vua Của Mặt Đất""",vi-VN
"""Şişedeki Çalkantılar""","""Dòng Xoáy Trong Bể""",vi-VN
"""กลไกฉายเงาพราย""",Quả Cầu Cơ Quan Ảo Ảnh,vi-VN
"""ทิวทัศน์หมุนวนในขวด""","""Dòng Xoáy Trong Bể""",vi-VN
"""เขี้ยว"" ประหลาด","""Chiếc Răng"" Kỳ Lạ",vi-VN
A Alegria de Narukami,Sở Thích Của Narukami,vi-VN
A Coragem de Narukami,Uy Dũng Của Narukami,vi-VN
A Flower Yet to Bloom,Hoa Chưa Nở Từ Nơi Nào Đó,vi-VN
A Pedra Angular das Estrelas e Chamas,Đá Nền Của Sao Và Lửa,vi-VN
A Sabedoria de Narukami,Trí Tuệ Của Narukami,vi-VN
Aalfleisch,Thịt Lươn,vi-VN
Abalorio de la tempestad,Ngọc Sấm Sét,vi-VN
Abdomen luminescent,Tủy Phát Sáng,vi-VN
Abendrot-Mondfisch,Cá Thái Dương Hoàng Hôn,vi-VN
Abenteuer-EP,EXP Mạo Hiểm,vi-VN
Aberrant Core of the Deep Shadow,Lõi Quái U Ám,vi-VN
Aberranter Kern der tiefen Schatten,Lõi Quái U Ám,vi-VN
Abgebrochener Zahn des borealischen Wolfs,Mảnh Răng Sói Bão,vi-VN
Abgekühltes Panzerbruchstück,Mảnh Vỏ Lạnh Nứt,vi-VN
Abgelagerte Masse,Khối Trầm Tích,vi-VN
Abgelagerte Wucherung,Thể Tăng Sinh Trầm Tích,vi-VN
Abgelagertes Fragment,Mảnh Trầm Tích,vi-VN
Abgemessenes Aufgießen des eingelagerten spirituellen Nektars,Cân Nhắc Của Tinh Chất Ủ Hầm,vi-VN
Abgenutzte Bolzenspitze,Mũi Tên Thiện Chiến,vi-VN
Abgenutzter Amtsausweis,Giấy Phép Cũ Nát,vi-VN
Abgetrennter Schweif des Himmelswanderers,Đuôi Đứt Của Sinh Vật Bay,vi-VN
Abgrundlichtflosse,Vây Thú Ánh Sáng Vực Thẳm,vi-VN
Abiding Angelfish,Trường Sinh Tiên,vi-VN
Ablehnung und Urteilsspruch,Phủ Định Và Phán Quyết,vi-VN
Abzeichen für Offiziere,Phù Hiệu Hiệu Úy,vi-VN
Abzeichen für Unteroffiziere,Phù Hiệu Sĩ Quan,vi-VN
Abzeichen für neue Rekruten,Phù Hiệu Tân Binh,vi-VN
Acará Devoto,Trường Sinh Tiên,vi-VN
Acará Raimei,Lôi Minh Tiên,vi-VN
Accreted Fragment,Mảnh Trầm Tích,vi-VN
Accreted Growth,Thể Tăng Sinh Trầm Tích,vi-VN
Accreted Mass,Khối Trầm Tích,vi-VN
Accumulateur d'air de source secrète,Bộ Tụ Khí Bí Ẩn,vi-VN
Accumulatore d'aria della Fonte segreta,Bộ Tụ Khí Bí Ẩn,vi-VN
Acemi Asker Nişanı,Phù Hiệu Tân Binh,vi-VN
Acqua non trascesa,Nước Chưa Đạt Mức Siêu Việt,vi-VN
Acquaint Fate,Mối Duyên Tương Ngộ,vi-VN
Acreción sedimentada,Thể Tăng Sinh Trầm Tích,vi-VN
Activated Starshroom,Nấm Sao Bung Nở,vi-VN
Acumulador de Ventilação da Fonte Secreta,Bộ Tụ Khí Bí Ẩn,vi-VN
Acumulador de aire fuentenigma,Bộ Tụ Khí Bí Ẩn,vi-VN
Adalet Felsefesi,"Triết Học Của ""Chính Nghĩa""",vi-VN
Adalet Rehberi,"Hướng Dẫn Của ""Chính Nghĩa""",vi-VN
Adalet Öğretisi,"Bài Giảng Của ""Chính Nghĩa""",vi-VN
Addio dell'Imperatore del gelo,Từ Biệt Của Hoàng Đế Băng Giá,vi-VN
Addome luminescente,Tủy Phát Sáng,vi-VN
Adeptenschwung-Flakon,Bình Tiên Tốc,vi-VN
Adeptentee aus Chenyu,Trà Tiên Trầm Ngọc,vi-VN
Adepthé de Chenyu,Trà Tiên Trầm Ngọc,vi-VN
Adeptè di Chenyu,Trà Tiên Trầm Ngọc,vi-VN
Adhigama Kütüğü,Gỗ Adhigama,vi-VN
Adhigama Wood,Gỗ Adhigama,vi-VN
Adhigama-Holz,Gỗ Adhigama,vi-VN
Adieu de l'empereur glacial,Từ Biệt Của Hoàng Đế Băng Giá,vi-VN
Adiós del emperador de la escarcha,Từ Biệt Của Hoàng Đế Băng Giá,vi-VN
Adunata dell'esercito della Candida Stella,Tập Kết Của Quân Sao Nhạt,vi-VN
Adventure EXP,EXP Mạo Hiểm,vi-VN
Adventurer's Experience,EXP Nhà Mạo Hiểm,vi-VN
Afecto de Narukami,Tình Yêu Của Narukami,vi-VN
Affection de Narukami,Tình Yêu Của Narukami,vi-VN
Affetto di Narukami,Tình Yêu Của Narukami,vi-VN
Afterglow of Long Night Flint,Tàn Ảnh Ngọn Lửa Đêm Dài,vi-VN
Agata cremisi,Mã Não Đỏ Thẫm,vi-VN
Agata cremisi pura,Mã Não Đỏ Thẫm (biểu hiện),vi-VN
Agate pourpre,Mã Não Đỏ Thẫm,vi-VN
Agate pourpre (affichage),Mã Não Đỏ Thẫm (biểu hiện),vi-VN
Agent's Sacrificial Knife,Dao Đặc Công,vi-VN
Agnidus Agate Chunk,Miếng Mã Não Cháy,vi-VN
Agnidus Agate Fragment,Mảnh Mã Não Cháy,vi-VN
Agnidus Agate Gemstone,Mã Não Cháy,vi-VN
Agnidus Agate Sliver,Vụn Mã Não Cháy,vi-VN
Agnidus Akiği Külçesi,Mã Não Cháy,vi-VN
Agnidus Akiği Kırıntısı,Mảnh Mã Não Cháy,vi-VN
Agnidus Akiği Parçası,Miếng Mã Não Cháy,vi-VN
Agnidus Akiği Tozu,Vụn Mã Não Cháy,vi-VN
Agnidus-Achat,Mã Não Cháy,vi-VN
Agnidus-Achat-Brocken,Miếng Mã Não Cháy,vi-VN
Agnidus-Achat-Bruchstück,Mảnh Mã Não Cháy,vi-VN
Agnidus-Achat-Splitter,Vụn Mã Não Cháy,vi-VN
Agrupamento de Habilidades,Khối Ký Ức,vi-VN
Agua intrascendible,Nước Chưa Đạt Mức Siêu Việt,vi-VN
Ahornholz,Gỗ Phong,vi-VN
Aileron lunaire,Vây Thú Ánh Trăng,vi-VN
Aileron plumeux,Vây Thú Dạng Lông,vi-VN
Aileron ténébreux,Vây Thú Ánh Sáng Vực Thẳm,vi-VN
Ailes de papillon,Cánh Bướm,vi-VN
Aino'nun Alet Çantası (Boş),Hộp Dụng Cụ Của Aino (Trống),vi-VN
Aino's Toolbox (Empty),Hộp Dụng Cụ Của Aino (Trống),vi-VN
Ainos Werkzeugkasten (leer),Hộp Dụng Cụ Của Aino (Trống),vi-VN
Aizen Medaka,Cá Khổng Tước Lam,vi-VN
Aizen-Medaka,Cá Khổng Tước Lam,vi-VN
Ajanın Klasik Cep Saati,Đồng Hồ Tiêu Chuẩn Của Đặc Vụ,vi-VN
Ajanın Vefası,Thời Khắc Của Đặc Vụ,vi-VN
Ajilenakh Nut,Quả Ajilenakh,vi-VN
Ajilenakh Yemişi,Quả Ajilenakh,vi-VN
Akai Maou,Xích Ma Vương,vi-VN
Akai maou,Xích Ma Vương,vi-VN
Akarboynuz Pisi Bulan,Cổ Dài Cùng Chim Xanh,vi-VN
Akkor Yem,Mồi Lửa Ấm,vi-VN
Ako'nun Sake Kabı,Hộp Rượu Ako Domeki,vi-VN
Ako's Sake Vessel,Hộp Rượu Ako Domeki,vi-VN
Akos Sakegefäß,Hộp Rượu Ako Domeki,vi-VN
Aktivierter Sternpilz,Nấm Sao Bung Nở,vi-VN
Akçaağaç Kütüğü,Gỗ Phong,vi-VN
Ala rutilante,Lông Vảy Lấp Lánh,vi-VN
Alaca Kristal,Tinh Thạch Dị Sắc,vi-VN
Alacakaranlık Güneş Balığı,Cá Thái Dương Hoàng Hôn,vi-VN
Alas de mariposa,Cánh Bướm,vi-VN
Alasquama portaluce,Lông Vảy Lấp Lánh,vi-VN
Alberello lunare,Cành Trắng Ánh Trăng,vi-VN
Albero di trasmissione di precisione,Trục Quay Tinh Chế,vi-VN
Albero di trasmissione rinforzato,Trục Quay Gia Cố,vi-VN
Albero di trasmissione rotto,Trục Quay Hỏng Hóc,vi-VN
Alcaeste,Alkahest,vi-VN
Alchemeter,Công Cụ Nghiên Cứu Dược Liệu,vi-VN
Alchimeter,Công Cụ Nghiên Cứu Dược Liệu,vi-VN
