source,target,tgt_lng
"""All Is Overt Through My Lens""",Omnivision de l'objectif,fr-FR
"""Kỵ Sĩ Trinh Thám Điểm Tuyệt Đối""",Éclaireuse 5 étoiles,fr-FR
"""Lensimde Her Şeyin Hakikati Görünür""",Omnivision de l'objectif,fr-FR
"""Marcas da Aventureira""",Éclaireuse 5 étoiles,fr-FR
"""Tudo Passa pela Minha Lente""",Omnivision de l'objectif,fr-FR
"""Đều Trong Ống Kính""",Omnivision de l'objectif,fr-FR
"""ทุกสิ่งล้วนปรากฏอยู่หน้าเลนส์""",Omnivision de l'objectif,fr-FR
%100 Kaşif,Éclaireuse 100 %,fr-FR
100% Aventureira,Éclaireuse 100 %,fr-FR
100% Outrider,Éclaireuse 100 %,fr-FR
100% Vigilante,Éclaireuse 100 %,fr-FR
100% 정찰 기사,Éclaireuse 100 %,fr-FR
100%侦察骑士,Éclaireuse 100 %,fr-FR
100%偵察騎士,Éclaireuse 100 %,fr-FR
5-Star Outrider,Éclaireuse 5 étoiles,fr-FR
5-Sterne-Kundschafter,Éclaireuse 5 étoiles,fr-FR
8비트 예술,Art 8-bits,fr-FR
A Gift From the Stars,Cadeau des étoiles,fr-FR
A Guest's August Omen,Sublime présage d'une convive,fr-FR
A Leoa e o Sol Ardente,Lionne sous le soleil brûlant,fr-FR
A New Leaf,Une nouvelle feuille,fr-FR
A Sobriquet Under Shade,Sobriquet à l'ombre,fr-FR
A Wrathful Void,Vide courroucé,fr-FR
Abito da sera d'orchidee,Robe de soirée d'orchidées,fr-FR
Ablenkung des Unglücks,Diversion mal venue,fr-FR
Acayip Oni,Oni excentrique,fr-FR
Acertijo esmeralda,Chiffrage d'émeraude,fr-FR
Acht-Bit-Künste,Art 8-bits,fr-FR
Adventures in Blazing Hue,Aventures en flamboyantes couleurs,fr-FR
Aires marciales,Courage fougueux,fr-FR
Aklı Başında,Le rationnel,fr-FR
Aktrisler Kraliçesi,Dameisele accomplie,fr-FR
Alacakaranlık Çiçeği,Bourgeon du crépuscule,fr-FR
Alas silbantes,Ailes sifflantes,fr-FR
Alegria de Ano Novo,Gaieté du Nouvel An,fr-FR
Alev Renkli Maceralar,Aventures en flamboyantes couleurs,fr-FR
Alev Savaşçısı,Guerrier des flammes,fr-FR
Alevle Kaplı Altın Tüyler,Pennes dorées baignées de flammes,fr-FR
Ali del dardo sibilante,Ailes sifflantes,fr-FR
Ali dorate in un bagno di fiamme,Pennes dorées baignées de flammes,fr-FR
Alma Ambiciosa,Âme ardente,fr-FR
Alma sobre una balanza,Cœur des balances,fr-FR
Altın Kaplı Vadi,Ravine drapée d'or,fr-FR
Altın Kumgezer,Marcheur des sables dorés,fr-FR
Altın Kural,Règle d'or,fr-FR
Altın Yapraklı ve İncili Yeşim,Jade doré,fr-FR
Amante del Mora,Tout pour les moras,fr-FR
Ambrosial Verdance,Verdance ambrosiale,fr-FR
Amore per i Mora,Tout pour les moras,fr-FR
Andarilho das Areias Douradas,Marcheur des sables dorés,fr-FR
Anima ardente,Âme ardente,fr-FR
Aos Libertos da Igreja,Dévote non-conformiste,fr-FR
Ar Marcial,Courage fougueux,fr-FR
Arataki'nin Şeytani Yardımcısı,Bras droit démoniaque d'Arataki,fr-FR
Arataki's Demonic Deputy,Bras droit démoniaque d'Arataki,fr-FR
Aratakis Oni-Stellvertreterin,Bras droit démoniaque d'Arataki,fr-FR
Arco-íris Longínquo,Arc-en-ciel lointain,fr-FR
Arcobaleno sconfinato,Arc-en-ciel lointain,fr-FR
Ardent Soul,Âme ardente,fr-FR
Argent Chimes,Carillons d'argent,fr-FR
Aria d'autunno,Feuilles volantes,fr-FR
Arma da Guardiã,Pistolet de la gardienne,fr-FR
Armadura de Caça Justiceira,Panoplie des cent chasses,fr-FR
Armadura de caza justiciera,Panoplie des cent chasses,fr-FR
Armored Rose,Rose en armure,fr-FR
Arte a 8 bit,Art 8-bits,fr-FR
Arte de Oito Bits,Art 8-bits,fr-FR
Arte en ocho bits,Art 8-bits,fr-FR
As Algemas Mundanas,Entraves terrestres,fr-FR
As Heaven and Earth Are Made Anew,Alors que le ciel et la terre sont recréés,fr-FR
Asas de Dardo Assobiado,Ailes sifflantes,fr-FR
Aslan ve Kavurucu Güneş,Lionne sous le soleil brûlant,fr-FR
Astro nascente,Étoile montante,fr-FR
Atem des Sabaa,Brise de Sabaa,fr-FR
Ateşli Ruh,Âme ardente,fr-FR
Atuendo de cazadora de brujas,Apparat de chasse de sorcières,fr-FR
Auf die Freiheit der Kathedrale,Dévote non-conformiste,fr-FR
Aufgehender Stern,Étoile montante,fr-FR
Auge der gehorsamen Flügel,Iris chiroptérien,fr-FR
Augurio de las plumas solitarias,Présage de la plume solitaire,fr-FR
Aullido noctinvernal,Murmure nocturne de l'hiver,fr-FR
Aura Estelar da Lua Nova,Prisme du Nord,fr-FR
Avcının Zırhı,Panoplie des cent chasses,fr-FR
Aventura ardorosa,Aventures en flamboyantes couleurs,fr-FR
Avventure tra colori sfolgoranti,Aventures en flamboyantes couleurs,fr-FR
Ay Dokuması Tül,Clair-de-lune brodé,fr-FR
Ay Işığı,Lumière cendrée,fr-FR
Azurblaue Seide,Soie azurée,fr-FR
Azure Silk,Soie azurée,fr-FR
Bahar Çiçeği Mektubu,Missive de floraison printanière,fr-FR
Baharatlı Tatlar,Poivre rouge et curcuma,fr-FR
Balletto del cigno delle nevi,Danse du cygne des neiges,fr-FR
Ballı Şerbetli Turta,Tarte au sorbet et miel,fr-FR
Balé do Cisne da Neve,Danse du cygne des neiges,fr-FR
Bamboo Rain,Pluie de bambous,fr-FR
Bambu Yağmuru,Pluie de bambous,fr-FR
Bambu da Chuva,Pluie de bambous,fr-FR
Bambusregen,Pluie de bambous,fr-FR
Banchetto sereno,Banquet paisible,fr-FR
Banquete de Serenidade,Banquet paisible,fr-FR
Batwing Iris,Iris chiroptérien,fr-FR
Beleza Errante,Fantôme en bottes,fr-FR
Beleza Sedosa,Splendeur de soie,fr-FR
Belleza sedosa,Splendeur de soie,fr-FR
Bequemer Genieanzug,Combinaison tout confort de génie,fr-FR
Beş Yıldızlı Kaşif,Éclaireuse 5 étoiles,fr-FR
Bin Yıllık Mücadele,Passage du millénaire,fr-FR
Bir Mısrada Bin Bilgelik,Verset de connaissance,fr-FR
Blades of Glory,Lames de gloire,fr-FR
Blossoming Starlight,Lumière stellaire en fleurs,fr-FR
Blume der Mignonette mit kastanienbraunen Blütenstempeln,Osmanthus chérubin,fr-FR
Blutrote Nacht,Nuit écarlate,fr-FR
Blütenreines Sternenlicht,Lumière stellaire en fleurs,fr-FR
Blütentanz,Floraison tourbillonnante,fr-FR
Bocciolo crepuscolare,Bourgeon du crépuscule,fr-FR
Botschaft der Blütezeit,Missive de floraison printanière,fr-FR
Breeze of Sabaa,Brise de Sabaa,fr-FR
Breezy Ode,Poème à la brise,fr-FR
Brezza di Sabaa,Brise de Sabaa,fr-FR
Brillo sideral,Prisme du Nord,fr-FR
Brisa de Sabaa,Brise de Sabaa,fr-FR
Bulut Örtüsü,Scène de brume,fr-FR
Buzla Dövülmüş Bıçak,Tranchant forgé dans le givre,fr-FR
Buzlu Kanatlar,Plumes de glace,fr-FR
Buzul Dalgıç,Peau de glace,fr-FR
Bài Ca Rừng Rậm,Ode sylvestre,fr-FR
Bánh Kem Tuyết Mật,Tarte au sorbet et miel,fr-FR
Bí Ẩn Xanh Lục,Chiffrage d'émeraude,fr-FR
Bóng Hình Sao Sáng,Murmure de nova,fr-FR
Bóng Đêm Của Tlalocan,Fantôme nocturne des Tlalocans,fr-FR
Cacciatore dal manto di neve,Embusqueur sous le givre,fr-FR
Cacciatrice di macchine,Chasseuse de machines,fr-FR
Cadı Avcısı Nişanı,Apparat de chasse de sorcières,fr-FR
Caminante de arenas doradas,Marcheur des sables dorés,fr-FR
Campanelle d'argento,Carillons d'argent,fr-FR
Canzone dei boschi,Ode sylvestre,fr-FR
Canção do Bambu na Chuva,Rêverie de bambous sous la pluie,fr-FR
Carnaval Açucarado,Coup de fouet sucré,fr-FR
Catene del mondo,Entraves terrestres,fr-FR
Cazadora de máquinas,Chasseuse de machines,fr-FR
Caçadora de Máquinas,Chasseuse de machines,fr-FR
Celebrazione per l'anno nuovo,Gaieté du Nouvel An,fr-FR
Cencellada rociofloral,Rosée de fleur de givre,fr-FR
Cerejas Cobertas de Neve,Cerises sous neige,fr-FR
Cerezo níveo,Cerises sous neige,fr-FR
Chamas Noturnas,Feu de la nuit,fr-FR
Cherries Snow-Laden,Cerises sous neige,fr-FR
Cherubic Osmanthus,Osmanthus chérubin,fr-FR
Chiarore lunare,Lumière cendrée,fr-FR
Chispas doradas,Koï des mille feux,fr-FR
Chispas ágiles,Étincelles légères,fr-FR
Chuyến Đi Săn Sương Giá,Embusqueur sous le givre,fr-FR
Chuông Bạc Lung Linh,Carillons d'argent,fr-FR
Chân Trời Lá Đỏ,Feuilles volantes,fr-FR
Chấp Niệm Bền Bỉ,Résolution inébranlable,fr-FR
Chỉ Dụ Của Miko,Enseignements cléricaux,fr-FR
Ciclo astrológico,Fluide destinée,fr-FR
Ciclo do Destino nas Estrelas,Fluide destinée,fr-FR
Ciliegie cariche di neve,Cerises sous neige,fr-FR
Clear Adjudication,Arbitrage sans équivoque,fr-FR
Clockwork Maiden's Waltz,Valse de la dame horlogoïde,fr-FR
Comando di Miko,Enseignements cléricaux,fr-FR
Combattente millenario,Passage du millénaire,fr-FR
Con Mắt Cánh Dơi,Iris chiroptérien,fr-FR
Conforme Céu e Terra São Renovados,Alors que le ciel et la terre sont recréés,fr-FR
Convite sereno,Banquet paisible,fr-FR
Coquetel Adocicado,Cocktail sucré,fr-FR
Coraggio grintoso,Courage fougueux,fr-FR
