source,target,tgt_lng
仅在活动期间限量发行的勋章，用于表彰战斗勇猛的指挥官。,เหรียญ​ที่​มี​จำนวน​จำกัด​เฉพาะ​ใน​ช่วงเวลา​กิจกรรม​ ใช้​เพื่อ​เป็นการ​ยกย่อง​ผู้บังคับบัญชา​ที่​กล้าหาญ​ใน​การ​รบ​,th-TH
僅在活動期間限量發行的勳章，用於表彰戰鬥勇猛的指揮官。,เหรียญ​ที่​มี​จำนวน​จำกัด​เฉพาะ​ใน​ช่วงเวลา​กิจกรรม​ ใช้​เพื่อ​เป็นการ​ยกย่อง​ผู้บังคับบัญชา​ที่​กล้าหาญ​ใน​การ​รบ​,th-TH
"A limited-edition medal issued only during the event, used to commend brave commanders in battle.",เหรียญ​ที่​มี​จำนวน​จำกัด​เฉพาะ​ใน​ช่วงเวลา​กิจกรรม​ ใช้​เพื่อ​เป็นการ​ยกย่อง​ผู้บังคับบัญชา​ที่​กล้าหาญ​ใน​การ​รบ​,th-TH
イベント期間のみ授与される勲章。勇敢な調査官を称えるためのものである。,เหรียญ​ที่​มี​จำนวน​จำกัด​เฉพาะ​ใน​ช่วงเวลา​กิจกรรม​ ใช้​เพื่อ​เป็นการ​ยกย่อง​ผู้บังคับบัญชา​ที่​กล้าหาญ​ใน​การ​รบ​,th-TH
이벤트 기간에 한정 발행되는 훈장이다. 전투에서 용맹함을 떨친 지휘관을 표창하는 데 쓰인다.,เหรียญ​ที่​มี​จำนวน​จำกัด​เฉพาะ​ใน​ช่วงเวลา​กิจกรรม​ ใช้​เพื่อ​เป็นการ​ยกย่อง​ผู้บังคับบัญชา​ที่​กล้าหาญ​ใน​การ​รบ​,th-TH
功勋章,เหรียญผลงาน,th-TH
功勳章,เหรียญผลงาน,th-TH
Medal of Merit,เหรียญผลงาน,th-TH
勲章,เหรียญผลงาน,th-TH
유공 훈장,เหรียญผลงาน,th-TH
紧急封锁勋章,เหรียญปิดล้อมฉุกเฉิน,th-TH
緊急封鎖勳章,เหรียญปิดล้อมฉุกเฉิน,th-TH
Lockdown Medal,เหรียญปิดล้อมฉุกเฉิน,th-TH
緊急封鎖勲章,เหรียญปิดล้อมฉุกเฉิน,th-TH
긴급 봉쇄 훈장,เหรียญปิดล้อมฉุกเฉิน,th-TH
