source,target,tgt_lng
Bí Cảnh Chúc Phúc: Biến Tấu I,ดันเจี้ยนแห่งพร: ผันแปร I,th-TH
Bí Cảnh Chúc Phúc: Biến Tấu II,ดันเจี้ยนแห่งพร: ผันแปร II,th-TH
Bí Cảnh Chúc Phúc: Biến Tấu III,ดันเจี้ยนแห่งพร: ผันแปร III,th-TH
Bí Cảnh Chúc Phúc: Biến Tấu IV,ดันเจี้ยนแห่งพร: ผันแปร IV,th-TH
Bí Cảnh Chúc Phúc: Băng Giá Tử Thần I,ดันเจี้ยนแห่งพร: น้ำแข็งแห่งความตาย I,th-TH
Bí Cảnh Chúc Phúc: Băng Giá Tử Thần II,ดันเจี้ยนแห่งพร: น้ำแข็งแห่งความตาย II,th-TH
Bí Cảnh Chúc Phúc: Băng Giá Tử Thần III,ดันเจี้ยนแห่งพร: น้ำแข็งแห่งความตาย III,th-TH
Bí Cảnh Chúc Phúc: Băng Giá Tử Thần IV,ดันเจี้ยนแห่งพร: น้ำแข็งแห่งความตาย IV,th-TH
Bí Cảnh Chúc Phúc: Băng Thực I,ดันเจี้ยนแห่งพร: น้ำแข็งกัดเซาะ I,th-TH
Bí Cảnh Chúc Phúc: Băng Thực II,ดันเจี้ยนแห่งพร: น้ำแข็งกัดเซาะ II,th-TH
Bí Cảnh Chúc Phúc: Băng Thực III,ดันเจี้ยนแห่งพร: น้ำแข็งกัดเซาะ III,th-TH
Bí Cảnh Chúc Phúc: Băng Thực IV,ดันเจี้ยนแห่งพร: น้ำแข็งกัดเซาะ IV,th-TH
Bí Cảnh Chúc Phúc: Bất Di I,ดันเจี้ยนแห่งพร: ไม่ไหวติง I,th-TH
Bí Cảnh Chúc Phúc: Bất Di II,ดันเจี้ยนแห่งพร: ไม่ไหวติง II,th-TH
Bí Cảnh Chúc Phúc: Bất Di III,ดันเจี้ยนแห่งพร: ไม่ไหวติง III,th-TH
Bí Cảnh Chúc Phúc: Bất Di IV,ดันเจี้ยนแห่งพร: ไม่ไหวติง IV,th-TH
Bí Cảnh Chúc Phúc: Cơ Sào I,ดันเจี้ยนแห่งพร: รังแห่งกลไก I,th-TH
Bí Cảnh Chúc Phúc: Cơ Sào II,ดันเจี้ยนแห่งพร: รังแห่งกลไก II,th-TH
Bí Cảnh Chúc Phúc: Cơ Sào III,ดันเจี้ยนแห่งพร: รังแห่งกลไก III,th-TH
Bí Cảnh Chúc Phúc: Cơ Sào IV,ดันเจี้ยนแห่งพร: รังแห่งกลไก IV,th-TH
Bí Cảnh Chúc Phúc: Cấu Trúc Lửa Bỏng I,ดันเจี้ยนแห่งพร: โครงสร้างเพลิงลึกโชน I,th-TH
Bí Cảnh Chúc Phúc: Cấu Trúc Lửa Bỏng II,ดันเจี้ยนแห่งพร: โครงสร้างเพลิงลึกโชน II,th-TH
Bí Cảnh Chúc Phúc: Cấu Trúc Lửa Bỏng III,ดันเจี้ยนแห่งพร: โครงสร้างเพลิงลึกโชน III,th-TH
Bí Cảnh Chúc Phúc: Cấu Trúc Lửa Bỏng IV,ดันเจี้ยนแห่งพร: โครงสร้างเพลิงลึกโชน IV,th-TH
Bí Cảnh Chúc Phúc: Hoa Diên I,ดันเจี้ยนแห่งพร: งานเลี้ยงบุปผา I,th-TH
Bí Cảnh Chúc Phúc: Hoa Diên II,ดันเจี้ยนแห่งพร: งานเลี้ยงบุปผา II,th-TH
