source,target,tgt_lng
阿拜多斯高中,โรงเรียนมัธยมอะบิดอส,th-TH
アビドス高等学校,โรงเรียนมัธยมอะบิดอส,th-TH
Abydos High School,โรงเรียนมัธยมอะบิดอส,th-TH
아비도스 고등학교,โรงเรียนมัธยมอะบิดอส,th-TH
赤冬事务局,สำนักเลขาธิการเรดวินเทอร์,th-TH
レッドウィンター事務局,สำนักเลขาธิการเรดวินเทอร์,th-TH
赤冬事務局,สำนักเลขาธิการเรดวินเทอร์,th-TH
Red Winter Office,สำนักเลขาธิการเรดวินเทอร์,th-TH
붉은겨울 사무국,สำนักเลขาธิการเรดวินเทอร์,th-TH
赤冬联邦学园,สถาบันสหพันธ์เรดวินเทอร์,th-TH
レッドウィンター連邦学園,สถาบันสหพันธ์เรดวินเทอร์,th-TH
赤冬聯邦學園,สถาบันสหพันธ์เรดวินเทอร์,th-TH
Red Winter Federal Academy,สถาบันสหพันธ์เรดวินเทอร์,th-TH
붉은겨울 연방학원,สถาบันสหพันธ์เรดวินเทอร์,th-TH
玄武商会,ย่านการค้าเทพเต่าดำ,th-TH
玄武商會,ย่านการค้าเทพเต่าดำ,th-TH
Black Tortoise Promenade,ย่านการค้าเทพเต่าดำ,th-TH
현무상회,ย่านการค้าเทพเต่าดำ,th-TH
白鲸市场,ตลาดโลมาขาว,th-TH
白イルカ市場,ตลาดโลมาขาว,th-TH
白鯨市場,ตลาดโลมาขาว,th-TH
Beluga Market,ตลาดโลมาขาว,th-TH
흰돌고래 시장,ตลาดโลมาขาว,th-TH
山海经高级中学,โรงเรียนมัธยมซานไห่จิง,th-TH
山海経高級中学校,โรงเรียนมัธยมซานไห่จิง,th-TH
山海經高級中學,โรงเรียนมัธยมซานไห่จิง,th-TH
Shanhaijing Academy,โรงเรียนมัธยมซานไห่จิง,th-TH
산해경 고급중학교,โรงเรียนมัธยมซานไห่จิง,th-TH
【失乐园度假村】群岛,หมู่เกาะ <ลอสต์ พาราไดซ์ รีสอร์ต>,th-TH
「ロスト・パラダイス・リゾート」群島,หมู่เกาะ <ลอสต์ พาราไดซ์ รีสอร์ต>,th-TH
「失樂園渡假勝地」群島,หมู่เกาะ <ลอสต์ พาราไดซ์ รีสอร์ต>,th-TH
Lost Paradise Resort Archipelago,หมู่เกาะ <ลอสต์ พาราไดซ์ รีสอร์ต>,th-TH
<로스트 파라다이스 리조트> 군도,หมู่เกาะ <ลอสต์ พาราไดซ์ รีสอร์ต>,th-TH
【阿特拉哈西斯方舟】,<เรืออะทราฮาซิส>,th-TH
「アトラ・ハシースの箱舟」,<เรืออะทราฮาซิส>,th-TH
「阿特拉哈西斯的方舟」,<เรืออะทราฮาซิส>,th-TH
The Ark of Atrahasis,<เรืออะทราฮาซิส>,th-TH
<아트라하시스의 방주>,<เรืออะทราฮาซิส>,th-TH
