source,target,tgt_lng
"""Called In For Cleanup""",「清潔工作」,zh-TW
"""Crimson Witch of Embers""",「焚盡的熾炎魔女」,zh-TW
"""Công Việc Dọn Dẹp""",「清潔工作」,zh-TW
"""Lavoro di pulizia""",「清潔工作」,zh-TW
"""Temizlik İşi Vardı""",「清潔工作」,zh-TW
"""Trabalho de limpeza""",「清潔工作」,zh-TW
"""รูปแบบไร้พลังงาน""",「失能形態」,zh-TW
A Estrela Chegou: Grande Colapso Vulcânico,閃烈降臨·大火山崩落,zh-TW
Abenteuer,冒險,zh-TW
Abilità passiva,被動技能,zh-TW
Absorción de poder elemental,汲取對應元素的力量,zh-TW
Absorption de la puissance d'un élément correspondant,汲取對應元素的力量,zh-TW
Absorve o poder do elemento correspondente,汲取對應元素的力量,zh-TW
Abstimmung,調和,zh-TW
Abwerfen,捨棄,zh-TW
Acción adicional,額外行動,zh-TW
Acción de combate,戰鬥行動,zh-TW
Acción rápida,快速行動,zh-TW
Action de combat,戰鬥行動,zh-TW
Action rapide,快速行動,zh-TW
Action supplémentaire,額外行動,zh-TW
Adil Yargı,衡平推裁,zh-TW
Adventure,冒險,zh-TW
Aegis of Abyssal Flame,淵火加護,zh-TW
Aggressore dei Fatui,愚人眾伏兵,zh-TW
Agile Switch,敏捷切換,zh-TW
Ahorros de Taroumaru,太郎丸的存款,zh-TW
Ajuste de cuentas,「清潔工作」,zh-TW
Aktif Karakterine En Yakın Karakter,距離我方出戰角色最近的角色,zh-TW
Aldatıcı Tohum,誑言之核,zh-TW
Alev Bariyeri,烈燒佑命護盾,zh-TW
Alles wendender Heiliger Fürst,回天的聖主,zh-TW
Alt Akıntının Laneti,暗流的詛咒,zh-TW
Amparo plumífero,鳴煌護持,zh-TW
Anemo,風元素,zh-TW
Anemo DMG,風元素傷害,zh-TW
Anemo-Reaktionen,風元素相關反應,zh-TW
Anemo-Related Reactions,風元素相關反應,zh-TW
Anemo-Schaden,風元素傷害,zh-TW
Angriff aus dem Fall,下落攻擊,zh-TW
Anémo,風元素,zh-TW
Aplicación Cryo,附著冰元素,zh-TW
Aplicación Dendro,附著草元素,zh-TW
Aplicación Electro,附著雷元素,zh-TW
Aplicación Geo,附著岩元素,zh-TW
Aplicación Hydro,附著水元素,zh-TW
Aplicación Pyro,附著火元素,zh-TW
Aplicação Cryo,附著冰元素,zh-TW
Aplicação Dendro,附著草元素,zh-TW
Aplicação Electro,附著雷元素,zh-TW
Aplicação Geo,附著岩元素,zh-TW
Aplicação Hydro,附著水元素,zh-TW
Aplicação Pyro,附著火元素,zh-TW
Application Cryo,附著冰元素,zh-TW
Application Dendro,附著草元素,zh-TW
Application Géo,附著岩元素,zh-TW
Application Hydro,附著水元素,zh-TW
Application Pyro,附著火元素,zh-TW
Application Électro,附著雷元素,zh-TW
Applicazione di Cryo,附著冰元素,zh-TW
Applicazione di Dendro,附著草元素,zh-TW
Applicazione di Electro,附著雷元素,zh-TW
Applicazione di Geo,附著岩元素,zh-TW
Applicazione di Hydro,附著水元素,zh-TW
Applicazione di Pyro,附著火元素,zh-TW
Arcane Edict,秘傳揭令,zh-TW
Areia e Sonhos,沙與夢,zh-TW
Arenas y sueños,沙與夢,zh-TW
Armadilha da Ventania,風壓坍陷,zh-TW
Armonia,調和,zh-TW
Armonia non consentita,不可調和,zh-TW
Armored Crab Carapace,重甲蟹殼,zh-TW
Aspect étoilé,星辰之軀,zh-TW
Assorbimento elementale,汲取對應元素的力量,zh-TW
Ataque Cargado,重擊,zh-TW
Ataque Carregado,重擊,zh-TW
Ataque Descendente,下落攻擊,zh-TW
Ataque Imersivo,下落攻擊,zh-TW
Atención del pueblo,萬眾矚目,zh-TW
Ateş,火元素,zh-TW
Ateş Etkisi,附著火元素,zh-TW
Ateş Hasarı,火元素傷害,zh-TW
Ateş ile İlgili Tepkimeler,火元素相關反應,zh-TW
Atordoamento,眩暈,zh-TW
Attacco caricato,重擊,zh-TW
Attacco in picchiata,下落攻擊,zh-TW
Attaque chargée,重擊,zh-TW
Attaque plongeante,下落攻擊,zh-TW
Aturdimiento,眩暈,zh-TW
Aufladen,蓄力,zh-TW
Aufladung,充能,zh-TW
Auge des konzentrierten Winds,聚風真眼,zh-TW
Augmentation de coût,費用增加,zh-TW
Augure nébuleux,踏雲獻瑞,zh-TW
Aumento de Custo,費用增加,zh-TW
Aumento de coste,費用增加,zh-TW
Aumento del costo,費用增加,zh-TW
Auspicio nebular,踏雲獻瑞,zh-TW
Autonomisation,賦能,zh-TW
Aventura,冒險,zh-TW
Aventure,冒險,zh-TW
Avventura,冒險,zh-TW
Avènement protecteur : Effondrement volcanique,閃烈降臨·大火山崩落,zh-TW
Ay Yüklü,月感電,zh-TW
Ay Çiçeklenmesi,月綻放,zh-TW
Aynı Element,相同元素,zh-TW
Azione aggiuntiva,額外行動,zh-TW
Azione di combattimento,戰鬥行動,zh-TW
Azione rapida,快速行動,zh-TW
Ação Extra,額外行動,zh-TW
Ações Rápidas,快速行動,zh-TW
Ações de Combate,戰鬥行動,zh-TW
