source,target,tgt_lng
Adept,達人,zh-TW
Alev Çiçeği Tomurcuğu,烈焰花花蕊,zh-TW
Amethyst Lump,紫晶塊,zh-TW
Amethyst-Brocken,紫晶塊,zh-TW
Ametist Parçası,紫晶塊,zh-TW
Anbeginn,原初,zh-TW
Biển Cát Đỏ - Vương Miện,大赤沙海·冠冕,zh-TW
Biển Cát Đỏ: Đêm Dài,大赤沙海·長夜,zh-TW
Biển Cát Đỏ: Đồng Cổ,大赤沙海·古銅,zh-TW
Biển Kỷ Nguyên Cũ - Vương Miện,舊日之海·冠冕,zh-TW
Biển Kỷ Nguyên Cũ: Ngủ Sâu,舊日之海·沉眠,zh-TW
Brocken Kristall,水晶塊,zh-TW
Brocken magisches Kristall,魔晶塊,zh-TW
Bách Hợp Lưu Ly,琉璃百合,zh-TW
Báu Vật Trong Bài,牌中秘寶,zh-TW
Büyük Kızıl Çöl: Bronz,大赤沙海·古銅,zh-TW
Büyük Kızıl Çöl: Taç,大赤沙海·冠冕,zh-TW
Büyük Kızıl Çöl: Uzun Gece,大赤沙海·長夜,zh-TW
Büyülü Kristal Parçası,魔晶塊,zh-TW
Cecilia,塞西莉亞花,zh-TW
Cecília,塞西莉亞花,zh-TW
Corolla di Fiordinebbia,冰霧花花朵,zh-TW
Corolle de fleur de brume,冰霧花花朵,zh-TW
Coronación de Espinadragón,龍脊雪山·冠冕,zh-TW
Cristal Electro,電氣水晶,zh-TW
Cristallo di Electro,電氣水晶,zh-TW
Crystal Chunk,水晶塊,zh-TW
Cécilia,塞西莉亞花,zh-TW
Dandelion Seed,蒲公英籽,zh-TW
Dendrobio,血斛,zh-TW
Dendrobium,血斛,zh-TW
Dendrobium sanglant,血斛,zh-TW
Despenhadeiro - Cristal Índigo,層岩巨淵·靛晶,zh-TW
Despenhadeiro - Diadema,層岩巨淵·冠冕,zh-TW
Despenhadeiro - Metal Sólido,層岩巨淵·堅鐵,zh-TW
Destenin Hazineleri,牌中秘寶,zh-TW
Drachengrat – Krone,龍脊雪山·冠冕,zh-TW
Drachengrat – Spurensuche,龍脊雪山·尋跡,zh-TW
Dragonspine - มงกุฎ,龍脊雪山·冠冕,zh-TW
Dragonspine - สำรวจ,龍脊雪山·尋跡,zh-TW
Dragonspine: Crown,龍脊雪山·冠冕,zh-TW
Dragonspine: Traces,龍脊雪山·尋跡,zh-TW
Efsanevi,傳說,zh-TW
Eisnebelblumenblüte,冰霧花花朵,zh-TW
Ejdersırtı: Taç,龍脊雪山·冠冕,zh-TW
Ejdersırtı: İzler,龍脊雪山·尋跡,zh-TW
Electro Crystal,電氣水晶,zh-TW
Electrocristal,電氣水晶,zh-TW
Elektrik Kristali,電氣水晶,zh-TW
Elektrisierter Kristall,電氣水晶,zh-TW
Enkanomiya - Vương Miện,淵下宮·冠冕,zh-TW
Enkanomiya - Đêm Đen,淵下宮·常夜,zh-TW
Enkanomiya - มงกุฎ,淵下宮·冠冕,zh-TW
Enkanomiya - ราตรีนิรันดร์,淵下宮·常夜,zh-TW
Enkanomiya : Couronne,淵下宮·冠冕,zh-TW
Enkanomiya : Nuit sans fin,淵下宮·常夜,zh-TW
Enkanomiya – Ewige Nacht,淵下宮·常夜,zh-TW
Enkanomiya – Krone,淵下宮·冠冕,zh-TW
Enkanomiya: Corona,淵下宮·冠冕,zh-TW
Enkanomiya: Crown,淵下宮·冠冕,zh-TW
Enkanomiya: Diadema,淵下宮·冠冕,zh-TW
Enkanomiya: Ebedi Gece,淵下宮·常夜,zh-TW
Enkanomiya: Evernight,淵下宮·常夜,zh-TW
Enkanomiya: Noche infinita,淵下宮·常夜,zh-TW
Enkanomiya: Noite Eterna,淵下宮·常夜,zh-TW
Enkanomiya: Notteterna,淵下宮·常夜,zh-TW
Enkanomiya: Taç,淵下宮·冠冕,zh-TW
Especialista,達人,zh-TW
Esperto,達人,zh-TW
Espinha do Dragão - Diadema,龍脊雪山·冠冕,zh-TW
Espinha do Dragão - Investigação,龍脊雪山·尋跡,zh-TW
Flaming Flower Stamen,烈焰花花蕊,zh-TW
Flammenblumenstaubblatt,烈焰花花蕊,zh-TW
Flor da Neblina,冰霧花花朵,zh-TW
Flor-Flamejante,烈焰花花蕊,zh-TW
