id,term,src_table
MonsterManual.1000111.1,树树鼠战士,MonsterManual.json
MonsterManual.1000161.1,狂暴鼠战士,MonsterManual.json
MonsterManual.1000200.1,狂暴鼠投手,MonsterManual.json
MonsterManual.1000211.1,树树鼠投手,MonsterManual.json
MonsterManual.1000311.1,树树鼠堡垒,MonsterManual.json
MonsterManual.1000411.1,獠牙追随者,MonsterManual.json
MonsterManual.1000516.1,猛进之灵,MonsterManual.json
MonsterManual.1000641.1,吠啸枭,MonsterManual.json
MonsterManual.1000705.1,狂风青枭,MonsterManual.json
MonsterManual.1000800.1,暴烈长尾蝎,MonsterManual.json
MonsterManual.1001066.1,寄生之庭,MonsterManual.json
MonsterManual.1001205.1,静默之抗礼,MonsterManual.json
MonsterManual.1001216.1,荆棘之抗礼,MonsterManual.json
MonsterManual.1001226.1,狂潮之抗礼,MonsterManual.json
MonsterManual.1001236.1,熔芯的抗礼,MonsterManual.json
MonsterManual.1001246.1,苍穹之抗礼,MonsterManual.json
MonsterManual.1001256.1,闪熠之抗礼,MonsterManual.json
MonsterManual.1001266.1,梦魇之抗礼,MonsterManual.json
MonsterManual.1001500.1,犰鱼,MonsterManual.json
MonsterManual.1001511.1,犰鱼·重岩,MonsterManual.json
MonsterManual.1001521.1,犰鱼·湍流,MonsterManual.json
MonsterManual.1001531.1,犰鱼·灼热,MonsterManual.json
MonsterManual.1001541.1,犰鱼·呼啸,MonsterManual.json
MonsterManual.1001551.1,犰鱼·耀光,MonsterManual.json
MonsterManual.1001561.1,犰鱼·暗影,MonsterManual.json
MonsterManual.1001800.1,汽锅铁锤,MonsterManual.json
MonsterManual.1001811.1,汽锅铁锤·重岩,MonsterManual.json
MonsterManual.1001821.1,汽锅铁锤·湍流,MonsterManual.json
MonsterManual.1001831.1,汽锅铁锤·灼热,MonsterManual.json
MonsterManual.1001841.1,汽锅铁锤·呼啸,MonsterManual.json
MonsterManual.1001851.1,汽锅铁锤·耀光,MonsterManual.json
MonsterManual.1001861.1,汽锅铁锤·暗影,MonsterManual.json
MonsterManual.1100300.1,试做协力机贰型,MonsterManual.json
MonsterManual.1100400.1,试做辅助机伍型,MonsterManual.json
MonsterManual.1100700.1,专业的种业员工,MonsterManual.json
MonsterManual.1102100.1,巡回犬K9,MonsterManual.json
MonsterManual.1103105.1,伐木蟹C8,MonsterManual.json
MonsterManual.1300100.1,健壮球手,MonsterManual.json
MonsterManual.1301100.1,灵巧技工,MonsterManual.json
MonsterManual.1302100.1,满月,MonsterManual.json
MonsterManual.1303100.1,新月,MonsterManual.json
MonsterManual.1304151.1,密涅瓦,MonsterManual.json
MonsterManual.1305136.1,魔侍巨像,MonsterManual.json
MonsterManual.1306100.1,盛怒拳铠,MonsterManual.json
MonsterManual.1306105.1,狂怒拳铠,MonsterManual.json
MonsterManual.1306111.1,盛怒拳铠·重岩,MonsterManual.json
MonsterManual.1306116.1,山魂拳铠,MonsterManual.json
MonsterManual.1306121.1,盛怒拳铠·湍流,MonsterManual.json
MonsterManual.1306126.1,怒涛拳铠,MonsterManual.json
MonsterManual.1306131.1,盛怒拳铠·灼热,MonsterManual.json
MonsterManual.1306136.1,烈焰拳铠,MonsterManual.json
MonsterManual.1306141.1,盛怒拳铠·呼啸,MonsterManual.json
MonsterManual.1306146.1,风驰拳铠,MonsterManual.json
MonsterManual.1306151.1,盛怒拳铠·耀光,MonsterManual.json
MonsterManual.1306156.1,辉煌拳铠,MonsterManual.json
MonsterManual.1306161.1,盛怒拳铠·暗影,MonsterManual.json
MonsterManual.1306166.1,幽影拳铠,MonsterManual.json
MonsterManual.1400100.1,散漫剑士,MonsterManual.json
MonsterManual.1400170.1,“恭喜发财”团剑士,MonsterManual.json
MonsterManual.1401100.1,阴沉术士,MonsterManual.json
MonsterManual.1401170.1,“恭喜发财”团法师,MonsterManual.json
MonsterManual.1402100.1,肌肉重装战士,MonsterManual.json
MonsterManual.1500100.1,疲惫的新人员工,MonsterManual.json
MonsterManual.1501100.1,资深的精英员工,MonsterManual.json
MonsterManual.1551056.1,翠煌之刃,MonsterManual.json
MonsterManual.1552041.1,虹翼,MonsterManual.json
MonsterManual.1552051.1,闪翅,MonsterManual.json
MonsterManual.1600141.1,侵蚀风铃,MonsterManual.json
MonsterManual.1601141.1,污染风茄,MonsterManual.json
MonsterManual.1651046.1,流风美人,MonsterManual.json
MonsterManual.1700100.1,帝国卫队骑士侍从,MonsterManual.json
MonsterManual.1701100.1,帝国卫队骑士,MonsterManual.json
MonsterManual.1702100.1,帝国卫队分团长,MonsterManual.json
MonsterManual.1703100.1,帝国卫队军士长,MonsterManual.json
MonsterManual.1751026.1,咕噜六角鲸,MonsterManual.json
MonsterManual.1800100.1,黎明近卫刀手,MonsterManual.json
MonsterManual.1801100.1,黎明近卫法师,MonsterManual.json
MonsterManual.3000100.1,爽朗寻宝旅人,MonsterManual.json
MonsterManual.3001100.1,勇敢寻宝旅人,MonsterManual.json
MonsterManual.3002100.1,健壮寻宝旅人,MonsterManual.json
MonsterManual.3010100.1,清新寻宝旅人,MonsterManual.json
MonsterManual.3011100.1,聪慧寻宝旅人,MonsterManual.json
MonsterManual.3012100.1,威猛寻宝旅人,MonsterManual.json
MonsterManual.3020100.1,姜饼先锋,MonsterManual.json
MonsterManual.3021100.1,姜饼巫师,MonsterManual.json
MonsterManual.3022100.1,姜饼射手,MonsterManual.json
MonsterManual.3023100.1,奶油甜汤罐,MonsterManual.json
MonsterManual.3024100.1,浆果锅铁锤,MonsterManual.json
MonsterManual.3025100.1,糖霜嘟嘟噜,MonsterManual.json
MonsterManual.3026100.1,彩带壶灵,MonsterManual.json
MonsterManual.3027100.1,呼噜礼物堆,MonsterManual.json
MonsterManual.3028105.1,暖炉之谵妄,MonsterManual.json
MonsterManual.3090100.1,沙蝎·赤砂剑士,MonsterManual.json
MonsterManual.3091100.1,沙蝎·黄尘弩卫,MonsterManual.json
MonsterManual.3092100.1,沙蝎·荒漠之眼,MonsterManual.json
MonsterManual.3093105.1,哈萨娜,MonsterManual.json
MonsterManual.3110100.1,格蕾霍恩,MonsterManual.json
MonsterManual.3130105.1,暴躁的重足蟹,MonsterManual.json
MonsterManual.3141105.1,冻冻公爵Ⅲ世,MonsterManual.json
MonsterManual.5000100.1,巨掌悍将,MonsterManual.json
MonsterManual.5000111.1,巨掌悍将·重岩,MonsterManual.json
MonsterManual.5000121.1,巨掌悍将·湍流,MonsterManual.json
MonsterManual.5000131.1,巨掌悍将·灼热,MonsterManual.json
MonsterManual.5000141.1,巨掌悍将·呼啸,MonsterManual.json
MonsterManual.5000151.1,巨掌悍将·耀光,MonsterManual.json
MonsterManual.5000161.1,巨掌悍将·暗影,MonsterManual.json
MonsterManual.5001105.1,仇厄力士,MonsterManual.json
MonsterManual.5001116.1,仇厄岩崖力士,MonsterManual.json
MonsterManual.5001126.1,仇厄巨瀑力士,MonsterManual.json
MonsterManual.5001136.1,仇厄炎熇力士,MonsterManual.json
MonsterManual.5001146.1,仇厄龙卷力士,MonsterManual.json
MonsterManual.5001156.1,仇厄雷涌力士,MonsterManual.json
MonsterManual.5001166.1,仇厄混沌力士,MonsterManual.json
MonsterManual.5002000.1,魔导鲨鲨,MonsterManual.json
MonsterManual.5002011.1,魔导鲨鲨·重岩,MonsterManual.json
MonsterManual.5002021.1,魔导鲨鲨·湍流,MonsterManual.json
MonsterManual.5002031.1,魔导鲨鲨·灼热,MonsterManual.json
MonsterManual.5002041.1,魔导鲨鲨·呼啸,MonsterManual.json
MonsterManual.5002051.1,魔导鲨鲨·耀光,MonsterManual.json
MonsterManual.5002061.1,魔导鲨鲨·暗影,MonsterManual.json
MonsterManual.5002100.1,剑盾先锋,MonsterManual.json
MonsterManual.5002111.1,剑盾先锋·重岩,MonsterManual.json
MonsterManual.5002121.1,剑盾先锋·湍流,MonsterManual.json
MonsterManual.5002131.1,剑盾先锋·灼热,MonsterManual.json
MonsterManual.5002141.1,剑盾先锋·呼啸,MonsterManual.json
MonsterManual.5002151.1,剑盾先锋·耀光,MonsterManual.json
MonsterManual.5002161.1,剑盾先锋·暗影,MonsterManual.json
MonsterManual.5003100.1,掠夺双刃,MonsterManual.json
MonsterManual.5003111.1,掠夺双刃·重岩,MonsterManual.json
MonsterManual.5003121.1,掠夺双刃·湍流,MonsterManual.json
MonsterManual.5003131.1,掠夺双刃·灼热,MonsterManual.json
MonsterManual.5003141.1,掠夺双刃·呼啸,MonsterManual.json
MonsterManual.5003151.1,掠夺双刃·耀光,MonsterManual.json
MonsterManual.5003161.1,掠夺双刃·暗影,MonsterManual.json
MonsterManual.5004100.1,淘淘巫师,MonsterManual.json
MonsterManual.5004111.1,淘淘巫师·重岩,MonsterManual.json
MonsterManual.5004121.1,淘淘巫师·湍流,MonsterManual.json
MonsterManual.5004131.1,淘淘巫师·灼热,MonsterManual.json
MonsterManual.5004141.1,淘淘巫师·呼啸,MonsterManual.json
MonsterManual.5004151.1,淘淘巫师·耀光,MonsterManual.json
MonsterManual.5004161.1,淘淘巫师·暗影,MonsterManual.json
MonsterManual.5005100.1,弹丸射手,MonsterManual.json
MonsterManual.5005111.1,弹丸射手·重岩,MonsterManual.json
MonsterManual.5005121.1,弹丸射手·湍流,MonsterManual.json
MonsterManual.5005131.1,弹丸射手·灼热,MonsterManual.json
MonsterManual.5005141.1,弹丸射手·呼啸,MonsterManual.json
MonsterManual.5005151.1,弹丸射手·耀光,MonsterManual.json
MonsterManual.5005161.1,弹丸射手·暗影,MonsterManual.json
MonsterManual.5006100.1,冻冻,MonsterManual.json
MonsterManual.5006111.1,冻冻·重岩,MonsterManual.json
MonsterManual.5006121.1,冻冻·湍流,MonsterManual.json
MonsterManual.5006131.1,冻冻·灼热,MonsterManual.json
MonsterManual.5006141.1,冻冻·呼啸,MonsterManual.json
MonsterManual.5006151.1,冻冻·耀光,MonsterManual.json
MonsterManual.5006161.1,冻冻·暗影,MonsterManual.json
MonsterManual.5007100.1,胖冻冻,MonsterManual.json
MonsterManual.5007111.1,胖冻冻·重岩,MonsterManual.json
MonsterManual.5007121.1,胖冻冻·湍流,MonsterManual.json
MonsterManual.5007131.1,胖冻冻·灼热,MonsterManual.json
MonsterManual.5007141.1,胖冻冻·呼啸,MonsterManual.json
MonsterManual.5007151.1,胖冻冻·耀光,MonsterManual.json
MonsterManual.5007161.1,胖冻冻·暗影,MonsterManual.json
MonsterManual.5008126.1,冻冻王三世,MonsterManual.json
MonsterManual.5009100.1,热腾罐,MonsterManual.json
MonsterManual.5009111.1,热腾罐·重岩,MonsterManual.json
MonsterManual.5009121.1,热腾罐·湍流,MonsterManual.json
MonsterManual.5009131.1,热腾罐·灼热,MonsterManual.json
MonsterManual.5009141.1,热腾罐·呼啸,MonsterManual.json
MonsterManual.5009151.1,热腾罐·耀光,MonsterManual.json
MonsterManual.5009161.1,热腾罐·暗影,MonsterManual.json
MonsterManual.5010100.1,影魔,MonsterManual.json
MonsterManual.5010111.1,影魔·重岩,MonsterManual.json
MonsterManual.5010121.1,影魔·湍流,MonsterManual.json
MonsterManual.5010131.1,影魔·灼热,MonsterManual.json
MonsterManual.5010141.1,影魔·呼啸,MonsterManual.json
MonsterManual.5010151.1,影魔·耀光,MonsterManual.json
MonsterManual.5010161.1,影魔·暗影,MonsterManual.json
MonsterManual.5011100.1,幸运露比,MonsterManual.json
MonsterManual.5011111.1,幸运露比·重岩,MonsterManual.json
MonsterManual.5011121.1,幸运露比·湍流,MonsterManual.json
MonsterManual.5011131.1,幸运露比·灼热,MonsterManual.json
MonsterManual.5011141.1,幸运露比·呼啸,MonsterManual.json
MonsterManual.5011151.1,幸运露比·耀光,MonsterManual.json
MonsterManual.5011161.1,幸运露比·暗影,MonsterManual.json
MonsterManual.5012100.1,厚棺戎卫,MonsterManual.json
MonsterManual.5012111.1,厚棺戎卫·重岩,MonsterManual.json
MonsterManual.5012121.1,厚棺戎卫·湍流,MonsterManual.json
MonsterManual.5012131.1,厚棺戎卫·灼热,MonsterManual.json
MonsterManual.5012141.1,厚棺戎卫·呼啸,MonsterManual.json
MonsterManual.5012151.1,厚棺戎卫·耀光,MonsterManual.json
MonsterManual.5012161.1,厚棺戎卫·暗影,MonsterManual.json
MonsterManual.5013100.1,漩涡大冻,MonsterManual.json
MonsterManual.5013111.1,漩涡大冻·重岩,MonsterManual.json
MonsterManual.5013121.1,漩涡大冻·湍流,MonsterManual.json
MonsterManual.5013131.1,漩涡大冻·灼热,MonsterManual.json
MonsterManual.5013141.1,漩涡大冻·呼啸,MonsterManual.json
MonsterManual.5013151.1,漩涡大冻·耀光,MonsterManual.json
MonsterManual.5013161.1,漩涡大冻·暗影,MonsterManual.json
MonsterManual.5014100.1,熔炉刽子手,MonsterManual.json
