id,term,src_table
SquadType.Main,STRIKER,localization.json:SquadType
SquadType.Support,SPECIAL,localization.json:SquadType
BulletType.Explosion,Explosive,localization.json:BulletType
BulletType.Pierce,Piercing,localization.json:BulletType
BulletType.Mystic,Mystic,localization.json:BulletType
BulletType.Normal,Normal,localization.json:BulletType
BulletType.Sonic,Sonic,localization.json:BulletType
BulletType.Mixed,Varies,localization.json:BulletType
ArmorType.LightArmor,Light,localization.json:ArmorType
ArmorType.HeavyArmor,Heavy,localization.json:ArmorType
ArmorType.Unarmed,Special,localization.json:ArmorType
ArmorType.ElasticArmor,Elastic,localization.json:ArmorType
ArmorType.Normal,Normal,localization.json:ArmorType
ArmorType.Structure,Structure,localization.json:ArmorType
ArmorTypeLong.LightArmor,Light Armor,localization.json:ArmorTypeLong
ArmorTypeLong.HeavyArmor,Heavy Armor,localization.json:ArmorTypeLong
ArmorTypeLong.Unarmed,Special Armor,localization.json:ArmorTypeLong
ArmorTypeLong.ElasticArmor,Elastic Armor,localization.json:ArmorTypeLong
ArmorTypeLong.Normal,Normal Armor,localization.json:ArmorTypeLong
TacticRole.DamageDealer,Dealer,localization.json:TacticRole
TacticRole.Tanker,Tank,localization.json:TacticRole
TacticRole.Healer,Healer,localization.json:TacticRole
TacticRole.Supporter,Support,localization.json:TacticRole
TacticRole.Vehicle,T.S.,localization.json:TacticRole
AdaptationType.Street,Street,localization.json:AdaptationType
AdaptationType.Outdoor,Outdoor,localization.json:AdaptationType
AdaptationType.Indoor,Indoor,localization.json:AdaptationType
SkillType.Normal,Normal Attack,localization.json:SkillType
SkillType.FormChange,Normal Attack (Augmented),localization.json:SkillType
SkillType.Ex,EX Skill,localization.json:SkillType
SkillType.Public,Basic Skill,localization.json:SkillType
SkillType.GearPublic,Basic Skill+,localization.json:SkillType
SkillType.Passive,Enhanced Skill,localization.json:SkillType
SkillType.WeaponPassive,Enhanced Skill+,localization.json:SkillType
SkillType.ExtraPassive,Sub Skill,localization.json:SkillType
SkillTypeShort.Normal,Normal Attack,localization.json:SkillTypeShort
SkillTypeShort.Ex,EX,localization.json:SkillTypeShort
SkillTypeShort.Public,Basic,localization.json:SkillTypeShort
SkillTypeShort.GearPublic,Basic+,localization.json:SkillTypeShort
SkillTypeShort.Passive,Enhanced,localization.json:SkillTypeShort
SkillTypeShort.WeaponPassive,Enhanced+,localization.json:SkillTypeShort
SkillTypeShort.ExtraPassive,Sub,localization.json:SkillTypeShort
Stat.Level,Level,localization.json:Stat
Stat.MaxHP,Max HP,localization.json:Stat
Stat.AttackPower,ATK,localization.json:Stat
Stat.DefensePower,DEF,localization.json:Stat
Stat.HealPower,Healing,localization.json:Stat
Stat.AccuracyPoint,Accuracy,localization.json:Stat
Stat.DodgePoint,Evasion,localization.json:Stat
Stat.CriticalPoint,Crit,localization.json:Stat
Stat.CriticalDamageRate,Crit DMG,localization.json:Stat
Stat.HealEffectivenessRate,Recovery Boost,localization.json:Stat
Stat.OppressionPower,CC Power,localization.json:Stat
Stat.OppressionResist,CC RES,localization.json:Stat
Stat.CriticalChanceResistPoint,Crit RES,localization.json:Stat
Stat.CriticalDamageResistRate,Crit DMG RES,localization.json:Stat
Stat.StabilityPoint,Stability,localization.json:Stat
Stat.StabilityRate,Stability Rate,localization.json:Stat
Stat.Range,Normal Attack Range,localization.json:Stat
Stat.AmmoCount,Mag Count,localization.json:Stat
Stat.AmmoCost,Normal Attack Cost,localization.json:Stat
Stat.MoveSpeed,MOV SPD,localization.json:Stat
Stat.DamageRatio,DMG Dealt (Enemy),localization.json:Stat
Stat.DamageRatio2,DMG Dealt,localization.json:Stat
Stat.DamagedRatio,DMG Resist (Enemy),localization.json:Stat
Stat.DamagedRatio2,DMG Resist,localization.json:Stat
Stat.ExDamagedRatio,EX Skill DMG Resist,localization.json:Stat
Stat.EnhanceExDamageRate,EX Skill DMG Dealt,localization.json:Stat
Stat.AttackSpeed,ATK SPD,localization.json:Stat
Stat.BlockRate,Block Rate Bonus,localization.json:Stat
Stat.DefensePenetration,Defense Piercing,localization.json:Stat
Stat.RegenCost,Cost Recovery,localization.json:Stat
Stat.EnhanceExplosionRate,Explosive Effectiveness,localization.json:Stat
Stat.EnhancePierceRate,Piercing Effectiveness,localization.json:Stat
Stat.EnhanceMysticRate,Mystic Effectiveness,localization.json:Stat
Stat.EnhanceSonicRate,Sonic Effectiveness,localization.json:Stat
Stat.EnhanceLightArmorRate,Light Armor Enhancement,localization.json:Stat
Stat.EnhanceHeavyArmorRate,Heavy Armor Enhancement,localization.json:Stat
Stat.EnhanceUnarmedRate,Special Armor Enhancement,localization.json:Stat
Stat.EnhanceElasticArmorRate,Elastic Armor Enhancement,localization.json:Stat
Stat.ExtendBuffDuration,Buff Retention,localization.json:Stat
Stat.ExtendDebuffDuration,Debuff Retention,localization.json:Stat
Stat.ExtendCrowdControlDuration,CC Retention,localization.json:Stat
Stat.SkillCost,EX Skill Cost,localization.json:Stat
Stat.NormalHits,Normal Attack Hits,localization.json:Stat
Stat.EXHits,EX Skill Hits,localization.json:Stat
Stat.PublicHits,Basic Skill Hits,localization.json:Stat
Stat.GroggyGauge,Groggy Gauge,localization.json:Stat
Stat.GroggyTime,Groggy Duration,localization.json:Stat
Stat.LostHP,Lost HP,localization.json:Stat
Stat.CurrentHP,HP,localization.json:Stat
Stat.BurnDamagedIncrease,Burn DMG Taken,localization.json:Stat
Stat.ChillDamagedIncrease,Chill DMG Taken,localization.json:Stat
Stat.ElectricShockDamagedIncrease,Shock DMG Taken,localization.json:Stat
Stat.PoisonDamagedIncrease,Poison DMG Taken,localization.json:Stat
Stat.IgnoreDelayCount,Ignore Delay,localization.json:Stat
StatTooltip.MaxHP,The character's Maximum HP. When HP reaches 0 they will be defeated and retreat from battle.,localization.json:StatTooltip
StatTooltip.AttackPower,Affects the amount of damage dealt by attacks.,localization.json:StatTooltip
StatTooltip.DefensePower,Affects the amount of damage received from incoming attacks.,localization.json:StatTooltip
StatTooltip.HealPower,Affects the amount of HP restored by healing skills and damage absorbed by barrier skills.,localization.json:StatTooltip
StatTooltip.AccuracyPoint,Affects the hit rate of attacks. Chance to hit is guaranteed when greater than the target's Evasion.,localization.json:StatTooltip
StatTooltip.DodgePoint,Affects the hit rate of incoming attacks. Evading normally only becomes possible when greater than the attacker's Accuracy.,localization.json:StatTooltip
StatTooltip.CriticalPoint,Affects the chance of dealing critical hits. Critical hits normally only become possible when greater than the target's Crit RES.,localization.json:StatTooltip
StatTooltip.CriticalDamageRate,Affects the damage multiplier when the attack critically hits. Reduced by target's Crit DMG RES.,localization.json:StatTooltip
StatTooltip.HealEffectivenessRate,Affects the amount of HP restored by incoming healing by a % amount. Has no effect on barrier abilities.,localization.json:StatTooltip
StatTooltip.OppressionPower,Affects the chance of inflicting a Crowd Control effect. Also affects the amount of CC gauge filled on certain enemies.,localization.json:StatTooltip
StatTooltip.OppressionResist,Affects the chance of being inflicted with a Crowd Control effect. Also affects the amount of CC gauge filled on certain enemies.,localization.json:StatTooltip
StatTooltip.CriticalChanceResistPoint,Affects the chance of receiving critical hits. Critical hits normally only become possible when lower than the attacker's Crit.,localization.json:StatTooltip
StatTooltip.CriticalDamageResistRate,Affects the damage multiplier when an incoming attack critically hits.,localization.json:StatTooltip
StatTooltip.StabilityPoint,Affects the amount of random variance in damage dealt by attacks. A higher stability value will result in a higher damage minimum.,localization.json:StatTooltip
StatTooltip.Range,The maximum range of the character's normal attacks.,localization.json:StatTooltip
StatTooltip.AmmoCount,The amount of weapon ammunition. Weapon ammunition is consumed by the character's normal attacks and they must reload when this reaches 0.,localization.json:StatTooltip
StatTooltip.MoveSpeed,Affects the speed at which the character can move.,localization.json:StatTooltip
StatTooltip.DamageRatio,Affects all damage dealt by attacks by a % amount.,localization.json:StatTooltip
StatTooltip.DamagedRatio,Affects all damage received by incoming attacks by a % amount.,localization.json:StatTooltip
StatTooltip.ExDamagedRatio,Affects damage received by EX Skills by a % amount.,localization.json:StatTooltip
StatTooltip.EnhanceExDamageRate,Affects damage dealt by EX Skills by a % amount.,localization.json:StatTooltip
StatTooltip.AttackSpeed,"Affects the speed of normal attacks, reloads and attack delay.",localization.json:StatTooltip
StatTooltip.BlockRate,Affects the chance to block incoming attacks when taking cover.,localization.json:StatTooltip
StatTooltip.DefensePenetration,Affects the amount of target DEF that is ignored when dealing damage.,localization.json:StatTooltip
StatTooltip.RegenCost,Affects the rate at which the character generates skill cost.,localization.json:StatTooltip
StatTooltip.EnhanceExplosionRate,Affects the damage multiplier when dealing Explosive damage against a Light Armor target.,localization.json:StatTooltip
StatTooltip.EnhancePierceRate,Affects the damage multiplier when dealing Piercing damage against a Heavy Armor target.,localization.json:StatTooltip
StatTooltip.EnhanceMysticRate,Affects the damage multiplier when dealing Mystic damage against a Special Armor target.,localization.json:StatTooltip
StatTooltip.EnhanceSonicRate,Affects the damage multiplier when dealing Sonic damage against a Elastic Armor target.,localization.json:StatTooltip
StatTooltip.ExtendBuffDuration,Increases the duration of buffs granted to self and allies.,localization.json:StatTooltip
StatTooltip.ExtendDebuffDuration,Increases the duration of debuffs inflicted on enemies.,localization.json:StatTooltip
StatTooltip.ExtendCrowdControlDuration,Increases the duration of CC effects inflicted on enemies.,localization.json:StatTooltip
StatTooltip.IgnoreDelayCount,The number of times Attack Delay is skipped when performing normal attacks.,localization.json:StatTooltip
EnemyRank.Champion,Boss,localization.json:EnemyRank
EnemyRank.Elite,Elite,localization.json:EnemyRank
EnemyRank.Minion,Minion,localization.json:EnemyRank
EnemyRank.Summoned,Summon,localization.json:EnemyRank
BossFaction.Decagrammaton,Decagrammaton,localization.json:BossFaction
BossFaction.Slumpia,Slumpia,localization.json:BossFaction
BossFaction.CommunioSanctorum,Communio Sanctorum,localization.json:BossFaction
BossFaction.Kaitenger,Kaitenger,localization.json:BossFaction
BossFaction.TheLibraryofLore,The Library of Lore,localization.json:BossFaction
BossFaction.SevenPrisoners,Seven Prisoners,localization.json:BossFaction
BossFaction.HundredGhostTales,One Hundred Ghost Tales,localization.json:BossFaction
ItemCategory.Furnitures,Furniture,localization.json:ItemCategory
ItemCategory.Decorations,Decoration,localization.json:ItemCategory
ItemCategory.Interiors,Interior,localization.json:ItemCategory
ItemCategory.Wallpaper,Wallpaper,localization.json:ItemCategory
ItemCategory.Floor,Floor,localization.json:ItemCategory
ItemCategory.Background,Background,localization.json:ItemCategory
ItemCategory.Table,Table,localization.json:ItemCategory
ItemCategory.Chair,Chair,localization.json:ItemCategory
ItemCategory.Closet,Wardrobe,localization.json:ItemCategory
ItemCategory.FloorDecoration,Floor Decoration,localization.json:ItemCategory
ItemCategory.WallDecoration,Wall Decoration,localization.json:ItemCategory
ItemCategory.Prop,Trinket,localization.json:ItemCategory
ItemCategory.HomeAppliance,Home Gadgets,localization.json:ItemCategory
ItemCategory.FurnitureEtc,Misc.,localization.json:ItemCategory
ItemCategory.Bed,Bed,localization.json:ItemCategory
ItemCategory.Material,Material,localization.json:ItemCategory
ItemCategory.SecretStone,Eleph,localization.json:ItemCategory
ItemCategory.Favor,Gift,localization.json:ItemCategory
ItemCategory.CharacterExpGrowth,Character EXP,localization.json:ItemCategory
ItemCategory.Coin,Currency,localization.json:ItemCategory
ItemCategory.Equipment,Equipment,localization.json:ItemCategory
ItemCategory.Currency,Currency,localization.json:ItemCategory
ItemCategory.Consumable,Consumable,localization.json:ItemCategory
ItemCategory.Collectible,Collectible,localization.json:ItemCategory
ItemCategory.Exp,Enhancement Stone,localization.json:ItemCategory
ItemCategory.WeaponExpGrowth,Weapon Parts,localization.json:ItemCategory
ItemCategory.WeaponExpGrowthA,Spring,localization.json:ItemCategory
ItemCategory.WeaponExpGrowthB,Hammer,localization.json:ItemCategory
ItemCategory.WeaponExpGrowthC,Barrel,localization.json:ItemCategory
ItemCategory.WeaponExpGrowthZ,Firing Pin,localization.json:ItemCategory
ItemCategory.Box,Item Box,localization.json:ItemCategory
ItemCategory.Hat,Hat,localization.json:ItemCategory
ItemCategory.Gloves,Gloves,localization.json:ItemCategory
ItemCategory.Shoes,Shoes,localization.json:ItemCategory
ItemCategory.Bag,Bag,localization.json:ItemCategory
ItemCategory.Badge,Badge,localization.json:ItemCategory
ItemCategory.Hairpin,Hairpin,localization.json:ItemCategory
ItemCategory.Charm,Amulet,localization.json:ItemCategory
ItemCategory.Necklace,Necklace,localization.json:ItemCategory
ItemCategory.Watch,Wristwatch,localization.json:ItemCategory
ItemCategory.Artifact,Artifact,localization.json:ItemCategory
ItemCategory.BookItem,Tech Notes,localization.json:ItemCategory
ItemCategory.CDItem,Blu-ray,localization.json:ItemCategory
ShopCategory.General,Normal,localization.json:ShopCategory
ShopCategory.Raid,Total Assault,localization.json:ShopCategory
ShopCategory.SecretStone,Eligma I,localization.json:ShopCategory
ShopCategory.SecretStoneGrowth,Eligma II,localization.json:ShopCategory
ShopCategory.Arena,Tactical Challenge,localization.json:ShopCategory
ShopCategory.TimeAttack,Joint Firing Drill,localization.json:ShopCategory
