source,target,tgt_lng
A Bruxa das Chamas Carmesim,Bruja Carmesí en Llamas,es-ES
A Day Carved From Rising Winds,Día de los Vientos Alzantes,es-ES
Abenteurer,Aventurero,es-ES
Adağın Yankısı,Eco del Sacrificio,es-ES
Adventurer,Aventurero,es-ES
Aldilà vermiglio,Deceso del Cinabrio,es-ES
Alim,Erudita,es-ES
Altes Hofritual,Ritual Antiguo de la Nobleza,es-ES
Altın Kumpanya,Compañía Dorada,es-ES
Além-vida Cinábrio,Deceso del Cinabrio,es-ES
Amata fanciulla,Doncella Amada,es-ES
Amour chéri,Doncella Amada,es-ES
Ancien rituel royal,Ritual Antiguo de la Nobleza,es-ES
Antigo Ritual Real,Ritual Antiguo de la Nobleza,es-ES
Apostador,Jugadora,es-ES
Archaic Petra,Petra Arcaica,es-ES
Archaischer Fels,Petra Arcaica,es-ES
Arkaik Taşlar,Petra Arcaica,es-ES
Armonik İlham Parçası,Fragmento de la Armonía Fantasiosa,es-ES
Artiste martial,Artista Marcial,es-ES
Ascensão Zéfira,Día de los Vientos Alzantes,es-ES
Asil Minnettarlık,Ritual Antiguo de la Nobleza,es-ES
Atravessador do Fogo,Virtuoso Corredor de Lava,es-ES
Attraversafuochi,Virtuoso Corredor de Lava,es-ES
Au-delà cinabrin,Deceso del Cinabrio,es-ES
Aubade d'astre et de lune,Alborada de la Estrella del Alba y la Luna,es-ES
Aubade della stella del mattino e della luna,Alborada de la Estrella del Alba y la Luna,es-ES
Aubade of Morningstar and Moon,Alborada de la Estrella del Alba y la Luna,es-ES
Ausbilder,Instructor,es-ES
Aventureiro,Aventurero,es-ES
Aventurier,Aventurero,es-ES
Avventuriere,Aventurero,es-ES
Aydınlanma Duası,Ritual de la Iluminación,es-ES
Bagliore di Vourukasha,Fulgor de Vurukasha,es-ES
Bahar Duası,Ritual de la Primavera,es-ES
Bahtı Açık,Afortunado,es-ES
Bande vagabonde,Orquesta del Errante,es-ES
Bedrückende Desillusionierung im Schatten,Desilusión Congelada en las Sombras,es-ES
Bereketli Rüyaların Hatıraları,Cáscara de Sueños Opulentos,es-ES
Beschützerinstinkt,Corazón del Guardián,es-ES
Bilgelik Duası,Ritual de la Sabiduría,es-ES
Blitzopfer,Ritual de la Sabiduría,es-ES
Blizzard Strayer,Nómada del Invierno,es-ES
Bloodstained Chivalry,Caballería Sanguinaria,es-ES
Blumen des verlorenen Paradieses,Flor Olvidada del Paraíso,es-ES
Blutiger Weg eines Ritters,Caballería Sanguinaria,es-ES
Blutroter Beweis,Testimonio Escarlata,es-ES
Brave Heart,Corazón del Guerrero,es-ES
Brennende Pyro-Hexe,Bruja Carmesí en Llamas,es-ES
Brilho Vourukasha,Fulgor de Vurukasha,es-ES
Briseur de glace,Nómada del Invierno,es-ES
Bí Điển Obsidian,Códice de Obsidiana,es-ES
Bóng Hình Màu Xanh,Sombra Verde Esmeralda,es-ES
Bằng Chứng Máu Đỏ,Testimonio Escarlata,es-ES
Bức Tranh Dũng Sĩ Thành Tro Tàn,Pergamino del Héroe de la Ciudad de las Cenizas,es-ES
Cacciatore della Maréchaussée,Cazador Fantasmal,es-ES
Cacciatrice smeraldo,Sombra Verde Esmeralda,es-ES
Canto di giorni che furono,Son de Antaño,es-ES
Canção do Passado,Son de Antaño,es-ES
Casca de Sonhos Opulentos,Cáscara de Sueños Opulentos,es-ES
Cavaleiro Manchado de Sangue,Caballería Sanguinaria,es-ES
Cavalleria sanguinaria,Caballería Sanguinaria,es-ES
Caçador das Sombras,Cazador Fantasmal,es-ES
Celestial Gift,Dádiva Celestial,es-ES
Cesur Yürek,Corazón del Guerrero,es-ES
Chama Pálida,Llamas Albinas,es-ES
Chanceux,Afortunado,es-ES
Chanson des jours d'antan,Son de Antaño,es-ES
Chasseur de la Maréchaussée,Cazador Fantasmal,es-ES
Chevalerie ensanglantée,Caballería Sanguinaria,es-ES
Chronik des Wüstenpavillons,Épica del Pabellón del Desierto,es-ES
Chronique du Pavillon du désert,Épica del Pabellón del Desierto,es-ES
Codex d'obsidienne,Códice de Obsidiana,es-ES
Codice d'ossidiana,Códice de Obsidiana,es-ES
Colère de tonnerre,Furia del Trueno,es-ES
Compagnia del vagabondo,Orquesta del Errante,es-ES
Compagnia dorata,Compañía Dorada,es-ES
Con Bạc,Jugadora,es-ES
Concha Tingida Pelo Mar,Perla Oceánica,es-ES
Coquille des rêves opulents,Cáscara de Sueños Opulentos,es-ES
Coração Forjado,Corazón Forjado,es-ES
Coração Valente,Corazón del Guerrero,es-ES
Crimson Witch of Flames,Bruja Carmesí en Llamas,es-ES
Cronache del Padiglione nel deserto,Épica del Pabellón del Desierto,es-ES
Crônicas do Pavilhão do Deserto,Épica del Pabellón del Desierto,es-ES
Cuore coraggioso,Corazón del Guerrero,es-ES
Cuore della fornace,Corazón Forjado,es-ES
Cuore profondo,Corazón de las Profundidades,es-ES
Cuồng Chiến,Berserker,es-ES
Cœur de la fournaise,Corazón Forjado,es-ES
Cœur du Brave,Corazón del Guerrero,es-ES
Cœur du Gardien,Corazón del Guardián,es-ES
Cœur du Voyageur,Corazón del Viajero,es-ES
Deepwood Memories,Recuerdos del Bosque,es-ES
Defender's Will,Corazón del Guardián,es-ES
Derin Geçitlerin Sonu,Réquiem del Corredor,es-ES
Derin Gölgelerde Uyanış,Desilusión Congelada en las Sombras,es-ES
Derin Orman Hatıraları,Recuerdos del Bosque,es-ES
Derinliğin Kalbi,Corazón de las Profundidades,es-ES
Desencantamento na Sombra Profunda,Desilusión Congelada en las Sombras,es-ES
Desert Pavilion Chronicle,Épica del Pabellón del Desierto,es-ES
Disenchantment in Deep Shadow,Desilusión Congelada en las Sombras,es-ES
Disincanto nell'ombra profonda,Desilusión Congelada en las Sombras,es-ES
Diệm Liệt Ma Nữ Cháy Rực,Bruja Carmesí en Llamas,es-ES
Domatore di tuoni,Domador de Truenos,es-ES
Dompteur de foudre,Domador de Truenos,es-ES
Don céleste,Dádiva Celestial,es-ES
Donner beruhigender Weiser,Domador de Truenos,es-ES
Donnernder Zorn,Furia del Trueno,es-ES
Dono del cielo,Dádiva Celestial,es-ES
Donzela Amada,Doncella Amada,es-ES
Dottoressa errante,Médica Itinerante,es-ES
Désenchantement dans l'ombre profonde,Desilusión Congelada en las Sombras,es-ES
Dòng Hồi Ức Bất Tận,Reminiscencia de la Purificación,es-ES
Dövüş Ustası,Artista Marcial,es-ES
Dũng Sĩ Trong Băng Giá,Nómada del Invierno,es-ES
Dư Âm Tế Lễ,Eco del Sacrificio,es-ES
Dấu Ấn Ngăn Cách,Emblema del Destino,es-ES
Echi di un'offerta,Eco del Sacrificio,es-ES
Echo des Opferfests,Eco del Sacrificio,es-ES
Echoes of an Offering,Eco del Sacrificio,es-ES
Eco do Sacrifício,Eco del Sacrificio,es-ES
Ecos da Floresta Noturna,Murmullo del Bosque Reverberante,es-ES
Eid der Nacht,Juramento de la Noche,es-ES
Eisopfer,Ritual de la Primavera,es-ES
Emblem of Severed Fate,Emblema del Destino,es-ES
Emblema del fato spezzato,Emblema del Destino,es-ES
Emblème du destin brisé,Emblema del Destino,es-ES
Epílogo do Corredor,Réquiem del Corredor,es-ES
Erinnerungen des tiefen Waldes,Recuerdos del Bosque,es-ES
Esule,Exiliado,es-ES
Exilé,Exiliado,es-ES
Eğitmen,Instructor,es-ES
Fahle Flammen,Llamas Albinas,es-ES
Fantasmagoria incompiuta,Ensoñación Inacabada,es-ES
Fernweh,Corazón del Viajero,es-ES
Feuer durchwandernder Heiliger,Virtuoso Corredor de Lava,es-ES
Feueropfer,Ritual de la Iluminación,es-ES
Fiamma fioca,Llamas Albinas,es-ES
Finale delle gallerie profonde,Réquiem del Corredor,es-ES
Finale der tiefen Korridore,Réquiem del Corredor,es-ES
Finale des galeries profondes,Réquiem del Corredor,es-ES
Finale of the Deep Galleries,Réquiem del Corredor,es-ES
Fiore del paradiso perduto,Flor Olvidada del Paraíso,es-ES
Flamme blême,Llamas Albinas,es-ES
Fleur du paradis perdu,Flor Olvidada del Paraíso,es-ES
Flor do Paraíso Perdido,Flor Olvidada del Paraíso,es-ES
Flower of Paradise Lost,Flor Olvidada del Paraíso,es-ES
Fortunello,Afortunado,es-ES
Fragment d'harmonie divergente,Fragmento de la Armonía Fantasiosa,es-ES
Fragment harmonischer Launen,Fragmento de la Armonía Fantasiosa,es-ES
Fragment of Harmonic Whimsy,Fragmento de la Armonía Fantasiosa,es-ES
Fragmento da Harmonia Fantástica,Fragmento de la Armonía Fantasiosa,es-ES
Furia tonante,Furia del Trueno,es-ES
Gabe des Himmels,Dádiva Celestial,es-ES
Gambler,Jugadora,es-ES
Gedenken an Shimenawa,Reminiscencia de la Purificación,es-ES
Gelehrter,Erudita,es-ES
Geri Dönen Göktaşı,Retroceso del Meteorito,es-ES
Gesang von Stern und Mond,Alborada de la Estrella del Alba y la Luna,es-ES
Gezgin Doktor,Médica Itinerante,es-ES
Geçmiş Günlerin Şarkısı,Son de Antaño,es-ES
Gilded Dreams,Sueños Áureos,es-ES
Giuramento della lunga notte,Juramento de la Noche,es-ES
Giáo Quan,Instructor,es-ES
Giấc Mộng Hoàng Kim,Sueños Áureos,es-ES
Giấc Mộng Phù Hoa,Cáscara de Sueños Opulentos,es-ES
Giấc Mộng Thủy Tiên,Sueño de la Ninfa,es-ES
Gladiator's Finale,Final del Gladiador,es-ES
Gladyatörün Son Yemini,Final del Gladiador,es-ES
Glückspilz,Afortunado,es-ES
Glücksspieler,Jugadora,es-ES
Golden Troupe,Compañía Dorada,es-ES
Goldtruppe,Compañía Dorada,es-ES
Grünlicher Schatten,Sombra Verde Esmeralda,es-ES
Guardião,Corazón del Guardián,es-ES
Guscio dei sogni opulenti,Cáscara de Sueños Opulentos,es-ES
Göklerin Hediyesi,Dádiva Celestial,es-ES
Gökyüzü Duvağının Açıldığı Gece,Noche de la Revelación del Cielo,es-ES
Göçebe Kumpanyası,Orquesta del Errante,es-ES
Hanımın Sevdiceği,Doncella Amada,es-ES
Heart of Depth,Corazón de las Profundidades,es-ES
Heart of the Furnace,Corazón Forjado,es-ES
Herói Invernal,Nómada del Invierno,es-ES
Hiền Nhân Bốc Lửa,Virtuoso Corredor de Lava,es-ES
Husk of Opulent Dreams,Cáscara de Sueños Opulentos,es-ES
Học Sĩ,Erudita,es-ES
Im Feuer geschmolzenes Herz,Corazón Forjado,es-ES
Im Schnee irrender Recke,Nómada del Invierno,es-ES
Ins Herz geschlossenes Mädchen,Doncella Amada,es-ES
Instructeur,Instructor,es-ES
Instrutor,Instructor,es-ES
Istruttore,Instructor,es-ES
Journée sculptée par les vents ascendants,Día de los Vientos Alzantes,es-ES
Juramento da Noite Eterna,Juramento de la Noche,es-ES
Kader Duası,Ritual del Destino,es-ES
Kampfkünstler,Artista Marcial,es-ES
Kanlı Şövalyelik,Caballería Sanguinaria,es-ES
Kayıp Cennet Çiçeği,Flor Olvidada del Paraíso,es-ES
Khúc Ca Của Trăng Và Sao Mai,Alborada de la Estrella del Alba y la Luna,es-ES
Khúc Ca Ngày Cũ,Son de Antaño,es-ES
Khúc Ca Trăng Lụa,Serenata de la Luna Tejida,es-ES
Kumarbaz,Jugadora,es-ES
Kül Şehir Kahramanının Parşömeni,Pergamino del Héroe de la Ciudad de las Cenizas,es-ES
Küçük Mucize,Milagro,es-ES
Ký Ức Rừng Sâu,Recuerdos del Bosque,es-ES
Kızıl Alev Cadısı,Bruja Carmesí en Llamas,es-ES
Kızıl Kanıt,Testimonio Escarlata,es-ES
Kış Gezgini,Nómada del Invierno,es-ES
Kẻ Lưu Đày,Exiliado,es-ES
Kỳ Tích,Milagro,es-ES
Kỵ Sĩ Đạo Nhuốm Máu,Caballería Sanguinaria,es-ES
Lançador de Trovões,Domador de Truenos,es-ES
Lavawalker,Virtuoso Corredor de Lava,es-ES
Lavdagezen,Virtuoso Corredor de Lava,es-ES
Licht der Vourukasha-Oase,Fulgor de Vurukasha,es-ES
Lied vergangener Tage,Son de Antaño,es-ES
Long Night's Oath,Juramento de la Noche,es-ES
Lucky Dog,Afortunado,es-ES
Lueur du vourukasha,Fulgor de Vurukasha,es-ES
Lễ Bế Mạc Của Giác Đấu Sĩ,Final del Gladiador,es-ES
Lời Thề Đêm Dài,Juramento de la Noche,es-ES
Lửa Trắng Xám,Llamas Albinas,es-ES
Maceracı,Aventurero,es-ES
Maiden Beloved,Doncella Amada,es-ES
Marcheur du feu,Virtuoso Corredor de Lava,es-ES
Marechaussee Hunter,Cazador Fantasmal,es-ES
Mareşose Avcısı,Cazador Fantasmal,es-ES
Martial Artist,Artista Marcial,es-ES
Marzialista,Artista Marcial,es-ES
Meeresmuschel,Perla Oceánica,es-ES
Memorie di Boscoprofondo,Recuerdos del Bosque,es-ES
Memórias da Floresta,Recuerdos del Bosque,es-ES
Meteorite inverso,Retroceso del Meteorito,es-ES
Meteoro Invertido,Retroceso del Meteorito,es-ES
Millelith Firmes,Tenacidad de la Geoarmada,es-ES
Miracle,Milagro,es-ES
Miracolo,Milagro,es-ES
Mollusco oceanico,Perla Oceánica,es-ES
Murmure nocturne en forêt d'échos,Murmullo del Bosque Reverberante,es-ES
Médecin itinérant,Médica Itinerante,es-ES
Météore inversé,Retroceso del Meteorito,es-ES
Mảnh Hài Hòa Bất Thường,Fragmento de la Armonía Fantasiosa,es-ES
Nacht der himmlischen Enthüllung,Noche de la Revelación del Cielo,es-ES
Nergisin Rüyası,Sueño de la Ninfa,es-ES
Nghi Thức Tông Thất Cổ,Ritual Antiguo de la Nobleza,es-ES
Ngày Nổi Gió,Día de los Vientos Alzantes,es-ES
Người Tế Băng,Ritual de la Primavera,es-ES
Người Tế Hỏa,Ritual de la Iluminación,es-ES
Người Tế Lôi,Ritual de la Sabiduría,es-ES
Người Tế Thủy,Ritual del Destino,es-ES
Nhà Mạo Hiểm,Aventurero,es-ES
Như Sấm Thịnh Nộ,Furia del Trueno,es-ES
Night of the Sky's Unveiling,Noche de la Revelación del Cielo,es-ES
Nighttime Whispers in the Echoing Woods,Murmullo del Bosque Reverberante,es-ES
