source,target,tgt_lng
Ailes accompagnatrices,Alas Protectoras,es-ES
Ailes d'agapes,Alas del Banquete,es-ES
Ailes de brillance galactique,Alas del Brillo Galáctico,es-ES
Ailes de délicatesse,Alas del Gran Festín,es-ES
Ailes de festin étoilé,Alas del tapiz estrellado,es-ES
Ailes de flamme montante,Alas del Vuelo Ardiente,es-ES
Ailes de la descente,Alas del Descenso,es-ES
Ailes de la forêt,Alas de la Exuberancia,es-ES
Ailes de lune silencieuse,Alas de la Luna Silente,es-ES
Ailes de moment oisif,Alas del Encuentro Ocioso,es-ES
Ailes de rêve éphémère,Alas del Ensueño Efímero,es-ES
Ailes des destins entremêlés,Alas del Entrelazamiento Predestinado,es-ES
Ailes des tumultes miséricordieux,Alas del Oleaje Magnánimo,es-ES
Ailes du firmament,Alas del Viento Celeste,es-ES
Ailes du tempestrier,Alas del Jinete de la Tormenta,es-ES
Ailes du vol d'or,Alas del Vuelo Áureo,es-ES
Ailes nivales,Alas de la Nieve Oculta,es-ES
Ali d'acque furenti e misericordiose,Alas del Oleaje Magnánimo,es-ES
Ali dei sogni fugaci,Alas del Ensueño Efímero,es-ES
Ali del Cavaliere della Tempesta,Alas del Jinete de la Tormenta,es-ES
Ali del banchetto stellato,Alas del tapiz estrellado,es-ES
Ali del convito,Alas del Banquete,es-ES
Ali del principiante,Alas de principiante,es-ES
Ali del vento aureo,Alas del Vuelo Áureo,es-ES
Ali del vento celeste,Alas del Viento Celeste,es-ES
Ali dell'Intreccio predestinato,Alas del Entrelazamiento Predestinado,es-ES
Ali dell'affinità,Alas Protectoras,es-ES
Ali della Luna silente,Alas de la Luna Silente,es-ES
Ali della discensione,Alas del Descenso,es-ES
Ali della foresta,Alas de la Exuberancia,es-ES
Ali della galassia brillante,Alas del Brillo Galáctico,es-ES
Ali della neve occulta,Alas de la Nieve Oculta,es-ES
Ali della prelibatezza,Alas del Gran Festín,es-ES
Ali della spensieratezza,Alas del Encuentro Ocioso,es-ES
Ali delle fiamme volteggianti,Alas del Vuelo Ardiente,es-ES
Altın Uçuş Kanatları,Alas del Vuelo Áureo,es-ES
Anfängerschwingen,Alas de principiante,es-ES
Asas Brilhantes das Estrelas,Alas del Brillo Galáctico,es-ES
Asas Protetoras,Alas Protectoras,es-ES
Asas da Festa das Estrelas,Alas del tapiz estrellado,es-ES
Asas da Floresta,Alas de la Exuberancia,es-ES
Asas da Lua Enuviada,Alas de la Luna Silente,es-ES
Asas da Neve Ocultadora,Alas de la Nieve Oculta,es-ES
Asas das Chamas Ascendentes,Alas del Vuelo Ardiente,es-ES
Asas das Águas Tormentosas,Alas del Oleaje Magnánimo,es-ES
Asas de Iguarias,Alas del Gran Festín,es-ES
Asas do Banquete,Alas del Banquete,es-ES
Asas do Cavaleiro da Tormenta,Alas del Jinete de la Tormenta,es-ES
Asas do Entrelaçamento Predestinado,Alas del Entrelazamiento Predestinado,es-ES
Asas do Lazer,Alas del Encuentro Ocioso,es-ES
