id,term,src_table
AffinityQuest.10301.1,琥珀完成{1}次星塔探索,AffinityQuest.json
AffinityQuest.10302.1,完成{1}次与琥珀的邀约,AffinityQuest.json
AffinityQuest.10303.1,琥珀进阶到{1}阶,AffinityQuest.json
AffinityQuest.10304.1,琥珀累计升级{1}次技能,AffinityQuest.json
AffinityQuest.10305.1,琥珀保存{1}份评分等级达到{2}级的纪录,AffinityQuest.json
AffinityQuest.10307.1,琥珀所有技能等级提升到{1}级或以上,AffinityQuest.json
AffinityQuest.10309.1,累计收集琥珀的潜能数量达到{1},AffinityQuest.json
AffinityQuest.10701.1,缇莉娅完成{1}次星塔探索,AffinityQuest.json
AffinityQuest.10702.1,完成{1}次与缇莉娅的邀约,AffinityQuest.json
AffinityQuest.10703.1,缇莉娅进阶到{1}阶,AffinityQuest.json
AffinityQuest.10704.1,缇莉娅累计升级{1}次技能,AffinityQuest.json
AffinityQuest.10705.1,缇莉娅保存{1}份评分等级达到{2}级的纪录,AffinityQuest.json
AffinityQuest.10707.1,缇莉娅所有技能等级提升到{1}级或以上,AffinityQuest.json
AffinityQuest.10709.1,累计收集缇莉娅的潜能数量达到{1},AffinityQuest.json
AffinityQuest.10801.1,卡西米拉完成{1}次星塔探索,AffinityQuest.json
AffinityQuest.10802.1,完成{1}次与卡西米拉的邀约,AffinityQuest.json
AffinityQuest.10803.1,卡西米拉进阶到{1}阶,AffinityQuest.json
AffinityQuest.10804.1,卡西米拉累计升级{1}次技能,AffinityQuest.json
AffinityQuest.10805.1,卡西米拉保存{1}份评分等级达到{2}级的纪录,AffinityQuest.json
AffinityQuest.10807.1,卡西米拉所有技能等级提升到{1}级或以上,AffinityQuest.json
AffinityQuest.10809.1,累计收集卡西米拉的潜能数量达到{1},AffinityQuest.json
AffinityQuest.11001.1,翡冷翠完成{1}次星塔探索,AffinityQuest.json
AffinityQuest.11002.1,完成{1}次与翡冷翠的邀约,AffinityQuest.json
AffinityQuest.11003.1,翡冷翠进阶到{1}阶,AffinityQuest.json
AffinityQuest.11004.1,翡冷翠累计升级{1}次技能,AffinityQuest.json
AffinityQuest.11005.1,翡冷翠保存{1}份评分等级达到{2}级的纪录,AffinityQuest.json
AffinityQuest.11007.1,翡冷翠所有技能等级提升到{1}级或以上,AffinityQuest.json
AffinityQuest.11009.1,累计收集翡冷翠的潜能数量达到{1},AffinityQuest.json
AffinityQuest.11101.1,鸢尾完成{1}次星塔探索,AffinityQuest.json
AffinityQuest.11102.1,完成{1}次与鸢尾的邀约,AffinityQuest.json
AffinityQuest.11103.1,鸢尾进阶到{1}阶,AffinityQuest.json
AffinityQuest.11104.1,鸢尾累计升级{1}次技能,AffinityQuest.json
AffinityQuest.11105.1,鸢尾保存{1}份评分等级达到{2}级的纪录,AffinityQuest.json
AffinityQuest.11107.1,鸢尾所有技能等级提升到{1}级或以上,AffinityQuest.json
AffinityQuest.11109.1,累计收集鸢尾的潜能数量达到{1},AffinityQuest.json
AffinityQuest.11201.1,尘沙完成{1}次星塔探索,AffinityQuest.json
AffinityQuest.11202.1,完成{1}次与尘沙的邀约,AffinityQuest.json
AffinityQuest.11203.1,尘沙进阶到{1}阶,AffinityQuest.json
AffinityQuest.11204.1,尘沙累计升级{1}次技能,AffinityQuest.json
AffinityQuest.11205.1,尘沙保存{1}份评分等级达到{2}级的纪录,AffinityQuest.json
AffinityQuest.11207.1,尘沙所有技能等级提升到{1}级或以上,AffinityQuest.json
AffinityQuest.11209.1,累计收集尘沙的潜能数量达到{1},AffinityQuest.json
AffinityQuest.11301.1,师渺完成{1}次星塔探索,AffinityQuest.json
AffinityQuest.11302.1,完成{1}次与师渺的邀约,AffinityQuest.json
AffinityQuest.11303.1,师渺进阶到{1}阶,AffinityQuest.json
AffinityQuest.11304.1,师渺累计升级{1}次技能,AffinityQuest.json
AffinityQuest.11305.1,师渺保存{1}份评分等级达到{2}级的纪录,AffinityQuest.json
AffinityQuest.11307.1,师渺所有技能等级提升到{1}级或以上,AffinityQuest.json
AffinityQuest.11309.1,累计收集师渺的潜能数量达到{1},AffinityQuest.json
AffinityQuest.11401.1,猫眼完成{1}次星塔探索,AffinityQuest.json
AffinityQuest.11402.1,完成{1}次与猫眼的邀约,AffinityQuest.json
AffinityQuest.11403.1,猫眼进阶到{1}阶,AffinityQuest.json
AffinityQuest.11404.1,猫眼累计升级{1}次技能,AffinityQuest.json
AffinityQuest.11405.1,猫眼保存{1}份评分等级达到{2}级的纪录,AffinityQuest.json
