source,target,tgt_lng
All,全部,zh-CN
Alle,全部,zh-CN
Costa Negra,黑海岸,zh-CN
Die Schwarzen Küsten,黑海岸,zh-CN
Huanglong,瑝珑,zh-CN
La Costa Negra,黑海岸,zh-CN
Littoral Noir,黑海岸,zh-CN
Littoral noir,黑海岸,zh-CN
Nación Aleatoria,随机国家,zh-CN
Nação Aleatória,随机国家,zh-CN
Pays aléatoire,随机国家,zh-CN
Páramo Helado Roya,罗伊冰原,zh-CN
Random Nation,随机国家,zh-CN
Rinascita,黎那汐塔,zh-CN
Roya Frostlands,罗伊冰原,zh-CN
Roya-Frostlande,罗伊冰原,zh-CN
TOUT,全部,zh-CN
Terras Geladas de Roya,罗伊冰原,zh-CN
Terres givrées royannes,罗伊冰原,zh-CN
The Black Shores,黑海岸,zh-CN
Todo,全部,zh-CN
Todos,全部,zh-CN
Zufällige Nation,随机国家,zh-CN
ทั้งหมด,全部,zh-CN
ทุ่งน้ำแข็งโรญา,罗伊冰原,zh-CN
รินาซิตา,黎那汐塔,zh-CN
สุ่มประเทศ,随机国家,zh-CN
หวงหลง,瑝珑,zh-CN
แบล็กชอร์,黑海岸,zh-CN
すべて,全部,zh-CN
ブラックショア,黑海岸,zh-CN
ランダムの国,随机国家,zh-CN
リナシータ,黎那汐塔,zh-CN
ロイ氷原,罗伊冰原,zh-CN
瑝瓏,瑝珑,zh-CN
羅伊冰原,罗伊冰原,zh-CN
隨機國家,随机国家,zh-CN
黒海岸,黑海岸,zh-CN
검은 해안,黑海岸,zh-CN
랜덤 국가,随机国家,zh-CN
로야 빙원,罗伊冰原,zh-CN
리나시타,黎那汐塔,zh-CN
전체,全部,zh-CN
황룡,瑝珑,zh-CN
