source,target,tgt_lng
树树鼠战士,우드모트 전사,ko-KR
Shrubshrews Warrior,우드모트 전사,ko-KR
ウッドモット,우드모트 전사,ko-KR
樹樹鼠戰士,우드모트 전사,ko-KR
狂暴鼠战士,아라크레 우드모트,ko-KR
Rabid Shrubshrew Warrior,아라크레 우드모트,ko-KR
アラクレウッドモット,아라크레 우드모트,ko-KR
狂暴鼠戰士,아라크레 우드모트,ko-KR
狂暴鼠投手,아라크레 스로모트,ko-KR
Rabid Shrubshrew Slinger,아라크레 스로모트,ko-KR
アラクレスローモット,아라크레 스로모트,ko-KR
树树鼠投手,스로모트,ko-KR
Shrubshrews Slinger,스로모트,ko-KR
スローモット,스로모트,ko-KR
樹樹鼠投手,스로모트,ko-KR
树树鼠堡垒,타워모트,ko-KR
Citadel Shrubshrew,타워모트,ko-KR
タワーモット,타워모트,ko-KR
樹樹鼠堡壘,타워모트,ko-KR
獠牙追随者,빅보어,ko-KR
Tusk Minion,빅보어,ko-KR
ビッグボア,빅보어,ko-KR
獠牙追隨者,빅보어,ko-KR
猛进之灵,돌진하는 혼령,ko-KR
Spirit of Brutality,돌진하는 혼령,ko-KR
破砕ノ牙,돌진하는 혼령,ko-KR
猛進之靈,돌진하는 혼령,ko-KR
吠啸枭,브리즈오울,ko-KR
Howling Owl,브리즈오울,ko-KR
ブリーズオウル,브리즈오울,ko-KR
吠嘯梟,브리즈오울,ko-KR
狂风青枭,광풍의 푸른 올빼미,ko-KR
Gale Owl,광풍의 푸른 올빼미,ko-KR
狂風ノ賢者,광풍의 푸른 올빼미,ko-KR
狂風青梟,광풍의 푸른 올빼미,ko-KR
暴烈长尾蝎,흉포한 긴꼬리 전갈,ko-KR
Fierce Long-Tailed Scorpion,흉포한 긴꼬리 전갈,ko-KR
オオガマサソリ,흉포한 긴꼬리 전갈,ko-KR
暴烈長尾蠍,흉포한 긴꼬리 전갈,ko-KR
寄生之庭,기생의 정원,ko-KR
Garden of Parasite,기생의 정원,ko-KR
未恋ノ禍実,기생의 정원,ko-KR
静默之抗礼,나이트메어 솔저,ko-KR
Enforcer of Silence,나이트메어 솔저,ko-KR
ナイトメアソルジャー,나이트메어 솔저,ko-KR
靜默之抗禮,나이트메어 솔저,ko-KR
荆棘之抗礼,나이트메어 솔저 (땅),ko-KR
Guardian of Thorns,나이트메어 솔저 (땅),ko-KR
ナイトメアソルジャー（地）,나이트메어 솔저 (땅),ko-KR
荊棘之抗禮,나이트메어 솔저 (땅),ko-KR
狂潮之抗礼,나이트메어 솔저 (물),ko-KR
Oppressor of Torrents,나이트메어 솔저 (물),ko-KR
ナイトメアソルジャー（水）,나이트메어 솔저 (물),ko-KR
狂潮之抗禮,나이트메어 솔저 (물),ko-KR
熔芯的抗礼,용암 기사,ko-KR
Suppressor of Lava,용암 기사,ko-KR
ナイトメアソルジャー（火）,용암 기사,ko-KR
熔芯之抗禮,용암 기사,ko-KR
苍穹之抗礼,나이트메어 솔저 (바람),ko-KR
Subjugator of Firmament,나이트메어 솔저 (바람),ko-KR
ナイトメアソルジャー（風）,나이트메어 솔저 (바람),ko-KR
蒼穹之抗禮,나이트메어 솔저 (바람),ko-KR
闪熠之抗礼,나이트메어 솔저 (빛),ko-KR
Protector of Radiance,나이트메어 솔저 (빛),ko-KR
ナイトメアソルジャー（光）,나이트메어 솔저 (빛),ko-KR
閃熠之抗禮,나이트메어 솔저 (빛),ko-KR
梦魇之抗礼,나이트메어 솔저 (어둠),ko-KR
Golem of Nightmares,나이트메어 솔저 (어둠),ko-KR
ナイトメアソルジャー（闇）,나이트메어 솔저 (어둠),ko-KR
夢魘之抗禮,나이트메어 솔저 (어둠),ko-KR
犰鱼,구어,ko-KR
Armadillo Fish,구어,ko-KR
タヌキウオ,구어,ko-KR
犰魚,구어,ko-KR
犰鱼·重岩,구어 (땅),ko-KR
Armadillo Fish: Rock,구어 (땅),ko-KR
チャタヌキウオ,구어 (땅),ko-KR
犰魚·重巖,구어 (땅),ko-KR
犰鱼·湍流,구어 (물),ko-KR
Armadillo Fish: Torrent,구어 (물),ko-KR
アオタヌキウオ,구어 (물),ko-KR
犰魚·湍流,구어 (물),ko-KR
犰鱼·灼热,구어 (불),ko-KR
Armadillo Fish: Heat,구어 (불),ko-KR
アカタヌキウオ,구어 (불),ko-KR
犰魚·灼熱,구어 (불),ko-KR
犰鱼·呼啸,구어 (바람),ko-KR
Armadillo Fish: Gust,구어 (바람),ko-KR
ミドリタヌキウオ,구어 (바람),ko-KR
犰魚·呼嘯,구어 (바람),ko-KR
犰鱼·耀光,구어 (빛),ko-KR
Armadillo Fish: Radiance,구어 (빛),ko-KR
ライトタヌキウオ,구어 (빛),ko-KR
犰魚·耀光,구어 (빛),ko-KR
犰鱼·暗影,구어 (어둠),ko-KR
Armadillo Fish: Shadow,구어 (어둠),ko-KR
ダークタヌキウオ,구어 (어둠),ko-KR
犰魚·暗影,구어 (어둠),ko-KR
汽锅铁锤,보일러 브랜치,ko-KR
Steam Pot Hammer,보일러 브랜치,ko-KR
ボイラーブランチ,보일러 브랜치,ko-KR
汽鍋鐵錘,보일러 브랜치,ko-KR
