source,target,tgt_lng
"""Chiếc Răng"" Kỳ Lạ","""เขี้ยว"" ประหลาด",th-TH
"""Cuộn Tranh Bầu Trời Rực Lửa""",Scroll of the Fiery Firmament,th-TH
"""Denizin Sakin Renkleri""","""The Sea's Silent Shade""",th-TH
"""Dispositivo Tubion""","""Tourbillon Device""",th-TH
"""Dispositivo di Tubion""","""Tourbillon Device""",th-TH
"""Dòng Xoáy Trong Bể""","""ทิวทัศน์หมุนวนในขวด""",th-TH
"""Dấu Ấn Sắc Màu""","""Silken Print""",th-TH
"""Ngọn gió nhìn thấy được""","""Visible Winds""",th-TH
"""Sombra Silenciosa do Mar""","""The Sea's Silent Shade""",th-TH
"""Swirling Scene in a Bottle""","""ทิวทัศน์หมุนวนในขวด""",th-TH
"""Sắc Biển Tĩnh Lặng""","""The Sea's Silent Shade""",th-TH
"""The Visible Winds""","""Visible Winds""",th-TH
"""Thiết Bị Tourbillon""","""Tourbillon Device""",th-TH
"""Tourbillon Cihazı""","""Tourbillon Device""",th-TH
"""Vua Của Mặt Đất""","""Exalted Earth""",th-TH
"""Yüce Toprak""","""Exalted Earth""",th-TH
"""Şişedeki Çalkantılar""","""ทิวทัศน์หมุนวนในขวด""",th-TH
A Alegria de Narukami,Narukami's Joy,th-TH
A Coragem de Narukami,Narukami's Valor,th-TH
A Pedra Angular das Estrelas e Chamas,The Cornerstone of Stars and Flames,th-TH
A Sabedoria de Narukami,Narukami's Wisdom,th-TH
Aalfleisch,Eel Meat,th-TH
Abalorio de la tempestad,Storm Beads,th-TH
Abdomen luminescent,Luminiscent Spine,th-TH
Abendrot-Mondfisch,Dusk Sunfish,th-TH
Abenteuer-EP,Adventure EXP,th-TH
Aberranter Kern der tiefen Schatten,Aberrant Core of the Deep Shadow,th-TH
Abgebrochener Zahn des borealischen Wolfs,Boreal Wolf's Broken Fang,th-TH
Abgekühltes Panzerbruchstück,Cold-Cracked Shellshard,th-TH
Abgelagerte Masse,Accreted Mass,th-TH
Abgelagerte Wucherung,Accreted Growth,th-TH
Abgelagertes Fragment,Accreted Fragment,th-TH
Abgemessenes Aufgießen des eingelagerten spirituellen Nektars,Measured Pour of the Cellared Spiritual Nectar,th-TH
Abgenutzte Bolzenspitze,Historic Arrowhead,th-TH
Abgenutzter Amtsausweis,Tattered Warrant,th-TH
Abgetrennter Schweif des Himmelswanderers,Severed Tail of the Sky-Roamer,th-TH
Abgrundlichtflosse,Chasmlight Fin,th-TH
Ablehnung und Urteilsspruch,Denial and Judgment,th-TH
Abzeichen für Offiziere,Officer's Insignia,th-TH
Abzeichen für Unteroffiziere,Sergeant's Insignia,th-TH
Abzeichen für neue Rekruten,Recruit's Insignia,th-TH
Acará Devoto,Abiding Angelfish,th-TH
Acará Raimei,Raimei Angelfish,th-TH
Accumulateur d'air de source secrète,Secret Source Airflow Accumulator,th-TH
Accumulatore d'aria della Fonte segreta,Secret Source Airflow Accumulator,th-TH
Acemi Asker Nişanı,Recruit's Insignia,th-TH
Acqua non trascesa,Water That Failed To Transcend,th-TH
Acreción sedimentada,Accreted Growth,th-TH
Activated Starshroom,Starshroom ที่ตื่นตัว,th-TH
Acumulador de Ventilação da Fonte Secreta,Secret Source Airflow Accumulator,th-TH
Acumulador de aire fuentenigma,Secret Source Airflow Accumulator,th-TH
Adalet Felsefesi,Philosophies of Justice,th-TH
Adalet Rehberi,Guide to Justice,th-TH
Adalet Öğretisi,Teachings of Justice,th-TH
Addio dell'Imperatore del gelo,The Frost Emperor's Farewell,th-TH
Addome luminescente,Luminiscent Spine,th-TH
Adeptenschwung-Flakon,Vial of Adeptal Speed,th-TH
Adeptentee aus Chenyu,Chenyu Adeptea,th-TH
Adepthé de Chenyu,Chenyu Adeptea,th-TH
