id,term,src_table
I18N.000ddae58467322b,Review,I18N/i18n.txt
I18N.000eb84ff098f1f6,Auto Reset,I18N/i18n.txt
I18N.00103633030cdd78,Onboard Bundle,I18N/i18n.txt
I18N.0015b27e02dbf89f,The event is ended.,I18N/i18n.txt
I18N.0028f72293e7e444,Unlock,I18N/i18n.txt
I18N.002f0fc64e00c2fe,Online Rewards,I18N/i18n.txt
I18N.00314a9ade195d42,Download Complete,I18N/i18n.txt
I18N.0039b4b400021b92,Quick Rest,I18N/i18n.txt
I18N.003a93df9ad1f0ba,Loading,I18N/i18n.txt
I18N.003cb4071b406a05,No stage to commission for this type,I18N/i18n.txt
I18N.0040cae42aa9f856,Escape,I18N/i18n.txt
I18N.00430d044ca3cd37,Grocery,I18N/i18n.txt
I18N.00447aba6c14d6d9,Castaway Airlift,I18N/i18n.txt
I18N.0048379938f11bbb,Defeat,I18N/i18n.txt
I18N.004a8cade91d933a,Raid Rewards of Round _num_.,I18N/i18n.txt
I18N.004b5336fdae7c3b,Proceed,I18N/i18n.txt
I18N.005a1dd83bc26575,Complete,I18N/i18n.txt
I18N.005bf816367e8238,To rest Pathos,I18N/i18n.txt
I18N.005f2a81087ecbd3,Treasure Team,I18N/i18n.txt
I18N.0062f0a9301be274,Final Match,I18N/i18n.txt
I18N.0067b86f943a8668,Set Effect,I18N/i18n.txt
I18N.0068c4cd93738d9d,Rankings,I18N/i18n.txt
I18N.006b883341e37c38,Total Damage,I18N/i18n.txt
I18N.007055e451ab0401,Total pt,I18N/i18n.txt
I18N.0077d1842dace51f,Item has been used on this Combatant,I18N/i18n.txt
I18N.007cf4e54a167dd3,Special Mechanism,I18N/i18n.txt
I18N.0090ab2df0d9b6c5,Which Primary Stat to select?,I18N/i18n.txt
I18N.0093b43d05d4f017,Cannot claim rewards now,I18N/i18n.txt
I18N.0094fd142ba4446d,Rank up,I18N/i18n.txt
I18N.00960f9a2af6b4ef,CAT FANTASY,I18N/i18n.txt
I18N.009e4cf5f62505d3,Difficulty,I18N/i18n.txt
I18N.009f0184a73c570c,Connection timed out. Try again?,I18N/i18n.txt
I18N.00a873cf1db70744,Cannot claim,I18N/i18n.txt
I18N.00ad4941da5e38c8,Select,I18N/i18n.txt
I18N.00b02dc518fa688a,Chapter locked,I18N/i18n.txt
I18N.00b1d2d4dfef9684,Event Period,I18N/i18n.txt
I18N.00b617d6749132e5,Select stats and restart battle,I18N/i18n.txt
I18N.00b69a12d5f059ba,Color,I18N/i18n.txt
I18N.00ba6b5b3ec2039f,Enter,I18N/i18n.txt
I18N.00ba92b4e935efb5,You’ve got all rewards!,I18N/i18n.txt
I18N.00bb0a4d1f63c32a,Assist,I18N/i18n.txt
I18N.00bf531b091fef87,"The selected equipment includes <color=#E71F55>enhanced</color>ones, the quality is SR or above. Sure to dismantle?",I18N/i18n.txt
I18N.00c0e20fdb960028,All rooms are currently full,I18N/i18n.txt
I18N.00c68043abdc74e0,Late Sign-in,I18N/i18n.txt
I18N.00c6b9b233c07c62,CRITICAL,I18N/i18n.txt
I18N.00d1ec7b9f65996b,Equipment Link,I18N/i18n.txt
I18N.00d68b3bd368f4e3,Submit,I18N/i18n.txt
I18N.00d78b1800785209,Sold Out,I18N/i18n.txt
I18N.00d9c1574ca5a1cd,Claim all limited rewards in current blind box to unlock,I18N/i18n.txt
I18N.00e05b19a2c6e4bb,GOD DAMNIT,I18N/i18n.txt
I18N.00e30c24e8a961b4,Colleague's Figure,I18N/i18n.txt
I18N.00e816f7b607dec5,UPGRADE,I18N/i18n.txt
I18N.00ea8251813f4967,/,I18N/i18n.txt
I18N.00fe78ec2a4ecaa5,Data error,I18N/i18n.txt
I18N.010b362317a10c6c,Inspector,I18N/i18n.txt
I18N.01138912bebdac10,Ranking Rewards,I18N/i18n.txt
I18N.011b44f58c9a8454,Enjoy special offer and get <color=#27FFED><size=38>massive</size></color> resources.,I18N/i18n.txt
I18N.011d62a0af28ae74,DISCOVER,I18N/i18n.txt
I18N.0124bc43e8dff54e,Defense,I18N/i18n.txt
I18N.0124c2c9bda9324e,Reset chance remaining: <color=#ff4777>_num_</color>,I18N/i18n.txt
I18N.01259134afd0e42f,Not registered for this round. Please wait for the next round.,I18N/i18n.txt
I18N.0134575d18f1c1f2,The Cooldown is _num_s. Unable to send again.,I18N/i18n.txt
I18N.013bce49e2ebecb9,Insufficient space,I18N/i18n.txt
I18N.0144e9bdfef196c7,Even Summon,I18N/i18n.txt
I18N.014743e55d9aca22,Unlocked,I18N/i18n.txt
I18N.0152ab860dae77af,"Congratulations, last season you got",I18N/i18n.txt
I18N.015e6302cfc84261,New Year Exclusive,I18N/i18n.txt
I18N.0162cf6d815ecb32,Enter,I18N/i18n.txt
I18N.01726144b6d1f1db,Lineup,I18N/i18n.txt
I18N.0178d541a513f348,Opponent,I18N/i18n.txt
I18N.0181e385bbe46ca5,Recruit on Cooldown: _num_s,I18N/i18n.txt
I18N.0183294721911ec4,Event Countdown: %s,I18N/i18n.txt
I18N.0183d408cf27e03b,Daily meals ordered by this character limit reached,I18N/i18n.txt
I18N.018423a6bf314d9c,Battle lost. Multi-Battle stopped,I18N/i18n.txt
I18N.0184673c7ede93bd,Rewards,I18N/i18n.txt
I18N.019062dd49b76318,Pause Battle,I18N/i18n.txt
I18N.019943dc03f239f9,Roll,I18N/i18n.txt
I18N.0199d50a8a6e0c6b,[Peak Arena],I18N/i18n.txt
I18N.019daa99895f7bae,Open,I18N/i18n.txt
I18N.01a4e78ffd81bba3,Equipment,I18N/i18n.txt
I18N.01a9c6d12448185c,Mirror Breakout,I18N/i18n.txt
I18N.01b37b36fa5bd4eb,"Lv._num_ above, free to join",I18N/i18n.txt
I18N.01b416edcbba4b35,(Recommended to download under a WiFi environment),I18N/i18n.txt
I18N.01b8abdce79ddb2f,Info,I18N/i18n.txt
I18N.01bd2f03f0a2d766,Dessert,I18N/i18n.txt
I18N.01beef54f8688571,Tap to Claim,I18N/i18n.txt
I18N.01c912c3a35d7f39,Level restriction,I18N/i18n.txt
I18N.01d2f68f7a976ed8,Collectible,I18N/i18n.txt
I18N.01d2fba846b5fefe,Operation Guide,I18N/i18n.txt
I18N.01d4e8deb9a5de78,The tapped grid is empty,I18N/i18n.txt
I18N.01d9127545bc40b4,Stock:,I18N/i18n.txt
I18N.01db6d00e7258ef8,Go to Region,I18N/i18n.txt
I18N.01e4bf86851e3b60,Use this item on all characters?,I18N/i18n.txt
I18N.01e9fed444e8cb49,No one is on the leaderboard.,I18N/i18n.txt
I18N.01ea51db4dc52fa6,Use,I18N/i18n.txt
I18N.01eb2341503f6738,Dessert,I18N/i18n.txt
I18N.01ef6e08ab0508dc,Knockout,I18N/i18n.txt
I18N.01f140c6bf58d700,Auto complete!,I18N/i18n.txt
I18N.01f1641f4f2c9e79,Final Victory Rewards,I18N/i18n.txt
I18N.01f2b27bef618b62,Tomorrow,I18N/i18n.txt
I18N.01f94111fd1cede9,Ends in:,I18N/i18n.txt
I18N.0207688ada8a9e09,Ranking Rewards,I18N/i18n.txt
I18N.02088a9e3f63acbd,Inspector,I18N/i18n.txt
I18N.020d1d30a4b79d36,to unlock loading screens,I18N/i18n.txt
I18N.022dfac7abcb605e,Confirm,I18N/i18n.txt
I18N.0231ef3214162338,Probability Rules,I18N/i18n.txt
I18N.023d53565ed15107,Stock:,I18N/i18n.txt
I18N.024450eb880e6fc7,Go,I18N/i18n.txt
I18N.0247b936661c01cc,Confirm (_num_),I18N/i18n.txt
I18N.024f1cab07983157,Incomplete,I18N/i18n.txt
I18N.02512ef59fa8e31f,Event Ended,I18N/i18n.txt
I18N.0253ab2fe04045de,Purchase Monthly Card,I18N/i18n.txt
I18N.025990ed0e180ed4,Cancel commission,I18N/i18n.txt
I18N.02680195f7b54919,Challenge Anomaly Ticket Machine,I18N/i18n.txt
I18N.0281f9f0a255aa55,Abandon current stage?,I18N/i18n.txt
I18N.0285b979964cf084,My Points,I18N/i18n.txt
I18N.028ae3da0352f1dc,You can get,I18N/i18n.txt
I18N.02905b294ae2be3f,Sold Out,I18N/i18n.txt
I18N.029214c2d4b81439,COMBAT,I18N/i18n.txt
I18N.0293ecb384077a8e,Enter,I18N/i18n.txt
I18N.029b8ed4b3ff06de,Tap to bind,I18N/i18n.txt
I18N.02a1df4bb9a801f9,"If you haven't got the current UP SSR Combatant this time, the UP Combatant is guaranteed for the next time.",I18N/i18n.txt
I18N.02a5b2b4a1c99599,Full Mood of this card,I18N/i18n.txt
I18N.02a6a1776b85f6b3,Exchange,I18N/i18n.txt
