source,target,tgt_lng
2件套：暴击率+10%,2セット:会心率＋10%,ja-JP
2件套：爆擊率+10%,2セット:会心率＋10%,ja-JP
2-Piece Set: CRIT Rate +10%,2セット:会心率＋10%,ja-JP
2 세트: 크리티컬율 +10%,2セット:会心率＋10%,ja-JP
เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​,2セット:会心率＋10%,ja-JP
2件套：暴击率<color=#ff1baf>+10%</color>,2セット:会心率<color=#ff1baf>＋10%</color>,ja-JP
2件套：爆擊率<color=#ff1baf>+10%</color>,2セット:会心率<color=#ff1baf>＋10%</color>,ja-JP
2-Piece Set: CRIT Rate <color=#ff1baf>+10%</color>,2セット:会心率<color=#ff1baf>＋10%</color>,ja-JP
2 세트: 크리티컬율 <color=#ff1baf>+10%</color>,2セット:会心率<color=#ff1baf>＋10%</color>,ja-JP
เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​<color=#ff1baf> +10%</color>​,2セット:会心率<color=#ff1baf>＋10%</color>,ja-JP
暴击,会心率,ja-JP
爆擊,会心率,ja-JP
CRIT Rate,会心率,ja-JP
크리티컬,会心率,ja-JP
คริติคอล,会心率,ja-JP
2件套：暴击伤害+20%,2セット:会心ダメージ＋20%,ja-JP
2件套：爆擊傷害+20%,2セット:会心ダメージ＋20%,ja-JP
2-piece Set: CRIT DMG +20%,2セット:会心ダメージ＋20%,ja-JP
2 세트: 크리티컬 대미지 +20%,2セット:会心ダメージ＋20%,ja-JP
เซ็ต​ 2​ ชิ้น​:​ ดา​เม​จค​ริ​ติ​คอ​ล​ +20%​,2セット:会心ダメージ＋20%,ja-JP
2件套：暴击伤害<color=#ff1baf>+20%</color>,2セット:会心ダメージ<color=#ff1baf>＋20%</color>,ja-JP
2件套：爆擊傷害<color=#ff1baf>+20%</color>,2セット:会心ダメージ<color=#ff1baf>＋20%</color>,ja-JP
2-piece Set: CRIT DMG <color=#ff1baf>+20%</color>,2セット:会心ダメージ<color=#ff1baf>＋20%</color>,ja-JP
2 세트: 크리티컬 대미지 <color=#ff1baf>+20%</color>,2セット:会心ダメージ<color=#ff1baf>＋20%</color>,ja-JP
เซ็ต​ 2​ ชิ้น​:​ ดา​เม​จค​ริ​ติ​คอ​ล​<color=#ff1baf> +20%</color>​,2セット:会心ダメージ<color=#ff1baf>＋20%</color>,ja-JP
暴伤,会心ダメージ,ja-JP
爆傷,会心ダメージ,ja-JP
CRIT DMG,会心ダメージ,ja-JP
크리티컬 대미지,会心ダメージ,ja-JP
ดาเมจคริ,会心ダメージ,ja-JP
2件套：暴击伤害抵抗+20%,2セット:会心ダメージ抵抗率＋20%,ja-JP
2件套：爆擊傷害抵抗+20%,2セット:会心ダメージ抵抗率＋20%,ja-JP
2-Piece Set: CRIT DMG RES +20%,2セット:会心ダメージ抵抗率＋20%,ja-JP
2 세트: 크리티컬 대미지 저항 +20%,2セット:会心ダメージ抵抗率＋20%,ja-JP
เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​,2セット:会心ダメージ抵抗率＋20%,ja-JP
2件套：暴击伤害抵抗<color=#ff1baf>+20%</color>,2セット:会心ダメージ抵抗率<color=#ff1baf>＋20%</color>,ja-JP
2件套：爆擊傷害抵抗<color=#ff1baf>+20%</color>,2セット:会心ダメージ抵抗率<color=#ff1baf>＋20%</color>,ja-JP
2-Piece Set: CRIT DMG RES <color=#ff1baf>+20%</color>,2セット:会心ダメージ抵抗率<color=#ff1baf>＋20%</color>,ja-JP
2 세트: 크리티컬 대미지 저항 <color=#ff1baf>+20%</color>,2セット:会心ダメージ抵抗率<color=#ff1baf>＋20%</color>,ja-JP
เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​<color=#ff1baf> +20%</color>​,2セット:会心ダメージ抵抗率<color=#ff1baf>＋20%</color>,ja-JP
Undaunted,不屈,ja-JP
불굴,不屈,ja-JP
ความอึด,不屈,ja-JP
2件套：造成治疗和护盾效果+10%,2セット:与回復効果・与シールド耐久＋10%,ja-JP
