source,target,tgt_lng
相对简单难度挑战,A relatively easy challenge,en-US
相對簡單難度挑戰,A relatively easy challenge,en-US
難易度の低い挑戦,A relatively easy challenge,en-US
비교적 쉬운 난이도 도전,A relatively easy challenge,en-US
ความ​ท้าทาย​ใน​ระดับ​ที่​ค่อนข้าง​ง่าย​,A relatively easy challenge,en-US
简单,Easy,en-US
簡單,Easy,en-US
간단,Easy,en-US
ง่าย,Easy,en-US
具有一定难度挑战,A moderately challenging task,en-US
具有一定難度挑戰,A moderately challenging task,en-US
難易度の高い挑戦,A moderately challenging task,en-US
일정 난이도 도전,A moderately challenging task,en-US
ความ​ท้าทาย​ใน​ระดับ​ที่​มี​ความ​ยาก​พอสมควร​,A moderately challenging task,en-US
困难,Hard,en-US
困難,Hard,en-US
하드,Hard,en-US
ยาก,Hard,en-US
极具难度的挑战,A very difficult challenge,en-US
極具難度的挑戰,A very difficult challenge,en-US
極めて困難な挑戦,A very difficult challenge,en-US
극한 난이도 도전,A very difficult challenge,en-US
ความ​ท้าทาย​ใน​ระดับ​ที่​มีระดับ​ยาก​มาก​,A very difficult challenge,en-US
挑战,Challenge,en-US
挑戰,Challenge,en-US
挑戦,Challenge,en-US
도전,Challenge,en-US
ความท้าทาย,Challenge,en-US
反复出现的梦境，预演着未来整座城市毁灭的场景……,"Recurring dreams foretell the city's doom, offering a bone-chilling glimpse into a future devoid of hope...",en-US
反復出現的夢境，預演著未來整座城市毀滅的場景……,"Recurring dreams foretell the city's doom, offering a bone-chilling glimpse into a future devoid of hope...",en-US
繰り返される夢は、都市全体が破壊されることを予言している……,"Recurring dreams foretell the city's doom, offering a bone-chilling glimpse into a future devoid of hope...",en-US
반복되는 꿈이 미래에 도시 전체가 파괴되는 모습을 보여주는데...,"Recurring dreams foretell the city's doom, offering a bone-chilling glimpse into a future devoid of hope...",en-US
ความฝัน​ที่​เกิดขึ้น​ซ้ำแล้วซ้ำเล่า​ แสดงให้เห็น​ล่วงหน้า​ถึง​ฉาก​การทำลายล้าง​ของ​เมือง​ในอนาคต​...​,"Recurring dreams foretell the city's doom, offering a bone-chilling glimpse into a future devoid of hope...",en-US
普通,Normal,en-US
일반,Normal,en-US
ทั่วไป,Normal,en-US
序章,Prologue,en-US
Chapter 0,Prologue,en-US
프롤로그,Prologue,en-US
บทนำ,Prologue,en-US
故事一,Story I,en-US
ストーリー1,Story I,en-US
STORY 1,Story I,en-US
เรื่องราวที่ 1,Story I,en-US
失乐园,Lost Paradise,en-US
失樂園,Lost Paradise,en-US
失楽園,Lost Paradise,en-US
실낙원,Lost Paradise,en-US
สวนไร้สนุก,Lost Paradise,en-US
准备工作顺利进行，只差一步就可以正式营业……,Preparations are going smoothly. You're just one step away from the grand opening.,en-US
準備工作順利進行，只差一步就可以正式營業……,Preparations are going smoothly. You're just one step away from the grand opening.,en-US
準備は着々と進み、正式開業まであと一歩のところまで来ている。,Preparations are going smoothly. You're just one step away from the grand opening.,en-US
준비 작업이 순조롭게 진행되어 정식 영업일이 코앞으로 다가오는데…,Preparations are going smoothly. You're just one step away from the grand opening.,en-US
การ​เตรียมการ​ดำเนิน​ไป​อย่าง​ราบรื่น​ อีก​แค่​ก้าว​เดียว​ก็​สามารถ​เริ่มกิจการ​ได้​อย่าง​เป็นทางการ​ได้​แล้ว​...​,Preparations are going smoothly. You're just one step away from the grand opening.,en-US
迷失的孩子,The Lost Child,en-US
迷い子,The Lost Child,en-US
길을 잃은 아이,The Lost Child,en-US
เด็กที่หาย\nสาบสูญ,The Lost Child,en-US
梦中，你又一次看到了城市毁灭……,"In your dream, you once again witnessed the destruction of the city...",en-US
