source,target,tgt_lng
昆士区,퀸즈 타운,ko-KR
昆士區,퀸즈 타운,ko-KR
Quince,퀸즈 타운,ko-KR
コンシ区,퀸즈 타운,ko-KR
เขตควินซ์,퀸즈 타운,ko-KR
普通街道-黄昏,일반 거리 - 황혼,ko-KR
普通街道-黃昏,일반 거리 - 황혼,ko-KR
Normal Street - Sunset,일반 거리 - 황혼,ko-KR
市街地-夕暮れ,일반 거리 - 황혼,ko-KR
ถนนทั่วไป - พลบค่ำ,일반 거리 - 황혼,ko-KR
Funny电玩城-大厅,Funny 게임 센터 - 홀,ko-KR
Funny電玩城-大廳,Funny 게임 센터 - 홀,ko-KR
Funny Arcade - Lobby,Funny 게임 센터 - 홀,ko-KR
Funnyゲームセンター-ホール,Funny 게임 센터 - 홀,ko-KR
ศูนย์​เกม​อาร์​เคด​ Funny​ -​ ล็อบบี้​,Funny 게임 센터 - 홀,ko-KR
贝克街-雨,베이커 가 - 비,ko-KR
貝克街-雨,베이커 가 - 비,ko-KR
Baker Street - Rainy,베이커 가 - 비,ko-KR
ベイカーストリート-雨,베이커 가 - 비,ko-KR
ถนนเบเกอร์ - ฝนตก,베이커 가 - 비,ko-KR
南港区,사우스포트,ko-KR
南港區,사우스포트,ko-KR
Southport,사우스포트,ko-KR
เขตทะเลใต้,사우스포트,ko-KR
玩偶工厂,인형 공장,ko-KR
玩偶工廠,인형 공장,ko-KR
Doll Factory,인형 공장,ko-KR
ぬいぐるみ工房,인형 공장,ko-KR
โรงงานตุ๊กตา,인형 공장,ko-KR
涩谷,시부야,ko-KR
澀穀,시부야,ko-KR
Shibuya,시부야,ko-KR
渋谷,시부야,ko-KR
ชิบูย่า,시부야,ko-KR
功能,기능,ko-KR
Feature,기능,ko-KR
機能,기능,ko-KR
ฟังก์ชัน,기능,ko-KR
竹林副本,대나무 숲 던전,ko-KR
Bamboo Forest,대나무 숲 던전,ko-KR
竹林ステージ,대나무 숲 던전,ko-KR
ดันเจี้ยนป่าไผ่,대나무 숲 던전,ko-KR
竹林活动,대나무 숲 이벤트,ko-KR
竹林活動,대나무 숲 이벤트,ko-KR
Bamboo Forest Event,대나무 숲 이벤트,ko-KR
竹林イベント,대나무 숲 이벤트,ko-KR
กิจกรรมป่าไผ่,대나무 숲 이벤트,ko-KR
小红帽场景,빨간 망토 씬,ko-KR
小紅帽場景,빨간 망토 씬,ko-KR
Little Red Riding Hood,빨간 망토 씬,ko-KR
赤ずきんのシーン,빨간 망토 씬,ko-KR
ฉากหนูน้อยหมวกแดง,빨간 망토 씬,ko-KR
新街道-夜,신시가지 - 밤,ko-KR
New Street - Night,신시가지 - 밤,ko-KR
新市街-夜,신시가지 - 밤,ko-KR
ถนนสายใหม่ - กลางคืน,신시가지 - 밤,ko-KR
凛北区,노스 타운,ko-KR
凜北區,노스 타운,ko-KR
Boreala,노스 타운,ko-KR
เขตโบเรียร่า,노스 타운,ko-KR
足球场景,축구 씬,ko-KR
足球場景,축구 씬,ko-KR
Soccer Field,축구 씬,ko-KR
サッカーシーン,축구 씬,ko-KR
ฉากสนามฟุตบอล,축구 씬,ko-KR
商业街,상가,ko-KR
商業街,상가,ko-KR
Commercial Street,상가,ko-KR
繁華街,상가,ko-KR
ถนนการค้า,상가,ko-KR
定向副本-蓝,일반 던전 - 블루,ko-KR
定向副本-藍,일반 던전 - 블루,ko-KR
Set Stage - Blue,일반 던전 - 블루,ko-KR
定向ステージ・青,일반 던전 - 블루,ko-KR
ดัน​เจี้ยน​เฉพาะทาง​ -​ สีน้ำเงิน​,일반 던전 - 블루,ko-KR
定向副本-绿,일반 던전 - 그린,ko-KR
定向副本-綠,일반 던전 - 그린,ko-KR
Set Stage - Green,일반 던전 - 그린,ko-KR
定向ステージ・緑,일반 던전 - 그린,ko-KR
ดัน​เจี้ยน​เฉพาะทาง​ -​ สี​เขียว​,일반 던전 - 그린,ko-KR
定向副本-紫,일반 던전 - 퍼플,ko-KR
Set Stage - Purple,일반 던전 - 퍼플,ko-KR
定向ステージ・紫,일반 던전 - 퍼플,ko-KR
ดัน​เจี้ยน​เฉพาะทาง​-​ สีม่วง​,일반 던전 - 퍼플,ko-KR
定向副本-红,일반 던전 - 레드,ko-KR
定向副本-紅,일반 던전 - 레드,ko-KR
Set Stage - Red,일반 던전 - 레드,ko-KR
定向ステージ・赤,일반 던전 - 레드,ko-KR
ดัน​เจี้ยน​เฉพาะทาง​ -​ สีแดง​,일반 던전 - 레드,ko-KR
定向副本-黄,일반 던전 - 옐로우,ko-KR
定向副本-黃,일반 던전 - 옐로우,ko-KR
Set Stage - Yellow,일반 던전 - 옐로우,ko-KR
定向ステージ・黄,일반 던전 - 옐로우,ko-KR
ดัน​เจี้ยน​เฉพาะทาง​ -​ สีเหลือง​,일반 던전 - 옐로우,ko-KR
依依家门外-夜,엘리의 집 앞 - 밤,ko-KR
依依家門外-夜,엘리의 집 앞 - 밤,ko-KR
Outside Elle's Place - Night,엘리의 집 앞 - 밤,ko-KR
エリーの家-玄関,엘리의 집 앞 - 밤,ko-KR
นอก​ประตู​บ้าน​เอ​ล​ลี่​ -​ กลางคืน​,엘리의 집 앞 - 밤,ko-KR
情绪干预中心大厅,이모션 컨트롤 센터 홀,ko-KR
情緒干預中心大廳,이모션 컨트롤 센터 홀,ko-KR
ERC Lobby,이모션 컨트롤 센터 홀,ko-KR
ERCホール,이모션 컨트롤 센터 홀,ko-KR
ห้องโถง​ ศูนย์​เยียวยา​พา​โธ​ซิ​ส​,이모션 컨트롤 센터 홀,ko-KR
利兹城,리즈 시,ko-KR
利茲城,리즈 시,ko-KR
Leids Town,리즈 시,ko-KR
リーズ城,리즈 시,ko-KR
เมืองลิซ,리즈 시,ko-KR
旧城区街道-昼,구시가지 거리 - 낮,ko-KR
舊城區街道-晝,구시가지 거리 - 낮,ko-KR
Oldtown Street - Day,구시가지 거리 - 낮,ko-KR
オルドタウン市街-昼,구시가지 거리 - 낮,ko-KR
