id,term,src_table
Skill.10000.Ex,Hard-Boiled Shot,students.json:Skills
Skill.10000.Public,Noir Attack,students.json:Skills
Skill.10000.GearPublic,Noir Attack+,students.json:Skills
Skill.10000.Passive,The Gravity of a Boss,students.json:Skills
Skill.10000.WeaponPassive,The Gravity of a Boss+,students.json:Skills
Skill.10000.ExtraPassive,Way of the Outlaw,students.json:Skills
Skill.10001.Ex,Undying Will,students.json:Skills
Skill.10001.Public,Single-Minded Assault,students.json:Skills
Skill.10001.GearPublic,Single-Minded Assault+,students.json:Skills
Skill.10001.Passive,Specialist's Respite,students.json:Skills
Skill.10001.WeaponPassive,Specialist's Respite+,students.json:Skills
Skill.10001.ExtraPassive,Iron Will,students.json:Skills
Skill.10002.Ex,Piercing Elegance,students.json:Skills
Skill.10002.Public,Exotic Explosives,students.json:Skills
Skill.10002.Passive,Gourmand's Honor,students.json:Skills
Skill.10002.WeaponPassive,Gourmand's Honor+,students.json:Skills
Skill.10002.ExtraPassive,Prudent Connoisseur,students.json:Skills
Skill.10003.Ex,"Help Me, Peroro!",students.json:Skills
Skill.10003.Public,Peroro's Support,students.json:Skills
Skill.10003.Passive,Collector's Spirit,students.json:Skills
Skill.10003.WeaponPassive,Collector's Spirit+,students.json:Skills
Skill.10003.ExtraPassive,Agile Collector,students.json:Skills
Skill.10004.Ex,Denouement: Ishbosheth,students.json:Skills
Skill.10004.Public,Lock & Load,students.json:Skills
Skill.10004.GearPublic,Lock & Load+,students.json:Skills
Skill.10004.Passive,Prefect Team Member Judgment,students.json:Skills
Skill.10004.WeaponPassive,Prefect Team Member Judgment+,students.json:Skills
Skill.10004.ExtraPassive,Out-and-Out,students.json:Skills
Skill.10005.Ex,Tactical Suppression,students.json:Skills
Skill.10005.Public,Emergency First Aid,students.json:Skills
Skill.10005.GearPublic,Emergency First Aid+,students.json:Skills
Skill.10005.Passive,Foreclosure Task Force President,students.json:Skills
Skill.10005.WeaponPassive,Foreclosure Task Force President+,students.json:Skills
Skill.10005.ExtraPassive,Expert Suppression,students.json:Skills
Skill.10006.Ex,Major Roundup,students.json:Skills
Skill.10006.Public,Bounty,students.json:Skills
Skill.10006.Passive,One-Shot Bullseye,students.json:Skills
Skill.10006.WeaponPassive,One-Shot Bullseye+,students.json:Skills
Skill.10006.ExtraPassive,Prefect Team Nerve,students.json:Skills
Skill.10007.Ex,World Beautification!,students.json:Skills
Skill.10007.Public,Paintball Lob!,students.json:Skills
Skill.10007.Passive,Dazzling Display,students.json:Skills
Skill.10007.WeaponPassive,Dazzling Display+,students.json:Skills
Skill.10007.ExtraPassive,Suffering for Art,students.json:Skills
Skill.10008.Ex,You Got a Death Wish or Somethin'?,students.json:Skills
Skill.10008.Public,Cruisin' for a Bruisin'!,students.json:Skills
Skill.10008.GearPublic,Cruisin' for a Bruisin'!+,students.json:Skills
Skill.10008.Passive,Call Sign Double O,students.json:Skills
Skill.10008.WeaponPassive,Call Sign Double O+,students.json:Skills
Skill.10008.ExtraPassive,Enhanced Rage,students.json:Skills
Skill.10009.Ex,Cheese 'n' Chocolate Hamburger!,students.json:Skills
Skill.10009.Public,"Ready, Set, Boom!",students.json:Skills
