source,target,tgt_lng
冷酷无情射击,Hard-Boiled Shot,en-US
ハードボイルドショット,Hard-Boiled Shot,en-US
Hardboiled Shot,Hard-Boiled Shot,en-US
하드보일드 샷,Hard-Boiled Shot,en-US
กระสุนแห่งความร้ายกาจ,Hard-Boiled Shot,en-US
黑色攻击,Noir Attack,en-US
ノワールシュート,Noir Attack,en-US
Noir Shoot,Noir Attack,en-US
느와르 어택,Noir Attack,en-US
นัวร์ แอทแท็ค!,Noir Attack,en-US
黑色攻击+,Noir Attack+,en-US
ノワールシュート+,Noir Attack+,en-US
Noir Shoot+,Noir Attack+,en-US
느와르 어택+,Noir Attack+,en-US
นัวร์ แอทแท็ค!+,Noir Attack+,en-US
社长的威严,The Gravity of a Boss,en-US
社長の威厳,The Gravity of a Boss,en-US
社長的威嚴,The Gravity of a Boss,en-US
사장님의 위엄,The Gravity of a Boss,en-US
เกียรติภูมิของหัวหน้า,The Gravity of a Boss,en-US
社长的威严+,The Gravity of a Boss+,en-US
社長の威厳+,The Gravity of a Boss+,en-US
社長的威嚴+,The Gravity of a Boss+,en-US
사장님의 위엄+,The Gravity of a Boss+,en-US
เกียรติภูมิของหัวหน้า+,The Gravity of a Boss+,en-US
法外狂徒之路,Way of the Outlaw,en-US
アウトローの流儀,Way of the Outlaw,en-US
亡命之徒的作風,Way of the Outlaw,en-US
무법자의 길,Way of the Outlaw,en-US
วิถีคนนอกรีต,Way of the Outlaw,en-US
不屈的意志,Undying Will,en-US
不屈の意志,Undying Will,en-US
불굴의 의지,Undying Will,en-US
ความตั้งใจที่ไม่ย่อท้อ,Undying Will,en-US
执念的猛击,Single-Minded Assault,en-US
執念の猛撃,Single-Minded Assault,en-US
執念的猛擊,Single-Minded Assault,en-US
집념의 맹격,Single-Minded Assault,en-US
โจมตีเด็ดเดี่ยว,Single-Minded Assault,en-US
执念的猛击+,Single-Minded Assault+,en-US
執念の猛撃+,Single-Minded Assault+,en-US
執念的猛擊+,Single-Minded Assault+,en-US
집념의 맹격+,Single-Minded Assault+,en-US
โจมตีเด็ดเดี่ยว+,Single-Minded Assault+,en-US
专家的休憩,Specialist's Respite,en-US
スペシャリストの休憩,Specialist's Respite,en-US
專家的休息,Specialist's Respite,en-US
스페셜리스트의 휴식,Specialist's Respite,en-US
การพักผ่อนของผู้เชี่ยวชาญ,Specialist's Respite,en-US
专家的休憩+,Specialist's Respite+,en-US
スペシャリストの休憩+,Specialist's Respite+,en-US
專家的休息+,Specialist's Respite+,en-US
스페셜리스트의 휴식+,Specialist's Respite+,en-US
การพักผ่อนของผู้เชี่ยวชาญ+,Specialist's Respite+,en-US
强韧的精神力,Iron Will,en-US
強靱な精神力,Iron Will,en-US
強韌的精神力,Iron Will,en-US
강인한 정신력,Iron Will,en-US
จิตใจที่แข็งแกร่ง,Iron Will,en-US
优雅地贯穿,Piercing Elegance,en-US
貫くエレガンス,Piercing Elegance,en-US
貫穿 Elegance,Piercing Elegance,en-US
꿰뚫는 엘레강스,Piercing Elegance,en-US
สง่างามทะลุเกราะ,Piercing Elegance,en-US
爆炸的异国风情,Exotic Explosives,en-US
爆発するエキゾチック,Exotic Explosives,en-US
爆炸 Exotic,Exotic Explosives,en-US
폭발하는 엑조틱,Exotic Explosives,en-US
ระเบิดเอ็กซ์โซติก,Exotic Explosives,en-US
美食家的品格,Gourmand's Honor,en-US
美食家の気品,Gourmand's Honor,en-US
미식가의 기품,Gourmand's Honor,en-US
ศักดิ์ศรีของนักชิม,Gourmand's Honor,en-US
美食家的品格+,Gourmand's Honor+,en-US
美食家の気品+,Gourmand's Honor+,en-US
미식가의 기품+,Gourmand's Honor+,en-US
ศักดิ์ศรีของนักชิม+,Gourmand's Honor+,en-US
美食家的严谨,Prudent Connoisseur,en-US
美食家の冷静さ,Prudent Connoisseur,en-US
