source,target,tgt_lng
冷酷无情射击,하드보일드 샷,ko-KR
ハードボイルドショット,하드보일드 샷,ko-KR
Hardboiled Shot,하드보일드 샷,ko-KR
Hard-Boiled Shot,하드보일드 샷,ko-KR
กระสุนแห่งความร้ายกาจ,하드보일드 샷,ko-KR
黑色攻击,느와르 어택,ko-KR
ノワールシュート,느와르 어택,ko-KR
Noir Shoot,느와르 어택,ko-KR
Noir Attack,느와르 어택,ko-KR
นัวร์ แอทแท็ค!,느와르 어택,ko-KR
黑色攻击+,느와르 어택+,ko-KR
ノワールシュート+,느와르 어택+,ko-KR
Noir Shoot+,느와르 어택+,ko-KR
Noir Attack+,느와르 어택+,ko-KR
นัวร์ แอทแท็ค!+,느와르 어택+,ko-KR
社长的威严,사장님의 위엄,ko-KR
社長の威厳,사장님의 위엄,ko-KR
社長的威嚴,사장님의 위엄,ko-KR
The Gravity of a Boss,사장님의 위엄,ko-KR
เกียรติภูมิของหัวหน้า,사장님의 위엄,ko-KR
社长的威严+,사장님의 위엄+,ko-KR
社長の威厳+,사장님의 위엄+,ko-KR
社長的威嚴+,사장님의 위엄+,ko-KR
The Gravity of a Boss+,사장님의 위엄+,ko-KR
เกียรติภูมิของหัวหน้า+,사장님의 위엄+,ko-KR
法外狂徒之路,무법자의 길,ko-KR
アウトローの流儀,무법자의 길,ko-KR
亡命之徒的作風,무법자의 길,ko-KR
Way of the Outlaw,무법자의 길,ko-KR
วิถีคนนอกรีต,무법자의 길,ko-KR
不屈的意志,불굴의 의지,ko-KR
不屈の意志,불굴의 의지,ko-KR
Undying Will,불굴의 의지,ko-KR
ความตั้งใจที่ไม่ย่อท้อ,불굴의 의지,ko-KR
执念的猛击,집념의 맹격,ko-KR
執念の猛撃,집념의 맹격,ko-KR
執念的猛擊,집념의 맹격,ko-KR
Single-Minded Assault,집념의 맹격,ko-KR
โจมตีเด็ดเดี่ยว,집념의 맹격,ko-KR
执念的猛击+,집념의 맹격+,ko-KR
執念の猛撃+,집념의 맹격+,ko-KR
執念的猛擊+,집념의 맹격+,ko-KR
Single-Minded Assault+,집념의 맹격+,ko-KR
โจมตีเด็ดเดี่ยว+,집념의 맹격+,ko-KR
专家的休憩,스페셜리스트의 휴식,ko-KR
スペシャリストの休憩,스페셜리스트의 휴식,ko-KR
專家的休息,스페셜리스트의 휴식,ko-KR
Specialist's Respite,스페셜리스트의 휴식,ko-KR
การพักผ่อนของผู้เชี่ยวชาญ,스페셜리스트의 휴식,ko-KR
专家的休憩+,스페셜리스트의 휴식+,ko-KR
スペシャリストの休憩+,스페셜리스트의 휴식+,ko-KR
專家的休息+,스페셜리스트의 휴식+,ko-KR
Specialist's Respite+,스페셜리스트의 휴식+,ko-KR
การพักผ่อนของผู้เชี่ยวชาญ+,스페셜리스트의 휴식+,ko-KR
强韧的精神力,강인한 정신력,ko-KR
強靱な精神力,강인한 정신력,ko-KR
強韌的精神力,강인한 정신력,ko-KR
Iron Will,강인한 정신력,ko-KR
จิตใจที่แข็งแกร่ง,강인한 정신력,ko-KR
优雅地贯穿,꿰뚫는 엘레강스,ko-KR
貫くエレガンス,꿰뚫는 엘레강스,ko-KR
貫穿 Elegance,꿰뚫는 엘레강스,ko-KR
Piercing Elegance,꿰뚫는 엘레강스,ko-KR
สง่างามทะลุเกราะ,꿰뚫는 엘레강스,ko-KR
爆炸的异国风情,폭발하는 엑조틱,ko-KR
爆発するエキゾチック,폭발하는 엑조틱,ko-KR
爆炸 Exotic,폭발하는 엑조틱,ko-KR
Exotic Explosives,폭발하는 엑조틱,ko-KR
ระเบิดเอ็กซ์โซติก,폭발하는 엑조틱,ko-KR
美食家的品格,미식가의 기품,ko-KR
美食家の気品,미식가의 기품,ko-KR
Gourmand's Honor,미식가의 기품,ko-KR
ศักดิ์ศรีของนักชิม,미식가의 기품,ko-KR
美食家的品格+,미식가의 기품+,ko-KR
美食家の気品+,미식가의 기품+,ko-KR
Gourmand's Honor+,미식가의 기품+,ko-KR
ศักดิ์ศรีของนักชิม+,미식가의 기품+,ko-KR
美食家的严谨,미식가의 신중함,ko-KR
美食家の冷静さ,미식가의 신중함,ko-KR
美食家的沉著,미식가의 신중함,ko-KR
Prudent Connoisseur,미식가의 신중함,ko-KR
ความสุขุมของนักชิม,미식가의 신중함,ko-KR
佩洛洛大人，快帮帮我！,"도와줘요, 페로로 님!",ko-KR
助けて、ペロロ様！,"도와줘요, 페로로 님!",ko-KR
幫幫我，佩洛洛大人！,"도와줘요, 페로로 님!",ko-KR
"Help Me, Peroro!","도와줘요, 페로로 님!",ko-KR
ท่านเพโรโร่ออกโรง!,"도와줘요, 페로로 님!",ko-KR
佩洛洛大人的助威,페로로 님의 응원,ko-KR
ペロロ様の応援,페로로 님의 응원,ko-KR
佩洛洛大人的應援,페로로 님의 응원,ko-KR
Peroro's Support,페로로 님의 응원,ko-KR
กำลังใจของท่านเพโรโร่,페로로 님의 응원,ko-KR
收藏家的韧性,수집가의 근성,ko-KR
コレクター根性,수집가의 근성,ko-KR
收藏家的毅力,수집가의 근성,ko-KR
Collector's Spirit,수집가의 근성,ko-KR
ความกล้าของนักสะสม,수집가의 근성,ko-KR
收藏家的韧性+,수집가의 근성+,ko-KR
コレクター根性+,수집가의 근성+,ko-KR
收藏家的毅力+,수집가의 근성+,ko-KR
Collector's Spirit+,수집가의 근성+,ko-KR
ความกล้าของนักสะสม+,수집가의 근성+,ko-KR
敏捷的收藏家,민첩한 수집가,ko-KR
すばしっこいコレクター,민첩한 수집가,ko-KR
Agile Collector,민첩한 수집가,ko-KR
นักสะสมผู้ฉับไว,민첩한 수집가,ko-KR
终幕：伊施波设,종막: 이스보셋,ko-KR
終幕：イシュ・ボシェテ,종막: 이스보셋,ko-KR
終幕：Ish-bosheth,종막: 이스보셋,ko-KR
Denouement: Ishbosheth,종막: 이스보셋,ko-KR
ปิดฉาก: อิชโบเชท,종막: 이스보셋,ko-KR
重装与毁灭,리로드 앤 디스트로이,ko-KR
リロードアンドデストロイ,리로드 앤 디스트로이,ko-KR
Reload & Destroy,리로드 앤 디스트로이,ko-KR
Lock & Load,리로드 앤 디스트로이,ko-KR
โหลดกระสุนและทำลาย!,리로드 앤 디스트로이,ko-KR
换弹与摧毁＋,리로드 앤 디스트로이+,ko-KR
リロードアンドデストロイ＋,리로드 앤 디스트로이+,ko-KR
Reload & Destroy+,리로드 앤 디스트로이+,ko-KR
Lock & Load+,리로드 앤 디스트로이+,ko-KR
โหลดกระสุนและทำลาย!+,리로드 앤 디스트로이+,ko-KR
冷静的风纪委员会,선도부의 냉철,ko-KR
冷徹な風紀委員会,선도부의 냉철,ko-KR
冷靜的風紀委員會,선도부의 냉철,ko-KR
Prefect Team Member Judgment,선도부의 냉철,ko-KR
ความเยือกเย็นของกรรมการวินัย,선도부의 냉철,ko-KR
冷静的风纪委员会+,선도부의 냉철+,ko-KR
冷徹な風紀委員会+,선도부의 냉철+,ko-KR
冷靜的風紀委員會+,선도부의 냉철+,ko-KR
Prefect Team Member Judgment+,선도부의 냉철+,ko-KR
ความเยือกเย็นของกรรมการวินัย+,선도부의 냉철+,ko-KR
彻头彻尾,철두철미,ko-KR
徹頭徹尾,철두철미,ko-KR
Out-and-Out,철두철미,ko-KR
ความมุ่งมั่นที่แรงกล้า,철두철미,ko-KR
战术镇压,전술 진압,ko-KR
戦術的鎮圧,전술 진압,ko-KR
戰術鎮壓,전술 진압,ko-KR
Tactical Suppression,전술 진압,ko-KR
กลยุทธ์พิชิต,전술 진압,ko-KR
急救治疗,응급 치료,ko-KR
応急手当,응급 치료,ko-KR
急救,응급 치료,ko-KR
Emergency First Aid,응급 치료,ko-KR
รักษาฉุกเฉิน,응급 치료,ko-KR
急救＋,응급 치료+,ko-KR
応急手当＋,응급 치료+,ko-KR
急救+,응급 치료+,ko-KR
Emergency First Aid+,응급 치료+,ko-KR
รักษาฉุกเฉิน+,응급 치료+,ko-KR
对策委员长,대책위원회의 부장,ko-KR
対策委員会の委員長,대책위원회의 부장,ko-KR
對策委員會的委員長,대책위원회의 부장,ko-KR
Foreclosure Task Force President,대책위원회의 부장,ko-KR
ประธานคณะกรรมการแผนงาน,대책위원회의 부장,ko-KR
对策委员长+,대책위원회의 부장+,ko-KR
