id,term,src_table
ActivityAvgLevel.10005.1,제5화,ActivityAvgLevel.json
ActivityAvgLevel.10006.1,제6화,ActivityAvgLevel.json
ActivityAvgLevel.10007.1,제7화,ActivityAvgLevel.json
ActivityAvgLevel.10008.1,제8화,ActivityAvgLevel.json
ActivityAvgLevel.10009.1,제9화,ActivityAvgLevel.json
ActivityAvgLevel.10010.1,제10화,ActivityAvgLevel.json
ActivityAvgLevel.10011.1,에필로그,ActivityAvgLevel.json
ActivityIceCreamLevel.2011.1,코코넛 샌드 비치,ActivityIceCreamLevel.json
ActivityIceCreamLevel.2013.1,바닷바람 산책로,ActivityIceCreamLevel.json
ActivityIceCreamLevel.2015.1,메아리 동굴,ActivityIceCreamLevel.json
ActivityIceCreamLevel.2017.1,열기 가득한 해안,ActivityIceCreamLevel.json
ActivityLevelsLevel.1000101.1,여름 난투 I,ActivityLevelsLevel.json
ActivityLevelsLevel.1000102.1,여름 난투 II,ActivityLevelsLevel.json
ActivityLevelsLevel.1000103.1,여름 난투 III,ActivityLevelsLevel.json
ActivityLevelsLevel.1000104.1,여름 난투 IV,ActivityLevelsLevel.json
ActivityLevelsLevel.1000105.1,여름 난투 V,ActivityLevelsLevel.json
ActivityLevelsLevel.1000106.1,여름 난투 VI,ActivityLevelsLevel.json
ActivityLevelsLevel.1000107.1,여름 난투 VII,ActivityLevelsLevel.json
ActivityLevelsLevel.1000108.1,뿔고래 결투 ~ 보통,ActivityLevelsLevel.json
ActivityLevelsLevel.1000201.1,보물 쟁탈 I,ActivityLevelsLevel.json
ActivityLevelsLevel.1000202.1,보물 쟁탈 II,ActivityLevelsLevel.json
ActivityLevelsLevel.1000203.1,보물 쟁탈 III,ActivityLevelsLevel.json
ActivityLevelsLevel.1000204.1,뿔고래 결투 ~ 도전,ActivityLevelsLevel.json
ActivityLevelsLevel.1001101.1,여름 난투 I,ActivityLevelsLevel.json
ActivityLevelsLevel.1001102.1,여름 난투 II,ActivityLevelsLevel.json
