source,target,tgt_lng
"""...Given the recent increase in hazardous weather events across the Etching Plains, the traditional manual operation required for infrastructure repair poses imminent safety concerns. As such, a fully-automated smart operation protocol is being initiated...""","""... Dado o recente aumento de eventos climáticos perigosos na Planície Corroída, a operação manual tradicional necessária para reparo de infraestrutura representa preocupações iminentes de segurança. Por esse motivo, um protocolo de operação inteligente totalmente automatizado está sendo iniciado...""",pt-BR
"""...ที่ราบรอยสลักเกิดสภาพอากาศผิดปกติบ่อยครั้งเมื่อเร็วๆ นี้ โครงสร้างพื้นฐานแบบซ่อมแซมดั้งเดิมยังจำเป็นต้องดำเนินการด้วยแรงงานมนุษย์อยู่ แต่เพื่อลดความเสี่ยง จึงเสนอให้เริ่มใช้แผนงานอัตโนมัติอัจฉริยะเต็มรูปแบบ...""","""... Dado o recente aumento de eventos climáticos perigosos na Planície Corroída, a operação manual tradicional necessária para reparo de infraestrutura representa preocupações iminentes de segurança. Por esse motivo, um protocolo de operação inteligente totalmente automatizado está sendo iniciado...""",pt-BR
"""A bird that yearns for the sky will never be imprisoned by a cage.""
""In plain English, please.""
""Do you want to go to the moon?""
""Huh?""
""A trip to the moon now costs only 250,000 eddies, and there's a 20% discount if you book for two!""","""Um pássaro que anseia pelo céu jamais será aprisionado por uma gaiola.""
""Em outras palavras, por favor.""
""Você quer ir para a lua?""
""Hã?""
""Uma viagem à lua agora custa apenas 250.000 eddies, e tem 20% de desconto pra quem reservar para dois!""",pt-BR
"""All Eyes On You""","""Todos os Olhos em Você""",pt-BR
"""Amistad""",“Amizade”,pt-BR
"""Amor Paternal""",“Amor Paterno”,pt-BR
"""Archiv: Tacet-Dissonanz""",“Arquivo: Dissonância Transgressora”,pt-BR
"""Archive: Tacet Discord""",“Arquivo: Dissonância Transgressora”,pt-BR
"""Cat Tree""",“Árvore de Gato”,pt-BR
"""Classroom"" Photo","Foto da ""Sala de Aula""",pt-BR
"""Controllable Sonoro Project"" Test Log","Registro de Teste do ""Projeta Sonora Controlável""",pt-BR
"""Cultural Insights""","""Reflexões Culturais""",pt-BR
"""Das Licht wird nie am Leuchtturm erlöschen. Du bist jederzeit willkommen, Freund, nach Hause zu kommen.""","“A luz nunca se apagará no farol. Você é bem-vindo para voltar para casa a qualquer momento, amigo.”",pt-BR
"""Denia leads the charge. Sigrika refuses to give an inch and is closing the gap, but blocking their path is... Wait, it's Abbowser!""
""Listen up, challengers!"" shouts Abbowser. ""Let's see what you're really made of!""","""Denia lidera a corrida. Sigrika se recusa a ceder terreno e está fechando a distância, mas bloqueando seu caminho está... Espere, é Abbraba!""
""Escutem, desafiantes!"" grita Abbraba. ""Vamos ver do que vocês são realmente feitos!""",pt-BR
"""Der Katzenkriecher.""",“Árvore de Gato”,pt-BR
"""Diferentes Maneras""",“Caminhos Diferentes”,pt-BR
"""Different Ways""",“Caminhos Diferentes”,pt-BR
"""Divergence""",“Divergência”,pt-BR
"""Divergencia""",“Divergência”,pt-BR
