source,target,tgt_lng
"""Dorothy""",Dorothy,pt-BR
"""Lollo Joy Album"" Photo Quest","Missão de Fotos do ""Álbum Lollo Joy""",pt-BR
"""Mountain Road"" Challenge","Desafio ""Estrada da Montanha""",pt-BR
"""Perfect Trade""",“Troca Perfeita”,pt-BR
"""Return home""","""Voltar para casa""",pt-BR
"""Shiny Things"" Collected: {q_count}/20","""Coisas Brilhantes"" Coletadas: {q_count}/20",pt-BR
"""Shiny Things"" Collected: {q_count}/35","""Coisas Brilhantes"" Coletadas: {q_count}/35",pt-BR
"""Skyscribe Armillary""","""Esfera Armilar Celeste""",pt-BR
"""Soliskin in the Cave""",Solispírito na Caverna,pt-BR
"""Soliskin ในถ้ำ""",Solispírito na Caverna,pt-BR
"""Statement of Accountability""",Declaração de Responsabilidade,pt-BR
"""Vernichte das Überbleibsel""",Derrote as Dissonâncias Transgressoras,pt-BR
"""กลับบ้าน""","""Voltar para casa""",pt-BR
"""กลับมาเยี่ยมบ้าน""","""Voltar para casa""",pt-BR
"""การค้าขายสมบูรณ์แบบ""",“Troca Perfeita”,pt-BR
"""ความคืบหน้าของฉัน"" ถึง 200 ในกิจกรรม ""ซีซันคอลแลปส์ 'โซลาริสที่สอง'""",Alcance 200 de Progresso Individual em Segunda Vinda de Solaris: Temporada Colaborativa,pt-BR
"""ความคืบหน้าของฉัน"" ถึง 400 ในกิจกรรม ""ซีซันคอลแลปส์ 'โซลาริสที่สอง'""",Alcance 400 de Progresso Individual em Segunda Vinda de Solaris: Temporada Colaborativa,pt-BR
"""ความคืบหน้าของฉัน"" ถึง 600 ในกิจกรรม ""ซีซันคอลแลปส์ 'โซลาริสที่สอง'""",Alcance 600 de Progresso Individual em Segunda Vinda de Solaris: Temporada Colaborativa,pt-BR
"""ความคืบหน้าของฉัน"" ถึง 800 ในกิจกรรม ""ซีซันคอลแลปส์ 'โซลาริสที่สอง'""",Alcance 800 de Progresso Individual em Segunda Vinda de Solaris: Temporada Colaborativa,pt-BR
"""ชำระล้าง"" ครั้งสุดท้ายให้เสร็จสิ้น",Complete a Purificação final,pt-BR
"""ชำระล้าง"" ผู้หลงเหลือ",Eliminar os Deixados para Trás,pt-BR
"""บันทึกจากวงแหวนส่องนภา""",Rastros no Tempo,pt-BR
"""บันทึกถูกทิ้ง - 2""",Registro Descartado II,pt-BR
"""ผู้หลงเหลือ?""",Deixados para Trás?,pt-BR
"""ยอดนักยิงจันทรา"" เวลาจำกัด",“Atirador Lunar” com tempo limitado,pt-BR
"""รายงานสำนึก""",Declaração de Responsabilidade,pt-BR
"""สมุดบันทึกที่ถูกทิ้งร้าง ตอนที่ 1""",Registro Descartado I,pt-BR
"""สมุดบันทึกสุดท้าย""",Registro Final,pt-BR
"""สายสัมพันธ์"" ของเราต้องเข้มแข็งกว่านี้",Nossa “conexão” tem que ser mais forte.,pt-BR
"""เขตแดนแห่งโล่"" ครอบคลุมพื้นที่ทั้งหมด จะมอบโล่ให้แก่เรโซเนเตอร์",O Reino do Escudo cobre toda a área. Ele fornece Escudo para os Ressonantes.,pt-BR
"""แช่อ่าง"" ด้วยกันกับ Tubpup",Aproveite o banho de espuma com o Cãobanheira,pt-BR
#N/A,Olá,pt-BR
#N/A,teste/,pt-BR
(Calamity Effigy),(Efígie da Calamidade),pt-BR
(Di Realm),(Reino Di),pt-BR
(Di-Reich),(Reino Di),pt-BR
(Effigie de la Calamité),(Efígie da Calamidade),pt-BR
(Efigie de Calamidad),(Efígie da Calamidade),pt-BR
(Empfohlen) Schmiede „Wächter-Schwert“,"(Recomendado) Criar ""Espada Guardiã""",pt-BR
(Faculatif) Se rendre à la Cathédrale du Mercure en utilisant la Railée,Leve o Asa-raio para a Catedral de Mercúrio (Opcional),pt-BR
(Faculatif) Se rendre à la destination en utilisant la Railée,(Opcional) Chegue lá agarrando-se a um asa-raio,pt-BR
(Faculatif) Se renseigner auprès des employés du port à proximité,(Opcional) Peça informações aos trabalhadores do cais,pt-BR
(Facultatif) Accompagner Danjin,(Opcional) Ande com Danjin,pt-BR
(Facultatif) Accéder au toit par un « raccourci »,"(Opcional) Pegue o ""atalho"" para o telhado",pt-BR
(Facultatif) Accéder aux amphithéâtres par un « raccourci »,"(Opcional) Use o ""atalho"" para a Zona de Ensino",pt-BR
(Facultatif) Activer la petite balise,(Opcional) Ative o Detector de Ressonância,pt-BR
(Facultatif) Allez aux Ruines paisibles avec Chuxiu,(Opcional) Vá para as Ruínas do Abismo Silencioso com Chuxiu,pt-BR
(Facultatif) Briser les cocons de glace pour désactiver l'effet des dégâts sur la durée,(Opcional) Quebre as crisálidas de gelo para remover o efeito de dano contínuo,pt-BR
(Facultatif) Chercher dans les eaux à proximité,(Opcional) Procure nas águas próximas,pt-BR
(Facultatif) Chercher des indices avec le Senseur,(Opcional) Use o Sensor para encontrar pistas com rapidez,pt-BR
(Facultatif) Collecter des matériaux médicinaux à la zone abondante,(Opcional) Vá para o local de coleta de material medicinal,pt-BR
(Facultatif) Contacter Cantarella,Chamar Cantarella (Opcional),pt-BR
(Facultatif) Contacter Cantarella,Chame Cantarella (Opcional),pt-BR
(Facultatif) Continuer à chercher des indices,(Opcional) Continue procurando pistas,pt-BR
(Facultatif) Contrôler la garde avec l'appareil d'autorisation,(Opcional) Controle-o com o Dispositivo de Liberação,pt-BR
(Facultatif) Contrôler la garde avec l'appareil d'autorisation,(Opcional) Invada o sistema de controle do guarda com o Dispositivo de Liberação,pt-BR
(Facultatif) Demander aux Septimontais leur avis sur la Lionne glorieuse,(Opcional) Pergunte aos septimontanos o que pensam sobre a Leoa da Glória,pt-BR
(Facultatif) Demander aux Septimontais leur avis sur la Sentinelle,(Opcional) Pergunte aos septimontanos o que pensam sobre a Sentinela,pt-BR
(Facultatif) Demander aux Septimontais leur avis sur la Sentinelle,(Opcional) Pergunte aos septimontanos o que pensam sobre o Sentinela,pt-BR
(Facultatif) Descendre la montagne en ski,(Opcional) Desça a montanha esquiando,pt-BR
(Facultatif) Dire au revoir à tout le monde avant de partir,(Opcional) Diga adeus a todos antes de partir,pt-BR
(Facultatif) Discuter avec Danjin,(Opcional) Converse com Danjin,pt-BR
(Facultatif) Discuter avec Meilleur vendeur,(Opcional) Fale com o Campeão de Vendas,pt-BR
(Facultatif) Discuter avec Polmes,(Opcional) Fale com Polmes,pt-BR
(Facultatif) Découvrir ce que fait Lynae,(Opcional) Veja o que Lynae está fazendo,pt-BR
(Facultatif) Découvrir ce que fait Sigrika,(Opcional) Ver o que Sigrika está fazendo,pt-BR
(Facultatif) Découvrir la Simulation : Potions de résonance,(Opcional) Aprenda sobre a Simulação: Poção de Ressonância,pt-BR
(Facultatif) Enquêter autour de vous,(Opcional) Investigue a cena,pt-BR
(Facultatif) Entrer dans le Somnoire anormal,(Opcional) Entre imediatamente no Sonúmia anormal,pt-BR
(Facultatif) Esquiver 10 attaques,(Opcional) Esquive 10 vezes,pt-BR
(Facultatif) Esquiver 5 attaques,(Opcional) Esquive 5 vezes,pt-BR
(Facultatif) Esquivez 10 attaques de l'ennemi,(Opcional) Execute 10 esquivas,pt-BR
(Facultatif) Esquivez 5 attaques de l'ennemi,(Opcional) Execute 5 esquivas,pt-BR
(Facultatif) Examiner l'album de Lucilla,(Opcional) Inspecione o álbum de fotos de Lucilla,pt-BR
(Facultatif) Examiner la Fresque,(Opcional) Examine o mural,pt-BR
(Facultatif) Examiner la fréquence perdue,(Opcional) Inspecione a frequência perdida,pt-BR
(Facultatif) Examiner la fréquence perdue I,(Opcional) Inspecione a frequência perdida I,pt-BR
(Facultatif) Examiner la fréquence perdue II,(Opcional) Inspecione a frequência perdida II,pt-BR
(Facultatif) Examiner la fréquence perdue III,(Opcional) Inspecione a frequência perdida III,pt-BR
(Facultatif) Examiner la table,(Opcional) Examine a mesa,pt-BR
(Facultatif) Examiner la table d'opération,(Opcional) Examine a mesa cirúrgica,pt-BR
(Facultatif) Examiner la table d'opération,(Opcional) Verifique a mesa cirúrgica,pt-BR
(Facultatif) Examiner le cabinet médical,(Opcional) Examine o armário de medicamentos,pt-BR
(Facultatif) Examiner le camp d'Aeolus,(Opcional) Investigue o acampamento de Aeolus,pt-BR
(Facultatif) Examiner le frigo,(Opcional) Examine a geladeira,pt-BR
(Facultatif) Examiner les appareils de recherche,(Opcional) Inspecionar os itens de pesquisa,pt-BR
(Facultatif) Explorer la zone des tuyaux,(Opcional) Explore o túnel,pt-BR
(Facultatif) Explorer le Petit monde cubique,(Opcional) Ande pelo Mundo Cúbico,pt-BR
(Facultatif) Explorer le Petit monde cubique,Fale com o Cubo Changli,pt-BR
(Facultatif) Explorer le camp et parler à Brax,(Opcional) Explore o acampamento e fale com Brax para avaliar suas reações,pt-BR
(Facultatif) Explorer le camp et parler à Rokan,(Opcional) Explore o acampamento e fale com Rokan para avaliar suas reações,pt-BR
(Facultatif) Explorer le premier étage pour plus d'information,(Opcional) Investigue o primeiro andar em busca de mais pistas,pt-BR
(Facultatif) Gravir la montagne avec Chuxiu,(Opcional) Suba a montanha com Chuxiu,pt-BR
(Facultatif) Interroger Scar,(Opcional) Questione Scar,pt-BR
