source,target,tgt_lng
"""กวาดล้าง""",Aniquilação,pt-BR
"""คอมโบ - กระสุนดังโงะ""",Combo - Míssil Dango de Arroz,pt-BR
"""คอมโบ - กระสุนดังโงะ"": สร้างความเสียหายเท่ากับ {0} ของ ATK",Causa Dano igual a {0} do ATQ do Ressonante.,pt-BR
"""คอมโบ - กระสุนดังโงะเสริมพลัง""",Combo - Míssil Dango de Arroz: Aprimorado,pt-BR
"""คอมโบ - กระสุนดังโงะเสริมพลัง"": สร้างความเสียหายเท่ากับ {0} ของ ATK",Causa Dano igual a {0} do ATQ do Ressonante.,pt-BR
"""คอมโบ - กระสุนสนับสนุน""",Combo - Míssil de Apoio,pt-BR
"""คอมโบ - กระสุนสนับสนุน"": สร้างความเสียหายเท่ากับ {0} ของ ATK",Causa Dano igual a {0} do ATQ do Ressonante.,pt-BR
"""คอมโบ - กระสุนสนับสนุนเสริมพลัง""",Combo - Míssil de Apoio: Aprimorado,pt-BR
"""คอมโบ - กระสุนสนับสนุนเสริมพลัง"": สร้างความเสียหายเท่ากับ {0} ของ ATK",Causa Dano igual a {0} do ATQ do Ressonante.,pt-BR
"""คอมโบ - ของหวานจู่โจม""",Combo - Golpe de Sobremesa,pt-BR
"""คอมโบ - ของหวานจู่โจม"": สร้างความเสียหายเท่ากับ {0} ของ ATK",Causa Dano igual a {0} do ATQ do Ressonante.,pt-BR
"""คอมโบ - ของหวานจู่โจมเสริมพลัง""",Combo - Golpe de Sobremesa: Aprimorado,pt-BR
"""คอมโบ - ของหวานจู่โจมเสริมพลัง"": สร้างความเสียหายเท่ากับ {0} ของ ATK",Causa Dano igual a {0} do ATQ do Ressonante.,pt-BR
"""จิตข่มขวัญ""",Dominância,pt-BR
"""จิตวิญญาณกระบี่""",Espírito de Espada,pt-BR
"""ตำนานกิ่งสุวรรณ""",O Ramo de Ouro,pt-BR
"""ตำนานกิ่งสุวรรณ"" คือบทกวีเล่าเรื่องยาวอันเก่าแก่ของรินาซิตา ซึ่งเป็นงานศิลปะที่เชื่อมโยงตำนานพื้นบ้านของแต่ละชนเผ่าเข้ากับการเผยแผ่ของเซนติเนล และได้บันทึกต้นกำเนิดของงานคาร์นิวัลไว้อย่างละเอียด","Um poema épico antigo de Rinascita. Foi pioneiro na mistura de vários folclores regionais com os contos do Sentinela, incluindo os primeiros relatos das origens do Carnaval.",pt-BR
"""ตำราพยากรณ์""",Livro de Profecias,pt-BR
"""ถูกโจมตี""",Ao Ser Atingido,pt-BR
"""บทเพลงทองคำ""",Hino Dourado,pt-BR
"""บูสต์ - Namipon ช่วยเหลือ""",Impulso - Ajuda Namipon,pt-BR
"""บูสต์ - Namipon ช่วยเหลือ"": ฟื้นฟู HP เท่ากับ {0} ของ HP สูงสุดของผู้ใช้ให้กับเรโซเนเตอร์ทั้งหมดทุกวินาที ต่อเนื่อง {1} วินาที",Todos os Ressonantes da equipe restauram HP igual a {0} do máx. de HP do conjurador por segundo por {1}s.,pt-BR
"""บูสต์ - กาแฟปกป้อง""",Impulso - Abrigo do Café,pt-BR
"""บูสต์ - กาแฟปกป้อง"": มองข้ามความเสียหายจากค่าความเสถียร",Imune a Dano de Estabilidade.,pt-BR
"""บูสต์ - พึงพอใจ""",Impulso - Satisfação,pt-BR
"""บูสต์ - พึงพอใจ"": โบนัสความเสียหายทุกประเภทเพิ่มขึ้น {0} เป็นเวลา {1} วินาที สามารถซ้อนทับได้ {2} ชั้น","Ganha {0} de Bônus de Dano Total por {1}s, acumulando até {2} vezes.",pt-BR
"""บูสต์ - วิ่งเร็ว""",Impulso - Corrida,pt-BR
"""บูสต์ - วิ่งเร็ว"": ความเร็วเคลื่อนที่เพิ่มขึ้นอย่างมาก",Aumenta drasticamente a Velocidade de Movimento.,pt-BR
"""บูสต์ - เตรียมของหวาน""",Impulso - Preparação da Sobremesa,pt-BR
"""ปัดป้อง""",Aparada,pt-BR
"""พรสวรรค์งั้นเหรอ?""",Dom Inato?,pt-BR
"""ยืนหยัด""",Tenacidade,pt-BR
"""ย้อนคมดาบ""",Lâmina Reversa,pt-BR
"""ระเบิดพลัง - กาแฟจู่โจม""",Estouro - Impacto de Café,pt-BR
"""ระเบิดพลัง - กาแฟจู่โจม"": สร้างความเสียหายเท่ากับ {0} ของค่าโล่ปัจจุบัน",Causa Dano igual a {0} do Escudo atual.,pt-BR
"""ระเบิดพลัง - จู่โจมสายฟ้า""",Estouro - Impacto de Choque,pt-BR
"""ระเบิดพลัง - จู่โจมสายฟ้า"": สร้างความเสียหายเท่ากับ {0} ของ HP สูงสุดของผู้ใช้ให้กับเป้าหมายรอบข้าง",Causa Dano a alvos próximos igual a {0} do máx. de HP do conjurador.,pt-BR
"""ราชาแห่งวีรชน""",Herói dos Heróis,pt-BR
"""สถานะ - พิษคลื่นกัดกร่อน""",Status - Perdição de Erosionda,pt-BR
"""สถานะ - พิษคลื่นกัดกร่อน"": สร้างความเสียหายเท่ากับ {0} ของ ATK สามารถซ้อนทับได้ {1} ชั้น เปิดใช้งานได้ 1 ครั้งต่อวินาที และมีผลต่อเนื่อง {2} วินาที","Causa Dano igual a {0} do ATQ do Ressonante, acumulando até {1} vez(es). Este efeito pode ser acionado uma vez por segundo, durando {2}s.",pt-BR
"""สถานะแปรปรวน - ฉีกขาด""",Aflição: Laceração,pt-BR
"""สถานะแปรปรวน - ทลายเกราะ""",Aflição: Exposição,pt-BR
