id,term,src_table
Club.Kohshinjo68,Problem Solver 68,localization.json:Club
Club.Justice,Justice Task Force,localization.json:Club
Club.CleanNClearing,Cleaning & Clearing,localization.json:Club
Club.BookClub,Library Committee,localization.json:Club
Club.Countermeasure,Foreclosure Task Force,localization.json:Club
Club.Engineer,Engineering Department,localization.json:Club
Club.FoodService,School Lunch Club,localization.json:Club
Club.Fuuki,Prefect Team,localization.json:Club
Club.GourmetClub,Gourmet Research Society,localization.json:Club
Club.HoukagoDessert,After-School Sweets Club,localization.json:Club
Club.KnightsHospitaller,Remedial Knights,localization.json:Club
Club.MatsuriOffice,Festival Operations Department,localization.json:Club
Club.Meihuayuan,Plum Blossom Garden,localization.json:Club
Club.Onmyobu,Yin-Yang Club,localization.json:Club
Club.RemedialClass,Make-Up Work Club,localization.json:Club
Club.SPTF,Super Phenomenon Task Force,localization.json:Club
Club.Shugyobu,Inner Discipline Club,localization.json:Club
Club.Endanbou,Eastern Alchemy Society,localization.json:Club
Club.TheSeminar,Seminar,localization.json:Club
Club.TrainingClub,Athletics Training Club,localization.json:Club
Club.TrinityVigilance,Trinity's Vigilante Crew,localization.json:Club
Club.Veritas,Veritas,localization.json:Club
Club.NinpoKenkyubu,Ninjutsu Research Club,localization.json:Club
Club.GameDev,Game Development Department,localization.json:Club
Club.RedwinterSecretary,Red Winter Office,localization.json:Club
Club.anzenkyoku,Public Safety Bureau,localization.json:Club
Club.SisterHood,The Sisterhood,localization.json:Club
Club.Class227,Spec Ops No. 227,localization.json:Club
Club.Emergentology,Medical Emergency Club,localization.json:Club
Club.RabbitPlatoon,RABBIT Squad,localization.json:Club
Club.PandemoniumSociety,Pandemonium Society,localization.json:Club
Club.AriusSqud,Arius Squad,localization.json:Club
Club.HotSpringsDepartment,Hot Springs Department,localization.json:Club
Club.TeaParty,Tea Party,localization.json:Club
Club.PublicPeaceBureau,Public Peace Bureau,localization.json:Club
Club.BlackTortoisePromenade,Black Tortoise Promenade,localization.json:Club
Club.Genryumon,Genryumon,localization.json:Club
Club.LaborParty,Labor Party,localization.json:Club
Club.KnowledgeLiberationFront,Knowledge Liberation Front,localization.json:Club
Club.Hyakkayouran,Hyakkaryouran Resolution Council,localization.json:Club
Club.ShinySparkleSociety,Sparkle Club,localization.json:Club
Club.AbydosStudentCouncil,Abydos Student Council,localization.json:Club
Club.EmptyClub,None,localization.json:Club
