id,term,src_table
Student.10000,Aru,students.json
Student.10001,Eimi,students.json
Student.10002,Haruna,students.json
Student.10003,Hifumi,students.json
Student.10004,Hina,students.json
Student.10005,Hoshino,students.json
Student.10006,Iori,students.json
Student.10007,Maki,students.json
Student.10008,Neru,students.json
Student.10009,Izumi,students.json
Student.10010,Shiroko,students.json
Student.10011,Shun,students.json
Student.10012,Sumire,students.json
Student.10013,Tsurugi,students.json
Student.10014,Izuna,students.json
Student.10015,Aris,students.json
Student.10016,Midori,students.json
Student.10017,Cherino,students.json
Student.10018,Yuzu,students.json
Student.10019,Azusa,students.json
Student.10020,Koharu,students.json
Student.10021,Azusa (Swimsuit),students.json
Student.10022,Hina (Swimsuit),students.json
Student.10023,Iori (Swimsuit),students.json
Student.10024,Shiroko (Cycling),students.json
Student.10025,Shun (Small),students.json
Student.10026,Neru (Bunny),students.json
Student.10027,Karin (Bunny),students.json
Student.10028,Asuna (Bunny),students.json
Student.10029,Natsu,students.json
Student.10030,Chinatsu (Hot Spring),students.json
Student.10031,Aru (New Year),students.json
Student.10032,Mutsuki (New Year),students.json
Student.10033,Wakamo,students.json
Student.10034,Mimori,students.json
Student.10035,Ui,students.json
Student.10036,Hinata,students.json
Student.10037,Marina,students.json
Student.10038,Miyako,students.json
Student.10039,Miyu,students.json
Student.10040,Tsukuyo,students.json
Student.10041,Misaki,students.json
Student.10042,Atsuko,students.json
Student.10043,Wakamo (Swimsuit),students.json
Student.10044,Nonomi (Swimsuit),students.json
Student.10045,Hoshino (Swimsuit),students.json
Student.10046,Izuna (Swimsuit),students.json
Student.10047,Chise (Swimsuit),students.json
Student.10048,Saori,students.json
Student.10049,Kazusa,students.json
Student.10050,Kokona,students.json
Student.10051,Utaha (Cheer Squad),students.json
Student.10052,Noa,students.json
Student.10053,Yuuka (Track),students.json
Student.10054,Mari (Track),students.json
Student.10055,Shigure,students.json
Student.10056,Serina (Christmas),students.json
Student.10057,Haruna (New Year),students.json
Student.10058,Mine,students.json
Student.10059,Mika,students.json
Student.10060,Megu,students.json
Student.10061,Sakurako,students.json
Student.10062,Toki,students.json
Student.10063,Koyuki,students.json
Student.10064,Kayoko (New Year),students.json
Student.10065,Kaho,students.json
Student.10066,Aris (Maid),students.json
Student.10067,Toki (Bunny),students.json
Student.10068,Reisa,students.json
Student.10069,Rumi,students.json
Student.10070,Mina,students.json
Student.10071,Miyako (Swimsuit),students.json
Student.10072,Saki (Swimsuit),students.json
