id,term,src_table
ActivityGoods.9000004.desc,"A limited-edition medal issued only during the event, used to commend brave commanders in battle.",Goods/ActivityGoods.txt
ActivityGoods.9000004.description,Medal of Merit,Goods/ActivityGoods.txt
ActivityGoods.9000004.name,Lockdown Medal,Goods/ActivityGoods.txt
ActivityGoods.9000005.desc,"Used to enhance the effects of items, can only be obtained through Void of Decay.",Goods/ActivityGoods.txt
ActivityGoods.9000005.description,"Accumulation of Like Coins is the readers' positive feedback on the manga, and these feedbacks constantly influence everything in Void of Decay.",Goods/ActivityGoods.txt
ActivityGoods.9000005.name,Like Coins,Goods/ActivityGoods.txt
ActivityGoods.9000006.desc,"Used to unlock manga storylines, can only be obtained through Void of Decay.",Goods/ActivityGoods.txt
ActivityGoods.9000006.description,"Every successful manga requires the support of readers, which is deeply ingrained in the subconscious of manga artists.",Goods/ActivityGoods.txt
ActivityGoods.9000006.name,Reading Ticket,Goods/ActivityGoods.txt
ActivityGoods.9000007.desc,Can be exchanged for rewards in the Vermilion Blaze event shop.,Goods/ActivityGoods.txt
ActivityGoods.9000007.description,"Hellfire blaze, relentless and omnipresent.",Goods/ActivityGoods.txt
ActivityGoods.9000007.name,Red Lotus,Goods/ActivityGoods.txt
ActivityGoods.9000008.desc,Can be exchanged for rewards in the Bunny and Hollyhock event shop.,Goods/ActivityGoods.txt
ActivityGoods.9000008.description,"Come on... Either obey or be destroyed. There has to be a choice, right?",Goods/ActivityGoods.txt
ActivityGoods.9000008.name,Startled Rabbit,Goods/ActivityGoods.txt
ActivityGoods.9000009.desc,Can be exchanged for rewards in the Heart to Heart event shop.,Goods/ActivityGoods.txt
ActivityGoods.9000009.description,"With soft cat claws and heart-shaped pads, double the cuteness.",Goods/ActivityGoods.txt
ActivityGoods.9000009.name,Love Paw,Goods/ActivityGoods.txt
ActivityGoods.9000010.desc,Necessary consumables for clearing stages in the Letters From Afar event.,Goods/ActivityGoods.txt
ActivityGoods.9000010.description,"Fragrant honey-roasted chicken is like fuel, ensuring the burning of the body and soul.",Goods/ActivityGoods.txt
ActivityGoods.9000010.name,Roasted Chicken,Goods/ActivityGoods.txt
ActivityGoods.9000011.desc,Can be used in the Targeted Summon event. It will not be retrieved after the event concludes and can be used in future targeted summoning events.,Goods/ActivityGoods.txt
ActivityGoods.9000011.description,"Mineral ore with considerable Pathos Particles, it is an excellent raw material for purifying Pathos Particle due to its stability in particle purification research.",Goods/ActivityGoods.txt
ActivityGoods.9000011.name,Pathos Ore,Goods/ActivityGoods.txt
ActivityGoods.9000012.desc,"Limited Emporium Coupons issued only during the event, can be used to participate in the ""Catto Emporium"" event and receive generous rewards.",Goods/ActivityGoods.txt
ActivityGoods.9000012.description,"Event coupons issued by MeowBox Mall for the ""Catto Emporium"" event.",Goods/ActivityGoods.txt
ActivityGoods.9000012.name,Emporium Coupon,Goods/ActivityGoods.txt
ActivityGoods.9000013.desc,Can be exchanged for various rewards in the Letters From Afar event.,Goods/ActivityGoods.txt
ActivityGoods.9000013.description,Each carefully crafted commemorative coin encapsulates an unfading story.,Goods/ActivityGoods.txt
ActivityGoods.9000013.name,Frost Token,Goods/ActivityGoods.txt
ActivityGoods.9000014.desc,Give a bouquet to the one in your heart to help them grow in popularity.,Goods/ActivityGoods.txt
ActivityGoods.9000014.description,Why does everyone like to give flowers when confessing?,Goods/ActivityGoods.txt
ActivityGoods.9000014.name,Bouquet,Goods/ActivityGoods.txt
ActivityGoods.9000015.desc,"Collected antiques can be handed over to Yunpei for restoration, and hidden information in corresponding maps may be discovered.",Goods/ActivityGoods.txt
ActivityGoods.9000015.description,"An hourglass part found in Moon Pavilion, an important part of a Time-bending Hourglass.",Goods/ActivityGoods.txt
ActivityGoods.9000015.name,Hourglass Remnant I,Goods/ActivityGoods.txt
ActivityGoods.9000016.desc,"Collected antiques can be handed over to Yunpei for restoration, and hidden information in corresponding maps may be discovered.",Goods/ActivityGoods.txt
ActivityGoods.9000016.description,"An hourglass part found in the Jingan Chamber of Commerce, an important part of a Time-bending Hourglass.",Goods/ActivityGoods.txt
ActivityGoods.9000016.name,Hourglass Remnant II,Goods/ActivityGoods.txt
ActivityGoods.9000017.desc,"Collected antiques can be handed over to Yunpei for restoration, and hidden information in corresponding maps may be discovered.",Goods/ActivityGoods.txt
ActivityGoods.9000017.description,"An hourglass part found in Hydora Manor, an important part of a Time-bending Hourglass.",Goods/ActivityGoods.txt
ActivityGoods.9000017.name,Hourglass Remnant III,Goods/ActivityGoods.txt
ActivityGoods.9000018.desc,"Collected antiques can be handed over to Yunpei for restoration, and hidden information in corresponding maps may be discovered.",Goods/ActivityGoods.txt
ActivityGoods.9000018.description,"A legendary weapon from Ancient Felinian, used to pause, rewind, and speed up time.",Goods/ActivityGoods.txt
ActivityGoods.9000018.name,Time-bending Hourglass,Goods/ActivityGoods.txt
ActivityGoods.9000019.desc,"Can be found while treasure map hunting, used to restore antiques.",Goods/ActivityGoods.txt
ActivityGoods.9000019.description,Marble with clear textures is widely used in daily applications as limestone.,Goods/ActivityGoods.txt
