source,target,tgt_lng
A Huge Shell,巨大的贝壳,zh-CN
A Machine With Xenochromatic Ball Octopus Abilities,异色球球章鱼能力发生器,zh-CN
Allogravity-Condensed Water Bodies,异重力凝水体,zh-CN
Amrita Seal,甘露封印,zh-CN
Anemogranum / Anemograna,风种子,zh-CN
Antoine Roger Aircraft,安东·罗杰飞行器,zh-CN
Arrow of Terpikeranuas,德肋庇革劳诺之箭,zh-CN
Ashvattha Tree,觉王之树,zh-CN
Ashvattha's Concourse,觉树之堂,zh-CN
Auspicious Branches,祥草杨枝,zh-CN
Autocannons,自动舰炮,zh-CN
BA Fragment,跋灵,zh-CN
Barsom,跋尔松,zh-CN
Beastly Rift,兽境的裂隙,zh-CN
Bedrock Keys,磐键,zh-CN
Bloatty Floatty,蓬蓬果,zh-CN
Bouncy Mushroom,弹弹菇,zh-CN
Bright Flame Altar,光明火坛,zh-CN
Bubble Formation,水泡阵地,zh-CN
Burgeoning Spirit,蔓生灵心,zh-CN
Carefree Simulacrum,仙像,zh-CN
Cascade Pool,蓄水阶池,zh-CN
Cascade Spout,蓄水喷口,zh-CN
Claustroflora,幽闭花,zh-CN
Clusterleaf of Cultivation,众叶觉蕊,zh-CN
Common Chest,普通的宝箱,zh-CN
Contaminated Bacterial Mats,污染菌毯,zh-CN
Crafting Bench,合成台,zh-CN
Cumulation Stone,集电石,zh-CN
Dance-Off Stage,热舞乐台,zh-CN
Defiled Statue,污秽逆位神像,zh-CN
Dendrogranum / Dendrograna,草种子,zh-CN
Dew Bubbles,清露泡沫,zh-CN
Discharge Stone,放电石,zh-CN
Divine Tree,圣树,zh-CN
Dragonbone Flower,龙骨花,zh-CN
Dual-Phase Everlight Cell,二相恒光元件,zh-CN
Dual-Phase Neverlight Cell,二相噬光元件,zh-CN
Echoing Conch,回响海螺 / 回声海螺,zh-CN
Electrogranum / Electrograna,雷种子,zh-CN
Elemental Monument,元素方碑,zh-CN
Energy Extraction Device,能量提取装置,zh-CN
Enhanced Pneumousia Amplifier,芒荒强效增幅器,zh-CN
Exquisite Chest,精致的宝箱,zh-CN
Fantastic Compass,太威仪盘,zh-CN
Fantastical Floating Ball,神奇的沉浮球,zh-CN
Flamestrider,驰轮车,zh-CN
Floating Crystal Flowers,水晶浮游花,zh-CN
Floating Crystal Platforms,水晶浮游平台,zh-CN
Floating Orb,浮光球,zh-CN
Flower of Sanctity,圣洁之花,zh-CN
Fontemer Seagrass,原海海草,zh-CN
Forged Primal Light,元能光锥,zh-CN
Fravashi Tree,灵谷木,zh-CN
Frostbearing Tree,忍冬之树,zh-CN
Gaokerena,伽乌迦那,zh-CN
Gardemek,警卫机关,zh-CN
Geogranum / Geograna,岩种子,zh-CN
Gray Crystal,灰余晶,zh-CN
Guizhong Ballista,归终机,zh-CN
Harmonious Reed Pipe,谐律簧管,zh-CN
Harvisptokhm,万种母树,zh-CN
Heat Source,热源,zh-CN
Humongous Hat Jellyfish,巨型帽子水母,zh-CN
Hydro Core,水之核,zh-CN
