source,target,tgt_lng
"""... Até que as Dívidas nos Separem""","""...Chỉ có cái chết và nợ nần là không thể trốn tránh""",vi-VN
"""... Bilmezsin Gece Ne Kadar Karanlık...""","""...Nào Biết Màn Đêm...""",vi-VN
"""... Herkes gurme olabilir.""","""...Ai cũng là thực thần.""",vi-VN
"""... Krallıklara Utancını Göster.""","""...Để Ngoại Bang Nhìn Thấy Sự Xấu Xí Của Ngươi.""",vi-VN
"""... Lagarto, Spock""","""...Lizard-Spock""",vi-VN
"""... Ne Yeni Dalgası?""","""...Trào Lưu Gì Mới?""",vi-VN
"""... Não indica a qualidade do produto final""","""...Không phải phẩm chất cuối cùng""",vi-VN
"""... Um dia de Inverno""","""...Một Ngày Lạnh Lẽo""",vi-VN
"""... Çünkü O İntikamını Kesinlikle Alacaktır.""","""...Cô Ta Nhất Định Sẽ Thực Thi Báo Ứng.""",vi-VN
"""...A Single Night's Work""","""...Một Ngày Lạnh Lẽo""",vi-VN
"""...Abandon All Hope, Ye Who Enter Here.""","""...Vứt Bỏ Mọi Hy Vọng.""",vi-VN
"""...Anyone can be a gourmet.""","""...Ai cũng là thực thần.""",vi-VN
"""...E ainda Sorrindo!""","""...Mỉm cười là được.""",vi-VN
"""...For I Am Duty Bound""","""...là vì trói buộc.""",vi-VN
"""...For She Shall Surely Requite.""","""...Cô Ta Nhất Định Sẽ Thực Thi Báo Ứng.""",vi-VN
"""...Lei avrà la sua vendetta.""","""...Cô Ta Nhất Định Sẽ Thực Thi Báo Ứng.""",vi-VN
"""...Mostra ai regni la tua vergogna.""","""...Để Ngoại Bang Nhìn Thấy Sự Xấu Xí Của Ngươi.""",vi-VN
"""...Not indicative of final product""","""...Không phải phẩm chất cuối cùng""",vi-VN
"""...Pois Devo Cumprir o Meu Dever""","""...là vì trói buộc.""",vi-VN
"""...Pois Ela Certamente se Vingará.""","""...Cô Ta Nhất Định Sẽ Thực Thi Báo Ứng.""",vi-VN
"""...Quale Nuova marea?""","""...Trào Lưu Gì Mới?""",vi-VN
"""...Qualquer um pode ser um gourmet.""","""...Ai cũng là thực thần.""",vi-VN
"""...Que Os Reinos Conheçam Tua Vergonha.""","""...Để Ngoại Bang Nhìn Thấy Sự Xấu Xí Của Ngươi.""",vi-VN
"""...Que nova maré?""","""...Trào Lưu Gì Mới?""",vi-VN
"""...Shew the Kingdoms Thy Shame.""","""...Để Ngoại Bang Nhìn Thấy Sự Xấu Xí Của Ngươi.""",vi-VN
"""...Smells Like Asphalt.""","""...Giống Như Mùi Nhựa Đường.""",vi-VN
"""...Till Debt Do Us Part""","""...Chỉ có cái chết và nợ nần là không thể trốn tránh""",vi-VN
"""...Você não conhece a noite...""","""...Nào Biết Màn Đêm...""",vi-VN
"""...What New Tide?""","""...Trào Lưu Gì Mới?""",vi-VN
"""...You Do Not Know the Night...""","""...Nào Biết Màn Đêm...""",vi-VN
"""...กลิ่นเหมือนยางมะตอยเลยนะ""","""...Giống Như Mùi Nhựa Đường.""",vi-VN
"""...คลื่นลูกใหม่อะไร?""","""...Trào Lưu Gì Mới?""",vi-VN
"""...ความตายและหน้าที่เป็นสิ่งที่หลีกเลี่ยงไม่ได้""","""...Chỉ có cái chết và nợ nần là không thể trốn tránh""",vi-VN
"""...คุณรู้จักสีของราตรีไหม...""","""...Nào Biết Màn Đêm...""",vi-VN
"""...จะทำให้ทุกอาณาจักรเห็นความอัปยศของแก""","""...Để Ngoại Bang Nhìn Thấy Sự Xấu Xí Của Ngươi.""",vi-VN
"""...จะเครียดทำไมแค่ยิ้มเข้าไว้""","""...Mỉm cười là được.""",vi-VN
"""...ดอกไม้งามตามเนื้อหนังที่ฟอนเฟะ""",...Muôn Hoa Đua Nở Nơi Mục Rữa.,vi-VN
"""...นางจะตอบแทนอย่างสาสม""","""...Cô Ta Nhất Định Sẽ Thực Thi Báo Ứng.""",vi-VN
"""...ยังมีกิ้งก่ากับ Spock""","""...Lizard-Spock""",vi-VN
"""...ยังไม่ใช่คุณภาพสุดท้ายของเวอร์ชันจริง""","""...Không phải phẩm chất cuối cùng""",vi-VN
"""...สละทิ้งซึ่งความหวังทุกอย่าง""","""...Vứt Bỏ Mọi Hy Vọng.""",vi-VN
"""...เพราะว่าสายสัมพันธ์""","""...là vì trói buộc.""",vi-VN
"""...และทำให้ดีที่สุด""","""...Cố hết sức mình.""",vi-VN
"""...ใครก็เป็นเชฟได้""","""...Ai cũng là thực thần.""",vi-VN
"""A Grand Plan""","""Một Kế Hoạch Vĩ Đại""",vi-VN
"""A Vida Não é Bela?""","""Sinh Mệnh, Thần Kỳ Lắm Sao?""",vi-VN
"""A est della luna, a ovest del sole""","""Phía Đông Của Mặt Trăng, Phía Tây Của Mặt Trời""",vi-VN
"""Aberto para Interpretação""","""...Cố hết sức mình.""",vi-VN
"""Ah, Balıkları Böyle Yakalıyorsun Demek...""","Xì, Vốn Dĩ Là Đến Câu Cá Mà...",vi-VN
"""Akvaryum da ister misin?""",Chắc Là Cần Bể Cá,vi-VN
"""Akvaryum"" Ziyareti",Khách Ghé Thăm Thủy Cung,vi-VN
"""Alanların Gücüne"" İnanır Mısın?","Có Tin Vào ""Trường Lực"" Không?",vi-VN
"""All Is Well""","""Mọi Sự Bình An""",vi-VN
"""All We Need Is Some Firewood and Some Vinegar...""","""Chỉ Cần Chút Củi, Chút Giấm...""",vi-VN
"""Aqui Há Dragões... Há Muito Tempo""","""Nơi Này Từng Có Rồng""",vi-VN
"""Artık Bana Ait Dostum!""","""Giờ Là Của Tôi Rồi!""",vi-VN
"""As Fogorromãs não são apenas bonitas!""","""Lựu Lửa Không Chỉ Đẹp Mắt Đâu!""",vi-VN
"""As sementes Trazidas pelo Vento...""","""Hạt giống câu chuyện đến từ gió...""",vi-VN
"""Asfalt Gibi Kokuyor""","""...Giống Như Mùi Nhựa Đường.""",vi-VN
"""Assassinio Feng Shui!""","""Nơi Phong Thủy!""",vi-VN
"""Assistência de Tupayo""","""Trợ Giúp Của Tupayo""",vi-VN
"""Ataque Doloroso""","""Một lần... tấn công""",vi-VN
"""Ataques aéreos nem sempre funcionam""","""Tấn Công Trên Không Chưa Chắc Thành Công""",vi-VN
"""Ateşler Beni Küle Dönüştürene Kadar""","""Cho Đến Ngày Tôi Bị Cháy Thành Tro""",vi-VN
"""Atlatl's Blessing""","""Phù Hộ Của Atlatl""",vi-VN
"""Atlatl'ın Lütfu""","""Phù Hộ Của Atlatl""",vi-VN
"""Até ao dia em que o fogo me torne em cinzas.""","""Cho Đến Ngày Tôi Bị Cháy Thành Tro""",vi-VN
"""Automated Supercomputing Field Generator""","""Máy Tạo Trường Lực Tự Động""",vi-VN
"""Aventureiro Corajoso...""","""Nhà Mạo Hiểm dũng cảm...""",vi-VN
"""Awaken! Night Head!""","""Thức Tỉnh Đi! Đầu Của Bóng Đêm!""",vi-VN
"""Ay Doktoru""","""Bác Sĩ Mặt Trăng""",vi-VN
"""Ayın Doğusu, Güneşin Batısı""","""Phía Đông Của Mặt Trăng, Phía Tây Của Mặt Trời""",vi-VN
"""Azul Escuro""","""Xanh Đậm""",vi-VN
"""Babacığım...""","""Bố thân yêu của con...""",vi-VN
"""Bakır Kilit""","""Ổ Khóa Đồng""",vi-VN
"""Bana Bir İsim Verdiler""","""Họ Đã Đặt Tên Cho Tôi""",vi-VN
"""Barba de Ferro""","""Râu Sắt""",vi-VN
"""Battlegoat"" and ""Ironclaw""","""Dê Chiến"" Và ""Vuốt Sắt""",vi-VN
"""Battlegoat"" และ ""Ironclaw""","""Dê Chiến"" Và ""Vuốt Sắt""",vi-VN
"""Başkentli Yurttaşlara Söyleyin...""","""Hãy Chuyển Lời Đến Công Dân Vương Thành...""",vi-VN
"""Ben Neko adında bir kediyim.""","""Ta là mèo, gọi ta là Neko""",vi-VN
"""Beware of Remurians...""","""Tôi Cảnh Giác Với Người Remuria...""",vi-VN
"""Bode de Guerra"" e ""Garra de Ferro""","""Dê Chiến"" Và ""Vuốt Sắt""",vi-VN
"""Bombacı Bazen Hedefini Iskalar""","""Tấn Công Trên Không Chưa Chắc Thành Công""",vi-VN
"""Borç Bizi Ayırana Kadar""","""...Chỉ có cái chết và nợ nần là không thể trốn tránh""",vi-VN
"""Botão de Rosa...""",Nụ Hoa Hồng...,vi-VN
"""Bronzelock""","""Ổ Khóa Đồng""",vi-VN
"""Brucia! BRUCIA!""","""Nóng! Nóng Quá!""",vi-VN
"""Bu Alev Narı Sırf Gösteriş İçin Değil!""","""Lựu Lửa Không Chỉ Đẹp Mắt Đâu!""",vi-VN
"""Bu Benim İşim""","""Vì Công Việc.""",vi-VN
"""Bu Kristal Kelebeği Amma Da Büyükmüş""","""Phong Tinh Điệp này to thật""",vi-VN
"""Bu Sefer Kaçışın Yok!""","""Giỏi Thì Bay Đi!""",vi-VN
"""Bu, Sonsuz Kölelikten Başka Bir Şey Değil!""","""Đó Chỉ Là Sự Nô Dịch Vĩnh Hằng!""",vi-VN
"""Bugün Müthiş Görünüyorsun!""","""Hôm Nay Bạn Thật Xinh Đẹp!""",vi-VN
"""Buldum! Buldum!""","""Tôi Hiểu Rồi! Tôi Hiểu Rồi!""",vi-VN
"""Buna Verimlilik Denir""","""Đó Gọi Là Hiệu Quả""",vi-VN
"""Buna yüreğini veren herkes...""","""Chỉ cần thật lòng...""",vi-VN
"""Burada Ejderhalar Vardı""","""Nơi Này Từng Có Rồng""",vi-VN
"""Buraya Giren Her Kimse, Tüm Umutlarını Ardında Bıraksın.""","""...Vứt Bỏ Mọi Hy Vọng.""",vi-VN
"""Bênção de Atlatl""","""Phù Hộ Của Atlatl""",vi-VN
"""Büyük Bir Plan""","""Một Kế Hoạch Vĩ Đại""",vi-VN
"""Call Me Ishmael.""","""Gọi Tôi Là Ishmael.""",vi-VN
"""Capra da guerra"" e ""Artiglio di ferro""","""Dê Chiến"" Và ""Vuốt Sắt""",vi-VN
"""Caro Pai...""","""Bố thân yêu của con...""",vi-VN
"""Cat Food For Prawn Guns""",Thức Ăn Mèo Dành Cho Tôm Súng,vi-VN
"""CatFoodForPrawnGuns""",Thức Ăn Mèo Dành Cho Tôm Súng,vi-VN
"""Cerchio di Ungien, avanti quattro!""","""Vòng Ungien, Tiến Lên!""",vi-VN
"""Chamamos Isso de Eficiente""","""Đó Gọi Là Hiệu Quả""",vi-VN
"""Chassanion""",Chassanion,vi-VN
"""Chave de Cobre""","""Ổ Khóa Đồng""",vi-VN
"""Che ne dici di qualche fettina di carne?""","""Thịt Thái Lát Thế Nào?""",vi-VN
"""Chimalli'nin Gölgesi""","""Bóng Râm Của Chimalli""",vi-VN
"""Chimalli's Shade""","""Bóng Râm Của Chimalli""",vi-VN
"""Chizhang Dağlarının Hakimi""","""Xích Chương Tuần Nhạc Phủ Quân""",vi-VN
"""Cihuacoatl do Osso Quimérico""","""Cihuacoatl Khảm Xương Thần""",vi-VN
"""Cihuacoatl of Chimeric Bone""","""Cihuacoatl Khảm Xương Thần""",vi-VN
"""Como Encontrar Uma Enguia""","""Cá Chình Mùa Đông""",vi-VN
"""Consegui! Consegui!""","""Tôi Hiểu Rồi! Tôi Hiểu Rồi!""",vi-VN
"""Crystalfly ตัวใหญ่เบิ้ม""","""Phong Tinh Điệp nhà bạn to thật đấy""",vi-VN
"""Crystalfly อันนี้ใหญ่ไม่เบาเลยนะ""","""Phong Tinh Điệp này to thật""",vi-VN
"""Cuidado com o Remuriano...""","""Tôi Cảnh Giác Với Người Remuria...""",vi-VN
"""Círculo de Ungien, Toda Velocidade!""","""Vòng Ungien, Tiến Lên!""",vi-VN
"""Daha Çok Sosyalleşebileceğin Bir Hobi Edin Bence...""","""Lần Sau, Hãy Mở Rộng Khiêu Chiến...""",vi-VN
"""Dalgaların Arasındaki Sappho""","""Sappho Trong Sóng Biển""",vi-VN
"""Dear Daddy...""","""Bố thân yêu của con...""",vi-VN
"""Dedicar-se de corpo e alma...""","""Chỉ cần thật lòng...""",vi-VN
"""Deep Blue""","""Xanh Đậm""",vi-VN
"""Deianeira แห่ง Snezhevna""",Deianeira Của Snezhevna,vi-VN
"""Demir Sakal""","""Râu Sắt""",vi-VN
"""Derretendo Sozinha...""","""Hòa tan đơn độc...""",vi-VN
"""Desbravador das Ondas""","""Người Hùng Rẽ Sóng""",vi-VN
"""Desculpe Pelo Incômodo!""",Thêm nấm rơm cho ngài rồi!,vi-VN
"""Desperte! Chefe da Noite!""","""Thức Tỉnh Đi! Đầu Của Bóng Đêm!""",vi-VN
"""Diffidate dei remuriani...""","""Tôi Cảnh Giác Với Người Remuria...""",vi-VN
"""Dikkat Et de Yaprakların Dökülmesin!""","""Cái gì chứ, còn không bằng Băng Vụ Hoa""",vi-VN
"""Dilimlenmiş Ete Ne Olmuş?""","""Thịt Thái Lát Thế Nào?""",vi-VN
"""Dize Kadar Kar...""","""Đóng Băng Ba Thước...""",vi-VN
"""Do you need a fishtank to go with that?""",Chắc Là Cần Bể Cá,vi-VN
"""Dolorous...Stroke""","""Một lần... tấn công""",vi-VN
"""Don't Break The Wall""",Đừng Phá Vỡ Bức Tường Đó,vi-VN
"""Doutor Lua""","""Bác Sĩ Mặt Trăng""",vi-VN
"""E ora appartiene a me!""","""Giờ Là Của Tôi Rồi!""",vi-VN
"""East of the Moon, West of the Sun""","""Phía Đông Của Mặt Trăng, Phía Tây Của Mặt Trời""",vi-VN
"""Ecco cosa dirai ai cittadini della capitale...""","""Hãy Chuyển Lời Đến Công Dân Vương Thành...""",vi-VN
"""Eita! Uma Grande Revelação!""","""Woa! Bẻ Lái Cực Gắt""",vi-VN
"""Eles me deram um nome""","""Họ Đã Đặt Tên Cho Tôi""",vi-VN
"""En İyiler İçin""","""Dành Cho Vẻ Đẹp Nhất""",vi-VN
"""Eriyip Yok Oldular...""","""Hòa tan đơn độc...""",vi-VN
"""Espírito da Estrela da Alvorada Caída""","""Linh Hồn Sao Mai Rơi""",vi-VN
"""Esse É o Meu Trabalho!""","""Vì Công Việc.""",vi-VN
"""Esse é o caminho da minha liberdade!""",Lộ Trình Phóng Sinh,vi-VN
"""Eu Mesmo os Odeio!""","""Tôi Cũng Rất Ghét Wenut!""",vi-VN
"""Eu Sou a Velocidade!""","""Tốc Độ, Tôi Chính Là Tốc Độ!""",vi-VN
"""Eu invoco você!""","""Ra Đây Nào, Đồng Đội...""",vi-VN
"""Eu sou uma gata. Meu nome é Neko"".","""Ta là mèo, gọi ta là Neko""",vi-VN
"""Extensive And Meticulous""","""Linh Hoạt Khéo Léo""",vi-VN
"""Extensivo e Meticuloso""","""Linh Hoạt Khéo Léo""",vi-VN
"""Exuberância de Tupu""","""Sự Sum Suê Của Tupu""",vi-VN
"""Feng Shui Assassination!""","""Nơi Phong Thủy!""",vi-VN
"""Feng Shui Suikastı!""","""Nơi Phong Thủy!""",vi-VN
"""Fermati dunque, sei così bello!""","Dừng Lại Chút Đi, Đẹp Biết Bao",vi-VN
"""Finché il fuoco non mi ridurrà in cenere""","""Cho Đến Ngày Tôi Bị Cháy Thành Tro""",vi-VN
"""Firar Dediğin Böyle Olur!""",Lộ Trình Phóng Sinh,vi-VN
"""Flamegranate ไม่ได้มีดีแค่หน้าตาหรอกนะ!""","""Lựu Lửa Không Chỉ Đẹp Mắt Đâu!""",vi-VN
"""For the Fairest""","""Dành Cho Vẻ Đẹp Nhất""",vi-VN
"""Gel Buraya!""","""Xuống Đây Cho Ta!""",vi-VN
"""Generatore di campo supercalcolatore automatizzato""","""Máy Tạo Trường Lực Tự Động""",vi-VN
"""Get Over Here!""","""Xuống Đây Cho Ta!""",vi-VN
"""Giada, o giada, esaudisci il mio desiderio...""","""Ngọc Bích, Ngọc Bích, Theo Ta...""",vi-VN
"""Gizem Çözüldü!""","""Đã Giải Hết Toàn Bộ Câu Đố Rồi!""",vi-VN
"""Go Tell the Citizens of the Capital...""","""Hãy Chuyển Lời Đến Công Dân Vương Thành...""",vi-VN
"""Görevim İcabı""","""...là vì trói buộc.""",vi-VN
"""Gözün Görebileceğinden Çok Daha Güzel Manzaralar""","""Phong Cảnh Tươi Đẹp, Trải Dài Bất Tận""",vi-VN
"""Ha'ola, Vem Cá—""","""Hora, Qua Đây...""",vi-VN
"""Hadi Bakalım Ortak...""","""Ra Đây Nào, Đồng Đội...""",vi-VN
"""Han Always Shoots First...""","""Han Luôn Bắn Trước...""",vi-VN
"""Han Atirou Primeiro...""","""Han Luôn Bắn Trước...""",vi-VN
"""Han ha sparato per primo...""","""Han Luôn Bắn Trước...""",vi-VN
"""Han มักเริ่มยิงก่อนเสมอ...""","""Han Luôn Bắn Trước...""",vi-VN
"""Hayat Muhteşem Değil Mi?""","""Sinh Mệnh, Thần Kỳ Lắm Sao?""",vi-VN
"""Hayatta Kalan Son Tenochtzitoclu""","""Người Tenochtzitoc Cuối Cùng""",vi-VN
"""He Never Dies""","""Bất Tử""",vi-VN
"""Her Şey Yolunda""","""Mọi Sự Bình An""",vi-VN
"""Hic Fuerunt Dracones""","""Nơi Này Từng Có Rồng""",vi-VN
"""Hic fuerunt dracones...""","""Nơi Này Từng Có Rồng""",vi-VN
"""Hora มานี่สิ...""","""Hora, Qua Đây...""",vi-VN
"""Hora, Buraya Gel!""","""Hora, Qua Đây...""",vi-VN
"""Hora, Come Here—""","""Hora, Qua Đây...""",vi-VN
"""Hora, vieni qui...""","""Hora, Qua Đây...""",vi-VN
"""Hot! HOT!""","""Nóng! Nóng Quá!""",vi-VN
"""I Hate 'Em Myself!""","""Tôi Cũng Rất Ghét Wenut!""",vi-VN
"""I am a cat named Neko.""","""Ta là mèo, gọi ta là Neko""",vi-VN
