source,target,tgt_lng
Amrita Mayfly,甘露游蜉,zh-CN
Aranara,兰那罗,zh-CN
Asha,阿夏,zh-CN
Augury Birds,谶鸟,zh-CN
Azure Rock Crab,碧蓝岩居蟹,zh-CN
Azure-Necked Longplume Ibis,青颈长翎鹮,zh-CN
Barnacle Bullet,藤壶子弹,zh-CN
Bullet Barnacle,子弹藤壶,zh-CN
Chestnut Goat: Berry Jam,栗栗羊·莓莓果酱,zh-CN
Chestnut Goat: Cool Mint,栗栗羊·冰冰薄荷,zh-CN
Crimson Rock Crab,赤红岩居蟹,zh-CN
Crimson-Necked Longplume Ibis,丹颈长翎鹮,zh-CN
Crystalfly,晶蝶,zh-CN
Domovoy,矮灵,zh-CN
Electro Seelie,雷灵,zh-CN
Elemental Lifeform,元素生命,zh-CN
Farrwick,灵芯,zh-CN
Gator Raja,鳄鱼大王,zh-CN
Ghostfish,冥鱼,zh-CN
Great Snowboar King,大雪猪王,zh-CN
Jack Frost,霜精,zh-CN
Jinni,镇灵,zh-CN
Khvarena,灵光,zh-CN
Khvarena Mayfly,灵光游蜉,zh-CN
Kuuhenki,月灵,zh-CN
Lantern Fae,灯之妖精,zh-CN
Leshy,树妖,zh-CN
Luminous Seelie,发光仙灵,zh-CN
Luonnotar,努昂诺塔,zh-CN
Mandragora,曼陀草,zh-CN
Melusine,美露莘,zh-CN
Monetoo,幻写灵,zh-CN
Oceanid / Lochfolk,纯水精灵,zh-CN
Pari,花灵,zh-CN
Quicksand Unagi,流沙鳗鳗,zh-CN
Residual Pari of the Forest,谷木的残灵,zh-CN
Rishboland Raja,长鬓虎罗阇,zh-CN
Seelie,仙灵,zh-CN
Seelie Court,仙灵之庭,zh-CN
Signal Spirit,风之厄灵,zh-CN
Sirens,海妖,zh-CN
Slothsheep,獭懒羊,zh-CN
Snegovik,雪精,zh-CN
Sniffer Moles,嗅嗅鼹鼠,zh-CN
Sumpter Beast,驮兽,zh-CN
Sumpter Beastlord,驮兽大王,zh-CN
Tassel Jelly,花缨水母,zh-CN
Umbrellafinch,伞雀,zh-CN
Venerable Jadestone Turtle,玉璜古龟,zh-CN
Vila,风仙,zh-CN
Volkodlak,兽怪,zh-CN
Warming Seelie,温暖仙灵,zh-CN
Wayob,大灵,zh-CN
Weasel Thief,盗宝鼬,zh-CN
countless motes of Khvarena,灵光百种,zh-CN
アシャ,阿夏,zh-CN
アランナラ,兰那罗,zh-CN
カサガラ,伞雀,zh-CN
クンクンモグラ,嗅嗅鼹鼠,zh-CN
ゲーターキング,鳄鱼大王,zh-CN
ジンニー,镇灵,zh-CN
ネムリヒツジ,獭懒羊,zh-CN
ハルバード・サイチョウ,戟冠鸟,zh-CN
フジツボ弾丸,藤壶子弹,zh-CN
マンドラゴラ,曼陀草,zh-CN
メリュジーヌ,美露莘,zh-CN
ランプのフェイ,灯之妖精,zh-CN
リシュボラン虎のラージャ,长鬓虎罗阇,zh-CN
ルオンノタル,努昂诺塔,zh-CN
丹頸長翎䴉,丹颈长翎鹮,zh-CN
予見の鳥,谶鸟,zh-CN
仙霊,仙灵,zh-CN
仙霊の庭,仙灵之庭,zh-CN
仙靈,仙灵,zh-CN
仙靈之庭,仙灵之庭,zh-CN
傘雀,伞雀,zh-CN
光彩仙霊,发光仙灵,zh-CN
冥魚,冥鱼,zh-CN
冥魚,冥鱼,zh-CN
