source,target,tgt_lng
All,Todo,es-ES
Alle,Todo,es-ES
Costa Negra,La Costa Negra,es-ES
Die Schwarzen Küsten,Costa Negra,es-ES
Die Schwarzen Küsten,La Costa Negra,es-ES
Littoral Noir,La Costa Negra,es-ES
Littoral noir,Costa Negra,es-ES
Nação Aleatória,Nación Aleatoria,es-ES
Pays aléatoire,Nación Aleatoria,es-ES
Random Nation,Nación Aleatoria,es-ES
Roya Frostlands,Páramo Helado Roya,es-ES
Roya-Frostlande,Páramo Helado Roya,es-ES
TOUT,Todo,es-ES
Terras Geladas de Roya,Páramo Helado Roya,es-ES
Terres givrées royannes,Páramo Helado Roya,es-ES
The Black Shores,Costa Negra,es-ES
The Black Shores,La Costa Negra,es-ES
Todos,Todo,es-ES
Zufällige Nation,Nación Aleatoria,es-ES
ทั้งหมด,Todo,es-ES
ทุ่งน้ำแข็งโรญา,Páramo Helado Roya,es-ES
รินาซิตา,Rinascita,es-ES
สุ่มประเทศ,Nación Aleatoria,es-ES
หวงหลง,Huanglong,es-ES
แบล็กชอร์,Costa Negra,es-ES
แบล็กชอร์,La Costa Negra,es-ES
すべて,Todo,es-ES
ブラックショア,Costa Negra,es-ES
ランダムの国,Nación Aleatoria,es-ES
リナシータ,Rinascita,es-ES
ロイ氷原,Páramo Helado Roya,es-ES
全部,Todo,es-ES
瑝珑,Huanglong,es-ES
瑝瓏,Huanglong,es-ES
罗伊冰原,Páramo Helado Roya,es-ES
羅伊冰原,Páramo Helado Roya,es-ES
随机国家,Nación Aleatoria,es-ES
隨機國家,Nación Aleatoria,es-ES
黎那汐塔,Rinascita,es-ES
黑海岸,Costa Negra,es-ES
黑海岸,La Costa Negra,es-ES
黒海岸,La Costa Negra,es-ES
검은 해안,Costa Negra,es-ES
검은 해안,La Costa Negra,es-ES
랜덤 국가,Nación Aleatoria,es-ES
로야 빙원,Páramo Helado Roya,es-ES
리나시타,Rinascita,es-ES
전체,Todo,es-ES
황룡,Huanglong,es-ES
