source,target,tgt_lng
"""???""",«¿?»,es-ES
"""A Disrupted Recording""",Grabación interrumpida,es-ES
"""A Janela de Entrada do Invasor""",Hora de infiltración del saboteador,es-ES
"""A Soiled Note""",Nota manchada,es-ES
"""Abracadabra""",Abra Cadabra,es-ES
"""Abraço-amasso""",Mazo Abrazo,es-ES
"""Acólita Sênior""",«Acólita veterana»,es-ES
"""Acólito Cético""",Acólito escéptico,es-ES
"""Acólito Tagarela""",Acólito adulador,es-ES
"""Aemeath""",«Aemeath»,es-ES
"""Aeschylus""",«Aeschylus»,es-ES
"""Aldeão""",«Aldeano»,es-ES
"""Alter Ego""",«Alter ego»,es-ES
"""Amigo da Raposa Lunar""",«Amigo de la Vulpina Lunar»,es-ES
"""Ancient Calamity""",«Calamidad antigua»,es-ES
"""Anxious Noble""",«Noble ansioso»,es-ES
"""Anátema Grave""",«Anatema grave»,es-ES
"""Anúncio de negócios portuários""",«Anuncio de Negocios del Puerto»,es-ES
"""Artista Local""",«Artista local»,es-ES
"""Ascend""",«Ascender»,es-ES
"""Ascender""",«Ascender»,es-ES
"""Assassino dos Sonhos""",«Asesino en sueños»,es-ES
"""Assistir ao Drama""",«Ver drama»,es-ES
"""Assistir ao Drama"" (Tradução)",«Ver drama» (Traducción),es-ES
"""Avatar Silencioso""",«Avatar silencioso»,es-ES
"""Backwindow""",«Backwindow»,es-ES
"""Bakie""",Bakito,es-ES
"""Bastião de Ferro""",«Ironhold»,es-ES
"""Besessenheit""",«Obsesión»,es-ES
"""Bliss""",Bliss,es-ES
"""Blue Rain""",«Lluvia Azul»,es-ES
"""Bolito""",Bakito,es-ES
"""Branco""",«White»,es-ES
"""Bud-Headed Lionarch""",«León con cabeza de brote»,es-ES
"""Caged Beast""",«Bestia enjaulada»,es-ES
"""Calamidade Ancestral""",«Calamidad antigua»,es-ES
"""Capollo""",«Capollo»,es-ES
"""Carlotta""",«Reflejo de Carlotta»,es-ES
"""Carma Paradoxal""",«Karma paradojal»,es-ES
"""Carta de Claire""",«Carta de Claire»,es-ES
"""Cat of the Nether Lamp""",«Gato del Farol del Inframundo»,es-ES
"""Chatty Acolyte""",Acólito adulador,es-ES
"""Chen Da'bao"" ที่ถูกเปิดโปง","""Chen Da'bao"", expuesto",es-ES
"""Chen Da'bao"", exposed","""Chen Da'bao"", expuesto",es-ES
"""Chen Dabao"", exposto","""Chen Da'bao"", expuesto",es-ES
"""Chixia""",«Chixia»,es-ES
"""Chunkie""",Grandullón,es-ES
"""Ciaccona""",Chacona,es-ES
"""Ciaccona""",«Ciaccona»,es-ES
"""Cidadão Ansioso""",«Ciudadano ansioso»,es-ES
"""Cidadão Sereno""",«Ciudadano tranquilo»,es-ES
"""Claire's Letter""",«Carta de Claire»,es-ES
"""Cleaner""",«Limpiador»,es-ES
"""Clockwork""",«Engranaje»,es-ES
"""Collected Citizen""",«Ciudadano tranquilo»,es-ES
"""Comerciante""",«Comerciante»,es-ES
"""Comerciante""",«Traficante»,es-ES
"""Companheira""",«Compañera»,es-ES
"""Companion""",«Compañera»,es-ES
"""Conversation Record I""",Registro de conversación I,es-ES
"""Conversation Record II""",Registro de conversación II,es-ES
"""Coração"" Evasivo",«Corazón» evasivo,es-ES
"""Corpo Apreendido""",«Cuerpo ocupado»,es-ES
"""Cosmo""",«Cosmos»,es-ES
"""Cosmos""",«Cosmos»,es-ES
"""Cuddle Wuddle""",Mazo Abrazo,es-ES
"""Cão Pastor""",«Perro pastor»,es-ES
"""Cãobanheira""",Canbañera,es-ES
"""Declaração de Responsabilidade""",Declaración de responsabilidad,es-ES
"""Deixado para Trás?""",¿«Abandonado»?,es-ES
"""Denia""",Denia,es-ES
"""Dente de Sabre""",«Dientes de Sable»,es-ES
"""Descend""",«Descender»,es-ES
"""Descender""",«Descender»,es-ES
"""Dextra""",Siniestra,es-ES
"""Diggy Duggy""",Pico Pala,es-ES
"""Digue-dugue""",Pico Pala,es-ES
"""Distressed Gladiator""",«Gladiador angustiado»,es-ES
"""Donnis""",«Donnis»,es-ES
"""Door of Unity""",«Puerta de la unidad»,es-ES
"""Dorothy""",«Dorothy»,es-ES
"""Dorothy?""",«¿Dorothy?»,es-ES
"""Drama de Herói""",«Drama de Héroe»,es-ES
"""Drama de Herói"" (Tradução)",«Drama de Héroe» (Traducción),es-ES
"""Drew""",Tuerca,es-ES
"""Duncan""",«Duncan»,es-ES
"""Eager Citizen""",«Ciudadano ansioso»,es-ES
"""Easygoing"" Researcher",Investigador acomodadizo,es-ES
"""Entidade Sem Nome""",«Entidad sin nombre»,es-ES
"""Equipe da Caravana de Comerciantes""",«Personal de la caravana de comerciantes»,es-ES
"""Espírito Maligno""",«Espíritu maligno»,es-ES
"""Esson""",Esson,es-ES
"""Esson“",Esson,es-ES
"""Evil Spirit""",«Espíritu maligno»,es-ES
"""Exilado"" Cansado",Exiliado cansado,es-ES
"""Exilado"" Concordando",Exiliado complaciente,es-ES
"""Exilado"" Confiante",Exiliado confiado,es-ES
"""Exilado"" Descansando",Exiliado descansando,es-ES
"""Exilado"" Enigmático",Exiliado críptico,es-ES
"""Exilado"" Entusiasmado",Exiliado entusiasta,es-ES
"""Exilado"" Focado",Exiliado enfocado,es-ES
"""Exilado"" Fraco",Exiliado débil,es-ES
"""Exilado"" Franco",Exiliado franco,es-ES
"""Exilado"" Irritadiço",Exiliado iritante,es-ES
"""Exilado"" Pensativo",Exiliado pensando,es-ES
"""Exilado"" Preocupado",Exiliado preocupado,es-ES
"""Exilado"" Supervisionando",Exiliado supervisor,es-ES
"""Expressway Bulletin""",«Boletín de la autopista»,es-ES
"""Fantasma Assombrado""",«Fantasma acechante»,es-ES
"""Fantasma""",«Fantasma»,es-ES
"""Fate Mender""",«Reparador de Destinos»,es-ES
"""Father""",«Padre»,es-ES
"""Faxineiro""",«Limpiador»,es-ES
"""Fera Enjaulada""",«Bestia enjaulada»,es-ES
"""Fisalia แห่งอวิโนเลียม"" (บทคัดย่อ)",Fisalia en Avinoleum (Extractos),es-ES
"""Folk Artist""",«Artista local»,es-ES
"""Francesco""",«Francesco»,es-ES
"""Friend of the Moon Fox""",«Amigo de la Vulpina Lunar»,es-ES
"""Funeral Attendees""",«Asistentes al funeral»,es-ES
