source,target,tgt_lng
"""A Lonely Place""",「寂寞的地方」,zh-TW
"""A Very Bright Place""",「很明亮的地方」,zh-TW
"""A Very Warm Place""",「特別溫暖的地方」,zh-TW
"""Children of Echoes""",「回聲之子」,zh-TW
"""Windless Land""",「無風之地」,zh-TW
Aaru Village,阿如村,zh-TW
Abandoned Temple's Sanctuary of Offerings,遺留廟宇的祭奠所,zh-TW
Abdju Pit,捨身陷坑,zh-TW
Abdju Road,捨身步道,zh-TW
Ad-Hoc Main Tunnel,臨時主礦道,zh-TW
Alta Semita,崇高大道,zh-TW
Amakane Island,甘金島,zh-TW
Amakumo Peak,天雲峠,zh-TW
Ameyalco Waters,溶水域,zh-TW
Ancestral Temple,祖遺廟宇,zh-TW
Ancient Mountain Path,覲山古道,zh-TW
Ancient Sacred Mountain,遠古聖山,zh-TW
Annapausis,安眠處,zh-TW
Apam Woods,水天叢林,zh-TW
Apathic Interval,無想之間,zh-TW
Araumi,荒海,zh-TW
Archaeolune Storm Research Center,古月風暴研究所,zh-TW
Ardravi Valley,阿陀河谷,zh-TW
Armvartnir,安瓦蒂尼爾湖,zh-TW
Asase Shrine,淺瀨神社,zh-TW
Ashavan Realm,善見地,zh-TW
Ashflow Street,流灰之街,zh-TW
Ashveil Peak,煙硌山峰,zh-TW
Asipattravana Swamp,鋒刃林澤,zh-TW
Atocpan,安饒之野,zh-TW
Autake Plains,逢嶽之野,zh-TW
Avidya Forest,道成林,zh-TW
Barrowmoss Barrens,苔骨荒原,zh-TW
Basin of Unnumbered Flames,萬火之甌,zh-TW
Bayda Harbor,拜達港,zh-TW
Bayt Al-Hayah,生命之殿,zh-TW
Bayt Al-Muazzam,君王之殿,zh-TW
Bayt Al-Sukr,酣樂之殿,zh-TW
Belleau Region,白露區,zh-TW
Beryl Region,蒼晶區,zh-TW
Bishui Plain,碧水原,zh-TW
Blackcliff Forge,黑巖廠,zh-TW
Blue Amber Lake,藍珀湖,zh-TW
Bourou Village,望瀧村,zh-TW
Brewblossom Stores,醅幽蜜庫,zh-TW
Brightcrown Canyon,明冠峽,zh-TW
Brightcrown Mountains,明冠山地,zh-TW
Bubble Pool,浮漚泊,zh-TW
Byakko Plain,白狐之野,zh-TW
