source,target,tgt_lng
かざり,Hanachirusato,en-US
くさかみ,Dendro Archon,en-US
くさがみ,Dendro Archon,en-US
こしこくむら,Koseki Village,en-US
しめ縄,Shimenawa's Reminiscence,en-US
しんそう,Spiral Abyss,en-US
しんみちゃずけ,Shimi Chazuke,en-US
そうじん,Dendro Archon,en-US
つきつむぎ,Silken Moon's Serenade,en-US
てんぶ,Talents,en-US
とげおも,Unfinished Reverie,en-US
なくさ,Naku Weed,en-US
はくし,The Doctor,en-US
ひまり,Sakura Bloom,en-US
びんりん,Minlin,en-US
へんなヒルチャール,Unusual Hilichurl,en-US
りーゆえこうのおだやかないちにち,A Quiet Day in Liyue Harbor,en-US
りーゆえしちせい,Liyue Qixing / Qixing of Liyue,en-US
アフマルの髭,Dakan Al-Ahmar,en-US
アフマルの髯,Dakan Al-Ahmar,en-US
アモス,Amos' Bow,en-US
アンドレアス,Andrius,en-US
イノシシ王,Great Snowboar King,en-US
エンシェントヴィシャップ,Primo Geovishap,en-US
ガンダルヴァ村,Gandharva Ville,en-US
コーシュケッピー,Shaken and stirred!,en-US
シュミット,Huffman Schmidt,en-US
シュミット,Mika Schmidt,en-US
スターダスト,Masterless Stardust,en-US
スターライト,Masterless Starglitter,en-US
タルタリア,Tartaglia,en-US
タルタル,Tartaglia,en-US
ダンディライオンしゅ,Dandelion Wine,en-US
ダンディライオン酒,Dandelion Wine,en-US
ダンデライオン酒,Dandelion Wine,en-US
ディルック・ラグウィンド,Diluc Ragnvindr,en-US
デイリー,Commission Quest,en-US
デッドエージェント,Fatui Pyro Agent,en-US
トウマ,Thoma,en-US
パインアメ,Radiant Spincrystal,en-US
パイン飴,Radiant Spincrystal,en-US
ファンドニール,Peak of Vindagnyr,en-US
ファンドニールの頂上,Peak of Vindagnyr,en-US
ベビーヴィシャップ,Geovishap Hatchling,en-US
ペドロリーノ,Pierro,en-US
ホフマン,Huffman Schmidt,en-US
マハールッカデヴァタ,Greater Lord Rukkhadevata,en-US
ミカ,Mika Schmidt,en-US
モンド城,Mondstadt,en-US
リーユエ,Liyue,en-US
リーユエこう,Liyue Harbor,en-US
ルッカデヴァタダケ,Rukkhashava Mushrooms,en-US
万国,Mappa Mare,en-US
万国諸海,Mappa Mare,en-US
不卜盧,Bubu Pharmacy,en-US
世界レベル,World Level,en-US
乐团套,Wanderer's Troupe,en-US
九条纱罗,Kujou Sara,en-US
九條紗羅,Kujou Sara,en-US
五香的一刀,Musou no Hitotachi,en-US
五香的一刀,Musou no Hitotachi,en-US
先遣隊,Fatui Skirmisher,en-US
冠,Crown of Insight,en-US
冬极,Polar Star,en-US
冬極,Polar Star,en-US
冬極,Polar Star,en-US
冰套,Blizzard Strayer,en-US
冰套,Blizzard Strayer,en-US
冰本,Peak of Vindagnyr,en-US
冰本,Peak of Vindagnyr,en-US
冰枪,Fatui Skirmisher - Cryogunner Legionnaire,en-US
冰树,Cryo Regisvine,en-US
冰槍,Fatui Skirmisher - Cryogunner Legionnaire,en-US
冰樹,Cryo Regisvine,en-US
剃刀,Engulfing Lightning,en-US
剃刀,Engulfing Lightning,en-US
剑光如我，斩尽牛杂！,Cut to the chase!,en-US
剣闘士,Gladiator's Finale,en-US
剧团套,Golden Troupe,en-US
劇團套,Golden Troupe,en-US
劍光如我，斬盡牛雜！,Cut to the chase!,en-US
劲腰傩舞,Evil conquering!,en-US
勁腰儺舞,Evil conquering!,en-US
千岩,Tenacity of the Millelith,en-US
千岩套,Tenacity of the Millelith,en-US
千岩套,Tenacity of the Millelith,en-US
千岩本,Ridge Watch,en-US
千巖本,Ridge Watch,en-US
华馆套,Husk of Opulent Dreams,en-US
厕纸,Skyward Atlas,en-US
古云有螭,The Chi of Yore,en-US
古云有螭,The Chi of Yore,en-US
味增汤,Miso Soup,en-US
味增湯,Miso Soup,en-US
咸鱼大剑,Luxurious Sea-Lord,en-US
喜多院,Kitain Cross Spear,en-US
塵歌壷,Serenitea Pot,en-US
壶,Serenitea Pot,en-US
壷,Serenitea Pot,en-US
壺,Serenitea Pot,en-US
壺,Serenitea Pot,en-US
変なヒルチャール,Unusual Hilichurl,en-US
夜話,Nighttime Whispers in the Echoing Woods,en-US
大伟丘,Unusual Hilichurl,en-US
大偉丘,Unusual Hilichurl,en-US
大剑,Claymore,en-US
大劍,Claymore,en-US
大流血狗,Rifthound,en-US
大流血狗,Rifthound,en-US
天にチョーク,Order guide you.,en-US
天空书,Skyward Atlas,en-US
天空弓,Skyward Harp,en-US
天空弓,Skyward Harp,en-US
天空書,Skyward Atlas,en-US
天空薄荷,Skyward Spine,en-US
天空薄荷,Skyward Spine,en-US
如雷套,Thundering Fury,en-US
如雷套,Thundering Fury,en-US
宗室套,Noblesse Oblige,en-US
宗室套,Noblesse Oblige,en-US
宗室本,Clear Pool and Mountain Cavern,en-US
宗室本,Clear Pool and Mountain Cavern,en-US
小流血狗,Rifthound Whelp,en-US
小流血狗,Rifthound Whelp,en-US
少女套,Maiden Beloved,en-US
少女套,Maiden Beloved,en-US
少女本,Valley of Remembrance,en-US
少女本,Valley of Remembrance,en-US
尿壶,A Thousand Floating Dreams,en-US
尿壺,A Thousand Floating Dreams,en-US
岩使い,Fatui Skirmisher - Geochanter Bracer,en-US
岩本,Domain of Guyun,en-US
岩枪,Fatui Skirmisher - Geochanter Bracer,en-US
岩王爷,Rex Lapis,en-US
