source,target,tgt_lng
"""Chilled Meat""",「냉동 생고기」,ko-KR
"""Chiếc Răng"" Kỳ Lạ",기이한 「이빨」,ko-KR
"""Cuộn Tranh Bầu Trời Rực Lửa""",「불 하늘의 두루마리」,ko-KR
"""Denizin Sakin Renkleri""",「잔잔한 바닷빛」,ko-KR
"""Dispositivo Tubion""",「투르비용 장치」,ko-KR
"""Dispositivo di Tubion""",「투르비용 장치」,ko-KR
"""Dòng Xoáy Trong Bể""",「병 속에 맴도는 경치」,ko-KR
"""Dấu Ấn Sắc Màu""",「회기의 베개 자국」,ko-KR
"""Exalted Earth""",「대지의 왕」,ko-KR
"""Fragments of Innocence""",「동심의 단편」,ko-KR
"""Ngọn gió nhìn thấy được""",「보이는 바람」,ko-KR
"""Silken Print""",「회기의 베개 자국」,ko-KR
"""Sombra Silenciosa do Mar""",「잔잔한 바닷빛」,ko-KR
"""Swirling Scene in a Bottle""",「병 속에 맴도는 경치」,ko-KR
"""Sắc Biển Tĩnh Lặng""",「잔잔한 바닷빛」,ko-KR
"""The Sea's Silent Shade""",「잔잔한 바닷빛」,ko-KR
"""The Visible Winds""",「보이는 바람」,ko-KR
"""Thiết Bị Tourbillon""",「투르비용 장치」,ko-KR
"""Tourbillon Cihazı""",「투르비용 장치」,ko-KR
"""Tourbillon Device""",「투르비용 장치」,ko-KR
"""Visible Winds""",「보이는 바람」,ko-KR
"""Vua Của Mặt Đất""",「대지의 왕」,ko-KR
"""Yüce Toprak""",「대지의 왕」,ko-KR
"""Şişedeki Çalkantılar""",「병 속에 맴도는 경치」,ko-KR
"""กลไกฉายเงาพราย""",「신비한 달의 힘 장치」,ko-KR
"""ทิวทัศน์หมุนวนในขวด""",「병 속에 맴도는 경치」,ko-KR
"""เขี้ยว"" ประหลาด",기이한 「이빨」,ko-KR
A Alegria de Narukami,나루카미 어령의 환희,ko-KR
A Coragem de Narukami,나루카미 어령의 용맹,ko-KR
A Flower Yet to Bloom,어딘가에서 온 못다 핀 꽃,ko-KR
A Pedra Angular das Estrelas e Chamas,별과 불의 초석,ko-KR
A Sabedoria de Narukami,나루카미 어령의 은혜,ko-KR
Aalfleisch,뱀장어 살코기,ko-KR
Abalorio de la tempestad,뇌정의 구슬,ko-KR
Abdomen luminescent,반딧불 정수,ko-KR
Abendrot-Mondfisch,노을 개복치,ko-KR
Abenteuer-EP,모험 경력,ko-KR
Aberrant Core of the Deep Shadow,어둠의 핵,ko-KR
Aberranter Kern der tiefen Schatten,어둠의 핵,ko-KR
Abgebrochener Zahn des borealischen Wolfs,칼바람 울프의 부서진 이빨,ko-KR
Abgekühltes Panzerbruchstück,차갑게 식은 껍질,ko-KR
Abgelagerte Masse,불완전한 증식체,ko-KR
Abgelagerte Wucherung,완전한 증식체,ko-KR
Abgelagertes Fragment,부서진 증식체,ko-KR
Abgemessenes Aufgießen des eingelagerten spirituellen Nektars,요정의 음미,ko-KR
Abgenutzte Bolzenspitze,역전의 화살촉,ko-KR
Abgenutzter Amtsausweis,마모된 표장,ko-KR
Abgetrennter Schweif des Himmelswanderers,키메라의 꽁지깃,ko-KR
Abgrundlichtflosse,그윽한 지느러미,ko-KR
Abiding Angelfish,장수 나비고기,ko-KR
Ablehnung und Urteilsspruch,기각과 판정,ko-KR
Abzeichen für Offiziere,위관의 휘장,ko-KR
Abzeichen für Unteroffiziere,사관의 휘장,ko-KR
Abzeichen für neue Rekruten,신병의 휘장,ko-KR
Acará Devoto,장수 나비고기,ko-KR
Acará Raimei,전류 나비고기,ko-KR
Accreted Fragment,부서진 증식체,ko-KR
Accreted Growth,완전한 증식체,ko-KR
Accreted Mass,불완전한 증식체,ko-KR
Accumulateur d'air de source secrète,비밀근원 분사구,ko-KR
Accumulatore d'aria della Fonte segreta,비밀근원 분사구,ko-KR
Acemi Asker Nişanı,신병의 휘장,ko-KR
Acqua non trascesa,초월하지 못한 물,ko-KR
Acquaint Fate,만남의 인연,ko-KR
Acreción sedimentada,완전한 증식체,ko-KR
Activated Starshroom,활력 넘치는 별 버섯,ko-KR
Acumulador de Ventilação da Fonte Secreta,비밀근원 분사구,ko-KR
Acumulador de aire fuentenigma,비밀근원 분사구,ko-KR
Adalet Felsefesi,「정의」의 철학,ko-KR
Adalet Rehberi,「정의」의 인도,ko-KR
Adalet Öğretisi,「정의」의 가르침,ko-KR
Addio dell'Imperatore del gelo,차르의 결별,ko-KR
Addome luminescente,반딧불 정수,ko-KR
Adeptenschwung-Flakon,선력 가속병,ko-KR
