id,term,src_table
I18N.000ddae58467322b,리플레이,I18N/i18n.txt
I18N.000eb84ff098f1f6,자동 제련,I18N/i18n.txt
I18N.00103633030cdd78,입사 패키지,I18N/i18n.txt
I18N.0015b27e02dbf89f,이벤트 종료됨,I18N/i18n.txt
I18N.0028f72293e7e444,해제,I18N/i18n.txt
I18N.002f0fc64e00c2fe,온라인 보상,I18N/i18n.txt
I18N.00314a9ade195d42,다운로드를 완료했습니다,I18N/i18n.txt
I18N.0039b4b400021b92,빠른 휴식,I18N/i18n.txt
I18N.003a93df9ad1f0ba,로딩 중,I18N/i18n.txt
I18N.003cb4071b406a05,해당 유형은 의뢰 가능한 스테이지가 없습니다,I18N/i18n.txt
I18N.0040cae42aa9f856,전장 나가기,I18N/i18n.txt
I18N.00430d044ca3cd37,상점,I18N/i18n.txt
I18N.00447aba6c14d6d9,항공 운송,I18N/i18n.txt
I18N.0048379938f11bbb,전투 패배,I18N/i18n.txt
I18N.004a8cade91d933a,_num_라운드 소탕 보상,I18N/i18n.txt
I18N.004b5336fdae7c3b,이동,I18N/i18n.txt
I18N.005a1dd83bc26575,포획 완료,I18N/i18n.txt
I18N.005bf816367e8238,다른 4가지 이모션,I18N/i18n.txt
I18N.005f2a81087ecbd3,보물찾기 파티,I18N/i18n.txt
I18N.0062f0a9301be274,최종전,I18N/i18n.txt
I18N.0067b86f943a8668,세트 효과,I18N/i18n.txt
I18N.0068c4cd93738d9d,랭킹,I18N/i18n.txt
I18N.006b883341e37c38,총 대미지,I18N/i18n.txt
I18N.007055e451ab0401,총 포인트,I18N/i18n.txt
I18N.0077d1842dace51f,해당 캐릭터에 아이템을 사용했습니다,I18N/i18n.txt
I18N.007cf4e54a167dd3,스테이지 스페셜 매커니즘,I18N/i18n.txt
I18N.0090ab2df0d9b6c5,메인 속성 선택,I18N/i18n.txt
I18N.0093b43d05d4f017,보상을 받을 수 없습니다,I18N/i18n.txt
I18N.0094fd142ba4446d,돌파,I18N/i18n.txt
I18N.00960f9a2af6b4ef,CAT FANTASY,I18N/i18n.txt
I18N.009e4cf5f62505d3,현재 난이도,I18N/i18n.txt
I18N.009f0184a73c570c,"연결 설정 시간 초과, 다시 시도할까요?",I18N/i18n.txt
I18N.00a873cf1db70744,수령 불가,I18N/i18n.txt
I18N.00ad4941da5e38c8,선택,I18N/i18n.txt
I18N.00b02dc518fa688a,챕터 미해제,I18N/i18n.txt
I18N.00b1d2d4dfef9684,이벤트 기간,I18N/i18n.txt
I18N.00b617d6749132e5,속성을 선택해 전투 초기화,I18N/i18n.txt
I18N.00b69a12d5f059ba,털 색상,I18N/i18n.txt
I18N.00ba6b5b3ec2039f,진입하기,I18N/i18n.txt
I18N.00ba92b4e935efb5,전체 보상 획득 완료!,I18N/i18n.txt
I18N.00bb0a4d1f63c32a,전투지원,I18N/i18n.txt
I18N.00bf531b091fef87,SR 등급 이상의 장비 선택 완료. <color=#E71F55>강회된 장비</color>가 포함됐습니다. 계속 분해할까요?,I18N/i18n.txt
I18N.00c0e20fdb960028,모든 방에 인원이 가득 찼습니다,I18N/i18n.txt
I18N.00c68043abdc74e0,보충 출석,I18N/i18n.txt
I18N.00c6b9b233c07c62,CRITICAL,I18N/i18n.txt
I18N.00d1ec7b9f65996b,장비 각인,I18N/i18n.txt
I18N.00d68b3bd368f4e3,제출,I18N/i18n.txt
I18N.00d78b1800785209,품절,I18N/i18n.txt
I18N.00d9c1574ca5a1cd,현 단계의 블라인드 박스 내 한정 보상 수령 후 해제,I18N/i18n.txt
I18N.00e05b19a2c6e4bb,린 파이팅~!(>w<),I18N/i18n.txt
I18N.00e30c24e8a961b4,동료의 그림자,I18N/i18n.txt
I18N.00e816f7b607dec5,LEVEL UP,I18N/i18n.txt
I18N.00ea8251813f4967,할인,I18N/i18n.txt
I18N.00fe78ec2a4ecaa5,데이터 오류,I18N/i18n.txt
I18N.010b362317a10c6c,조사관,I18N/i18n.txt
I18N.01138912bebdac10,랭킹 보상,I18N/i18n.txt
I18N.011b44f58c9a8454,"한정 할인, <color=#27FFED><size=38>대량</size></color>의 자원 획득",I18N/i18n.txt
I18N.011d62a0af28ae74,DISCOVER,I18N/i18n.txt
I18N.0124bc43e8dff54e,후공,I18N/i18n.txt
I18N.0124c2c9bda9324e,초기화 횟수 <color=#ff4777>_num_</color>회 남음,I18N/i18n.txt
I18N.01259134afd0e42f,이번 라운드에서 참가 신청을 하지 않으셨습니다. 다음 라운드를 기대해 주세요,I18N/i18n.txt
I18N.0134575d18f1c1f2,"쿨타임_num_초 미종료, 발송할 수 없습니다",I18N/i18n.txt
I18N.013bce49e2ebecb9,잔여 공간이 부족합니다.,I18N/i18n.txt
I18N.0144e9bdfef196c7,이벤트 소환,I18N/i18n.txt
I18N.014743e55d9aca22,해제 완료,I18N/i18n.txt
I18N.0152ab860dae77af,지난 시즌 획득을 축하합니다,I18N/i18n.txt
I18N.015e6302cfc84261,새해 한정,I18N/i18n.txt
I18N.0162cf6d815ecb32,입장,I18N/i18n.txt
I18N.01726144b6d1f1db,진형,I18N/i18n.txt
I18N.0178d541a513f348,상대,I18N/i18n.txt
I18N.0181e385bbe46ca5,모집 버튼 쿨타임 중 _num_초,I18N/i18n.txt
I18N.0183294721911ec4,이벤트 카운트다운: %s,I18N/i18n.txt
I18N.0183d408cf27e03b,해딩 캐릭터 오늘 주문 횟수 상한 도달,I18N/i18n.txt
I18N.018423a6bf314d9c,"전투 패배, 연속 전투 중단",I18N/i18n.txt
I18N.0184673c7ede93bd,건설 보상,I18N/i18n.txt
I18N.019062dd49b76318,전투 일시 정지,I18N/i18n.txt
I18N.019943dc03f239f9,주사위 던지기,I18N/i18n.txt
I18N.0199d50a8a6e0c6b,[최정상 경기],I18N/i18n.txt
I18N.019daa99895f7bae,복주머니 열기,I18N/i18n.txt
I18N.01a4e78ffd81bba3,장비,I18N/i18n.txt
I18N.01a9c6d12448185c,미러링 돌파,I18N/i18n.txt
I18N.01b37b36fa5bd4eb,"_level_ 레벨 이상, 심사 불필요",I18N/i18n.txt
I18N.01b416edcbba4b35,(WIFI 환경에서 다운로드하실 것을 추천합니다),I18N/i18n.txt
I18N.01b8abdce79ddb2f,정보,I18N/i18n.txt
I18N.01bd2f03f0a2d766,디저트,I18N/i18n.txt
I18N.01beef54f8688571,수령,I18N/i18n.txt
I18N.01c912c3a35d7f39,레벨 제한,I18N/i18n.txt
I18N.01d2f68f7a976ed8,소장품,I18N/i18n.txt
I18N.01d2fba846b5fefe,조작 가이드,I18N/i18n.txt
