source,target,tgt_lng
A Day Carved From Rising Winds,Ascensão Zéfira,pt-BR
Abenteurer,Aventureiro,pt-BR
Adağın Yankısı,Eco do Sacrifício,pt-BR
Adventurer,Aventureiro,pt-BR
Afortunado,O Sortudo,pt-BR
Alborada de la Estrella del Alba y la Luna,Serenata das Estrelas e da Lua,pt-BR
Aldilà vermiglio,Além-vida Cinábrio,pt-BR
Alim,O Estudioso,pt-BR
Altes Hofritual,Antigo Ritual Real,pt-BR
Altın Kumpanya,Trupe Dourada,pt-BR
Amata fanciulla,Donzela Amada,pt-BR
Amour chéri,Donzela Amada,pt-BR
Ancien rituel royal,Antigo Ritual Real,pt-BR
Archaic Petra,Pedra Arcaica,pt-BR
Archaischer Fels,Pedra Arcaica,pt-BR
Arkaik Taşlar,Pedra Arcaica,pt-BR
Armonik İlham Parçası,Fragmento da Harmonia Fantástica,pt-BR
Artiste martial,Artista Marcial,pt-BR
Asil Minnettarlık,Antigo Ritual Real,pt-BR
Attraversafuochi,Atravessador do Fogo,pt-BR
Au-delà cinabrin,Além-vida Cinábrio,pt-BR
Aubade d'astre et de lune,Serenata das Estrelas e da Lua,pt-BR
Aubade della stella del mattino e della luna,Serenata das Estrelas e da Lua,pt-BR
Aubade of Morningstar and Moon,Serenata das Estrelas e da Lua,pt-BR
Ausbilder,Instrutor,pt-BR
Aventurero,Aventureiro,pt-BR
Aventurier,Aventureiro,pt-BR
Avventuriere,Aventureiro,pt-BR
Aydınlanma Duası,Xamã do Ritual Pyro,pt-BR
Bagliore di Vourukasha,Brilho Vourukasha,pt-BR
Bahar Duası,Orações para a Primavera,pt-BR
Bahtı Açık,O Sortudo,pt-BR
Bande vagabonde,Trupe Itinerante,pt-BR
Bedrückende Desillusionierung im Schatten,Desencantamento na Sombra Profunda,pt-BR
Bereketli Rüyaların Hatıraları,Casca de Sonhos Opulentos,pt-BR
Beschützerinstinkt,Guardião,pt-BR
Bilgelik Duası,Xamã do Ritual Electro,pt-BR
Blitzopfer,Xamã do Ritual Electro,pt-BR
Blizzard Strayer,Herói Invernal,pt-BR
Bloodstained Chivalry,Cavaleiro Manchado de Sangue,pt-BR
Blumen des verlorenen Paradieses,Flor do Paraíso Perdido,pt-BR
Blutiger Weg eines Ritters,Cavaleiro Manchado de Sangue,pt-BR
Blutroter Beweis,Prova Escarlate,pt-BR
Brave Heart,Coração Valente,pt-BR
Brennende Pyro-Hexe,A Bruxa das Chamas Carmesim,pt-BR
Briseur de glace,Herói Invernal,pt-BR
Bruja Carmesí en Llamas,A Bruxa das Chamas Carmesim,pt-BR
Bí Điển Obsidian,Códice de Obsidiana,pt-BR
Bóng Hình Màu Xanh,Sombra Verde,pt-BR
Bằng Chứng Máu Đỏ,Prova Escarlate,pt-BR
Bức Tranh Dũng Sĩ Thành Tro Tàn,Pergaminho do Herói da Cidade Incandescente,pt-BR
Caballería Sanguinaria,Cavaleiro Manchado de Sangue,pt-BR
Cacciatore della Maréchaussée,Caçador das Sombras,pt-BR
Cacciatrice smeraldo,Sombra Verde,pt-BR
Canto di giorni che furono,Canção do Passado,pt-BR
Cavalleria sanguinaria,Cavaleiro Manchado de Sangue,pt-BR
Cazador Fantasmal,Caçador das Sombras,pt-BR
Celestial Gift,Dádiva Celestial,pt-BR
Cesur Yürek,Coração Valente,pt-BR
Chanceux,O Sortudo,pt-BR
Chanson des jours d'antan,Canção do Passado,pt-BR
Chasseur de la Maréchaussée,Caçador das Sombras,pt-BR
Chevalerie ensanglantée,Cavaleiro Manchado de Sangue,pt-BR
Chronik des Wüstenpavillons,Crônicas do Pavilhão do Deserto,pt-BR
Chronique du Pavillon du désert,Crônicas do Pavilhão do Deserto,pt-BR
Codex d'obsidienne,Códice de Obsidiana,pt-BR
Codice d'ossidiana,Códice de Obsidiana,pt-BR
Colère de tonnerre,Trovão Furioso,pt-BR
Compagnia del vagabondo,Trupe Itinerante,pt-BR
Compagnia dorata,Trupe Dourada,pt-BR
Compañía Dorada,Trupe Dourada,pt-BR
Con Bạc,Apostador,pt-BR
Coquille des rêves opulents,Casca de Sonhos Opulentos,pt-BR
Corazón Forjado,Coração Forjado,pt-BR
Corazón de las Profundidades,Profundezas do Coração,pt-BR
Corazón del Guardián,Guardião,pt-BR
Corazón del Guerrero,Coração Valente,pt-BR
Corazón del Viajero,Resolução de Sojourner,pt-BR
Crimson Witch of Flames,A Bruxa das Chamas Carmesim,pt-BR
Cronache del Padiglione nel deserto,Crônicas do Pavilhão do Deserto,pt-BR
Cuore coraggioso,Coração Valente,pt-BR
Cuore della fornace,Coração Forjado,pt-BR
Cuore profondo,Profundezas do Coração,pt-BR
Cuồng Chiến,Berserker,pt-BR
Cáscara de Sueños Opulentos,Casca de Sonhos Opulentos,pt-BR
Cœur de la fournaise,Coração Forjado,pt-BR
Cœur du Brave,Coração Valente,pt-BR
Cœur du Gardien,Guardião,pt-BR
Cœur du Voyageur,Resolução de Sojourner,pt-BR
Deceso del Cinabrio,Além-vida Cinábrio,pt-BR
Deepwood Memories,Memórias da Floresta,pt-BR
Defender's Will,Guardião,pt-BR
Derin Geçitlerin Sonu,Epílogo do Corredor,pt-BR
Derin Gölgelerde Uyanış,Desencantamento na Sombra Profunda,pt-BR
Derin Orman Hatıraları,Memórias da Floresta,pt-BR
Derinliğin Kalbi,Profundezas do Coração,pt-BR
Desert Pavilion Chronicle,Crônicas do Pavilhão do Deserto,pt-BR
Desilusión Congelada en las Sombras,Desencantamento na Sombra Profunda,pt-BR
Disenchantment in Deep Shadow,Desencantamento na Sombra Profunda,pt-BR
Disincanto nell'ombra profonda,Desencantamento na Sombra Profunda,pt-BR
Diệm Liệt Ma Nữ Cháy Rực,A Bruxa das Chamas Carmesim,pt-BR
Domador de Truenos,Lançador de Trovões,pt-BR
Domatore di tuoni,Lançador de Trovões,pt-BR
Dompteur de foudre,Lançador de Trovões,pt-BR
Don céleste,Dádiva Celestial,pt-BR
Doncella Amada,Donzela Amada,pt-BR
Donner beruhigender Weiser,Lançador de Trovões,pt-BR
Donnernder Zorn,Trovão Furioso,pt-BR
Dono del cielo,Dádiva Celestial,pt-BR
Dottoressa errante,O Doutor viajante,pt-BR
Désenchantement dans l'ombre profonde,Desencantamento na Sombra Profunda,pt-BR
Día de los Vientos Alzantes,Ascensão Zéfira,pt-BR
Dòng Hồi Ức Bất Tận,Reminiscência Nostálgica,pt-BR
Dövüş Ustası,Artista Marcial,pt-BR
Dũng Sĩ Trong Băng Giá,Herói Invernal,pt-BR
Dư Âm Tế Lễ,Eco do Sacrifício,pt-BR
Dấu Ấn Ngăn Cách,Selo da Insulação,pt-BR
Echi di un'offerta,Eco do Sacrifício,pt-BR
Echo des Opferfests,Eco do Sacrifício,pt-BR
Echoes of an Offering,Eco do Sacrifício,pt-BR
Eco del Sacrificio,Eco do Sacrifício,pt-BR
