source,target,tgt_lng
Shrubshrews Warrior,树树鼠战士,zh-CN
ウッドモット,树树鼠战士,zh-CN
우드모트 전사,树树鼠战士,zh-CN
樹樹鼠戰士,树树鼠战士,zh-CN
Rabid Shrubshrew Warrior,狂暴鼠战士,zh-CN
アラクレウッドモット,狂暴鼠战士,zh-CN
아라크레 우드모트,狂暴鼠战士,zh-CN
狂暴鼠戰士,狂暴鼠战士,zh-CN
Rabid Shrubshrew Slinger,狂暴鼠投手,zh-CN
アラクレスローモット,狂暴鼠投手,zh-CN
아라크레 스로모트,狂暴鼠投手,zh-CN
Shrubshrews Slinger,树树鼠投手,zh-CN
スローモット,树树鼠投手,zh-CN
스로모트,树树鼠投手,zh-CN
樹樹鼠投手,树树鼠投手,zh-CN
Citadel Shrubshrew,树树鼠堡垒,zh-CN
タワーモット,树树鼠堡垒,zh-CN
타워모트,树树鼠堡垒,zh-CN
樹樹鼠堡壘,树树鼠堡垒,zh-CN
Tusk Minion,獠牙追随者,zh-CN
ビッグボア,獠牙追随者,zh-CN
빅보어,獠牙追随者,zh-CN
獠牙追隨者,獠牙追随者,zh-CN
Spirit of Brutality,猛进之灵,zh-CN
破砕ノ牙,猛进之灵,zh-CN
돌진하는 혼령,猛进之灵,zh-CN
猛進之靈,猛进之灵,zh-CN
Howling Owl,吠啸枭,zh-CN
ブリーズオウル,吠啸枭,zh-CN
브리즈오울,吠啸枭,zh-CN
吠嘯梟,吠啸枭,zh-CN
Gale Owl,狂风青枭,zh-CN
狂風ノ賢者,狂风青枭,zh-CN
광풍의 푸른 올빼미,狂风青枭,zh-CN
狂風青梟,狂风青枭,zh-CN
Fierce Long-Tailed Scorpion,暴烈长尾蝎,zh-CN
オオガマサソリ,暴烈长尾蝎,zh-CN
흉포한 긴꼬리 전갈,暴烈长尾蝎,zh-CN
暴烈長尾蠍,暴烈长尾蝎,zh-CN
Garden of Parasite,寄生之庭,zh-CN
未恋ノ禍実,寄生之庭,zh-CN
기생의 정원,寄生之庭,zh-CN
Enforcer of Silence,静默之抗礼,zh-CN
ナイトメアソルジャー,静默之抗礼,zh-CN
나이트메어 솔저,静默之抗礼,zh-CN
靜默之抗禮,静默之抗礼,zh-CN
Guardian of Thorns,荆棘之抗礼,zh-CN
ナイトメアソルジャー（地）,荆棘之抗礼,zh-CN
나이트메어 솔저 (땅),荆棘之抗礼,zh-CN
荊棘之抗禮,荆棘之抗礼,zh-CN
Oppressor of Torrents,狂潮之抗礼,zh-CN
ナイトメアソルジャー（水）,狂潮之抗礼,zh-CN
나이트메어 솔저 (물),狂潮之抗礼,zh-CN
狂潮之抗禮,狂潮之抗礼,zh-CN
Suppressor of Lava,熔芯的抗礼,zh-CN
ナイトメアソルジャー（火）,熔芯的抗礼,zh-CN
용암 기사,熔芯的抗礼,zh-CN
熔芯之抗禮,熔芯的抗礼,zh-CN
Subjugator of Firmament,苍穹之抗礼,zh-CN
ナイトメアソルジャー（風）,苍穹之抗礼,zh-CN
나이트메어 솔저 (바람),苍穹之抗礼,zh-CN
蒼穹之抗禮,苍穹之抗礼,zh-CN
Protector of Radiance,闪熠之抗礼,zh-CN
ナイトメアソルジャー（光）,闪熠之抗礼,zh-CN
나이트메어 솔저 (빛),闪熠之抗礼,zh-CN
閃熠之抗禮,闪熠之抗礼,zh-CN
Golem of Nightmares,梦魇之抗礼,zh-CN
ナイトメアソルジャー（闇）,梦魇之抗礼,zh-CN
나이트메어 솔저 (어둠),梦魇之抗礼,zh-CN
夢魘之抗禮,梦魇之抗礼,zh-CN
Armadillo Fish,犰鱼,zh-CN
タヌキウオ,犰鱼,zh-CN
구어,犰鱼,zh-CN
犰魚,犰鱼,zh-CN
Armadillo Fish: Rock,犰鱼·重岩,zh-CN
チャタヌキウオ,犰鱼·重岩,zh-CN
구어 (땅),犰鱼·重岩,zh-CN
犰魚·重巖,犰鱼·重岩,zh-CN
Armadillo Fish: Torrent,犰鱼·湍流,zh-CN
アオタヌキウオ,犰鱼·湍流,zh-CN
구어 (물),犰鱼·湍流,zh-CN
犰魚·湍流,犰鱼·湍流,zh-CN
Armadillo Fish: Heat,犰鱼·灼热,zh-CN
アカタヌキウオ,犰鱼·灼热,zh-CN
구어 (불),犰鱼·灼热,zh-CN
犰魚·灼熱,犰鱼·灼热,zh-CN
Armadillo Fish: Gust,犰鱼·呼啸,zh-CN
ミドリタヌキウオ,犰鱼·呼啸,zh-CN
구어 (바람),犰鱼·呼啸,zh-CN
犰魚·呼嘯,犰鱼·呼啸,zh-CN
Armadillo Fish: Radiance,犰鱼·耀光,zh-CN
ライトタヌキウオ,犰鱼·耀光,zh-CN
구어 (빛),犰鱼·耀光,zh-CN
犰魚·耀光,犰鱼·耀光,zh-CN
Armadillo Fish: Shadow,犰鱼·暗影,zh-CN
ダークタヌキウオ,犰鱼·暗影,zh-CN
구어 (어둠),犰鱼·暗影,zh-CN
犰魚·暗影,犰鱼·暗影,zh-CN
Steam Pot Hammer,汽锅铁锤,zh-CN
ボイラーブランチ,汽锅铁锤,zh-CN
보일러 브랜치,汽锅铁锤,zh-CN
汽鍋鐵錘,汽锅铁锤,zh-CN
Steam Pot Hammer: Rock,汽锅铁锤·重岩,zh-CN
ボイラーブランチ（地）,汽锅铁锤·重岩,zh-CN
보일러 브랜치 (땅),汽锅铁锤·重岩,zh-CN
汽鍋鐵錘·重巖,汽锅铁锤·重岩,zh-CN
Steam Pot Hammer: Torrent,汽锅铁锤·湍流,zh-CN
ボイラーブランチ（水）,汽锅铁锤·湍流,zh-CN
보일러 브랜치 (물),汽锅铁锤·湍流,zh-CN
汽鍋鐵錘·湍流,汽锅铁锤·湍流,zh-CN
Steam Pot Hammer: Heat,汽锅铁锤·灼热,zh-CN
ボイラーブランチ（火）,汽锅铁锤·灼热,zh-CN
보일러 브랜치 (불),汽锅铁锤·灼热,zh-CN
汽鍋鐵錘·灼熱,汽锅铁锤·灼热,zh-CN
Steam Pot Hammer: Gust,汽锅铁锤·呼啸,zh-CN
ボイラーブランチ（風）,汽锅铁锤·呼啸,zh-CN
보일러 브랜치 (바람),汽锅铁锤·呼啸,zh-CN
汽鍋鐵錘·呼嘯,汽锅铁锤·呼啸,zh-CN
Steam Pot Hammer: Radiance,汽锅铁锤·耀光,zh-CN
ボイラーブランチ（光）,汽锅铁锤·耀光,zh-CN
보일러 브랜치 (빛),汽锅铁锤·耀光,zh-CN
汽鍋鐵錘·耀光,汽锅铁锤·耀光,zh-CN
Steam Pot Hammer: Shadow,汽锅铁锤·暗影,zh-CN
ボイラーブランチ（闇）,汽锅铁锤·暗影,zh-CN
보일러 브랜치 (어둠),汽锅铁锤·暗影,zh-CN
汽鍋鐵錘·暗影,汽锅铁锤·暗影,zh-CN
Trial Co-op Unit Model Ⅱ,试做协力机贰型,zh-CN
試作協力マシンⅡ,试做协力机贰型,zh-CN
테스트 협력 기기 2형,试做协力机贰型,zh-CN
