source,target,tgt_lng
"""A Regular""",「常連客」,ja-JP
"""All is fair in war.""",詭計も戦争に不可欠だ。,ja-JP
"""Auspicioso 'Cabeza de León'""",幸せをもたらす「獅首」,ja-JP
"""Brother""",「兄ちゃん」,ja-JP
"""Dogs of War""",猛犬の噂,ja-JP
"""Im Krieg ist alles erlaubt.""",詭計も戦争に不可欠だ。,ja-JP
"""Irmão""",「兄ちゃん」,ja-JP
"""Perros de Guerra""",猛犬の噂,ja-JP
"""Qingloong ergue-se, e os monstros se vão""... Toda criança em Jinzhou conhece essa cantiga de cor. Minha confiança repousa em Jiyan, pois com sua proteção as Dissonâncias Transgressoras nunca cruzarão as nossas fronteiras.",「青龍の旗を掲げれば、どんな残像も怯えて逃げる」……ですか。童謡になるのも頷けますね。忌炎がいる限り、この今州が破れる事などあり得ません。,ja-JP
"""Qingloong rise, monsters gone""... Every child in Jinzhou knows this nursery rhyme by heart. My faith rests with Jiyan, for with his protection the Tacet Discords will never breach our borders.",「青龍の旗を掲げれば、どんな残像も怯えて逃げる」……ですか。童謡になるのも頷けますね。忌炎がいる限り、この今州が破れる事などあり得ません。,ja-JP
"""Qingloong se levanta, los monstruos se van""... Todos los niños en Jinzhou conocen esta canción de cuna de memoria. Mi fe está en Jiyan, porque con su protección, las Disonancias Tácitas nunca cruzarán nuestras fronteras.",「青龍の旗を掲げれば、どんな残像も怯えて逃げる」……ですか。童謡になるのも頷けますね。忌炎がいる限り、この今州が破れる事などあり得ません。,ja-JP
"""Shorekeeper ""... ชื่อนี้เหมาะกับฉันดีนะ ตรงกับจุดมุ่งหมายและแรงผลักดันของฉัน... เพราะทุกอย่างมีอยู่ได้ก็เพราะคุณ",ショアキーパー、いい名前。あなたのための決意と信念を感じる。,ja-JP
"""The Shorekeeper""... This name suits me well enough. It aligns with my purpose and drive: they only exist because of you.",ショアキーパー、いい名前。あなたのための決意と信念を感じる。,ja-JP
"""Todo es justo en la guerra.""",詭計も戦争に不可欠だ。,ja-JP
"""Um Cliente Habitual""",「常連客」,ja-JP
"""ขาประจำ""",「常連客」,ja-JP
"""ผู้ส่งสารศักดิ์สิทธิ์"" สินะ?",これが、「神の使い」の姿……？,ja-JP
"""พี่ชาย""",「兄ちゃん」,ja-JP
"""มังกรครามจงเจริญ ทาเซ็ตดิสคอร์ดจงหายไป""... เด็กทุกคนในเมืองจินโจวต่างท่องคำกลอนจากสถานรับเลี้ยงเด็กนี้ได้จนขึ้นใจ ฉันเชื่อมั่นและศรัทธาใน Jiyan เพราะการปกป้องของเขาช่วยให้ทาเซ็ตดิสคอร์ดไม่อาจเยื้องกรายเข้ามาในเขตแดนของจินโจวได้",「青龍の旗を掲げれば、どんな残像も怯えて逃げる」……ですか。童謡になるのも頷けますね。忌炎がいる限り、この今州が破れる事などあり得ません。,ja-JP
"""สงครามยุติธรรมเสมอ""",詭計も戦争に不可欠だ。,ja-JP
"""สุนัขรับใช้สงคราม""",猛犬の噂,ja-JP
"""หัวสิงโต"" มงคล",幸せをもたらす「獅首」,ja-JP
"""อาหารพื้นๆ"" ไงล่ะ หมายถึงอาหารที่เอคโค่ทำเองล้วนๆ ไม่มีฝีมือคนผสมน่ะสิ ""อาหารพื้นๆ"" รสจืดชืดทุกอย่างเลย... เอคโค่ที่เซปติมอนต์เกลียดเครื่องปรุงหรือไงนะ?",「ヴィトルズ」だな――あぁ、人じゃなくて音骸が作った飯のことだ。どうもあっさりした味付けでよ……もしかして、セブン・ヒルズの音骸は調味料が嫌いなのか？,ja-JP
'Bout to get spicy.,面倒なのが来たな。,ja-JP
'Preciate the assist... I'm startin' to get used to this.,ありがとう……少しずつ慣れてきたわ。,ja-JP
'Tis but a splash.,小さな波さ。,ja-JP
's nothing...,大したことないわ。,ja-JP
(Bruit d'effort - Épuisement),台詞なし,ja-JP
(Bruit d'effort),ええ、踊りましょう。楽しい時間だったわ。,ja-JP
(Bruit d'effort),これを、こうして……ふふっ、簡単ね。,ja-JP
(Bruit d'effort),台詞なし,ja-JP
(Bruit d'effort),台詞なし。,ja-JP
(Bruit d'effort) La douleur est mon châtiment...,くっ……救済の過程に、苦しみはつきものです。,ja-JP
(Bruits d'effort),台詞なし,ja-JP
(Contemplando),台詞なし,ja-JP
(Contemplating),台詞なし,ja-JP
(Contemplation),台詞なし,ja-JP
(Effort Sound),台詞なし,ja-JP
(Effort Sound),台詞なし。,ja-JP
(Effort Sounds),ほやっ——,ja-JP
(Effort Sounds),台詞なし,ja-JP
(Effort sound),うぅ……しまった。,ja-JP
(Effort sound),台詞なし,ja-JP
(Effort sound),台詞なし。,ja-JP
(Effort sound),行こう。,ja-JP
(Effort sounds),ええ、踊りましょう。楽しい時間だったわ。,ja-JP
(Effort sounds),これを、こうして……ふふっ、簡単ね。,ja-JP
(Effort sounds),台詞なし。,ja-JP
(En contemplant),台詞なし,ja-JP
(Gähnt) Ich bin erledigt.,疲れましたね、休憩を……,ja-JP
(Hmm...),……よし。,ja-JP
(Hmm...),台詞なし,ja-JP
(Interjection),うぅ……しまった。,ja-JP
(Interjection),うっ……しまった。,ja-JP
(Interjection),これでどう？,ja-JP
(Interjection),っく…まだまだ！,ja-JP
(Interjection),はっ。,ja-JP
(Interjection),ふっ！,ja-JP
