source,target,tgt_lng
"""กวาดล้าง""",「殲滅」,ja-JP
"""คอมโบ - กระสุนดังโงะ""",「連撃・餅団子ミサイル」,ja-JP
"""คอมโบ - กระสุนดังโงะ"": สร้างความเสียหายเท่ากับ {0} ของ ATK",「連撃・餅団子ミサイル」：攻撃力{0}分のダメージを与える。,ja-JP
"""คอมโบ - กระสุนดังโงะเสริมพลัง""",「連撃・餅団子ミサイル・改」,ja-JP
"""คอมโบ - กระสุนดังโงะเสริมพลัง"": สร้างความเสียหายเท่ากับ {0} ของ ATK",「連撃・餅団子ミサイル・改」：攻撃力{0}分のダメージを与える。,ja-JP
"""คอมโบ - กระสุนสนับสนุน""",「連撃・援護の弾」,ja-JP
"""คอมโบ - กระสุนสนับสนุน"": สร้างความเสียหายเท่ากับ {0} ของ ATK",「連撃・援護の弾」：攻撃力{0}分のダメージを与える。,ja-JP
"""คอมโบ - กระสุนสนับสนุนเสริมพลัง""",「連撃・援護の弾・改」,ja-JP
"""คอมโบ - กระสุนสนับสนุนเสริมพลัง"": สร้างความเสียหายเท่ากับ {0} ของ ATK",「連撃・援護の弾・改」：攻撃力{0}分のダメージを与える。,ja-JP
"""คอมโบ - ของหวานจู่โจม""",「連撃・スイーツクラッシュ」,ja-JP
"""คอมโบ - ของหวานจู่โจม"": สร้างความเสียหายเท่ากับ {0} ของ ATK",「連撃・スイーツクラッシュ」：攻撃力{0}分のダメージを与える。,ja-JP
"""คอมโบ - ของหวานจู่โจมเสริมพลัง""",「連撃・スイーツクラッシュ・改」,ja-JP
"""คอมโบ - ของหวานจู่โจมเสริมพลัง"": สร้างความเสียหายเท่ากับ {0} ของ ATK",「連撃・スイーツクラッシュ・改」：攻撃力{0}分のダメージを与える。,ja-JP
"""จิตข่มขวัญ""",「威圧」,ja-JP
"""จิตวิญญาณกระบี่""",「剣魄」,ja-JP
"""ตำนานกิ่งสุวรรณ""",『ゴールデンブランチ』,ja-JP
"""ตำนานกิ่งสุวรรณ"" คือบทกวีเล่าเรื่องยาวอันเก่าแก่ของรินาซิตา ซึ่งเป็นงานศิลปะที่เชื่อมโยงตำนานพื้นบ้านของแต่ละชนเผ่าเข้ากับการเผยแผ่ของเซนติเนล และได้บันทึกต้นกำเนิดของงานคาร์นิวัลไว้อย่างละเอียด",『ゴールデンブランチ』は、リナシータに古くから伝わる長い叙事詩である。これは、各民族の言い伝えと歳主の神託を、初めて密接に結びつけた著作であり、カルネヴァーレの起源についても詳細に記されている。,ja-JP
"""ตำราพยากรณ์""",「予言の書」,ja-JP
"""ถูกโจมตี""",「被弾」,ja-JP
"""บทเพลงทองคำ""",“黄金の歌”,ja-JP
"""บูสต์ - Namipon ช่วยเหลือ""",「増幅・ナミポンの応援」,ja-JP
