source,target,tgt_lng
"""Chest Mimic"" สามารถค้นหาการ์ด ""สมบัติ"" ในเด็คได้ โปรดลองใช้สกิล ""แปรสภาพ"" ของมัน",「秘蔵ミミック」は、デッキにある秘蔵をサーチすることができる。「変幻」スキルを使ってみよう,ja-JP
"""Door of Unity""",繋ぎの扉,ja-JP
"""Metaphor"" provides special buffs.",【メタファー】は特別なバフを付与する,ja-JP
"""Metáfora"" proporciona mejoras especiales.",【メタファー】は特別なバフを付与する,ja-JP
"""Nível Secreto"" da Denia",ダーニャの「隠しステージ」,ja-JP
"""Obstinación"" disminuirá gradualmente si Jiyan no golpea a un objetivo en 15 s.",15秒以内に目標に命中しない場合、【破陣値】は徐々に減少する,ja-JP
"""Portal da Unidade""",繋ぎの扉,ja-JP
"""Resolve"" will gradually decrease if Jiyan does not hit a target within 15s.",15秒以内に目標に命中しない場合、【破陣値】は徐々に減少する,ja-JP
"""Smiter รูปแบบฝึกซ้อม"" จะเฝ้าระวังพื้นที่ช่องที่สองด้านหน้า เมื่อผู้พเนจรเคลื่อนผ่านจะกระตุ้นกลไกการติดตามของมัน",「融躯の戦士・演武型」は前方2マス目を監視。通過すると追跡が始まる。,ja-JP
"""Umbra"" is continuously consumed during Dark Surge status.",暗湧状態は継続的に【暗流】を消費する,ja-JP
"""Umbra"" é continuamente consumida durante o estado de Surto Tenebroso.",暗湧状態は継続的に【暗流】を消費する,ja-JP
"""กุญแจความเชื่อมั่น"" ที่ได้รับจากการแข่งขัน สามารถใช้ปลดล็อกบัฟเพิ่มเติมได้",レースで獲得した「トラストトークン」で、追加効果を解放できる,ja-JP
"""ความมุ่งมั่น"" จะลดลงเรื่อยๆ หากจียานไม่ได้โจมตีเป้าหมายภายใน 15 วินาที",15秒以内に目標に命中しない場合、【破陣値】は徐々に減少する,ja-JP
"""ค่าสถานะ"" ยังจะมอบบัฟเพิ่มเติมอีกด้วย",「属性オーブ」はさらに追加のステータスバフを提供する,ja-JP
"""ด่านลับ"" ของ Denia",ダーニャの「隠しステージ」,ja-JP
"""ประตูแห่งเอกภาพ""",繋ぎの扉,ja-JP
"""วิมานความทรงจำ""",「記憶の宮殿」,ja-JP
"""วิมานความทรงจำ"" - รูปภาพคือกุญแจ",「記憶の宮殿」-鍵となる写真,ja-JP
"""วิมานความทรงจำ"" - รูปภาพที่เปรอะเปื้อน",「記憶の宮殿」-汚れた写真,ja-JP
"""อุปลักษณ์"" จะมอบบัฟพิเศษและ ""ค่าสถานะ"" ให้",「メタファー」は特殊なバフ効果と「属性オーブ」を提供する,ja-JP
"""อุปลักษณ์"" จะมอบบัฟพิเศษให้",【メタファー】は特別なバフを付与する,ja-JP
"""เงามืด"" จะถูกใช้อย่างต่อเนื่องในระหว่างสถานะสถานะความมืดปกคลุม",暗湧状態は継続的に【暗流】を消費する,ja-JP
"""แสง"" ที่เคลื่อนที่จะปลุกร่างกัดกร่อนที่หลับใหลอยู่ตามทางให้ตื่นขึ้น โปรดระมัดระวัง",移動する「光点」は、道中の侵蝕された像を目覚めさせるので、気をつけて対処しよう。,ja-JP
"""แฮ็กด่วน""",「クイックハック」使用ルール,ja-JP
+ Salir del modo inmersivo.,+で没入感重視モードを終了する,ja-JP
+ para alternar el modo inmersivo rápidamente.,+で没入感重視モードをオンオフできる,ja-JP
+ para entrar ou sair rapidamente do Modo de Imersão.,+で没入感重視モードをオンオフできる,ja-JP
+ para sair do Modo de Imersão,+で没入感重視モードを終了する,ja-JP
+ quitter le mode immersif,+で没入感重視モードを終了する,ja-JP
+ to exit Immersion Mode,+で没入感重視モードを終了する,ja-JP
+ to quickly enter or exit Immersion Mode.,+で没入感重視モードをオンオフできる,ja-JP
