source,target,tgt_lng
"""Aquele Garoto vai Fazer uma Fortuna..."" (Efeito)",「あいつらが金を稼ぐことは…」（発動中）,ja-JP
"""Bir Zamanlar Karanlık Felaketi Uzak Tutan Yalnız Rüzgar...""",「かつて孤独な風が漆黒の災いを止めたように…」,ja-JP
"""Burada Görülecek Bir Şey Yok"" Tamoto",平然とするたもと,ja-JP
"""Bá Vương Tối Thượng Siêu Cấp Ma Kiếm""",「スーパーアルティメット覇王魔剣」,ja-JP
"""Called In For Cleanup"" (Active)",「清掃作業」（発動中）,ja-JP
"""Called In For Cleanup"" (ระหว่างเกิดผล)",「清掃作業」（発動中）,ja-JP
"""Coi Đồ Nhóc Đó Kiếm Tiền..."" (Đang có hiệu lực)",「あいつらが金を稼ぐことは…」（発動中）,ja-JP
"""Colui che si oppose alle maree delle acque oscure come un macigno...""",「かつて、黒水の奔流を遮った磐石の如く…」,ja-JP
"""Công Việc Dọn Dẹp"" (Đang có hiệu lực)",「清掃作業」（発動中）,ja-JP
"""Cùng Nghe Ta Ca Tụng, Nâng Ly Rượu Tình Yêu!""",「僕の歌を聴きたまえ——さあ 愛の杯を掲げよう！」,ja-JP
"""Duyun Sesimi! Aşk Kadehini Kaldıralım!""",「僕の歌を聴きたまえ——さあ 愛の杯を掲げよう！」,ja-JP
"""Ergueu-se como um penhasco contra a maré das águas escuras...""",「かつて、黒水の奔流を遮った磐石の如く…」,ja-JP
"""Flower-Feather Clan"" (In Effect)",「花翼の集」（発動中）,ja-JP
"""Hear Me — Let Us Raise the Chalice of Love!""",「僕の歌を聴きたまえ——さあ 愛の杯を掲げよう！」,ja-JP
"""Humanity's Name"" Unfettered",「人の名」解放,ja-JP
"""Hội Hoa Vũ"" (Đang có hiệu lực)",「花翼の集」（発動中）,ja-JP
"""Hỡi Đôi Môi, Hãy Dệt Và Ngân Nga Khúc Hát""",「唇よ歌を紡ぎて詩を織りなせ」,ja-JP
"""I'd Rather Lose Money Myself..."" (In Effect)",「あいつらが金を稼ぐことは…」（発動中）,ja-JP
"""I'd Rather Lose Money Myself..."" (ระหว่างเกิดผล)",「あいつらが金を稼ぐことは…」（発動中）,ja-JP
"""Karanlık Gelgitlerin Yıkamadığı Kadim Kaya...""",「かつて、黒水の奔流を遮った磐石の如く…」,ja-JP
"""Lavoro di pulizia"" (Attiva)",「清掃作業」（発動中）,ja-JP
"""Libiamo ne' lieti calici!""",「僕の歌を聴きたまえ——さあ 愛の杯を掲げよう！」,ja-JP
"""Nothing to See Here"" Tamoto",平然とするたもと,ja-JP
"""O Lips, Weave Me Songs and Psalms""",「唇よ歌を紡ぎて詩を織りなせ」,ja-JP
"""Once Stood Against the Tide of Dark Waters Like Bedrock...""",「かつて、黒水の奔流を遮った磐石の如く…」,ja-JP
"""Once, the Lone Wind That Kept the Dark Calamity at Bay...""",「かつて孤独な風が漆黒の災いを止めたように…」,ja-JP
"""Para Kaybetmeyi Yeğlerim..."" (Etkin)",「あいつらが金を稼ぐことは…」（発動中）,ja-JP
"""Preferirei perdere soldi io stesso..."" (in uso)",「あいつらが金を稼ぐことは…」（発動中）,ja-JP
"""Salmodiate, o mie labbra""",「唇よ歌を紡ぎて詩を織りなせ」,ja-JP
"""Senhores, Escutem-me, Ergamos a Taça do Amor!""",「僕の歌を聴きたまえ——さあ 愛の杯を掲げよう！」,ja-JP
"""Spada magica del Super Signore Supremo""",「スーパーアルティメット覇王魔剣」,ja-JP
"""Temizlik İşi Vardı"" (Etkin)",「清掃作業」（発動中）,ja-JP
"""Trabalho de limpeza"" (Efeito)",「清掃作業」（発動中）,ja-JP
"""Từng Như Ngọn Gió Cô Độc Ngăn Chặn Sự Lan Rộng Của Bóng Tối...""",「かつて孤独な風が漆黒の災いを止めたように…」,ja-JP
"""Từng Như Tảng Đá Ngăn Dòng Nước Đen...""",「かつて、黒水の奔流を遮った磐石の如く…」,ja-JP
"""Ultimate Overlord's Mega Magic Sword""",「スーパーアルティメット覇王魔剣」,ja-JP
"""Um Vento Solitário Impediu Uma Vez a Escuridão de se Espalhar...""",「かつて孤独な風が漆黒の災いを止めたように…」,ja-JP
"""Un tempo, il vento solitario che teneva a bada l'oscura calamità...""",「かつて孤独な風が漆黒の災いを止めたように…」,ja-JP
"""Yüce Lordun Devasa Büyü Kılıcı""",「スーパーアルティメット覇王魔剣」,ja-JP
"""Çiçek Tüyü Klanı"" (Etkin)",「花翼の集」（発動中）,ja-JP
"""Ó, Lábios, Recitem Salmos e Canções!""",「唇よ歌を紡ぎて詩を織りなせ」,ja-JP
"""İnsanlığın Adı"" Artık Özgür",「人の名」解放,ja-JP
"""Şarkıdan ve İlahiden Başkasını Okumasın Bu Dudaklar""",「唇よ歌を紡ぎて詩を織りなせ」,ja-JP
"""ตัวอย่างเสียงต้นฉบับ"" - น้ำ",「サンプル音源」・水,ja-JP
"""ตัวอย่างเสียงต้นฉบับ"" - น้ำแข็ง",「サンプル音源」・氷,ja-JP
"""ตัวอย่างเสียงต้นฉบับ"" - หิน",「サンプル音源」・岩,ja-JP
"""ตัวอย่างเสียงต้นฉบับ"" - ไฟ",「サンプル音源」・炎,ja-JP
"""ตัวอย่างเสียงต้นฉบับ"" - ไฟฟ้า",「サンプル音源」・雷,ja-JP
"""พรแห่งจ้าวอัคคี""",「焔の主の祝福」,ja-JP
"""มังกรร้าย""",「悪龍」,ja-JP
"""วงศ์ปีกบุปผา"" (ระหว่างเกิดผล)",「花翼の集」（発動中）,ja-JP
*brüll*! *brüll*!,キュイッ！キュイッ！,ja-JP
*brüll*!!!,キュイッ！,ja-JP
A Arte do Orçamento,積算士の技巧,ja-JP
A Arte do Orçamento (Efeito),積算士の技巧（発動中）,ja-JP
A Bocajarro,鉄拳闘技,ja-JP
A Bruxa das Chamas Carmesim,燃え盛る炎の魔女,ja-JP
A Cold Blade Like a Shadow,流影幻視の冷刃,ja-JP
A Doca,船渠剣,ja-JP
A Estrela Chegou: Grande Colapso Vulcânico,シャイニングヴェント・大火山おろし,ja-JP
A Hero of Justice's Triumph,正義のヒーローの凱旋,ja-JP
A Princesa Javali (Efeito),イノシシプリンセス（発動中）,ja-JP
A Responsabilidade de um Gênio Mecânico,天才なりの構築責任,ja-JP
A Subordinate's Skills,官吏の才知,ja-JP
A Summation of Interest,好奇を以て要義と為す,ja-JP
A Thousand Floating Dreams,千夜に浮かぶ夢,ja-JP
A Thousand Young,幾千万の子孫,ja-JP
A sangue freddo,冷血の剣,ja-JP
A/S 포탄,アフターサービス弾,ja-JP
ANG-Bonus,攻撃力アップ,ja-JP
ATK Bonus,攻撃力アップ,ja-JP
ATK Decrease,攻撃力ダウン,ja-JP
ATK Increase,攻撃力アップ,ja-JP
Abanador de Penas Vermelhas (Efeito),赤羽団扇（発動中）,ja-JP
Abandon mystique,忘玄,ja-JP
Abandono Místico,忘玄,ja-JP
Abandono místico,忘玄,ja-JP
Abanico de plumas rojas (efecto activado),赤羽団扇（発動中）,ja-JP
Abbandono mistico,忘玄,ja-JP
Abenteuer abgeschlossen!,冒険クリア！,ja-JP
Abençoador,瑞獣庇護,ja-JP
Abertura da Cortina da Neve,雪影の幕をひらく時,ja-JP
Abgeworfene Karte(n),破棄したカードの数,ja-JP
Abito cerimoniale,儀来羽衣,ja-JP
Abklingphase für Wiederbelebung läuft,復活クールタイム中,ja-JP
Abondance de phlogistique (En effet),燃素満タン（発動中）,ja-JP
Abrace os Ventos,余風の抱擁,ja-JP
Abraza los vientos,余風の抱擁,ja-JP
Abrecaminos del juramento|s1:abrecaminos del juramento,啓途誓使,ja-JP
Abschließender Beifall,フィナーレの喝采,ja-JP
Absorbierter Effekt – Anemo,吸収効果·風元素,ja-JP
Absorbierter Effekt – Dendro,吸収効果·草元素,ja-JP
Absorbierter Effekt – Elektro,吸収効果·雷元素,ja-JP
Absorbierter Effekt – Geo,吸収効果·岩元素,ja-JP
Absorbierter Effekt – Hydro,吸収効果·水元素,ja-JP
Absorbierter Effekt – Kryo,吸収効果·氷元素,ja-JP
Absorbierter Effekt – Pyro,吸収効果·炎元素,ja-JP
Absorption Effect: Anemo,吸収効果·風元素,ja-JP
Absorption Effect: Cryo,吸収効果·氷元素,ja-JP
Absorption Effect: Dendro,吸収効果·草元素,ja-JP
Absorption Effect: Electro,吸収効果·雷元素,ja-JP
Absorption Effect: Geo,吸収効果·岩元素,ja-JP
Absorption Effect: Hydro,吸収効果·水元素,ja-JP
Absorption Effect: Pyro,吸収効果·炎元素,ja-JP
Absorção: Anemo,吸収効果·風元素,ja-JP
Absorção: Cryo,吸収効果·氷元素,ja-JP
Absorção: Dendro,吸収効果·草元素,ja-JP
Absorção: Electro,吸収効果·雷元素,ja-JP
Absorção: Geo,吸収効果·岩元素,ja-JP
Absorção: Hydro,吸収効果·水元素,ja-JP
Absorção: Pyro,吸収効果·炎元素,ja-JP
Abundant Phlogiston (In Effect),燃素満タン（発動中）,ja-JP
Abyssal Mayhem: Hydrospout,淵の災い·復水放流,ja-JP
Abyssal Tides,アビスの潮騒,ja-JP
Accidenti!,キュイッ！,ja-JP
Acción adicional|s1:acción adicional,追加アクション,ja-JP
Accruing Power,威烈蓄積,ja-JP
Accumulation de puissance,威烈蓄積,ja-JP
Accumulo di potere,威烈蓄積,ja-JP
Acil Neko Kargo,ネコ箱急便,ja-JP
Action supplémentaire,追加アクション,ja-JP
Actions gain less Energy,アクションによるチャージ回復が減少,ja-JP
Activated,活発状態,ja-JP
Aculeo di ghiaccio,氷翎,ja-JP
Acúmulo de Poder,威烈蓄積,ja-JP
Acı Savaş: Gelişmiş,屈強なる戦意·上,ja-JP
Acı Savaş: Orta,屈強なる戦意·中,ja-JP
Acı Savaş: Temel,屈強なる戦意·下,ja-JP
Acımasız İhtişam,龍威,ja-JP
Acının İntikamı,苦痛返上,ja-JP
Adalet Kahramanının Zaferi,正義のヒーローの凱旋,ja-JP
Adağın Yankısı,来歆の余響,ja-JP
Adept Technique,熟練の技,ja-JP
Adeptal Legacy,桂子仙機,ja-JP
Adeptus Doyuran (Etkin),仙跳牆（発動中）,ja-JP
Adeptus Mirası,桂子仙機,ja-JP
Adeptus' Temptation (In Effect),仙跳牆（発動中）,ja-JP
Adeptus' Temptation (ระหว่างเกิดผล),仙跳牆（発動中）,ja-JP
Adil Yargı,衡平な裁量,ja-JP
Adventure Completed!,冒険クリア！,ja-JP
Adventurer's Bandana,冒険者のバンダナ,ja-JP
Aegis of Abyssal Flame,淵炎の加護,ja-JP
Aeon Wave,万世の激浪,ja-JP
Aerial Superiority,空中優勢,ja-JP
Aeroánima|s1:aeroánima,霊風,ja-JP
Affûtage de lame,刃の研磨,ja-JP
Afiar a Lâmina,刃の研磨,ja-JP
Afinidade Mágica,喰魔,ja-JP
After-Sales Service,アフターサービス弾,ja-JP
After-Sales Service Rounds,アフターサービス弾,ja-JP
Agencement vertical,縦陣戦力統括,ja-JP
Aggressore dei Fatui,ファデュイの伏兵,ja-JP
Aggressore dei Fatui: Dama degli specchi,ファデュイの伏兵·ミラーメイデン,ja-JP
Aggressore dei Fatui: Electromartello d'assalto,ファデュイの伏兵·前鋒軍·雷ハンマー,ja-JP
Aggressore dei Fatui: Fante Pyrocacciatore,ファデュイの伏兵·遊撃兵·炎銃,ja-JP
Aggressore dei Fatui: Maga Cicin di Cryo,ファデュイの伏兵·氷蛍術師,ja-JP
Agile Switch,高速キャラチェンジ,ja-JP
"Agitato, non ""miaoscolato""",クールキャッツクロー,ja-JP
Agua sacramental|s1:agua sacramental,霧雨の秘跡,ja-JP
