source,target,tgt_lng
Abgrundbote – Reißender Strom,アビスの使徒·激流,ja-JP
Abgrundsänger – Abgrundflammen,アビスの詠唱者·淵炎,ja-JP
Abgrundsänger – Lila Blitze,アビスの詠唱者・紫電,ja-JP
Abyss Herald - Wicked Torrents,アビスの使徒·激流,ja-JP
Abyss Herald: Wicked Torrents,アビスの使徒·激流,ja-JP
Abyss Lector - Fathomless Flames,アビスの詠唱者·淵炎,ja-JP
Abyss Lector - Violet Lightning,アビスの詠唱者・紫電,ja-JP
Abyss Lector: Fathomless Flames,アビスの詠唱者·淵炎,ja-JP
Abyss Lector: Violet Lightning,アビスの詠唱者・紫電,ja-JP
Aerofidio Sacróseo,聖骸トビヘビ,ja-JP
Agente dei Fatui di Pyro,ファデュイ·デットエージェント·炎,ja-JP
Aino,アイノ,ja-JP
Albedo,アルベド,ja-JP
Alhacén,アルハイゼン,ja-JP
Alhaitham,アルハイゼン,ja-JP
All-Devouring Narwhal,呑星の鯨,ja-JP
Altın Alevli Gukuzor Tiran,暴君・金焔のクク竜,ja-JP
Amber,アンバー,ja-JP
Andarilho,放浪者,ja-JP
Apep Vahası'nın Muhafızı,アペプのオアシス守護者,ja-JP
Apostolo dell'Abisso: Torrenti maligni,アビスの使徒·激流,ja-JP
Apóstolo do Abismo - Corrente Torrencial,アビスの使徒·激流,ja-JP
Apôtre de l'Abîme - Torrent,アビスの使徒·激流,ja-JP
Arataki Itto,荒瀧一斗,ja-JP
Arlecchino,アルレッキーノ,ja-JP
Asceta Espiritista,迷える霊覚の修験者,ja-JP
Asi Hermetik Ruh Sözcüsü,迷える霊覚の修験者,ja-JP
Ateş ve Demir İmparatoru,鉄甲熔炎帝王,ja-JP
Avare,放浪者,ja-JP
Aynalı Rahibe,ファデュイ·ミラーメイデン,ja-JP
Azhdaha,若陀龍王,ja-JP
Aşınmış Kadim Ateşin Efendisi,蝕まれし源焔の主,ja-JP
Baizhu,白朮,ja-JP
Baleia Devoradora,呑星の鯨,ja-JP
Barbara,バーバラ,ja-JP
Bardo del Abismo - Llamas abismales,アビスの詠唱者·淵炎,ja-JP
Bardo del Abismo - Trueno púrpura,アビスの詠唱者・紫電,ja-JP
Bardo do Abismo - Chamas Abismais,アビスの詠唱者·淵炎,ja-JP
Bardo do Abismo - Trovão Violeta,アビスの詠唱者・紫電,ja-JP
Beidou,北斗,ja-JP
Bennett,ベネット,ja-JP
Beschützer von Apeps Oase,アペプのオアシス守護者,ja-JP
Besta de Presas da Ossada Sagrada,聖骸牙獣,ja-JP
Bestia zannuta consacrata,聖骸牙獣,ja-JP
Bin Yıllık İnci Denizatı,千年真珠の海駿,ja-JP
Black Serpent Knight: Rockbreaker Ax,黒蛇騎士・砕岩の斧,ja-JP
Black Serpent Knight: Windcutter,黒蛇騎士・斬風の剣,ja-JP
Bruja Carmesí de las Ascuas,焚尽の灼炎魔女,ja-JP
Brutovéreux Hydro,ヒルチャールレンジャー·水,ja-JP
Bruxa das Chamas Carmesim,焚尽の灼炎魔女,ja-JP
Buz Ajanı,ファデュイ·氷霜の従者,ja-JP
Buz Hipostazı,無相の氷,ja-JP
Bárbara,バーバラ,ja-JP
Bò Cạp Độc Thánh Hóa,聖骸サソリ,ja-JP
Băng Nguyên Bản,無相の氷,ja-JP
Bạo Chúa Qucusaur Lửa Vàng,暴君・金焔のクク竜,ja-JP
Caballero Serpiente Negra - Aire afilado,黒蛇騎士・斬風の剣,ja-JP
Caballero Serpiente Negra - Hachero demolerrocas,黒蛇騎士・砕岩の斧,ja-JP
Candace,キャンディス,ja-JP
Caniné sacralisé,聖骸牙獣,ja-JP
Cantore dell'Abisso: Fiamme imperscrutabili,アビスの詠唱者·淵炎,ja-JP
Cantore dell'Abisso: Fulmine viola,アビスの詠唱者・紫電,ja-JP
Cavaleiro da Serpente Negra - Machado Quebra-rocha,黒蛇騎士・砕岩の斧,ja-JP
Cavaleiro da Serpente Negra - Quebra-Vento,黒蛇騎士・斬風の剣,ja-JP
Cavaliere del Serpente nero: Fendivento,黒蛇騎士・斬風の剣,ja-JP
Cavaliere del Serpente nero: Scure spaccapietra,黒蛇騎士・砕岩の斧,ja-JP
Cavalo-Marinho Perolado Milenar,千年真珠の海駿,ja-JP
Champieffroi panaché,マッシュラプトル,ja-JP
Chantre de l'Abîme - Flamme abyssale,アビスの詠唱者·淵炎,ja-JP
Chantre de l'Abîme - Foudre pourpre,アビスの詠唱者・紫電,ja-JP
Charlotte,シャルロット,ja-JP
Chasca,チャスカ,ja-JP
Chef Brutorocheux,ヒルチャール·岩兜の王,ja-JP
Chevalier des Serpents noirs - Casseur de pierre,黒蛇騎士・砕岩の斧,ja-JP
Chevalier des Serpents noirs - Fendeur de vent,黒蛇騎士・斬風の剣,ja-JP
Chevreuse,シュヴルーズ,ja-JP
Chiori,千織,ja-JP
Chongyun,重雲,ja-JP
Chúa Tể Lửa Nguồn Ăn Mòn,蝕まれし源焔の主,ja-JP
Citlali,シトラリ,ja-JP
Citlalí,シトラリ,ja-JP
Clorinde,クロリンデ,ja-JP
Cobra Voadora da Ossada Sagrada,聖骸トビヘビ,ja-JP
Collei,コレイ,ja-JP
Colmibestia Sacrósea,聖骸牙獣,ja-JP
Consecrated Fanged Beast,聖骸牙獣,ja-JP
Consecrated Flying Serpent,聖骸トビヘビ,ja-JP
Consecrated Horned Crocodile,聖骸ツノワニ,ja-JP
Consecrated Scorpion,聖骸サソリ,ja-JP
Corcel de Mar Perlamilenario,千年真珠の海駿,ja-JP
Corniodrilo Sacróseo,聖骸ツノワニ,ja-JP
Cornodrillo consacrato,聖骸ツノワニ,ja-JP
Crimson Witch of Embers,焚尽の灼炎魔女,ja-JP
Crococornu sacralisé,聖骸ツノワニ,ja-JP
Crocodilo da Ossada Sagrada,聖骸ツノワニ,ja-JP
Cryo Hypostasis,無相の氷,ja-JP
Cyno,セノ,ja-JP
Cá Ngựa Ngọc Trai Ngàn Năm,千年真珠の海駿,ja-JP
Cá Sấu Sừng Thánh Hóa,聖骸ツノワニ,ja-JP
Dahlia,ダリア,ja-JP
Dama degli specchi,ファデュイ·ミラーメイデン,ja-JP
Dehya,ディシア,ja-JP
Deneysel Alan Oluşturucu,実験用フィールド生成装置,ja-JP
Diluc,ディルック,ja-JP
Diona,ディオナ,ja-JP
Dori,ドリー,ja-JP
Dvalin,トワリン,ja-JP
Eccentrica seclusa Cercaspiriti,迷える霊覚の修験者,ja-JP
Electro Hypostasis,無相の雷,ja-JP
Elektrik Hipostazı,無相の雷,ja-JP
Elektro-Hypostase,無相の雷,ja-JP
Emilie,エミリエ,ja-JP
Emisario del Abismo - Rápidos malignos,アビスの使徒·激流,ja-JP
Emperador Piroacorazado,鉄甲熔炎帝王,ja-JP
Empereur du feu ferreux,鉄甲熔炎帝王,ja-JP
Emperor of Fire and Iron,鉄甲熔炎帝王,ja-JP
Eremita Danzacróbata,エルマイト旅団・フローラルリングダンサー,ja-JP
Eremita Dançarina Floral,エルマイト旅団・フローラルリングダンサー,ja-JP
Eremita Narradora da Areia Ardente,エルマイト旅団·サンドロアマスター,ja-JP
Eremita Susurrarenas,エルマイト旅団·サンドロアマスター,ja-JP
Eremita danzatrice dell'anello floreale,エルマイト旅団・フローラルリングダンサー,ja-JP
Eremita maestra del folklore infuocato,エルマイト旅団·サンドロアマスター,ja-JP
Eremite - Diệp Luân Vũ Giả,エルマイト旅団・フローラルリングダンサー,ja-JP
Eremite - Người Kể Chuyện Cát Nóng,エルマイト旅団·サンドロアマスター,ja-JP
Eremite Floral Ring-Dancer,エルマイト旅団・フローラルリングダンサー,ja-JP
Eremite Scorching Loremaster,エルマイト旅団·サンドロアマスター,ja-JP
Errante do Proferespírito,迷える霊覚の修験者,ja-JP
Escoffier,エスコフィエ,ja-JP
Escorpião da Ossada Sagrada,聖骸サソリ,ja-JP
Escorpión Sacróseo,聖骸サソリ,ja-JP
Espantohongo Plumaverde,マッシュラプトル,ja-JP
Eula,エウルア,ja-JP
Experimental Field Generator,実験用フィールド生成装置,ja-JP
Experimenteller Feldgenerator,実験用フィールド生成装置,ja-JP
Faruzan,ファルザン,ja-JP
Faruzán,ファルザン,ja-JP
Fatui - Agente Pyro,ファデュイ·デットエージェント·炎,ja-JP
Fatui - Cryo Cicin Mage,ファデュイ·氷蛍術師,ja-JP
Fatui - Dama do Espelho,ファデュイ·ミラーメイデン,ja-JP
Fatui - Electro Cicin Mage,ファデュイ·雷蛍術師,ja-JP
Fatui - Feiticeira Cicin Cryo,ファデュイ·氷蛍術師,ja-JP
Fatui - Feiticeira Cicin Electro,ファデュイ·雷蛍術師,ja-JP
Fatui - Frost Operative,ファデュイ·氷霜の従者,ja-JP
Fatui - Mirror Maiden,ファデュイ·ミラーメイデン,ja-JP
Fatui - Người Xử Lý Nợ Hỏa,ファデュイ·デットエージェント·炎,ja-JP
Fatui - Pyro Agent,ファデュイ·デットエージェント·炎,ja-JP
Fatui - Thiếu Nữ Kính,ファデュイ·ミラーメイデン,ja-JP
Fatui - Thuật Sĩ Cicin Băng,ファデュイ·氷蛍術師,ja-JP
Fatui - Thuật Sĩ Cicin Lôi,ファデュイ·雷蛍術師,ja-JP
Fatui - Đặc Vụ Băng,ファデュイ·氷霜の従者,ja-JP
Fatui Ateş Tetikçisi,ファデュイ·デットエージェント·炎,ja-JP
Fatui Buz Cicini Büyücüsü,ファデュイ·氷蛍術師,ja-JP
Fatui Cryo Cicin Mage,ファデュイ·氷蛍術師,ja-JP
Fatui Electro Cicin Mage,ファデュイ·雷蛍術師,ja-JP
