source,target,tgt_lng
"""Blood of Egungun""",「沃貢貢之血」,zh-TW
"""Muratans""",穆納塔,zh-TW
Alcor,死兆星號,zh-TW
Alcor-class No.2,死兆星級二號艦,zh-TW
Alliance of the Twenty-Nine Ocean Deys,二十九海洋代伊聯盟,zh-TW
Arataki Gang,荒瀧派,zh-TW
Atlas,阿特拉號,zh-TW
Ayn Al-Ahmar,阿赫瑪爾之眼,zh-TW
Benny's Adventure Team,班尼冒險團,zh-TW
Blazing Beasts,熾光獵獸,zh-TW
Church of Favonius,西風教會,zh-TW
Confrerie of Cabriere,卡布裡埃商會,zh-TW
Corps of Thirty,三十人團,zh-TW
Crimson Moon,赤月,zh-TW
Dakan Al-Ahmar,阿赫瑪爾之須,zh-TW
Daydream Club,空想俱樂部,zh-TW
Dephi Pytho,德爾斐·皮托呢,zh-TW
Deshret's Relics,神王之遺,zh-TW
Eclipse,黑日,zh-TW
Fatui,愚人眾,zh-TW
Feiyun Commerce Guild,飛雲商會,zh-TW
Fontaine Research Institute,楓丹科學院,zh-TW
Fontaine Research Institute of Kinetic Energy Engineering,楓丹動能工程科學研究院,zh-TW
Forest Rangers / Rebel,巡林小隊,zh-TW
Frostmoon Scions,霜月之子,zh-TW
Fruity Order,秩序水果團,zh-TW
Gardes,警備隊,zh-TW
Gilded Journey,金砂之旅,zh-TW
Gourmet Supremos,全能美食隊,zh-TW
Guhua Clan,古華派,zh-TW
Gunnhildr Clan,古恩希爾德家族,zh-TW
Hexenzirkel,魔女會,zh-TW
Hotel Bouffes d'ete,布法蒂公館,zh-TW
House of the Hearth,壁爐之家,zh-TW
Huishan Hall,輝山廳,zh-TW
Hyperborea,亥珀波瑞亞,zh-TW
Kamisato Clan,神里家,zh-TW
Kanjou Commission,勘定奉行,zh-TW
Knights of Favonius,西風騎士團,zh-TW
Komaniya Express,狛荷屋,zh-TW
Lawrence Clan,勞倫斯家族,zh-TW
LightKeepers,執燈人,zh-TW
Liliacruces Forum,十字鈴蘭學會,zh-TW
Liyue Qixing / Qixing of Liyue,璃月七星,zh-TW
Maison Gardiennage,執律庭,zh-TW
Maison Gestion,復律庭,zh-TW
Maison Ordalie,檢律庭,zh-TW
Marechaussee Phantom,逐影庭,zh-TW
Millelith,千岩軍,zh-TW
Millelith Brigade,千巖團,zh-TW
Ministry of Civil Affairs,總務司,zh-TW
Nagarjunites,那伽朱那團,zh-TW
Narzissenkreuz Institute,水仙十字院,zh-TW
Order of Skeptics,矯論團,zh-TW
Ragnvindr Clan,萊艮芬德家族,zh-TW
Sal Vindagnyr,沙爾·芬德尼爾,zh-TW
Saurian Relics Association,龍遺物研究協會,zh-TW
Shenglu Hall,盛露廳,zh-TW
Shogunate,幕府,zh-TW
Shuumatsuban,終末番,zh-TW
Skeptic,「矯論團」成員,zh-TW
Special Security and Surveillance Patrol,特巡隊,zh-TW
Spina di Rosula,刺玫會,zh-TW
Sumeru Akademiya,須彌教令院,zh-TW
Tanit tribe,塔尼特部族,zh-TW
Tecpatl's Flintblades Adventure Team,「燧石之鋒」冒険團,zh-TW
Temple of Silence,緘默之殿,zh-TW
Tenryou Commission,天領奉行,zh-TW
The Akademiya,教令院,zh-TW
The Crux Fleet,南十字船隊,zh-TW
The Golden Beagle,黃金豬犬號,zh-TW
The Narzissenkreuz Ordo,水仙十字結社,zh-TW
The Steambird,蒸汽鳥報,zh-TW
The Steambird publishing house,蒸汽鳥報社,zh-TW
Tighnarians,提納勒人,zh-TW
Tri-Commission,三奉行,zh-TW
Universitas Magistrorum,深秘院,zh-TW
Valka Shuna,巴螺迦修那,zh-TW
Yashiro Commission,社奉行,zh-TW
Yun-Han Opera Troupe,雲翰社,zh-TW
resistance,反抗軍,zh-TW
「エグングンの血」,「沃貢貢之血」,zh-TW
「スケプティック団」メンバー,「矯論團」成員,zh-TW
「ムーナタ」,穆納塔,zh-TW
「死兆星号」級二番艦,死兆星級二號艦,zh-TW
「沃贡贡之血」,「沃貢貢之血」,zh-TW
「燧石の鋒」冒険団,「燧石之鋒」冒険團,zh-TW
「燧石之锋」冒险团,「燧石之鋒」冒険團,zh-TW
「矫论团」成员,「矯論團」成員,zh-TW
アトラス号,阿特拉號,zh-TW
アフマルの目,阿赫瑪爾之眼,zh-TW
アフマルの鬚,阿赫瑪爾之須,zh-TW
カブリエール商会,卡布裡埃商會,zh-TW
グンヒルド家,古恩希爾德家族,zh-TW
ゴールデンビーグル号,黃金豬犬號,zh-TW
シャール・フィンドニール,沙爾·芬德尼爾,zh-TW
スケプティック団,矯論團,zh-TW
スチームバード新聞,蒸汽鳥報,zh-TW
スチームバード新聞社,蒸汽鳥報社,zh-TW
スメール教令院,須彌教令院,zh-TW
タニット部族,塔尼特部族,zh-TW
ティナル人,提納勒人,zh-TW
デルポイ・ピュートーン,德爾斐·皮托呢,zh-TW
ナガルジュナ団,那伽朱那團,zh-TW
ヒュペルボレイア,亥珀波瑞亞,zh-TW
ファデュイ,愚人眾,zh-TW
フォンテーヌ科学院,楓丹科學院,zh-TW
フォンテーヌ運動エネルギー工学科学研究院,楓丹動能工程科學研究院,zh-TW
ブーフ・ド・エテの館,布法蒂公館,zh-TW
ベニー冒険団,班尼冒險團,zh-TW
マレショーセ・ファントム,逐影庭,zh-TW
ライトキーバー,執燈人,zh-TW
ラグヴィンド家,萊艮芬德家族,zh-TW
レンジャー,巡林小隊,zh-TW
ローレンス家,勞倫斯家族,zh-TW
ワルカシュナ,巴螺迦修那,zh-TW
三十人团,三十人團,zh-TW
三十人団,三十人團,zh-TW
二十九オーシャンデイズ連盟,二十九海洋代伊聯盟,zh-TW
二十九海洋代伊联盟,二十九海洋代伊聯盟,zh-TW
云翰社,雲翰社,zh-TW
亥珀波瑞亚,亥珀波瑞亞,zh-TW
全能グルメチーム,全能美食隊,zh-TW
全能美食队,全能美食隊,zh-TW
共律庭,復律庭,zh-TW
刺玫会,刺玫會,zh-TW
劳伦斯家族,勞倫斯家族,zh-TW
十字鈴蘭学会,十字鈴蘭學會,zh-TW
十字铃兰学会,十字鈴蘭學會,zh-TW
千岩军,千岩軍,zh-TW
千岩团,千巖團,zh-TW
千岩団,千巖團,zh-TW
南十字船队,南十字船隊,zh-TW
卡布里埃商会,卡布裡埃商會,zh-TW
反抗军,反抗軍,zh-TW
古华派,古華派,zh-TW
古恩希尔德家族,古恩希爾德家族,zh-TW
壁炉の家,壁爐之家,zh-TW
壁炉之家,壁爐之家,zh-TW
复律庭,復律庭,zh-TW
天领奉行,天領奉行,zh-TW
巡林小队,巡林小隊,zh-TW
布法蒂公馆,布法蒂公館,zh-TW
德尔斐·皮托呢,德爾斐·皮托呢,zh-TW
总务司,總務司,zh-TW
愚人众,愚人眾,zh-TW
执律庭,執律庭,zh-TW
执灯人,執燈人,zh-TW
抵抗軍,反抗軍,zh-TW
