source,target,tgt_lng
A Huge Shell,巨大的貝殼,zh-TW
A Machine With Xenochromatic Ball Octopus Abilities,異色球球章魚能力發生器,zh-TW
Allogravity-Condensed Water Bodies,異重力凝水體,zh-TW
Amrita Seal,甘露封印,zh-TW
Anemogranum / Anemograna,風種子,zh-TW
Antoine Roger Aircraft,安東·羅傑飛行器,zh-TW
Arrow of Terpikeranuas,德肋庇革勞諾之箭,zh-TW
Ashvattha Tree,覺王之樹,zh-TW
Ashvattha's Concourse,覺樹之堂,zh-TW
Auspicious Branches,祥草楊枝,zh-TW
Autocannons,自動艦炮,zh-TW
BA Fragment,跋靈,zh-TW
Barsom,跋爾松,zh-TW
Beastly Rift,獸境的裂隙,zh-TW
Bedrock Keys,磐鍵,zh-TW
Bloatty Floatty,蓬蓬果,zh-TW
Bouncy Mushroom,彈彈菇,zh-TW
Bright Flame Altar,光明火壇,zh-TW
Bubble Formation,水泡陣地,zh-TW
Burgeoning Spirit,蔓生靈心,zh-TW
Carefree Simulacrum,仙像,zh-TW
Cascade Pool,蓄水階池,zh-TW
Cascade Spout,蓄水噴口,zh-TW
Claustroflora,幽閉花,zh-TW
Clusterleaf of Cultivation,眾葉覺蕊,zh-TW
Common Chest,普通的寶箱,zh-TW
Contaminated Bacterial Mats,汙染菌毯,zh-TW
Crafting Bench,合成臺,zh-TW
Cumulation Stone,集電石,zh-TW
Dance-Off Stage,熱舞樂臺,zh-TW
Defiled Statue,汙穢逆位神像,zh-TW
Dendrogranum / Dendrograna,草種子,zh-TW
Dew Bubbles,清露泡沫,zh-TW
Discharge Stone,放電石,zh-TW
Divine Tree,聖樹,zh-TW
Dragonbone Flower,龍骨花,zh-TW
Dual-Phase Everlight Cell,二相恆光元件,zh-TW
Dual-Phase Neverlight Cell,二相噬光元件,zh-TW
Echoing Conch,迴響海螺 / 回聲海螺,zh-TW
Electrogranum / Electrograna,雷種子,zh-TW
Elemental Monument,元素方碑,zh-TW
Energy Extraction Device,能量提取裝置,zh-TW
Enhanced Pneumousia Amplifier,芒荒強效增幅器,zh-TW
Exquisite Chest,精緻的寶箱,zh-TW
Fantastic Compass,太威儀盤,zh-TW
Fantastical Floating Ball,神奇的沉浮球,zh-TW
Flamestrider,馳輪車,zh-TW
Floating Crystal Flowers,水晶浮游花,zh-TW
Floating Crystal Platforms,水晶浮游平臺,zh-TW
Floating Orb,浮光球,zh-TW
Flower of Sanctity,聖潔之花,zh-TW
Fontemer Seagrass,原海海草,zh-TW
Forged Primal Light,元能光錐,zh-TW
Fravashi Tree,靈谷木,zh-TW
Frostbearing Tree,忍冬之樹,zh-TW
Gaokerena,伽烏迦那,zh-TW
Gardemek,警衛機關,zh-TW
Geogranum / Geograna,巖種子,zh-TW
Gray Crystal,灰餘晶,zh-TW
Guizhong Ballista,歸終機,zh-TW
Harmonious Reed Pipe,諧律簧管,zh-TW
Harvisptokhm,萬種母樹,zh-TW
Heat Source,熱源,zh-TW
Humongous Hat Jellyfish,巨型帽子水母,zh-TW
Hydro Core,水之核,zh-TW
Hydrogranum / Hydrograna,水種子,zh-TW
Irminsul,世界樹,zh-TW
Jamikayomars,閻迦由瑪,zh-TW
Jinn Branch,鎮靈之枝,zh-TW
Jinn Shrine,鎮靈神龕,zh-TW
Khvarena Barrier,靈光壁障,zh-TW
Khvarena Monument,靈光碑,zh-TW
Koholasaur Dolls,鰭游龍小玩偶,zh-TW
Ley Line Blossom,地脈之花,zh-TW
Ley Line Outcrop: Blossom of Revelation,地脈衍出·啟示之花,zh-TW
Ley Line Outcrop: Blossom of Wealth,地脈衍出·藏金之花,zh-TW
Lightcall Path,浮光之路,zh-TW
Lumenlamps,明石燈,zh-TW
Luxurious Chest,華麗的寶箱,zh-TW
Manifestation Mechanism,具現機關,zh-TW
Mawtiyima,無鬱夷摩,zh-TW
Nirodha Fruit,苦離果,zh-TW
Obscuring Cell,隱視元件,zh-TW
Obsidian Totem Pole,曜石圖騰柱,zh-TW
Operable Mechanism: Eliphas Beam,活動機關·艾利法斯光束,zh-TW
Operable Mechanism: Feather Valve,活動機關·彈性閥,zh-TW
Operable Mechanism: Lifting Column,活動機關·升降柱,zh-TW
Operable Mechanism: Regulating Valve,活動機關·調節閥,zh-TW
Operable Mechanism: Track Assemblage,活動機關·軌道組合,zh-TW
Oratrice,諭示機,zh-TW
Oratrice Mecanique d'Analyse Cardinale,諭示裁定樞機,zh-TW
Percussive Prancing Mushroom,奇鼓跳跳菇,zh-TW
Pers,佩伊,zh-TW
Phantasmal Gate,幻夢之門,zh-TW
Phantasmal Seeds,幻夢之種,zh-TW
Pipe Diverter Valve,管道轉向閥,zh-TW
Plinth of the Secret Rites,秘儀臺座,zh-TW
Pneumousia Block,芒荒能量塊,zh-TW
Pneumousia Relay,芒荒中繼樁,zh-TW
Pneumousia Storage Box,芒荒儲物箱,zh-TW
Potential Energy Orbs,勢能球,zh-TW
Precious Chest,珍貴的寶箱,zh-TW
Primal Beam,元能光束,zh-TW
Primal Ember,元能火種,zh-TW
Primal Obelisk,元能尖碑,zh-TW
Primal Sandglass,元能沙鍾,zh-TW
Primal Torch,元能火炬,zh-TW
Primeval Rosin,原始松脂,zh-TW
Prism of Khaj-Nisut,聖顯稜柱,zh-TW
Pufferfruit,胖胖果,zh-TW
Rattan Figure,藤人,zh-TW
Recovery Orb,復甦水團,zh-TW
Relay Stone,繼電石,zh-TW
Remarkable Chest,奇饋寶箱,zh-TW
Replicator Keystone,擬構基石,zh-TW
Ruebright Bloom,明芸花,zh-TW
Ruin Blazier,遺蹟之燭,zh-TW
Ruin Cannon,遺蹟重炮,zh-TW
Ruin Golem,遺蹟巨像,zh-TW
Rune Mechanism,符文機關,zh-TW
Sacred Sakura,神櫻,zh-TW
Sacred Seal,聖章石,zh-TW
Sacred Stone Mound,御引磐座,zh-TW
Scarlet Quartz,深赤之石,zh-TW
Secret Source Dragon Idol,秘源龍像,zh-TW
Secret Source Dragon... Cannon?,秘源龍像.…首?,zh-TW
Seven-Colored Statue,七色悠悠像,zh-TW
Sharky Surfboard,鯊鯊衝浪板,zh-TW
Shrine of Depth,地靈龕,zh-TW
Sonar Resonance Point,音波共鳴點,zh-TW
Soul Bell,靈寶鐸,zh-TW
Specific paths,特定的道路,zh-TW
Spenta Heart,慈心,zh-TW
Spiritspeaker Stone,靈覺髄石,zh-TW
Spiritway,遊隙靈道,zh-TW
Statue of The Seven,七天神像,zh-TW
Statue of the New Moon,新月神像,zh-TW
Statue of the Omnipresent God,千手百眼神像,zh-TW
Statue's Blessing,神像的恩澤,zh-TW
Stormstones,雷石,zh-TW
Suda's Flow,須陀流心,zh-TW
Teleport Waypoint,傳送錨點,zh-TW
The Lunar Semblance,月髓之像,zh-TW
The Moon Mirror,盈月之鏡,zh-TW
Thunder Barrier,若雷結界,zh-TW
Thunder Sakura Bough,雷櫻之枝,zh-TW
Thunder Sphere,雷極,zh-TW
Thunderbearer Mirror,雷承之鑑,zh-TW
Thunderstone,若雷石,zh-TW
Thunderwood,靂木,zh-TW
"Tree of Dreams, Vanarana",桓那蘭那的夢之樹,zh-TW
Tri-Lakshana Creature,三相眾物,zh-TW
Tri-Yana Seed,三乘種子,zh-TW
Trounce Blossom,征討之花,zh-TW
Udumbara,憂曇花,zh-TW
Vamadha,桓摩達,zh-TW
Varuna Contraption,法留納神機,zh-TW
Vasara Tree,莎蘭樹,zh-TW
Verity Cell,本相元件,zh-TW
Wall of Samiel,防沙壁,zh-TW
Water Volume Detection Crystal,水量偵測晶體,zh-TW
Waverider Waypoint,浪船錨點,zh-TW
Zohrah Mushroom,須羅蕈,zh-TW
aquabus,巡軌船,zh-TW
