source,target,tgt_lng
Achievement: Adeptal Valley,Долина Адептов,ru-RU
Achievement: All-Seeing,Всевидящий,ru-RU
Achievement: Blaze,Пламя,ru-RU
Achievement: Bowmaster,Мастер лучник,ru-RU
Achievement: Challenger,Испытания,ru-RU
Achievement: Challenger II,Испытания II,ru-RU
Achievement: Challenger III,Испытания III,ru-RU
Achievement: Chasm,Разлом,ru-RU
Achievement: Cliffhanger,Неожиданный поворот,ru-RU
Achievement: Colors of the Rainbow,Цвета радуги,ru-RU
Achievement: Deep & Dark,Глубины бездны,ru-RU
Achievement: Endpoint,Конец,ru-RU
Achievement: Enigmatic Core,Таинственное ядро,ru-RU
Achievement: Explorer,Исследователь,ru-RU
Achievement: Far-Sighted,Взгляд вдаль,ru-RU
Achievement: Fated Encounter,Судьбоносная встреча,ru-RU
Achievement: Feline Fortune,Кошачья удача,ru-RU
Achievement: Fighting Spirit,Боевой дух,ru-RU
Achievement: Full Bloom,Пышное цветение,ru-RU
Achievement: Gate,Врата,ru-RU
Achievement: Hero,Герой,ru-RU
Achievement: Hill Dwellers,Горный житель,ru-RU
Achievement: Infinitum,Бесконечность,ru-RU
Achievement: Invoker,Призыватель,ru-RU
Achievement: Lord of the Night,Владыка ночи,ru-RU
Achievement: Mariner,Мореход,ru-RU
Achievement: Mirrored Dreams,Зеркальные воспоминания,ru-RU
Achievement: Nails,Гвозди,ru-RU
Achievement: Orbits,Орбиты,ru-RU
Achievement: Perpetual,Постоянство,ru-RU
Achievement: Poetic Pages,Поэтичные страницы,ru-RU
Achievement: Repertoire,Репертуар,ru-RU
Achievement: Resplendence,Великолепие,ru-RU
Achievement: Reunion,Долгожданная встреча,ru-RU
Achievement: Roaming,Странствие,ru-RU
Achievement: Seven Lights,Семь лучей,ru-RU
Achievement: Snowy Land,Вечный холод,ru-RU
Achievement: Snowy Summit,Снежный пик,ru-RU
Achievement: Stone Dragon,Каменный дракон,ru-RU
Achievement: Tea Time,Чайная песня,ru-RU
Achievement: Thunderclap,Раскат грома,ru-RU
Achievement: Time Apart,Долгая разлука,ru-RU
Achievement: Tranquil Peace,Безмятежный покой,ru-RU
Achievement: Transient Twilight,Сумерки перехода,ru-RU
Achievement: Traversal,Преодоление,ru-RU
Achievement: Treading Snow,Снежный путь,ru-RU
Achievement: Vacation Home,Дом отдыха,ru-RU
Achievement: Virtuoso,Профессионал,ru-RU
Achievement: Whalewrangler,Укротитель китов,ru-RU
Aino - Ai Da,Ой-утя,ru-RU
Aino - Aïe aïe canard,Ой-утя,ru-RU
Aino - Metiendo “el pato”,Ой-утя,ru-RU
Aino - หนูช่วยเย็นก่อนจิ,Ой-утя,ru-RU
Aino – Entenschnattern,Ой-утя,ru-RU
Aino: Che papera!,Ой-утя,ru-RU
"Aino: Opa, Patinho",Ой-утя,ru-RU
Aino: Portakal Ördekal,Ой-утя,ru-RU
Aino: Whoopsie Ducksie,Ой-утя,ru-RU
Albedo - Flor solar,Цветок солнца,ru-RU
Albedo - Hướng Dương,Цветок солнца,ru-RU
Albedo - Radiance solaire,Цветок солнца,ru-RU
Albedo - Radiação Solar,Цветок солнца,ru-RU
Albedo - ดอกไม้แห่งตะวัน,Цветок солнца,ru-RU
Albedo – Sonneneruption,Цветок солнца,ru-RU
Albedo: Fiore del sole,Цветок солнца,ru-RU
Albedo: Güneş Çiçeği,Цветок солнца,ru-RU
Albedo: Sun Blossom,Цветок солнца,ru-RU
Album - Moments stellaires,The Stellar Moments,ru-RU
Album – The Stellar Moments,The Stellar Moments,ru-RU
Album: The Stellar Moments,The Stellar Moments,ru-RU
Albüm: Yıldızlar Gibi Parlak Anlar,The Stellar Moments,ru-RU
Alhacén - Erudición,Прозрение,ru-RU
Alhaitham - Giác Ngộ,Прозрение,ru-RU
Alhaitham - Érudition,Прозрение,ru-RU
Alhaitham - รู้แจ้ง,Прозрение,ru-RU
Alhaitham – Belehrsamkeit,Прозрение,ru-RU
Alhaitham: Aydınlanma,Прозрение,ru-RU
Alhaitham: Enlightenment,Прозрение,ru-RU
Alhaitham: Illuminazione,Прозрение,ru-RU
Alhaitham: Ilustração,Прозрение,ru-RU
Aliosha - Siéntate,Сидеть,ru-RU
Aloy - Amanecer,Рассвет,ru-RU
Aloy - Aube,Рассвет,ru-RU
Aloy - Dawn,Рассвет,ru-RU
Aloy - Nhật Ký Bình Minh,Рассвет,ru-RU
Aloy – Horizont,Рассвет,ru-RU
Aloy: Dawn,Рассвет,ru-RU
Aloy: Despertar,Рассвет,ru-RU
Aloy: Şafak,Рассвет,ru-RU
Alyosha - Assis,Сидеть,ru-RU
Alyosha - Ngồi Xuống,Сидеть,ru-RU
Alyosha - นั่ง,Сидеть,ru-RU
Alyosha – Sitzen,Сидеть,ru-RU
Alyosha: Otur,Сидеть,ru-RU
Alyosha: Seduto,Сидеть,ru-RU
Alyosha: Sentar,Сидеть,ru-RU
