source,target,tgt_lng
"""Acqua pura""",Чистейшая вода,ru-RU
"""Nước Mạnh""",Эликсир силы,ru-RU
"""Nước Tinh Khiết""",Чистейшая вода,ru-RU
"""Pure Water""",Чистейшая вода,ru-RU
"""Saf Su""",Чистейшая вода,ru-RU
"""Strength Tonic""",Эликсир силы,ru-RU
"""Água da Pureza""",Чистейшая вода,ru-RU
A Alegria de Narukami,Радость Наруками,ru-RU
A Coragem de Narukami,Доблесть Наруками,ru-RU
Aberrant Core of the Deep Shadow,Аномальное ядро глубокой тьмы,ru-RU
Aberranter Kern der tiefen Schatten,Аномальное ядро глубокой тьмы,ru-RU
Abgebrochener Zahn des borealischen Wolfs,Сломанный клык арктического волка,ru-RU
Abgelagerte Masse,Осадочный сгусток,ru-RU
Abgelagerte Wucherung,Осадочный нарост,ru-RU
Abgenutzte Bolzenspitze,Старый наконечник стрелы,ru-RU
Abgrundlichtflosse,Глубинный плавник,ru-RU
Abzeichen für Offiziere,Шеврон офицера,ru-RU
Abzeichen für Unteroffiziere,Шеврон сержанта,ru-RU
Accreted Growth,Осадочный нарост,ru-RU
Accreted Mass,Осадочный сгусток,ru-RU
Aceite esencial de anhelo del destino,Эссенция «Тоскующей фортуны»,ru-RU
Aceite esencial de doncella de la casa dorada,Эссенция «Золотой мадам»,ru-RU
Aceite esencial de escarcha,Морозное масло,ru-RU
Aceite esencial de flora,Лесное масло,ru-RU
Aceite esencial de impacto,Громовое масло,ru-RU
Aceite esencial de inmovilidad,Эссенция неподвижности,ru-RU
Aceite esencial de llamas ardientes,Пламенное масло,ru-RU
Aceite esencial de menta,Мятное эфирное масло,ru-RU
Aceite esencial de tejedora de los valles,Эссенция «Горной ткачихи»,ru-RU
Aceite esencial de torrente,Водоворотное масло,ru-RU
Aceite esencial de ventisca,Штормовое масло,ru-RU
Aceite litoesencial especial,Особая эссенция неподвижности,ru-RU
Acreción sedimentada,Осадочный нарост,ru-RU
Adalet Felsefesi,Философия о «Справедливости»,ru-RU
Adalet Rehberi,Указания о «Справедливости»,ru-RU
Addio dell'Imperatore del gelo,Прощание снежного императора,ru-RU
Adieu de l'empereur glacial,Прощание снежного императора,ru-RU
Adiós del emperador de la escarcha,Прощание снежного императора,ru-RU
Adunata dell'esercito della Candida Stella,Сбор армии Бледной звезды,ru-RU
Afecto de Narukami,Милость Наруками,ru-RU
Affection de Narukami,Милость Наруками,ru-RU
Affetto di Narukami,Милость Наруками,ru-RU
Afterglow of Long Night Flint,Отблеск кремня долгой ночи,ru-RU
Agent's Sacrificial Knife,Церемониальный нож агента,ru-RU
Agnidus Agate Chunk,Кусок агата Агнидус,ru-RU
Agnidus Agate Fragment,Фрагмент агата Агнидус,ru-RU
Agnidus Agate Gemstone,Драгоценный агат Агнидус,ru-RU
Agnidus Akiği Külçesi,Драгоценный агат Агнидус,ru-RU
Agnidus Akiği Kırıntısı,Фрагмент агата Агнидус,ru-RU
Agnidus Akiği Parçası,Кусок агата Агнидус,ru-RU
Agnidus-Achat,Драгоценный агат Агнидус,ru-RU
Agnidus-Achat-Brocken,Кусок агата Агнидус,ru-RU
Agnidus-Achat-Bruchstück,Фрагмент агата Агнидус,ru-RU
Agua pura,Чистейшая вода,ru-RU
Aileron lunaire,Лунный плавник,ru-RU
Aileron ténébreux,Глубинный плавник,ru-RU
Ajanın Klasik Cep Saati,Штатные карманные часы сенешаля,ru-RU
Ajanın Vefası,Постоянство сенешаля,ru-RU
Akkor Yem,Наживка из листка света,ru-RU
Akıntı Özütü,Водоворотное масло,ru-RU
Alaca Kristal,Ксенохромный кристалл,ru-RU
Albero di trasmissione di precisione,Высокоточный вал,ru-RU
Albero di trasmissione rinforzato,Усиленный вал,ru-RU
Aleta lunar,Лунный плавник,ru-RU
Aleta luzabisal,Глубинный плавник,ru-RU
Aletta Baratroluce,Глубинный плавник,ru-RU
Aletta lunare,Лунный плавник,ru-RU
Alev Özütü,Пламенное масло,ru-RU
Alevli Fedakar Kalbin Kararlılığı,Решимость пылающего жертвенного сердца,ru-RU
Alevli Fedakar Kalbin Çekincesi,Сомнение пылающего жертвенного сердца,ru-RU
Alevli Fedakar Kalbin İhtişamı,Великолепие пылающего жертвенного сердца,ru-RU
Alevli Göz,Пламенное око,ru-RU
Alevli Prizma Kabuğu,Пылающий призмопанцирь,ru-RU
Alevli Yaşam Tohumu,Пламенное семя жизни,ru-RU
Alien Life Core,Чужеродное ядро,ru-RU
Alternação das Nuvens e o Mar,Примо эликсир Заоблачного моря,ru-RU
Altın Ev Hanımı Özütü,Эссенция «Золотой мадам»,ru-RU
Altın Felsefesi,Философия о «Золоте»,ru-RU
Altın Kuzgun Nişanı,Печать золотого ворона,ru-RU
Altın Rehberi,Указания о «Золоте»,ru-RU
Amatista vajrada,Драгоценный аметист Ваджрада,ru-RU
Amplificação de Acreção,Осадочный нарост,ru-RU
Anemoculus Resonance Stone,Камень эха анемокула,ru-RU
Anemoculus-Resonanzstein,Камень эха анемокула,ru-RU
Angereichertes Harz,Густая смола,ru-RU
Anleitung zum „Elysium“,Указания о «Рае»,ru-RU
Anleitung zum „Fleiß“,Указания об «Усердии»,ru-RU
Anleitung zum „Gold“,Указания о «Золоте»,ru-RU
Anleitung zum „Licht“,Указания о «Свете»,ru-RU
Anleitung zum „Mondlicht“,Указания о «Лунном свете»,ru-RU
Anleitung zum „Ruhm“,Указания о «Славе»,ru-RU
Anleitung zum „Wettstreit“,Указания о «Соперничестве»,ru-RU
Anleitung zum „Widerstand“,Указания о «Борьбе»,ru-RU
Anleitung zum „Wohlstand“,Указания о «Процветании»,ru-RU
Anleitung zur „Beharrlichkeit“,Указания о «Стойкости»,ru-RU
Anleitung zur „Eleganz“,Указания об «Изяществе»,ru-RU
Anleitung zur „Ermahnung“,Указания о «Наставлениях»,ru-RU
Anleitung zur „Fairness“,Указания о «Беспристрастии»,ru-RU
Anleitung zur „Findigkeit“,Указания об «Остроумии»,ru-RU
Anleitung zur „Freiheit“,Указания о «Свободе»,ru-RU
Anleitung zur „Gerechtigkeit“,Указания о «Справедливости»,ru-RU
Anleitung zur „Güte“,Указания о «Милосердии»,ru-RU
Anleitung zur „Ordnung“,Указания о «Порядке»,ru-RU
Anleitung zur „Poesie“,Указания о «Поэзии»,ru-RU
Anleitung zur „Praxis“,Указания о «Честности»,ru-RU
Anleitung zur „Verbrennung“,Указания о «Сжигании»,ru-RU
Anleitung zur „Vergänglichkeit“,Указания о «Бренности»,ru-RU
Anleitung zur „Wanderschaft“,Указания о «Скитании»,ru-RU
Anleitung zur „Zwietracht“,Указания о «Раздоре»,ru-RU
Antlitz des wahnsinnigen Fürsten,Безумная духовность Святого Мудреца,ru-RU
Apito Dourado do Guerreiro de Coroa Sauriana,Золотой свисток коронованного заврианами воина,ru-RU
Apito de Metal do Guerreiro,Металлический свисток воина,ru-RU
Appât aigre,Кислая наживка,ru-RU
