source,target,tgt_lng
"""Abyssal Bounty""",«Сокровище бездны»,ru-RU
"""After-Class Practice""",Домашняя работа,ru-RU
"""Buổi Trình Diễn Thời Trang""",«Модный показ»,ru-RU
"""Bài Tập Về Nhà""",Домашняя работа,ru-RU
"""Bí Pháp Độc Quyền""",Тайное искусство,ru-RU
"""Calor""",«Теплота»,ru-RU
"""Caçado e Capturado""",«Промаркировано и упаковано»,ru-RU
"""Chatter of Joyful Nights""",«Беседы весёлых ночей»,ru-RU
"""Chuẩn Khuôn Khổ""",«Особое мнение»,ru-RU
"""Consomme Purete""",Пелена дождя,ru-RU
"""Consommé Purete""",Пелена дождя,ru-RU
"""Consommé Pureté""",Пелена дождя,ru-RU
"""Cứ Chọn Thoải Mái!""","Выбирай, что нравится!",ru-RU
"""Defile""",«Модный показ»,ru-RU
"""Deniz Kuşunun Yolculuğu""",«Пристанище морской птицы»,ru-RU
"""Ders Sonrası Pratik""",Домашняя работа,ru-RU
"""Empilhar""",«Расти гора»,ru-RU
"""Era Uma Vez em Mondstadt""",«Однажды в Мондштадте»,ru-RU
"""Escolha o Que Quiser!""","Выбирай, что нравится!",ru-RU
"""Fashion Show""",«Модный показ»,ru-RU
"""Gözaltı""",«Промаркировано и упаковано»,ru-RU
"""Hiçlik Avı""",«Сокровище бездны»,ru-RU
"""Hỗ Trợ Tình Cảm""",«Эмоциональная поддержка»,ru-RU
"""Không Trượt Phát Nào""",Без промаха,ru-RU
"""Kế Sách Kỳ Diệu""",Стратегия неожиданности,ru-RU
"""Meu Jeito""",«Особое мнение»,ru-RU
"""My Way""",«Особое мнение»,ru-RU
"""Mülkün Temeli""",«Пор ля Жюстис»,ru-RU
"""Một Giọt Mưa Bay""",Пелена дождя,ru-RU
"""Neve na Lareira""",«Снег на горне»,ru-RU
"""Neşeli Gecelerin Sohbetleri""",«Беседы весёлых ночей»,ru-RU
"""Once Upon a Time in Mondstadt""",«Однажды в Мондштадте»,ru-RU
"""Pick What You Like!""","Выбирай, что нравится!",ru-RU
"""Pile 'Em Up""",«Расти гора»,ru-RU
"""Pour la Justice""",«Пор ля Жюстис»,ru-RU
"""Pratica dopo le lezioni""",Домашняя работа,ru-RU
"""Proustis""",«Пор ля Жюстис»,ru-RU
"""Prática Pós-Aula""",Домашняя работа,ru-RU
"""Quà Từ Vực Tối""",«Сокровище бездны»,ru-RU
"""Saf Konsome""",Пелена дождя,ru-RU
"""Scegli quello che preferisci!""","Выбирай, что нравится!",ru-RU
"""Seabird's Sojourn""",«Пристанище морской птицы»,ru-RU
"""Seç Beğen Al!""","Выбирай, что нравится!",ru-RU
"""Show de Moda""",«Модный показ»,ru-RU
"""Snow on the Hearth""",«Снег на горне»,ru-RU
"""Sonhos Curadores""",Мечты об исцелении,ru-RU
"""Sweet Dream""",«Сладкий сон»,ru-RU
"""Săn Bắt""",«Промаркировано и упаковано»,ru-RU
"""Tagged and Bagged""",«Промаркировано и упаковано»,ru-RU
"""Thiên Nga Tuyết Bên Hồ""",Снежный лебедь озера,ru-RU
"""Tán Gẫu Vui Vẻ""",«Беседы весёлых ночей»,ru-RU
"""Warmth""",«Теплота»,ru-RU
"""แฟชั่นโชว์""",«Модный показ»,ru-RU
"""Ấm Áp""",«Теплота»,ru-RU
455特飲,Напиток 455,ru-RU
455特饮,Напиток 455,ru-RU
A Buoyant Breeze,Анемо солянка,ru-RU
A Determinação,Амбициозный проект,ru-RU
A Fragrant Feast of Flavors,Ароматный пир вкусов,ru-RU
A Leisurely Sip,Послеполуденный чай,ru-RU
A Prize Catch,Экстремальная рыбалка,ru-RU
A Stunning Stratagem,Стратегия неожиданности,ru-RU
A mi manera,«Особое мнение»,ru-RU
A modo mio,«Особое мнение»,ru-RU
A non finire,Жареный тото,ru-RU
A Única Verdade,Единственная истина,ru-RU
