source,target,tgt_lng
"""Chest Mimic"" สามารถค้นหาการ์ด ""สมบัติ"" ในเด็คได้ โปรดลองใช้สกิล ""แปรสภาพ"" ของมัน",Chest Mimic can detect Novelties within your deck. Try using its Transform skill.,en-US
"""Metáfora"" proporciona mejoras especiales.","""Metaphor"" provides special buffs.",en-US
"""Nível Secreto"" da Denia","Denia's ""Secret Level""",en-US
"""Obstinación"" disminuirá gradualmente si Jiyan no golpea a un objetivo en 15 s.","""Resolve"" will gradually decrease if Jiyan does not hit a target within 15s.",en-US
"""Portal da Unidade""","""Door of Unity""",en-US
"""Smiter รูปแบบฝึกซ้อม"" จะเฝ้าระวังพื้นที่ช่องที่สองด้านหน้า เมื่อผู้พเนจรเคลื่อนผ่านจะกระตุ้นกลไกการติดตามของมัน",Smiter: Sparring monitors the second tile directly in front of it. Stepping into that tile triggers its tracking mechanism.,en-US
"""Umbra"" é continuamente consumida durante o estado de Surto Tenebroso.","""Umbra"" is continuously consumed during Dark Surge status.",en-US
"""กุญแจความเชื่อมั่น"" ที่ได้รับจากการแข่งขัน สามารถใช้ปลดล็อกบัฟเพิ่มเติมได้",Trust Keys earned from the challenges can be used to unlock additional buffs,en-US
"""ความมุ่งมั่น"" จะลดลงเรื่อยๆ หากจียานไม่ได้โจมตีเป้าหมายภายใน 15 วินาที","""Resolve"" will gradually decrease if Jiyan does not hit a target within 15s.",en-US
"""ค่าสถานะ"" ยังจะมอบบัฟเพิ่มเติมอีกด้วย",Attribute Orbs also grant additional Attribute bonuses.,en-US
"""ด่านลับ"" ของ Denia","Denia's ""Secret Level""",en-US
"""ประตูแห่งเอกภาพ""","""Door of Unity""",en-US
"""วิมานความทรงจำ""",Memory Palace,en-US
"""วิมานความทรงจำ"" - รูปภาพคือกุญแจ",Memory Palace: Photos as the Keys,en-US
"""วิมานความทรงจำ"" - รูปภาพที่เปรอะเปื้อน",Memory Palace: Tainted Photos,en-US
"""อุปลักษณ์"" จะมอบบัฟพิเศษและ ""ค่าสถานะ"" ให้",Metaphors provide special buffs and Attributes Orbs.,en-US
"""อุปลักษณ์"" จะมอบบัฟพิเศษให้","""Metaphor"" provides special buffs.",en-US
"""เงามืด"" จะถูกใช้อย่างต่อเนื่องในระหว่างสถานะสถานะความมืดปกคลุม","""Umbra"" is continuously consumed during Dark Surge status.",en-US
"""แสง"" ที่เคลื่อนที่จะปลุกร่างกัดกร่อนที่หลับใหลอยู่ตามทางให้ตื่นขึ้น โปรดระมัดระวัง","The moving ""light dots"" will awaken the sleeping Hollow Figures along the way. Proceed with caution.",en-US
"""แฮ็กด่วน""",How to use Quickhacks,en-US
+ Salir del modo inmersivo.,+ to exit Immersion Mode,en-US
