source,target,tgt_lng
Alle,All,en-US
Costa Negra,The Black Shores,en-US
Die Schwarzen Küsten,The Black Shores,en-US
La Costa Negra,The Black Shores,en-US
Littoral Noir,The Black Shores,en-US
Littoral noir,The Black Shores,en-US
Nación Aleatoria,Random Nation,en-US
Nação Aleatória,Random Nation,en-US
Pays aléatoire,Random Nation,en-US
Páramo Helado Roya,Roya Frostlands,en-US
Roya-Frostlande,Roya Frostlands,en-US
TOUT,All,en-US
Terras Geladas de Roya,Roya Frostlands,en-US
Terres givrées royannes,Roya Frostlands,en-US
Todo,All,en-US
Todos,All,en-US
Zufällige Nation,Random Nation,en-US
ทั้งหมด,All,en-US
ทุ่งน้ำแข็งโรญา,Roya Frostlands,en-US
รินาซิตา,Rinascita,en-US
สุ่มประเทศ,Random Nation,en-US
หวงหลง,Huanglong,en-US
แบล็กชอร์,The Black Shores,en-US
すべて,All,en-US
ブラックショア,The Black Shores,en-US
ランダムの国,Random Nation,en-US
リナシータ,Rinascita,en-US
ロイ氷原,Roya Frostlands,en-US
全部,All,en-US
瑝珑,Huanglong,en-US
瑝瓏,Huanglong,en-US
罗伊冰原,Roya Frostlands,en-US
羅伊冰原,Roya Frostlands,en-US
随机国家,Random Nation,en-US
隨機國家,Random Nation,en-US
黎那汐塔,Rinascita,en-US
黑海岸,The Black Shores,en-US
黒海岸,The Black Shores,en-US
검은 해안,The Black Shores,en-US
랜덤 국가,Random Nation,en-US
로야 빙원,Roya Frostlands,en-US
리나시타,Rinascita,en-US
전체,All,en-US
황룡,Huanglong,en-US
